policy_id,entry_alpha,exit_alpha,weight_power,volatility_window,entry_confirm,cooldown,trades,mean_net_bp,median_net_bp,win_rate,profit_factor,mean_bars,short_hold_fraction,sharpe,return,cagr,mdd,sum_trade_net_bp,min_year_trades,eligible
e0.05_x0.05_p0_w480_c1_d0,0.05,0.05,0.0,480,1,0,194,5.364165720081623,-32.46355396542722,0.42783505154639173,1.0565333595261612,599.9896907216495,0.0,0.2125549763371916,0.04181076984012533,0.021510564763711937,0.32274987363107366,1040.6481496958347,97.0,False
e0.05_x0.05_p1_w480_c1_d5,0.05,0.05,1.0,480,1,5,168,5.343858414279985,-24.597872855290916,0.4642857142857143,1.0586516654705416,588.4702380952381,0.0,0.20247613951501162,0.039461734954983285,0.020313169036604295,0.22677857363413312,897.7682135990375,81.0,False
e0.001_x0.15_p0_w120_c3_d5,0.001,0.15,0.0,120,3,5,80,5.225222654404936,-15.571610031925864,0.475,1.0816042556032122,365.7875,0.0,0.18909392143454584,0.031082697093376854,0.01603141809656461,0.12108213636701937,418.0178123523949,39.0,False
e0.001_x0.3_p1_w120_c3_d5,0.001,0.3,1.0,120,3,5,86,5.212471499087236,-4.415118015355657,0.47674418604651164,1.0918848734707893,246.93023255813952,0.0,0.21656668125832618,0.03567000131802356,0.018377626740549324,0.09884534422716362,448.27254892150233,42.0,False
e0.01_x0.05_p1_w240_c1_d5,0.01,0.05,1.0,240,1,5,135,5.1917943765085015,-27.518603774127072,0.43703703703703706,1.0563614284258458,590.6888888888889,0.0,0.17611245794794914,0.029387897589858936,0.015163332907867977,0.21355736191270258,700.8922408286477,66.0,False
e0.01_x0.3_p0_w120_c3_d0,0.01,0.3,0.0,120,3,0,175,5.175434245936655,-20.968319146403847,0.4685714285714286,1.0846822710408932,268.7085714285714,0.005714285714285714,0.2949213530421427,0.07009983176366519,0.03583003590134748,0.25712415935642496,905.7009930389146,82.0,False
e0.01_x0.3_p0_w240_c3_d0,0.01,0.3,0.0,240,3,0,157,5.1625801231382855,-24.827851706827886,0.45222929936305734,1.0735585929863767,300.95541401273886,0.006369426751592357,0.24239145443649054,0.05226663062981496,0.0268246624493087,0.24990514108199946,810.5250793327108,77.0,False
e0.001_x0.3_p2_w480_c1_d5,0.001,0.3,2.0,480,1,5,102,5.1435955004704805,-27.270381559691415,0.4411764705882353,1.0812626216261494,247.58823529411765,0.0,0.21785498716196033,0.03882002343791302,0.019985837357386238,0.14433165418632254,524.646741047989,47.0,False
e0.01_x0.15_p0_w240_c3_d0,0.01,0.15,0.0,240,3,0,150,5.0658829468441295,-27.64946730183071,0.44,1.0629619751857176,383.7866666666667,0.006666666666666667,0.2026496125912091,0.04023708004377591,0.020708536599950644,0.19748013041454315,759.8824420266194,75.0,False
e0.05_x0.05_p0_w480_c3_d5,0.05,0.05,0.0,480,3,5,154,5.00756574952539,-25.41287399654868,0.45454545454545453,1.0561539904874484,585.5064935064935,0.0,0.1852488496589921,0.03233057150122076,0.016670147812746228,0.2858496916657284,771.1651254269101,77.0,False
e0.05_x0.15_p0_w120_c3_d5,0.05,0.15,0.0,120,3,5,219,4.837890164499671,-14.344365980752949,0.45662100456621,1.0691960800448772,340.972602739726,0.0045662100456621,0.27177844483192,0.0691036207487461,0.035328881560257486,0.2331469985824952,1059.4979460254278,109.0,False
e0.001_x0.3_p2_w240_c3_d0,0.001,0.3,2.0,240,3,0,93,4.818382434518027,-24.391874130174074,0.43010752688172044,1.084667029551839,224.81720430107526,0.0,0.2146943974165392,0.03499938851227702,0.01803494918327786,0.1508455198229468,448.1095664101765,37.0,False
e0.001_x0.15_p2_w480_c3_d5,0.001,0.15,2.0,480,3,5,89,4.768695138582328,-18.96964643413268,0.449438202247191,1.0720004129950969,338.4943820224719,0.0,0.178519377358581,0.028756685306104535,0.01483984720418019,0.16304645476795154,424.41386733382717,40.0,False
e0.05_x0.05_p2_w120_c1_d5,0.05,0.05,2.0,120,1,5,212,4.605319311149422,-33.666155065519845,0.4386792452830189,1.0552732305634773,459.5990566037736,0.0,0.21708306524941048,0.046477106516949585,0.023885339470238076,0.2591537485795926,976.3276939636776,104.0,False
e0.05_x0.05_p2_w120_c1_d0,0.05,0.05,2.0,120,1,0,246,4.603763986589587,-42.243080152513656,0.43902439024390244,1.0538673407129042,473.1626016260163,0.0,0.23169478149599657,0.05214135637793604,0.026761143466764725,0.24020668216970986,1132.5259407010383,121.0,False
e0.05_x0.15_p0_w480_c3_d0,0.05,0.15,0.0,480,3,0,213,4.4227304552930535,-38.151078998416295,0.4272300469483568,1.0544560158237857,412.8356807511737,0.004694835680751174,0.21029621016451744,0.043074982931253114,0.022154447190808613,0.3084560013052652,942.0415869774205,103.0,False
e0.01_x0.3_p1_w120_c3_d5,0.01,0.3,1.0,120,3,5,166,4.318069402188247,-20.32494780141114,0.4457831325301205,1.0737055650882246,244.0843373493976,0.006024096385542169,0.254560617554209,0.053147622282178064,0.027271257365880652,0.2456670025445984,716.7995207632489,77.0,False
e0.01_x0.15_p1_w120_c3_d0,0.01,0.15,1.0,120,3,0,163,4.302894984256207,-20.64406997330792,0.4539877300613497,1.0611865686974624,330.0490797546012,0.006134969325153374,0.21073353282304869,0.042428876770088886,0.02182542263527365,0.2875225770395674,701.3718824337618,76.0,False
e0.001_x0.15_p0_w480_c1_d0,0.001,0.15,0.0,480,1,0,103,4.302372614435161,-11.23328931630696,0.44660194174757284,1.0502262095997428,431.0388349514563,0.009708737864077669,0.13289642738903878,0.016389878482975906,0.008482719555627183,0.190919234755348,443.14437928682156,49.0,False
e0.01_x0.15_p2_w120_c3_d0,0.01,0.15,2.0,120,3,0,176,4.289132748336092,-18.033535027724422,0.4715909090909091,1.0675583771947745,297.29545454545456,0.0,0.24099474381463634,0.0522309023877785,0.026806547192929076,0.2463882003250638,754.8873637071522,81.0,False
e0.01_x0.3_p1_w240_c3_d5,0.01,0.3,1.0,240,3,5,164,4.280956721733151,-28.36578109692511,0.43902439024390244,1.0693895794872263,262.5487804878049,0.006097560975609756,0.23597058776472468,0.04892663817269449,0.025129909898730096,0.15598589339957158,702.0769023642367,81.0,False
e0.01_x0.3_p2_w240_c3_d5,0.01,0.3,2.0,240,3,5,171,4.2381331776301785,-22.241361012902416,0.42105263157894735,1.0761720543263735,229.03508771929825,0.005847953216374269,0.26511084047020433,0.055827974286883464,0.028628886871914228,0.13511080036514334,724.7207733747605,83.0,False
e0.001_x0.05_p1_w480_c1_d5,0.001,0.05,1.0,480,1,5,87,4.162180073582087,-24.6811569774541,0.45977011494252873,1.0429769453710638,611.816091954023,0.0,0.11421847401946063,0.009672395263508049,0.005014035864270294,0.23305854505892898,362.1096664016416,39.0,False
e0.05_x0.3_p0_w240_c1_d5,0.05,0.3,0.0,240,1,5,249,4.129791233563798,-44.01246351534716,0.40963855421686746,1.0571793432635985,291.8875502008032,0.004016064257028112,0.23876717821191024,0.05615835756829313,0.02879611517272762,0.2799252182784634,1028.3180171573856,123.0,False
e0.001_x0.3_p2_w480_c1_d0,0.001,0.3,2.0,480,1,0,103,4.0784661414558165,-28.06935579210301,0.4368932038834951,1.06398307592898,246.5728155339806,0.0,0.17478191629089415,0.027901743444276983,0.014401551769350762,0.1443316541863231,420.08201256994914,47.0,False
e0.001_x0.15_p1_w240_c3_d5,0.001,0.15,1.0,240,3,5,84,4.05687656555602,-18.762011655296675,0.4642857142857143,1.0580998249938105,390.64285714285717,0.0,0.1425385081048021,0.01976306996801025,0.010220368886764586,0.14717738326496088,340.7776315067057,35.0,False
e0.01_x0.05_p0_w120_c1_d5,0.01,0.05,0.0,120,1,5,158,4.055939981437383,-5.015201116438939,0.4936708860759494,1.0484698133866184,481.126582278481,0.006329113924050633,0.16352222092344662,0.024261532564024968,0.01253339388631014,0.2057973902707767,640.8385170671065,78.0,False
e0.001_x0.3_p1_w120_c3_d0,0.001,0.3,1.0,120,3,0,87,3.9969901892283684,-6.068094336031393,0.47126436781609193,1.0698386173576597,245.58620689655172,0.0,0.17025601607938626,0.02525795484533977,0.013045074870506879,0.09884534422716329,347.73814646286803,42.0,False
e0.05_x0.05_p2_w240_c1_d5,0.05,0.05,2.0,240,1,5,186,3.9508811622605386,-28.0609770497281,0.44086021505376344,1.0428928827928723,533.4139784946236,0.0,0.15870523544232332,0.017709820837277235,0.009162997648754612,0.3108032355925696,734.8638961804602,92.0,False
e0.001_x0.15_p2_w480_c3_d0,0.001,0.15,2.0,480,3,0,89,3.7977748172887327,-18.96964643413268,0.449438202247191,1.0567131139017427,338.64044943820227,0.0,0.1430369637872044,0.01980695590384962,0.010242957861373858,0.1654612928024426,338.0019587386972,40.0,False
e0.05_x0.3_p0_w480_c3_d0,0.05,0.3,0.0,480,3,0,238,3.797043729795508,-35.456811262946644,0.40756302521008403,1.0557866695389797,295.37394957983196,0.004201680672268907,0.23156203732404243,0.0526272696110035,0.027007500344779833,0.2050354113054319,903.6964076913309,115.0,False
e0.05_x0.15_p2_w480_c1_d5,0.05,0.15,2.0,480,1,5,241,3.7585080379060427,-49.21007029833557,0.4066390041493776,1.0517222419904249,332.0373443983402,0.0,0.21988485963037005,0.0478995235269819,0.02460821846856942,0.2394183776894453,905.8004371353563,119.0,False
e0.01_x0.15_p2_w480_c1_d0,0.01,0.15,2.0,480,1,0,177,3.604124012434559,-28.13703175709503,0.4293785310734463,1.050128679690148,330.864406779661,0.0,0.18354792005513437,0.033113073258077774,0.017070485388086754,0.21198697306724612,637.9299502009169,87.0,False
e0.05_x0.15_p0_w120_c3_d0,0.05,0.15,0.0,120,3,0,243,3.5553563563692028,-34.092048342646564,0.43209876543209874,1.0488609127694835,345.34156378600824,0.00411522633744856,0.20536320677600367,0.04145532761735948,0.021329465187335694,0.2681897109848216,863.9515945977163,121.0,False
e0.01_x0.05_p2_w120_c1_d0,0.01,0.05,2.0,120,1,0,179,3.537470422845578,-24.827851706827886,0.43575418994413406,1.041551097877325,472.9441340782123,0.0,0.15690000623694556,0.020022044601094358,0.010353661591013807,0.23244770816904647,633.2072056893585,81.0,False
e0.05_x0.15_p2_w120_c3_d5,0.05,0.15,2.0,120,3,5,254,3.5328078403214374,-24.438196142578803,0.43700787401574803,1.0543864748702079,291.9763779527559,0.0,0.23270246991240884,0.053085129630394245,0.027239584319875165,0.22962214565797145,897.3331914416451,125.0,False
e0.001_x0.05_p0_w240_c1_d0,0.001,0.05,0.0,240,1,0,96,3.5211647366379566,-32.62478057454277,0.3958333333333333,1.0404252268974745,565.0208333333334,0.010416666666666666,0.1129926494441485,0.009374727330320853,0.004860073965927025,0.17902089057889992,338.03181471724383,44.0,False
e0.05_x0.3_p0_w120_c3_d5,0.05,0.3,0.0,120,3,5,247,3.5172160796661927,-31.860249296165044,0.4331983805668016,1.0561336220420143,265.582995951417,0.008097165991902834,0.2340601178245541,0.05282290884806362,0.02710667355553431,0.2485519881777566,868.7523716775496,122.0,False
e0.01_x0.05_p0_w120_c1_d0,0.01,0.05,0.0,120,1,0,180,3.51076564417132,-22.036515269897585,0.4777777777777778,1.041013954143794,491.31666666666666,0.005555555555555556,0.15403535413414013,0.017596649741382198,0.009104687617079499,0.2622667018786645,631.9378159508376,85.0,False
e0.01_x0.05_p1_w240_c3_d5,0.01,0.05,1.0,240,3,5,127,3.429235230908743,-40.06757045754927,0.41732283464566927,1.0368272365669156,580.9291338582677,0.0,0.11485928728427365,0.005548881021916863,0.002879297566132699,0.25655340685780614,435.5128743254104,63.0,False
e0.01_x0.3_p1_w240_c3_d0,0.01,0.3,1.0,240,3,0,168,3.265818077266507,-28.722645054454766,0.43452380952380953,1.051553436525547,261.1904761904762,0.005952380952380952,0.18086607841418553,0.031731081054718446,0.01636334245093729,0.16461160011786224,548.6574369807731,84.0,False
e0.001_x0.15_p1_w480_c3_d5,0.001,0.15,1.0,480,3,5,86,3.1150293171372505,-24.15905990633571,0.45348837209302323,1.045250370124579,386.48837209302326,0.0,0.11641474240021205,0.013080488539449764,0.006775242182687435,0.127009302777077,267.89252127380354,39.0,False
e0.01_x0.05_p0_w120_c3_d5,0.01,0.05,0.0,120,3,5,134,3.111980068276764,-17.797236684606865,0.47761194029850745,1.0376743441734522,484.9776119402985,0.007462686567164179,0.1174230777822064,0.0087308037775633,0.004526944657652132,0.24970235153111153,417.0053291490864,65.0,False
e0.01_x0.15_p2_w480_c3_d0,0.01,0.15,2.0,480,3,0,167,3.0946112385664812,-33.46947810513701,0.4311377245508982,1.04449391020791,320.98802395209583,0.0,0.15795227685467084,0.0239294152860976,0.012362792484758467,0.1985996337221806,516.8000768406024,81.0,False
e0.01_x0.3_p1_w480_c3_d0,0.01,0.3,1.0,480,3,0,166,3.075433360763756,-27.64946730183071,0.40963855421686746,1.0483261098889183,281.40361445783134,0.0,0.17087875881620992,0.028686305912898558,0.0148037730382935,0.14907408484916707,510.5219378867835,81.0,False
e0.001_x0.05_p1_w480_c1_d0,0.001,0.05,1.0,480,1,0,89,3.007684945569695,-24.6811569774541,0.4606741573033708,1.0313459412445698,615.0674157303371,0.0,0.08616972411336052,-3.249539234850829e-05,-1.688433565283365e-05,0.23555828777165855,267.68396015570283,40.0,False
e0.05_x0.05_p2_w240_c3_d5,0.05,0.05,2.0,240,3,5,176,2.8931605896742982,-41.7305761493203,0.4375,1.0316944877682332,535.5454545454545,0.0,0.1126090593336424,-0.0010916795289060977,-0.0005673719999882421,0.3119034699391343,509.1962637826765,86.0,False
e0.01_x0.3_p1_w240_c1_d5,0.01,0.3,1.0,240,1,5,177,2.8888675778860846,-22.39169602165747,0.4463276836158192,1.044452586166514,259.3502824858757,0.005649717514124294,0.1609439915501845,0.025337065745632215,0.013085689519252153,0.16847476350925072,511.329561285837,86.0,False
e0.001_x0.3_p1_w480_c3_d5,0.001,0.3,1.0,480,3,5,91,2.8821287241171514,-19.857183112637067,0.43956043956043955,1.0435431413287348,288.7362637362637,0.0,0.11221370548229981,0.012206323944098596,0.006323770374881521,0.14940925469180588,262.2737138946608,41.0,False
e0.01_x0.05_p1_w120_c3_d5,0.01,0.05,1.0,120,3,5,132,2.8564789711032272,-24.022822435155746,0.4621212121212121,1.034059946641,528.5151515151515,0.0,0.10996169285063545,0.00476694089005858,0.002474014059441698,0.2645678010617102,377.055224185626,61.0,False
e0.01_x0.15_p0_w480_c1_d5,0.01,0.15,0.0,480,1,5,161,2.7997428447851127,-39.62077977374911,0.42857142857142855,1.033373730182015,408.41614906832297,0.006211180124223602,0.1113602889990273,0.00395112592869995,0.002051011512681944,0.20842986206321834,450.75859801040315,79.0,False
e0.05_x0.15_p0_w240_c3_d5,0.05,0.15,0.0,240,3,5,201,2.746800483295134,-32.16345841163593,0.42786069651741293,1.0361197372944162,385.9303482587065,0.004975124378109453,0.1325124509558437,0.012059047712415394,0.006247689529434108,0.17936988513283258,552.1068971423219,94.0,False
e0.01_x0.15_p0_w120_c3_d0,0.01,0.15,0.0,120,3,0,166,2.723751331741918,-28.38179441906563,0.4578313253012048,1.039293957657247,341.6566265060241,0.006024096385542169,0.14025089293618845,0.017815075517701784,0.009217226047792737,0.27267906066318415,452.14272106915837,77.0,False
e0.001_x0.3_p1_w240_c1_d5,0.001,0.3,1.0,240,1,5,103,2.682413220591056,-27.292603344301057,0.44660194174757284,1.040683317190372,259.07766990291265,0.009708737864077669,0.11286655752037095,0.012231785656103833,0.006336923000688888,0.177086969652979,276.28856172087876,44.0,False
e0.01_x0.05_p2_w120_c1_d5,0.01,0.05,2.0,120,1,5,162,2.5825279266950942,-17.03869273642522,0.4567901234567901,1.0305090281952975,468.3395061728395,0.0,0.1090858812484326,0.002498009361380449,0.001297156910244457,0.24581734635471175,418.3695241246053,74.0,False
e0.01_x0.05_p0_w120_c3_d0,0.01,0.05,0.0,120,3,0,152,2.5818756608533167,-24.34530141666724,0.46710526315789475,1.0303720946142512,489.3486842105263,0.006578947368421052,0.10431614568330239,0.0012679086184272936,0.0006585891174684111,0.2986881133918451,392.4451004497041,71.0,False
e0.001_x0.05_p0_w480_c3_d0,0.001,0.05,0.0,480,3,0,85,2.5809907172104523,-37.054898204212925,0.4235294117647059,1.028875723755886,567.7294117647059,0.0,0.07801344709878058,-0.0004054018101635748,-0.0002106622816853143,0.201568300226317,219.38421096288846,37.0,False
e0.001_x0.3_p1_w480_c3_d0,0.001,0.3,1.0,480,3,0,92,2.5722741283826487,-19.315915487549407,0.44565217391304346,1.0389795240975697,291.1195652173913,0.0,0.10132285527653774,0.009555082825001504,0.004953361305018333,0.15036752519376428,236.6492198112037,41.0,False
e0.001_x0.3_p2_w240_c1_d5,0.001,0.3,2.0,240,1,5,104,2.565015677305335,-27.944422182907267,0.4326923076923077,1.0432397792309704,232.84615384615384,0.0,0.12224551907304092,0.014563964957301945,0.007540971632288729,0.176044732862921,266.76163043975487,46.0,False
e0.01_x0.05_p0_w480_c1_d0,0.01,0.05,0.0,480,1,0,154,2.5309151262321032,-21.651684972312513,0.45454545454545453,1.0267457927064334,601.8896103896104,0.0,0.09350341546375086,-0.009316653806574648,-0.00485170150950931,0.29950362159060484,389.7609294397439,76.0,False
e0.05_x0.15_p2_w480_c1_d0,0.05,0.15,2.0,480,1,0,258,2.515780372946635,-40.90370466551197,0.3992248062015504,1.0344567481144538,333.54651162790697,0.0,0.1558834233718074,0.017770026422155194,0.009194016575232888,0.31379168273421054,649.0713362202317,126.0,False
e0.01_x0.3_p0_w120_c1_d5,0.01,0.3,0.0,120,1,5,200,2.494842213885114,-17.6437631701748,0.48,1.0375544770794147,271.79,0.005,0.14489188556495203,0.019479472420645072,0.010074384258589308,0.23731271850742386,498.9684427770228,96.0,False
e0.05_x0.05_p1_w240_c1_d5,0.05,0.05,1.0,240,1,5,175,2.4185123895558522,-41.84967264497019,0.4342857142857143,1.0254883005598068,567.1428571428571,0.0,0.09514562806263542,-0.010515403106760246,-0.0054775459492353296,0.2836340708216447,423.23966817227415,87.0,False
e0.01_x0.05_p1_w120_c1_d5,0.01,0.05,1.0,120,1,5,156,2.413690116058767,-18.07819704287672,0.4551282051282051,1.0292842407093759,501.29487179487177,0.0,0.09991973097740273,-0.001061888279554446,-0.0005518848216117256,0.20719705014250223,376.53565810516767,75.0,False
e0.01_x0.15_p2_w480_c1_d5,0.01,0.15,2.0,480,1,5,171,2.383634258670261,-27.747009077718765,0.42105263157894735,1.0331577025440586,329.719298245614,0.0,0.12277137863689,0.01073194783600484,0.0055618882103947165,0.20878129587938388,407.6014582326146,85.0,False
e0.05_x0.15_p2_w120_c3_d0,0.05,0.15,2.0,120,3,0,278,2.2958007306875943,-39.0685512344513,0.420863309352518,1.0340393640381815,293.363309352518,0.0,0.15749720535476333,0.02056838521409521,0.010634806539884467,0.25369063633351674,638.2326031311512,138.0,False
e0.05_x0.3_p1_w480_c1_d0,0.05,0.3,1.0,480,1,0,260,2.2717250900674757,-37.60346375496549,0.39615384615384613,1.034363232496945,275.6576923076923,0.0,0.15534785955219896,0.02026415122666081,0.010478257728731677,0.27765557793809614,590.6485234175436,128.0,False
e0.01_x0.3_p1_w120_c3_d0,0.01,0.3,1.0,120,3,0,174,2.1324483898705116,-29.238109857748775,0.43103448275862066,1.0347452318743406,242.33333333333334,0.005747126436781609,0.129633798503737,0.015811677684084424,0.008184590038326611,0.2700567495547461,371.046019837469,81.0,False
e0.05_x0.15_p0_w480_c1_d5,0.05,0.15,0.0,480,1,5,213,2.1298049482970787,-36.277569789463506,0.4131455399061033,1.0254544585086656,402.48826291079814,0.004694835680751174,0.09616383548406778,-0.007627290157302347,-0.0039703338500506336,0.32581003486040105,453.6484539872778,105.0,False
e0.001_x0.05_p1_w120_c3_d0,0.001,0.05,1.0,120,3,0,80,1.9770289864282518,-35.121871958458954,0.45,1.0255571332046838,531.9125,0.0,0.0740147899598969,0.00013280519845570993,6.900173704171841e-05,0.18355957812499157,158.16231891426014,39.0,False
e0.001_x0.15_p1_w480_c3_d0,0.001,0.15,1.0,480,3,0,88,1.8876748097661185,-24.15905990633571,0.45454545454545453,1.027464447502193,389.78409090909093,0.0,0.07655096141549957,0.0027180625774378964,0.0014113508586404144,0.13498158282559825,166.11538325941842,39.0,False
e0.05_x0.3_p1_w120_c1_d5,0.05,0.3,1.0,120,1,5,292,1.8830409530144043,-41.368021493726204,0.3904109589041096,1.0299728848029197,239.22260273972603,0.003424657534246575,0.13783507331734646,0.014449131158895678,0.007481716820464834,0.29165497727935275,549.8479582802061,141.0,False
e0.01_x0.3_p2_w120_c3_d5,0.01,0.3,2.0,120,3,5,181,1.8691265716941967,-22.607604435394002,0.4530386740331492,1.0328558008628,206.0939226519337,0.0055248618784530384,0.12505737964038463,0.014900311627129792,0.007714509651933987,0.2189744215693077,338.3119094766496,83.0,False
e0.01_x0.15_p2_w240_c3_d5,0.01,0.15,2.0,240,3,5,153,1.810006887762094,-37.88383105952198,0.43137254901960786,1.0260762813175615,321.6862745098039,0.0,0.08425616206896719,0.0006116216825167164,0.00031774438549536654,0.19607227817176498,276.9310538276004,76.0,False
e0.001_x0.3_p1_w480_c1_d5,0.001,0.3,1.0,480,1,5,101,1.7028813057532335,-20.64406997330792,0.42574257425742573,1.0243004463349228,286.2970297029703,0.0,0.06775279168317318,0.0005088481525694633,0.0002643588970250299,0.16934456637059325,171.9910118810766,46.0,False
e0.01_x0.3_p2_w120_c3_d0,0.01,0.3,2.0,120,3,0,185,1.6282696659822877,-25.982236791725065,0.44324324324324327,1.0281668542652906,204.5027027027027,0.005405405405405406,0.109346444074267,0.0103341269569035,0.005356223275453376,0.24023824426822404,301.2298882067232,85.0,False
e0.05_x0.3_p1_w480_c3_d0,0.05,0.3,1.0,480,3,0,251,1.502905511337783,-45.13669057900627,0.398406374501992,1.022825673281261,275.33067729083666,0.0,0.105641688680776,0.0009121417632800277,0.00047383378197096704,0.24299462980235464,377.22928334578353,122.0,False
e0.05_x0.15_p1_w120_c3_d0,0.05,0.15,1.0,120,3,0,252,1.446004845570029,-45.04918858919294,0.4166666666666667,1.0194709302425793,330.6825396825397,0.003968253968253968,0.08259670433695399,-0.011885864806804536,-0.006193484619901768,0.32734644203675856,364.3932210836473,124.0,False
e0.05_x0.3_p0_w120_c3_d0,0.05,0.3,0.0,120,3,0,269,1.4348552667824512,-32.831951826837184,0.4200743494423792,1.0218504224198777,265.36059479553904,0.007434944237918215,0.09704299245697613,-0.0025076721366388277,-0.0013037412382680413,0.25890611616235304,385.97606676447936,133.0,False
e0.001_x0.05_p0_w240_c1_d5,0.001,0.05,0.0,240,1,5,94,1.316676511883154,-32.20316787340693,0.39361702127659576,1.0144988159899089,553.5425531914893,0.010638297872340425,0.04438235180604648,-0.012248684722712788,-0.006383104102900994,0.1871979747867385,123.76759211701648,44.0,False
e0.01_x0.15_p1_w120_c1_d0,0.01,0.15,1.0,120,1,0,193,1.228374046465904,-18.854503789040855,0.45595854922279794,1.0166370239334215,328.7150259067358,0.0051813471502590676,0.05884971862863782,-0.012944859924093555,-0.0067470377817554494,0.2715679232173642,237.0761909679195,89.0,False
e0.05_x0.05_p1_w120_c1_d5,0.05,0.05,1.0,120,1,5,194,1.2092307769417756,-31.558565253334557,0.4484536082474227,1.0137698027875084,502.62371134020617,0.0,0.0524166445639016,-0.027626386697596872,-0.014450905787191104,0.33821125627522886,234.59077072670448,93.0,False
e0.01_x0.3_p2_w240_c1_d5,0.01,0.3,2.0,240,1,5,195,1.1522988708368127,-29.134782035027396,0.4153846153846154,1.019493603777277,225.92820512820512,0.005128205128205128,0.08074143834257184,0.00042024597189338486,0.00021833257069170386,0.190693717082565,224.6982798131785,96.0,False
e0.01_x0.3_p1_w240_c1_d0,0.01,0.3,1.0,240,1,0,183,1.127084086190985,-28.454946943616832,0.4426229508196721,1.0168705935493916,259.1693989071038,0.00546448087431694,0.06392855877434041,-0.006770215768814869,-0.003523460235764442,0.16550043750002896,206.25638777295026,91.0,False
e0.01_x0.05_p0_w480_c3_d0,0.01,0.05,0.0,480,3,0,135,1.1135709386927908,-37.669703265601484,0.42962962962962964,1.0117411101271188,576.3555555555556,0.0,0.03776525825302342,-0.026542732166975336,-0.013880375715010218,0.33919941962364486,150.33207672352677,67.0,False
e0.01_x0.15_p0_w480_c1_d0,0.01,0.15,0.0,480,1,0,172,1.1037133572399542,-34.48898306877335,0.436046511627907,1.0128576454148532,416.0988372093023,0.005813953488372093,0.04335384300841709,-0.024548449521408555,-0.01283120860278375,0.22345712897081094,189.83869744527215,85.0,False
e0.05_x0.3_p1_w480_c1_d5,0.05,0.3,1.0,480,1,5,250,1.0065782610635892,-44.036892331966726,0.4,1.014967910700299,276.112,0.0,0.07306559475456673,-0.011959334203651473,-0.006231879008930963,0.26295902233075585,251.6445652658973,124.0,False
e0.05_x0.05_p0_w240_c1_d0,0.05,0.05,0.0,240,1,0,212,0.9935995322678982,-37.618239365524445,0.44339622641509435,1.010814028704579,549.0471698113207,0.0047169811320754715,0.0471866665416405,-0.042565445117881184,-0.022347487280451772,0.3593607472144631,210.64310084079443,103.0,False
e0.001_x0.3_p2_w240_c1_d0,0.001,0.3,2.0,240,1,0,105,0.9864484621733071,-27.819488573711524,0.42857142857142855,1.0163219909338543,232.62857142857143,0.0,0.05139205852428336,-0.002078407021437245,-0.0010804542730368238,0.17111772446462503,103.57708852819724,46.0,False
e0.05_x0.15_p0_w480_c3_d5,0.05,0.15,0.0,480,3,5,191,0.9737404930616992,-38.151078998416295,0.4083769633507853,1.0120550316054289,405.5602094240838,0.005235602094240838,0.045781296465020375,-0.02572404497011538,-0.013449549815227946,0.23952017402259307,185.98443417478455,94.0,False
e0.01_x0.05_p1_w120_c3_d0,0.01,0.05,1.0,120,3,0,147,0.8981489381502903,-25.09821500612297,0.46258503401360546,1.0103067518571267,519.7210884353741,0.0,0.039933608021840955,-0.024036984148052443,-0.012562299152747536,0.29875774120908927,132.02789390809266,68.0,False
e0.01_x0.3_p2_w240_c3_d0,0.01,0.3,2.0,240,3,0,175,0.8961830363727531,-26.799972594298005,0.4114285714285714,1.0156158768927617,226.33142857142857,0.005714285714285714,0.06524258101749861,-0.0029200225637174837,-0.0015182733170884255,0.15988262819026122,156.83203136523179,85.0,False
e0.01_x0.3_p0_w480_c1_d5,0.01,0.3,0.0,480,1,5,178,0.8612005870343326,-30.89983354163939,0.43258426966292135,1.0122625280245237,291.59550561797755,0.0056179775280898875,0.048351562335322,-0.013935085642608147,-0.007264902296303277,0.15839986831141128,153.2937044921112,88.0,False
e0.01_x0.3_p1_w480_c1_d0,0.01,0.3,1.0,480,1,0,182,0.8152338125792734,-30.982785034469053,0.42857142857142855,1.012320945499889,279.25824175824175,0.0,0.05511094790319782,-0.010751539469696203,-0.005600871233361393,0.1345472920476195,148.37255388942776,88.0,False
e0.05_x0.15_p1_w120_c1_d5,0.05,0.15,1.0,120,1,5,250,0.806750990021278,-34.95685649612834,0.428,1.0111109368045765,324.956,0.004,0.04732455342718818,-0.0248976493675781,-0.013014843793306752,0.30825124290842476,201.68774750531952,119.0,False
e0.01_x0.15_p2_w240_c1_d5,0.01,0.15,2.0,240,1,5,174,0.75384447176164,-29.049627252106802,0.4482758620689655,1.0102021340402796,318.41954022988506,0.0,0.031866989781042084,-0.01999176736463315,-0.010437855467296475,0.27234822639332146,131.16893808652537,87.0,False
e0.001_x0.05_p1_w240_c1_d5,0.001,0.05,1.0,240,1,5,88,0.7315194475326892,-44.7209547948696,0.42045454545454547,1.0078521220359966,581.3977272727273,0.0,0.03372256546218126,-0.016554141425069946,-0.008635811769949764,0.16891144303470973,64.37371138287665,39.0,False
e0.01_x0.3_p2_w240_c1_d0,0.01,0.3,2.0,240,1,0,200,0.6162582080322574,-25.136022647285763,0.415,1.0102046774634232,224.95,0.005,0.04665924217103293,-0.010937664252370527,-0.005698087286866049,0.20769430502971042,123.25164160645147,99.0,False
