candidate_id,ddof,sigma_shift,min_periods,annual_2021_pct,annual_2022_pct,annual_2023_pct,annual_2024_pct,annual_2025_pct,cagr_pct,mdd_pct,delta_annual_2021_pct,delta_annual_2022_pct,delta_annual_2023_pct,delta_annual_2024_pct,delta_annual_2025_pct,delta_cagr_pct,delta_mdd_pct,matches_historical,max_normalized_residual,development_position_sha256,development_pnl_sha256,development_invalid_sigma_count
ddof0_shift0_min24,0,0,24,75.89881317090415,74.03667883669752,31.533811429942453,240.93749243357158,65.48712918654269,86.75662509083047,-14.323804733417234,-1.4210854715202004e-14,-1.4210854715202004e-14,3.552713678800501e-15,-2.842170943040401e-14,-2.842170943040401e-14,0.0,0.0,True,1.7174573980533609e-06,9647371be720d5cb3c2680f1c0bcced8d566bbe9a275a953b5724f992e5ea224,6be4e09036bc8aad780c85952f91ec73620a6b092eed19265c637e0a3fe0973f,0
ddof0_shift0_min48,0,0,48,75.89881317090415,74.03667883669752,31.533811429942453,240.93749243357158,65.48712918654269,86.75662509083047,-14.323804733417234,-1.4210854715202004e-14,-1.4210854715202004e-14,3.552713678800501e-15,-2.842170943040401e-14,-2.842170943040401e-14,0.0,0.0,True,1.7174573980533609e-06,9647371be720d5cb3c2680f1c0bcced8d566bbe9a275a953b5724f992e5ea224,6be4e09036bc8aad780c85952f91ec73620a6b092eed19265c637e0a3fe0973f,0
ddof0_shift1_min24,0,1,24,71.80748208383945,78.85633390158624,30.88745396854683,232.3384574541623,70.3865832598025,86.84956120307137,-14.37108833293994,-4.091331087064717,4.819655064888707,-0.6463574613956204,-8.59903497940931,4.89945407325979,0.09293611224090625,-0.04728359952270722,False,296062545.60963213,62132a968c6b500fe1d71b6747d55fc9d8acb502b818ccf54bbb9320b928d142,d4e4d6342163b378ad69c17709520dcf633a3cc710a5d0242666c0796f1817ae,0
ddof0_shift1_min48,0,1,48,71.80748208383945,78.85633390158624,30.88745396854683,232.3384574541623,70.3865832598025,86.84956120307137,-14.37108833293994,-4.091331087064717,4.819655064888707,-0.6463574613956204,-8.59903497940931,4.89945407325979,0.09293611224090625,-0.04728359952270722,False,296062545.60963213,62132a968c6b500fe1d71b6747d55fc9d8acb502b818ccf54bbb9320b928d142,d4e4d6342163b378ad69c17709520dcf633a3cc710a5d0242666c0796f1817ae,0
ddof1_shift0_min24,1,0,24,85.98627097251989,67.84494463509321,32.759308234617095,237.3956102789392,68.4493099342542,88.11029278133796,-15.258132790959266,10.087457801615727,-6.191734201604319,1.2254968046746448,-3.541882154632418,2.9621807477114857,1.3536676905074927,-0.9343280575420323,False,573480719.9531643,69c33c75e468ee1be99d175bf4171942513f7d3bd24855edaca810f2ba5c6cb4,42073c1a7272ac7f2a7d3339bb9923512bc220b1fe7f09b07498508359257b4a,0
ddof1_shift0_min48,1,0,48,85.98627097251989,67.84494463509321,32.759308234617095,237.3956102789392,68.4493099342542,88.11029278133796,-15.258132790959266,10.087457801615727,-6.191734201604319,1.2254968046746448,-3.541882154632418,2.9621807477114857,1.3536676905074927,-0.9343280575420323,False,573480719.9531643,69c33c75e468ee1be99d175bf4171942513f7d3bd24855edaca810f2ba5c6cb4,42073c1a7272ac7f2a7d3339bb9923512bc220b1fe7f09b07498508359257b4a,0
ddof1_shift1_min24,1,1,24,77.20570437204779,78.19268932711486,32.03248684941713,238.79697175724618,69.84192750465424,88.80198790747494,-15.105094561276555,1.3068912011436282,4.15601049041733,0.49867541947468297,-2.1405206763254228,4.35479831811152,2.04536281664447,-0.7812898278593217,False,263150272.74433184,10579f65c35783a0e6e4cf37d89994016d26abe8defbc4b4590911e509cfdeb5,f28a072ccfa80e3bc4dc60a84b7c8b6dcbf041429626d3897905370c1c3716da,0
ddof1_shift1_min48,1,1,48,77.20570437204779,78.19268932711486,32.03248684941713,238.79697175724618,69.84192750465424,88.80198790747494,-15.105094561276555,1.3068912011436282,4.15601049041733,0.49867541947468297,-2.1405206763254228,4.35479831811152,2.04536281664447,-0.7812898278593217,False,263150272.74433184,10579f65c35783a0e6e4cf37d89994016d26abe8defbc4b4590911e509cfdeb5,f28a072ccfa80e3bc4dc60a84b7c8b6dcbf041429626d3897905370c1c3716da,0
