trading_day,pnl_log,open,slow_conflict,chop,slow_log_pnl,work_log_pnl,residual_log_pnl,overnight_gap_log_pnl
2021-03-04,-0.0012672589470074862,1324.29,0.16666666666666666,0.10416666666666667,0.004090354959836132,0.009374966151040054,-0.014732580057884373,-0.0008242324802088866
2021-03-05,-0.00488355004594151,1330.12,0.5833333333333334,0.3541666666666667,0.0002749628479133681,0.00937828064474261,-0.014536793538596743,0.01299795589011481
2021-03-08,0.04030932761238517,1277.57,0.0,0.0625,0.008411727782647357,0.0318534640125363,4.413581720126569e-05,-0.005384622625983093
2021-03-09,0.018116319561447006,1229.3,0.4166666666666667,0.0,0.003958538963451871,0.03617193854078306,-0.022014157942786494,0.00010977034486758959
2021-03-10,-0.029363188466089894,1232.38,0.375,0.4583333333333333,0.003938694619016553,-0.019383809591299594,-0.013918073493806832,-0.016959121981018902
2021-03-11,-0.027830252537327235,1266.15,0.7291666666666666,0.14583333333333334,-0.0026170478152310606,0.012197991487223059,-0.03741119620931796,-0.006758749008980704
2021-03-12,-0.019301117072437368,1259.79,0.5208333333333334,0.6875,0.00036033541252969425,0.0010125581506811032,-0.020674010635647444,0.0008991458720563721
2021-03-15,0.033672179013293384,1223.65,0.041666666666666664,0.041666666666666664,0.008798030130216322,0.0234303544323112,0.0014437944507657008,0.00527823165000763
2021-03-16,0.0031429324132547483,1219.97,0.6666666666666666,0.0625,-0.0026890611730771563,0.011244765369598009,-0.005412771783266268,0.0003350781948569822
2021-03-17,-0.00966145441621934,1236.35,0.6458333333333334,0.08333333333333333,-0.0005057057067486548,0.00922857757464246,-0.0183843262841126,-6.55517408320218e-05
2021-03-18,0.0013171348895940037,1241.68,0.4375,0.041666666666666664,0.0004090120375146167,0.00821341571634776,-0.007305292864266649,0.004051496603674523
2021-03-19,-0.016219690376658442,1230.37,0.2916666666666667,0.20833333333333334,0.0013409144368902726,-0.0021923490973937976,-0.015368255716156742,-0.012076071088829717
2021-03-22,0.007261835911873424,1242.28,0.1875,0.041666666666666664,0.0001906472828688277,0.012826538302130569,-0.005755349673125715,-0.0014792180723513682
2021-03-23,0.013951576125937672,1235.96,0.0,0.0,0.0009067619224953916,0.01613571819192869,-0.00309090398848641,0.0028925905622256033
2021-03-24,0.0021222586977802617,1221.96,0.08333333333333333,0.0,0.002336495426413898,0.003999835817302955,-0.004214072545937253,0.006377096594920676
2021-03-25,-0.009772904398462087,1220.57,0.4791666666666667,0.5208333333333334,0.0005827081975323944,0.0014725866753181605,-0.011828199271311457,-0.007082205851319055
2021-03-26,0.0066556557194465136,1256.54,0.3333333333333333,0.08333333333333333,0.002358550849544505,0.015297828492387505,-0.011000723622485858,-0.004033797684359876
2021-03-29,-0.011482606226355876,1250.75,0.5625,0.0625,0.00029619315295811854,0.008132759180817517,-0.019911558560131853,0.004470123960292067
2021-03-30,-0.003442379734559931,1248.74,0.6875,0.5833333333333334,-0.00011540671145918169,0.005753665827861715,-0.00908063885096072,-0.0003918354341331567
2021-03-31,0.0029742189537231337,1247.86,0.20833333333333334,0.08333333333333333,0.00035471574012960194,0.008664906811178708,-0.0060454035975873455,0.00014420188288540402
2021-04-01,0.007114612139543845,1267.4,0.25,0.0,0.0022214080735310227,0.013769197182464277,-0.008875993116451292,0.0021365734142354048
2021-04-02,0.018953338029204195,1300.48,0.3541666666666667,0.0,0.0031203878699120335,0.017544153729766587,-0.0017112035704724415,0.007299130244124303
2021-04-06,-0.012982100398848536,1296.97,0.375,0.6041666666666666,0.0019217908032879705,-0.0011984233485410056,-0.01370546785359536,0.0036244165363677285
2021-04-07,-0.00289041869533262,1299.37,0.3333333333333333,0.7083333333333334,0.0018403211458352386,0.009214115200197714,-0.013944855041366305,0.0001542353016815401
2021-04-08,-0.018172348996762785,1291.38,0.4583333333333333,0.6666666666666666,0.0007278518969346393,0.0013937319254570257,-0.020293932819152788,-0.003965412036107106
2021-04-09,0.007623126668486781,1271.93,0.4791666666666667,0.10416666666666667,0.0004975343136632282,0.012876223384822888,-0.005750631030000036,0.0012005407747496244
2021-04-12,0.006573048494183406,1242.73,0.08333333333333333,0.0,0.004948406670095412,0.014826814118480108,-0.013202172294393133,0.0019051673570785954
2021-04-13,-0.0001934981027123727,1240.91,0.4375,0.0,0.0015191831762457197,0.013546966422981366,-0.015259647701940271,0.0005952716303616908
2021-04-14,-0.01743842008903398,1254.21,0.5,0.4375,0.0005289477894792338,0.0006125121540547229,-0.0185798800325698,-0.0014811001484002783
2021-04-15,0.002471451978425082,1262.65,0.5208333333333334,0.2708333333333333,0.0012572207135333746,0.007621979725391026,-0.0064077484604991575,-0.003472960334262991
2021-04-16,-0.0104682111952531,1274.17,0.020833333333333332,0.0,0.0013122042102299003,0.0035254652055444757,-0.015305880611028028,0.0007828222325906831
2021-04-19,0.0030433481229237723,1299.43,0.22916666666666666,0.0,0.003911013041524969,0.01090549065491439,-0.011773155573515187,0.0012716955296952184
2021-04-20,-0.022634578990411883,1291.06,0.3958333333333333,0.4791666666666667,0.0017689408135463103,-0.0067273000905706815,-0.01767621971338862,-0.00262080917137363
2021-04-21,0.003249166324204508,1287.4,0.3541666666666667,0.14583333333333334,0.00042076545147032296,0.010942836050249871,-0.008114435177513063,0.004029805788090244
2021-04-22,-0.013376023758488446,1306.55,0.22916666666666666,0.10416666666666667,0.0022702948584327476,0.0018281327737245667,-0.01747445139064588,-0.0013356942935716313
2021-04-23,-0.001853711500238143,1311.28,0.375,0.041666666666666664,0.0016858946682094256,0.0052731289682724225,-0.008812735136718902,-0.0014491256029355297
2021-04-26,0.01112929917046782,1313.38,0.4166666666666667,0.0,0.001931999551305158,0.017091617149065153,-0.007894317529903744,0.0028013141858486508
2021-04-27,0.014612042843371875,1311.77,0.4166666666666667,0.0,0.0006807438316405456,0.0167594651526852,-0.0028281661409554903,0.003237395089008048
2021-04-28,-0.01393324217201722,1322.67,0.125,0.020833333333333332,0.002421176693119642,0.00692663331410924,-0.023281052179246184,0.005048557365111711
2021-04-29,0.010113770773774252,1325.39,0.375,0.125,0.001198393370230172,0.013800635944087647,-0.004885258540543641,-0.002532958146555182
2021-04-30,-0.0056121071098071944,1321.15,0.4375,0.20833333333333334,0.0008779393708919364,0.009508518449683687,-0.015998564930381265,-0.0038137659446391583
2021-05-06,-0.012265625295404002,1308.65,0.125,0.6458333333333334,0.00032860263156303526,0.007365805533886979,-0.019960033460854107,-0.0007792846863948222
2021-05-07,0.02556107070316796,1264.77,0.0,0.041666666666666664,0.005447637132122082,0.024432870892985445,-0.0043194373219400395,0.0011671416655667259
2021-05-10,0.009650271442891028,1253.28,0.2916666666666667,0.0,0.004838610855392361,0.011087581273027225,-0.006275920685529485,0.0011241382132033328
2021-05-11,0.007234961083606747,1257.99,0.5625,0.0,0.00033878921132757256,0.01209704257755903,-0.005200870705278832,0.008549865956134762
2021-05-12,-0.0032965597805631047,1271.14,0.4166666666666667,0.0,0.0018778567692060988,0.006776783885340393,-0.01195120043511036,0.002682215031054447
2021-05-13,0.0028901905271219892,1277.13,0.2708333333333333,0.0,0.0005903232264063973,0.005506131262830866,-0.0032062639621162348,-0.010313365008926212
2021-05-14,0.006062792964258409,1299.0,0.0,0.020833333333333332,0.0033081998926517975,0.010483451097966556,-0.007728858026359642,-0.001950303150062952
2021-05-17,0.026845802978272507,1329.18,0.375,0.0,0.003082177521259888,0.02536316249699526,-0.0015995370399830428,0.001951130200102695
2021-05-18,-0.007128322764368197,1321.42,0.875,0.0,-0.004094502124275673,0.009917935770552513,-0.012951756410643875,-0.001165680983618981
2021-05-19,0.0004122976859233274,1326.69,0.4791666666666667,0.0,0.0006027712372410066,0.00825916495483539,-0.008449638506153517,-0.0007266342019436118
2021-05-20,-0.02405147045661281,1330.44,0.4583333333333333,0.5416666666666666,0.0007070090883339042,-0.0007599820938859608,-0.02399849745106121,0.0030889046873552334
2021-05-21,-0.00796167190195896,1315.88,0.7083333333333334,0.25,-0.00021219147646640846,0.0035395807312938177,-0.011289061156787142,-0.003610586457234991
2021-05-24,0.010030493750222757,1330.09,0.041666666666666664,0.0,0.0010294805937717671,0.016936188873006963,-0.007935175716556261,0.00031939163769615384
2021-05-25,0.029213704367246723,1369.52,0.0,0.0,0.008298929520751994,0.021187110462012895,-0.0002723356155182044,-0.0008945519380243472
2021-05-26,-0.012749033475539419,1362.79,0.2916666666666667,0.3958333333333333,0.0032865553582426543,-0.002342842552565394,-0.01369274628121639,0.0012108393470331002
2021-05-27,0.0013695884357064955,1395.2,0.4166666666666667,0.125,0.002160881564196193,0.014168992553992232,-0.014960285682481644,0.0007994162487199471
2021-05-28,0.021029874530847786,1386.06,0.7083333333333334,0.0,-0.002306685251409382,0.02386413919710209,-0.0005275794148445617,-0.0016754980290864163
2021-05-31,0.0365863801022149,1437.71,0.0,0.0,0.011880472794496999,0.02370323737878617,0.0010026699289320956,0.00872778263740373
2021-06-01,0.006839295049383759,1459.68,0.3958333333333333,0.0,0.0039934242391666125,0.017445106853500286,-0.014599236043281717,-0.003715294951733861
2021-06-02,0.011033176449540919,1426.18,0.8541666666666666,0.0,-0.00425914541727776,0.02619161043482547,-0.010899288568007103,-0.0008212765836603209
2021-06-03,-0.004904498565524585,1413.45,0.6458333333333334,0.2916666666666667,0.00020168584938373701,0.014288176703926195,-0.019394361118834594,0.0007361576410836203
2021-06-04,-0.008937151581523296,1429.32,0.16666666666666666,0.6041666666666666,0.0010702338230927089,0.0200889730023198,-0.030096358406934483,0.005828067715256823
2021-06-07,-0.017258652822748553,1432.86,0.5625,0.7916666666666666,9.703746635638527e-05,-0.001153469619148667,-0.01620222066995646,-0.00858326604466123
2021-06-08,0.01367797050743054,1418.55,0.1875,0.2916666666666667,0.0007313159437638342,0.016495032358639222,-0.003548377794972697,0.007076107793499985
2021-06-09,0.00013783384998774397,1427.04,0.0,0.125,0.0007732401493583743,0.014404021387250047,-0.015039427686620643,0.000866383326657271
2021-06-10,0.00755860404689822,1449.82,0.14583333333333334,0.2916666666666667,0.0019441366124188508,0.016779634021456873,-0.011165166586977492,0.0003852633322496661
2021-06-11,0.0007691702247446164,1443.39,0.4375,0.7291666666666666,0.0009513132785149009,0.011236225827025714,-0.011418368880796073,0.002203857641320031
2021-06-15,-0.00870324866068147,1448.71,0.6666666666666666,0.625,-0.0004232791629553215,0.015968574375857664,-0.024248543873584293,-0.0040370125388256095
2021-06-16,0.029462514313646656,1406.65,0.2708333333333333,0.0625,0.004001110028568199,0.02494952956997909,0.000511874715099149,-0.003274566461186142
2021-06-17,0.021402392637099307,1472.52,0.4375,0.0,0.0025000256935817713,0.02695570161725727,-0.008053334673740066,-0.0018326992684400112
2021-06-18,0.003972551734460604,1493.34,0.4166666666666667,0.0,0.00258767907841375,0.017323763553505553,-0.015938890897458438,0.0011530428038925647
2021-06-21,0.011455998075050908,1526.35,0.125,0.0,0.009209649273976484,0.008755473722839885,-0.006509124921765537,-0.0060663998467023455
2021-06-22,-0.005034957067102084,1525.18,0.5416666666666666,0.22916666666666666,-3.628807984472522e-05,0.008853156027647125,-0.013851825014905506,0.002215940638429727
2021-06-23,-0.00702234393610357,1532.63,0.3958333333333333,0.0,0.0031690228905253484,0.011061596718693879,-0.021252963545322023,-0.004767527039366238
2021-06-24,0.003813462242908778,1502.05,0.6875,0.16666666666666666,-0.000982970072165753,0.01370033160643906,-0.008903899291361738,0.0019963862916923306
2021-06-25,0.012509923729678057,1535.16,0.0,0.14583333333333334,0.0031802298355843132,0.01804294883936785,-0.008713254945274867,0.000318926284222192
2021-06-28,0.024146316030807684,1562.43,0.4166666666666667,0.0,0.0022264172730134084,0.027687955003292273,-0.005768056245499718,0.0020632185055165023
2021-06-29,-0.01918207746704964,1560.89,0.4166666666666667,0.3958333333333333,0.001623533151267391,-0.000254234343793229,-0.020551376274524524,0.0031301329351934907
2021-06-30,0.006720760526726849,1587.73,0.4791666666666667,0.16666666666666666,0.0013930580522381678,0.01931429704896448,-0.013986594574473439,-0.0014329582799998694
2021-07-01,-0.015459654936932504,1582.12,0.4166666666666667,0.2708333333333333,0.0016018581540735224,0.010457000935685613,-0.02751851402669038,0.0004345430281714159
2021-07-02,0.01767577406995371,1538.84,0.22916666666666666,0.0625,0.001121366363010426,0.027710515662001042,-0.011156107955057004,0.010160316185036712
2021-07-05,-0.028598842421251883,1574.51,0.0,0.0,0.00013484266395636518,0.005070271897654147,-0.03380395698286206,-0.004877046089047016
2021-07-06,0.001389769406137225,1532.93,0.16666666666666666,0.08333333333333333,0.002341636402702914,0.026447475868016705,-0.027399342864582066,0.0027818544825399505
2021-07-07,0.022364936755553493,1566.68,0.0,0.0,0.0007063431439565809,0.024359304245076097,-0.002700710633479056,-0.0058627017188057325
2021-07-08,-0.014490831665361768,1610.26,0.20833333333333334,0.0,0.0048008426626849204,0.008687371048113957,-0.027979045376161568,-0.004746587975320541
2021-07-09,-0.019855179991053858,1583.59,0.2916666666666667,0.2708333333333333,0.0016874054506641686,0.009588662585579062,-0.031131248027296138,-0.007784274516856401
2021-07-12,-0.005098729149502552,1598.81,0.3125,0.10416666666666667,0.0005416735678299492,0.005438440172455532,-0.01107884288979008,-0.006206586546977306
2021-07-13,-0.012500824659963349,1587.24,0.6666666666666666,0.0,-0.00033437446349537936,0.011895952374951044,-0.02406240257141927,-0.0003183788922962697
2021-07-14,0.0007368658343572556,1560.18,0.0,0.0,0.0007890332996590768,0.00974187061357374,-0.009794038078874981,-0.007539444106685497
2021-07-15,0.01532056244104659,1558.62,0.4375,0.0,0.001430702577762899,0.017723630604511653,-0.0038337707412279265,0.004790736786679464
2021-07-16,0.01035420146601236,1525.46,0.2708333333333333,0.0,0.0030989098583502905,0.012287997310850986,-0.005032705703187208,0.004774895852345748
2021-07-19,-0.014507758087077455,1513.21,0.4791666666666667,0.0,0.0010247896571595402,0.008398135880396201,-0.023930683624633346,0.006841996915302557
2021-07-20,0.008287156803225816,1521.8,0.6875,0.625,-0.0014022025539283736,0.013118832640303859,-0.0034294732831480386,-0.006027985370749325
2021-07-21,0.024844890422154303,1563.99,0.375,0.0,0.0014064153692311746,0.02706906951602776,-0.0036305944631052807,0.003913180991408738
2021-07-22,0.0165203992034517,1581.23,0.3541666666666667,0.2916666666666667,0.0020682497844317083,0.01462962136281619,-0.00017747194379551245,-0.00309298649385453
2021-07-23,-0.010864327254162974,1565.5,0.5833333333333334,0.0,6.443726264563493e-05,0.016141964135092952,-0.027070728651902562,0.007041572944529383
2021-07-26,0.034471809094700094,1555.67,0.0,0.0,0.002184111890702771,0.04860404620168778,-0.016316348997690952,-0.0023372500898609563
2021-07-27,0.07390544795809571,1551.16,0.20833333333333334,0.0,0.00361182165943557,0.07420422375079513,-0.003910597452135303,-3.2113966045440605e-05
2021-07-28,0.01987389128247516,1516.61,0.0,0.0,0.00144898425153938,0.04159426599803576,-0.023169358967101955,0.008363409819421904
2021-07-29,0.03758948436770013,1586.92,0.25,0.0,0.0029468730531952286,0.04413705004696324,-0.009494438732459094,0.02306119777613227
2021-07-30,0.004997394830333226,1590.42,0.5625,0.14583333333333334,0.0004120866663357009,0.02035844569983454,-0.015773137535837894,0.0037148621268015625
2021-08-02,0.010178023021412288,1597.15,0.5416666666666666,0.125,0.0006759759112918567,0.022145311268973067,-0.012643264158852793,0.0017643831592320004
2021-08-03,-0.012580922488091539,1563.19,0.25,0.14583333333333334,0.0005338894741614766,0.005726595546186493,-0.01884140750843992,-0.008236544545754523
2021-08-04,-0.0016238509051968056,1604.87,0.0,0.125,0.0031854550239419424,0.012673459930639917,-0.017482765859777427,-0.0014437944909595568
2021-08-05,-0.03225888606616094,1605.2,0.5833333333333334,0.3958333333333333,-0.00010487050662173758,-0.0008510694377062838,-0.03130294612183521,0.0004731458684892035
2021-08-06,0.014890350120753156,1588.19,0.5,0.3333333333333333,0.0005181576703212482,0.024631499876450705,-0.010259307426018827,0.015758677451270367
2021-08-09,-0.011608644566847393,1574.12,0.0,0.0,0.00014753970111191367,0.008474430408547312,-0.020230614676506962,-0.01219376513297396
2021-08-10,-0.018481932960719108,1587.2,0.125,0.3333333333333333,0.00023938012461198477,0.004742169022595673,-0.02346348210792653,-0.00027315028199505453
2021-08-11,0.0026741840362599517,1579.7,0.0,0.8333333333333334,0.000751690041287674,0.013013015488443677,-0.011090521493469722,0.0007804583700642808
2021-08-12,-0.01458703431568268,1587.09,0.0,0.10416666666666667,0.0006333118386037118,0.011728372153266338,-0.026948718307551585,0.00421462155983694
2021-08-13,0.015438507860732061,1552.88,0.0,0.041666666666666664,0.003031928910114036,0.021332640573424697,-0.008926061622807867,0.004029538519156376
2021-08-16,0.007596502659497517,1548.65,0.2708333333333333,0.0,0.0025780814193753845,0.013258290166139601,-0.00823986892601658,0.003477232171743787
2021-08-17,0.02162372504231361,1508.34,0.10416666666666667,0.0,0.005990958155369881,0.019554932938302412,-0.003922166051359043,0.0022830690989095507
2021-08-18,0.00251200319177919,1506.62,0.3958333333333333,0.125,0.0021908854087302407,0.0013945024817599051,-0.001073384698709684,-0.003446101085087081
2021-08-19,-0.012898166436296186,1545.84,0.8125,0.3958333333333333,-0.0005111609376941065,0.015953283143006935,-0.02834028864160765,-0.0011465649048604829
2021-08-20,0.00046288856593421383,1528.56,0.10416666666666667,0.0,0.0019276884282840162,0.021470874212905673,-0.02293567407525534,0.00531774717646963
2021-08-23,0.011129093097296284,1562.15,0.125,0.0,0.0009477578938038994,0.01896326378156428,-0.00878192857806992,0.0034601207044438883
2021-08-24,-0.021576937854450095,1577.52,0.3541666666666667,0.0,0.0021535665234620333,0.0010458950740907247,-0.024776399452003342,0.002292604961623694
2021-08-25,0.013414401798688136,1541.21,0.3541666666666667,0.0625,0.0005795275171568207,0.020637286218198207,-0.007802411936664672,0.002722281542984782
2021-08-26,0.018571512628885428,1497.05,0.0,0.0,0.005965173480802416,0.02002145760268137,-0.007415118454598109,0.002291930691540593
2021-08-27,0.001903453634492291,1479.72,0.1875,0.0,0.006411816939413426,0.008066809464879691,-0.012575172769800047,0.0040151558954028554
2021-08-30,0.0089836581287694,1469.33,0.1875,0.0,0.006393715579291578,0.022168347854226066,-0.019578405304747755,-0.005114204549601371
2021-08-31,0.0091265648295746,1432.93,0.2916666666666667,0.0,0.006641019408003174,0.010093835595426436,-0.007608290173855208,0.00567033258081696
2021-09-01,-0.007018363131747989,1424.68,0.625,0.0,-0.0015296640796291553,0.014552524978042172,-0.020041224030159434,-0.0027167604596299707
2021-09-02,0.001226765676121705,1400.51,0.041666666666666664,0.0,0.011627388902996848,-0.0019132471349194366,-0.008487376091955837,-0.005984205522284811
2021-09-03,-0.01727839134319043,1401.37,0.5,0.14583333333333334,0.0013653447196421246,0.018900238674314958,-0.03754397473714884,7.145536719141099e-06
2021-09-06,0.011544019822302942,1438.72,0.9166666666666666,0.20833333333333334,-0.0008109485980824505,0.020988191176934283,-0.008633222756550034,0.0018934460291004358
2021-09-07,-0.013129760014905262,1438.67,0.0625,0.4375,3.308007236273863e-05,-0.01014570282351062,-0.003017137263757519,-0.0022749972417265485
2021-09-08,-0.001106462106400521,1413.35,0.0,0.10416666666666667,0.003173609455092756,0.004246146809475507,-0.008526218370967682,0.0007574099721762895
2021-09-09,-0.01254370183981158,1402.1,0.3541666666666667,0.0,0.002125220516627113,0.007855122897902321,-0.022524045254339674,-0.0009551470768146005
2021-09-10,-0.0023757463334642807,1426.78,0.6666666666666666,0.0,0.0005727669397405863,0.016489588141271085,-0.019438101414476716,-0.0027566326570439594
2021-09-13,0.015782044434558908,1384.45,0.0,0.0,0.005221546892481242,0.01749509521397887,-0.006934597671902118,-0.00018925123157401683
2021-09-14,0.003476470325714352,1396.59,0.3541666666666667,0.0,0.0010897305170550764,0.013640703305802068,-0.011253963497143624,0.00010835370995653541
2021-09-15,0.0006886780442635925,1384.5,0.08333333333333333,0.0,0.003760515235476748,0.004302067151046009,-0.007373904342257334,0.0007592362162240667
2021-09-16,0.014409698038480223,1349.59,0.10416666666666667,0.0,0.007028144978970821,0.01680394755041187,-0.009422394490903555,0.004589721019019463
2021-09-17,0.0005809329950480215,1356.44,0.5208333333333334,0.0,0.0012974130002550016,0.013857945156920098,-0.01457442516212741,0.0015477070740555795
2021-09-22,-0.016083521976450996,1355.05,0.3333333333333333,0.14583333333333334,0.001697809674921974,-0.01237759762818924,-0.005403734023184198,-0.008684091795920158
2021-09-23,0.0048982698271263225,1363.65,0.2916666666666667,0.0,0.0009304354348498023,0.008731852482001326,-0.0047640180897261936,-0.0032339481950227197
2021-09-24,0.01488954660284681,1374.26,0.0,0.0,0.00024411974342003484,0.018621370808503,-0.003975943949076341,0.0005941095316620719
2021-09-27,-0.0199185388717682,1369.03,0.0,0.0,0.0006631812619460054,0.009093946265035902,-0.029675666398749218,-0.00834327966179886
2021-09-28,-0.003314261691880974,1353.5,0.0,0.375,0.0020576031025100194,0.009924039645646685,-0.015295904440038685,-0.0046576088768707615
2021-09-29,-0.0009983314182861187,1346.15,0.4166666666666667,0.16666666666666666,0.001347924495705935,0.00997418982843179,-0.01232044574242526,0.006824801683981203
2021-09-30,-0.01216387199008785,1367.52,0.5416666666666666,0.10416666666666667,0.0006351061261479496,0.005787413726071444,-0.018586391842306788,-0.002137752166919986
2021-10-08,0.004975410328470729,1366.3,0.0,0.0,0.000492292955447296,0.014194957542342498,-0.00971184016931731,0.007141717496288799
2021-10-11,0.012550136680808158,1349.99,0.0,0.3958333333333333,0.001410434528639995,0.014134777939283208,-0.0029950757871142486,-0.002013421042080895
2021-10-12,0.023124756622204458,1319.13,0.0,0.0,0.0069846943132711725,0.017478742622624083,-0.0013386803136911096,0.0011490036438436967
2021-10-13,0.005859848001100513,1344.54,0.875,0.0,-0.0020698463091246427,0.01890028359595161,-0.01097058928572646,0.002649228732032042
2021-10-14,-0.0022537830535368925,1347.34,0.2708333333333333,0.0,-5.0134188376765865e-05,0.004611243846667376,-0.006814892711828682,0.0016569150256752858
2021-10-15,0.001142793535472232,1363.63,0.14583333333333334,0.125,0.0014584202967146132,0.007621329360997603,-0.007936956122237798,0.0015797264351646106
