trade,first_interval_index,last_interval_index,first_booking,last_booking,direction,bars,pnl_log,mfe_log,mae_log,giveback_log,losing_never_favorable,losing_after_favorable,boundary_clipped
81,1171,1206,2021-02-05 11:10:00,2021-02-08 10:05:00,-1.0,36,0.01218408276173822,0.02114472922894416,-0.0012867254616836493,0.00896064646720594,False,False,False
82,1207,1228,2021-02-08 10:10:00,2021-02-08 13:25:00,1.0,22,0.003188088944885818,0.009010238854030277,-0.003292721280747273,0.00582214990914446,False,False,False
83,1229,1250,2021-02-08 13:30:00,2021-02-09 09:45:00,-1.0,22,-0.003925938172002681,0.0039848901923854605,-0.003925938172002681,0.007910828364388141,False,True,False
84,1251,1282,2021-02-09 09:50:00,2021-02-09 13:55:00,1.0,32,0.016103384597139225,0.018886894462275053,0.0,0.0027835098651358275,False,False,False
85,1283,1288,2021-02-09 14:00:00,2021-02-09 14:25:00,-1.0,6,-0.004278036089557222,0.0006227575622159531,-0.004278036089557222,0.004900793651773175,False,True,False
86,1289,1298,2021-02-09 14:30:00,2021-02-10 09:45:00,1.0,10,-0.003924369268306474,0.009136966344748698,-0.003924369268306474,0.013061335613055173,False,True,False
87,1299,1306,2021-02-10 09:50:00,2021-02-10 10:25:00,-1.0,8,-0.0028671526095947002,0.002925045199814036,-0.004100463429831282,0.005792197809408736,False,True,False
88,1307,1334,2021-02-10 10:30:00,2021-02-10 14:15:00,1.0,28,0.009712425206598306,0.013386068017969894,0.0,0.0036736428113715875,False,False,False
89,1335,1338,2021-02-10 14:20:00,2021-02-10 14:35:00,-1.0,4,-0.004584734898167302,0.0,-0.004584734898167302,0.004584734898167302,True,False,False
90,1339,1354,2021-02-10 14:40:00,2021-02-18 10:25:00,1.0,16,0.0011186033216810788,0.013334497666456762,-0.0012520956845564135,0.012215894344775683,False,False,False
91,1355,1359,2021-02-18 10:30:00,2021-02-18 10:50:00,-1.0,5,-0.00420612690354669,0.005563674390458309,-0.00420612690354669,0.009769801294004999,False,True,False
92,1360,1367,2021-02-18 10:55:00,2021-02-18 11:30:00,1.0,8,-0.0068135090061471875,0.0016581803891971046,-0.0068135090061471875,0.008471689395344293,False,True,False
93,1368,1413,2021-02-18 13:05:00,2021-02-19 11:20:00,-1.0,46,0.0157886937080903,0.02245940644772823,-0.002044762921894613,0.0066707127396379295,False,False,False
94,1414,1444,2021-02-19 11:25:00,2021-02-22 09:55:00,1.0,31,0.004347434031385725,0.012448278943297982,-0.0026984070284922054,0.008100844911912257,False,False,False
95,1445,1447,2021-02-22 10:00:00,2021-02-22 10:10:00,-1.0,3,-0.007954141033427302,0.0,-0.007954141033427302,0.007954141033427302,True,False,False
96,1448,1454,2021-02-22 10:15:00,2021-02-22 10:45:00,1.0,7,-0.0017411313358417157,0.003431420360859507,-0.002168136252886271,0.005172551696701223,False,True,False
97,1455,1494,2021-02-22 10:50:00,2021-02-23 10:05:00,-1.0,40,0.023781811561203323,0.04087710990607892,0.0,0.0170952983448756,False,False,False
98,1495,1526,2021-02-23 10:10:00,2021-02-23 14:15:00,1.0,32,-0.0009034525405686762,0.0034271233929783445,-0.006665996229377661,0.004330575933547021,False,True,False
99,1527,1537,2021-02-23 14:20:00,2021-02-24 09:40:00,-1.0,11,-0.0012760681632066858,0.006556503859282522,-0.0012760681632066858,0.007832572022489208,False,True,False
100,1538,1544,2021-02-24 09:45:00,2021-02-24 10:15:00,1.0,7,-0.004826070094890124,0.0,-0.0057695852989395,0.004826070094890124,True,False,False
101,1545,1556,2021-02-24 10:20:00,2021-02-24 11:15:00,-1.0,12,0.00398899769015351,0.007827079018368295,-0.00138844448204983,0.0038380813282147853,False,False,False
102,1557,1558,2021-02-24 11:20:00,2021-02-24 11:25:00,1.0,2,-0.006453506554074352,0.0,-0.006453506554074352,0.006453506554074352,True,False,False
103,1559,1581,2021-02-24 11:30:00,2021-02-24 14:50:00,-1.0,23,0.0049224361485348395,0.010126391162281544,-0.000821689745660696,0.005203955013746705,False,False,False
104,1582,1588,2021-02-24 14:55:00,2021-02-25 09:55:00,1.0,7,-0.0034565114894751325,0.004333021580207928,-0.0059464410527306655,0.007789533069683061,False,True,False
105,1589,1600,2021-02-25 10:00:00,2021-02-25 10:55:00,-1.0,12,-0.0004987092335230043,0.006454270471076832,-0.0004987092335230043,0.0069529797045998366,False,True,False
106,1601,1607,2021-02-25 11:00:00,2021-02-25 11:30:00,1.0,7,-0.003437338127947622,0.00015396289524653272,-0.003584496500053015,0.003591301023194155,False,True,False
107,1608,1640,2021-02-25 13:05:00,2021-02-26 10:15:00,-1.0,33,0.014794221798675563,0.029333176936830775,-0.0030339895963514985,0.014538955138155212,False,False,False
108,1641,1650,2021-02-26 10:20:00,2021-02-26 11:05:00,1.0,10,-0.0035381585395579383,0.0011194281637945146,-0.004175308924850517,0.004657586703352453,False,True,False
109,1651,1670,2021-02-26 11:10:00,2021-02-26 14:15:00,-1.0,20,0.0014848146709944465,0.00743866932238659,-7.493471313095436e-06,0.005953854651392143,False,False,False
110,1671,1678,2021-02-26 14:20:00,2021-02-26 14:55:00,1.0,8,-0.005282179324546579,0.0,-0.005387806220270452,0.005282179324546579,True,False,False
111,1679,1682,2021-02-26 15:00:00,2021-03-01 09:45:00,-1.0,4,-0.010364887015351773,0.0,-0.010879948852819295,0.010364887015351773,True,False,False
112,1683,1698,2021-03-01 09:50:00,2021-03-01 11:05:00,1.0,16,0.0033468904817152453,0.00789083415041103,-0.0013374130153507044,0.0045439436686957844,False,False,False
113,1699,1704,2021-03-01 11:10:00,2021-03-01 13:05:00,-1.0,6,-0.0038844230199496783,0.0006401858246274577,-0.0038844230199496783,0.004524608844577136,False,True,False
114,1705,1743,2021-03-01 13:10:00,2021-03-02 10:50:00,1.0,39,0.010295076179827762,0.017641573598106162,-0.0003781236954373294,0.0073464974182784,False,False,False
115,1744,1770,2021-03-02 10:55:00,2021-03-02 14:35:00,-1.0,27,0.0060491622198984765,0.01321255377916306,-0.0009973161291859764,0.007163391559264584,False,False,False
116,1771,1778,2021-03-02 14:40:00,2021-03-03 09:45:00,1.0,8,-0.006249372449852219,0.0,-0.009224856673227928,0.006249372449852219,True,False,False
117,1779,1782,2021-03-03 09:50:00,2021-03-03 10:05:00,-1.0,4,-0.0015808402524762214,0.00039374320280172653,-0.004313578132987901,0.001974583455277948,False,True,False
118,1783,1784,2021-03-03 10:10:00,2021-03-03 10:15:00,1.0,2,-0.004079651643135303,0.0,-0.004079651643135303,0.004079651643135303,True,False,False
119,1785,1792,2021-03-03 10:20:00,2021-03-03 10:55:00,-1.0,8,-0.005087708772668203,0.0017737768947086584,-0.0057690540114657286,0.006861485667376861,False,True,False
120,1793,1827,2021-03-03 11:00:00,2021-03-04 09:50:00,1.0,35,-0.003562393834288431,0.0065865981290372235,-0.003562393834288431,0.010148991963325655,False,True,False
121,1828,1864,2021-03-04 09:55:00,2021-03-04 14:25:00,-1.0,37,0.011320254874932538,0.014370312027469804,-0.0034142138546143855,0.003050057152537266,False,False,False
122,1865,1868,2021-03-04 14:30:00,2021-03-04 14:45:00,1.0,4,-0.0033216240954572727,0.0,-0.0033216240954572727,0.0033216240954572727,True,False,False
123,1869,1883,2021-03-04 14:50:00,2021-03-05 10:30:00,-1.0,15,0.002659214379605182,0.013979228755139718,0.0,0.011320014375534536,False,False,False
124,1884,1899,2021-03-05 10:35:00,2021-03-05 13:20:00,1.0,16,0.001587313918414776,0.007310910697929222,-0.0022492256473006277,0.005723596779514445,False,False,False
125,1900,1907,2021-03-05 13:25:00,2021-03-05 14:00:00,-1.0,8,-0.006414235647893861,0.0007328747527802462,-0.006414235647893861,0.007147110400674107,False,True,False
126,1908,1919,2021-03-05 14:05:00,2021-03-05 15:00:00,1.0,12,-0.0018327404592247023,0.004432737580555591,-0.002253843756068904,0.006265478039780293,False,True,False
127,1920,1977,2021-03-08 09:35:00,2021-03-09 10:20:00,-1.0,58,0.05763172506771978,0.07970319695407643,-0.005174093143559154,0.02207147188635665,False,False,False
128,1978,1984,2021-03-09 10:25:00,2021-03-09 10:55:00,1.0,7,-0.006640189003986577,0.006311523367156133,-0.007201549757158091,0.012951712371142711,False,True,False
129,1985,1989,2021-03-09 11:00:00,2021-03-09 11:20:00,-1.0,5,-0.010891946772989148,0.0,-0.010891946772989148,0.010891946772989148,True,False,False
130,1990,2002,2021-03-09 11:25:00,2021-03-09 13:55:00,1.0,13,-0.003559118427263381,0.0036413186963245086,-0.004371226848555925,0.0072004371235878896,False,True,False
131,2003,2018,2021-03-09 14:00:00,2021-03-10 09:45:00,-1.0,16,0.010319678799048162,0.021885176310351487,0.0,0.011565497511303325,False,False,False
132,2019,2025,2021-03-10 09:50:00,2021-03-10 10:20:00,1.0,7,-0.007968298307917917,0.0035318707447741056,-0.007968298307917917,0.011500169052692022,False,True,False
133,2026,2033,2021-03-10 10:25:00,2021-03-10 11:00:00,-1.0,8,-0.008828333646489099,0.0014113526992747605,-0.009535098540057567,0.01023968634576386,False,True,False
134,2034,2044,2021-03-10 11:05:00,2021-03-10 13:25:00,1.0,11,-0.005462117214980386,0.00237531709001783,-0.005462117214980386,0.007837434304998215,False,True,False
135,2045,2069,2021-03-10 13:30:00,2021-03-11 10:00:00,-1.0,25,-0.0039183486665928784,0.007769076462730554,-0.0039183486665928784,0.011687425129323432,False,True,False
136,2070,2088,2021-03-11 10:05:00,2021-03-11 13:05:00,1.0,19,0.00819804810195767,0.012116997870044683,-0.0012318990917691507,0.003918949768087014,False,False,False
137,2089,2089,2021-03-11 13:10:00,2021-03-11 13:10:00,-1.0,1,-0.013279565348451662,0.0,-0.013279565348451662,0.013279565348451662,True,False,False
138,2090,2104,2021-03-11 13:15:00,2021-03-11 14:25:00,1.0,15,-0.008367389301379185,0.0026191717787678835,-0.008367389301379185,0.010986561080147068,False,True,False
139,2105,2110,2021-03-11 14:30:00,2021-03-11 14:55:00,-1.0,6,-0.005772924541143291,0.0017089605335648167,-0.005772924541143291,0.007481885074708108,False,True,False
140,2111,2117,2021-03-11 15:00:00,2021-03-12 10:00:00,1.0,7,-0.006885404293527866,0.0015779842951191142,-0.006885404293527866,0.00846338858864698,False,True,False
141,2118,2132,2021-03-12 10:05:00,2021-03-12 11:15:00,-1.0,15,-0.0018031834639934553,0.004709941405084945,-0.0018031834639934553,0.006513124869078401,False,True,False
142,2133,2144,2021-03-12 11:20:00,2021-03-12 13:45:00,1.0,12,-0.0029646607389234607,0.001784093499804239,-0.0029646607389234607,0.0047487542387277,False,True,False
143,2145,2149,2021-03-12 13:50:00,2021-03-12 14:10:00,-1.0,5,-0.0043129363403163045,0.0,-0.0043129363403163045,0.0043129363403163045,True,False,False
144,2150,2156,2021-03-12 14:15:00,2021-03-12 14:45:00,1.0,7,-0.0025473879255917334,0.00047542829059886937,-0.0025473879255917334,0.003022816216190603,False,True,False
145,2157,2205,2021-03-12 14:50:00,2021-03-15 14:50:00,-1.0,49,0.030372953089152006,0.035456046566147,-0.001016558877201599,0.005083093476994996,False,False,False
146,2206,2216,2021-03-15 14:55:00,2021-03-16 10:15:00,1.0,11,0.002315355598594488,0.007564326416396599,0.0,0.005248970817802111,False,False,False
147,2217,2227,2021-03-16 10:20:00,2021-03-16 11:10:00,-1.0,11,0.003864644178574675,0.009178292820356815,0.0,0.00531364864178214,False,False,False
148,2228,2250,2021-03-16 11:15:00,2021-03-16 14:35:00,1.0,23,3.2814050979513296e-05,0.003480486195011672,-0.0009602876676174362,0.0034476721440321583,False,False,False
149,2251,2260,2021-03-16 14:40:00,2021-03-17 09:55:00,-1.0,10,-0.008674257211954299,0.0026532077877777947,-0.008674257211954299,0.011327464999732095,False,True,False
150,2261,2277,2021-03-17 10:00:00,2021-03-17 11:20:00,1.0,17,4.066181165189505e-05,0.0038798120128624497,-0.0004311168840898738,0.0038391502012105547,False,False,False
151,2278,2289,2021-03-17 11:25:00,2021-03-17 13:50:00,-1.0,12,-0.00361229546018897,0.001749952628117447,-0.00361229546018897,0.005362248088306417,False,True,False
152,2290,2315,2021-03-17 13:55:00,2021-03-18 10:30:00,1.0,26,0.00729830067122209,0.013009256011642623,-0.00019448788969019903,0.005710955340420533,False,False,False
153,2316,2322,2021-03-18 10:35:00,2021-03-18 11:05:00,-1.0,7,-0.0027151664255279095,0.0013039700485733567,-0.0027151664255279095,0.0040191364741012665,False,True,False
154,2323,2331,2021-03-18 11:10:00,2021-03-18 13:20:00,1.0,9,-0.002224605688695254,0.0,-0.0032220638620669845,0.002224605688695254,True,False,False
155,2332,2349,2021-03-18 13:25:00,2021-03-18 14:50:00,-1.0,18,0.0012228284254519688,0.004124979665108492,-0.0004742479441014472,0.002902151239656523,False,False,False
156,2350,2353,2021-03-18 14:55:00,2021-03-19 09:40:00,1.0,4,-0.00881305176223594,0.0,-0.012841098888596887,0.00881305176223594,True,False,False
157,2354,2364,2021-03-19 09:45:00,2021-03-19 10:35:00,-1.0,11,-0.007637083265096763,0.0,-0.007637083265096763,0.007637083265096763,True,False,False
158,2365,2374,2021-03-19 10:40:00,2021-03-19 11:25:00,1.0,10,-0.003916427737374176,0.0006203749035764225,-0.0042886803555335865,0.0045368026409505985,False,True,False
159,2375,2395,2021-03-19 11:30:00,2021-03-19 14:40:00,-1.0,21,0.004102420178516472,0.009838277582036058,-0.0026099654026586665,0.005735857403519585,False,False,False
160,2396,2411,2021-03-19 14:45:00,2021-03-22 10:30:00,1.0,16,0.0065025473979262545,0.013011200947634532,-0.001577338690505335,0.006508653549708278,False,False,False
161,2412,2421,2021-03-22 10:35:00,2021-03-22 11:20:00,-1.0,10,-0.001185813933920258,0.0039304856947723855,-0.001185813933920258,0.0051162996286926435,False,True,False
162,2422,2461,2021-03-22 11:25:00,2021-03-23 10:40:00,1.0,40,0.005948140261463377,0.01199653774290243,0.0,0.006048397481439053,False,False,False
163,2462,2499,2021-03-23 10:45:00,2021-03-24 09:50:00,-1.0,38,0.009040655695685046,0.015490537497448918,-0.0007210152206223572,0.006449881801763872,False,False,False
164,2500,2503,2021-03-24 09:55:00,2021-03-24 10:10:00,1.0,4,-0.0026155025862120004,0.001188075740152284,-0.0026155025862120004,0.0038035783263642847,False,True,False
165,2504,2539,2021-03-24 10:15:00,2021-03-24 14:40:00,-1.0,36,0.007242398689959325,0.01053096041416471,0.0,0.0032885617242053855,False,False,False
166,2540,2545,2021-03-24 14:45:00,2021-03-25 09:40:00,1.0,6,-0.005248840071614316,0.0,-0.009518957837960921,0.005248840071614316,True,False,False
