policy_id,entry_alpha,exit_alpha,weight_power,volatility_window,entry_confirm,cooldown,trades,mean_net_bp,median_net_bp,win_rate,profit_factor,mean_bars,short_hold_fraction,sharpe,return,cagr,mdd,sum_trade_net_bp
e0.01_x0.05_p1_w240_c1_d0,0.01,0.05,1.0,240,1,0,59,72.45793695323097,-8.133804146133183,0.4745762711864407,1.8572034634988888,776.2372881355932,0.0,1.6986229550372982,0.4619602306400947,0.48266925895018953,0.11681953480979979,4275.018280240627
e0.001_x0.05_p2_w480_c1_d5,0.001,0.05,2.0,480,1,5,37,90.3124616996201,-1.5392764176036522,0.4864864864864865,2.3210403347751347,714.972972972973,0.0,1.6754859080310023,0.36871916190709464,0.3847233860731385,0.10184639317754662,3341.5610828859435
