year,stage,first,last,days,n_trades,eligible,win_rate,mean_trade_log,marked_log_pnl,eff_1d,fast_share_1d,slow_work_velocity_5d,threshold_work_amplitude_5d
2021,0,2021-01-04,2021-01-08,5,19,True,0.10526315789473684,-0.0029584176130156049,-0.036596068440122635,0.19068505626086932,0.8965623375274886,0.58431870773677597,1.1718798025479431
2021,1,2021-01-11,2021-01-15,5,14,True,0.5714285714285714,0.0028567771819747677,0.042439732812857671,0.1001857443055784,0.88332904000435486,0.31628180152471375,1.046596639875744
2021,2,2021-01-18,2021-01-22,5,12,True,0.58333333333333337,0.002875852475188827,0.043863648260399804,0.20596274834448264,0.86303252722339818,0.27880434775220975,0.82421831523680744
2021,3,2021-01-25,2021-01-29,5,16,True,0.375,0.00034109247252429761,-0.0068108140419021988,0.15783608791785256,0.891827921062742,0.27313214653840734,0.95715541691576345
2021,4,2021-02-01,2021-02-05,5,13,True,0.46153846153846156,0.0006034359096812968,0.025078816408402073,0.17520553432736313,0.87572352309662294,0.29742414940601541,0.96301714618998058
2021,5,2021-02-08,2021-02-19,5,11,True,0.45454545454545453,0.0020249479941752339,0.014561363314230738,0.1578376101893591,0.89720090751874326,0.36546928729064998,1.0309475515264195
2021,6,2021-02-22,2021-02-26,5,18,True,0.44444444444444442,-0.00055051571042619282,-0.022919023480639043,0.21335998691449176,0.90289138508770161,0.42802891201655546,1.2267400391866072
2021,7,2021-03-01,2021-03-05,5,15,True,0.40000000000000002,0.00029897759207800009,0.0082764513898125371,0.25533623239865455,0.88443211448382475,0.38201929564711284,1.212642716606404
2021,8,2021-03-08,2021-03-12,5,15,True,0.20000000000000001,2.5505146059376488e-05,-0.00086153424225864778,0.25595564592614295,0.87654141835747978,0.53091758913889375,0.94458906564920819
2021,9,2021-03-15,2021-03-19,5,16,True,0.1875,-0.002581141041585838,-0.038094452463748638,0.17051356857642946,0.91792844391207495,0.28416009109925944,1.3869930186570092
2021,10,2021-03-22,2021-03-26,5,14,True,0.2857142857142857,-0.0023910108253137777,-0.018100076994667497,0.22269950847529954,0.89529708004568198,0.19886645540285022,1.1296220126533012
2021,11,2021-03-29,2021-04-02,5,12,True,0.5,0.0010402023697734621,0.019658050855261122,0.16344663842378229,0.89910755080881499,0.43679435943780653,1.0626865394861569
2021,12,2021-04-06,2021-04-12,5,17,True,0.23529411764705882,-0.00075395601021567744,-0.019071663998736842,0.18547017984089967,0.89008081362813019,0.4608405341994663,1.0174629284902239
2021,13,2021-04-13,2021-04-19,5,15,True,0.26666666666666666,0.00015633059619045829,-0.014115661096240155,0.19375592469396205,0.88997604951288822,0.4319833281736794,1.0355204455370821
2021,14,2021-04-20,2021-04-26,5,17,True,0.41176470588235292,9.9420200084116735e-05,0.0013105141427385801,0.1321506351394531,0.88764045164908956,0.41911677206743247,0.96753259141308534
2021,15,2021-04-27,2021-05-06,5,15,True,0.33333333333333331,-0.0015786944230910171,-0.0266203492613886,0.082177442310598051,0.91038609045633001,0.26259389067850164,0.99674045496054153
2021,16,2021-05-07,2021-05-13,5,15,True,0.40000000000000002,0.0018021158466408357,0.029894808099148261,0.19095840767968714,0.90443936318078699,0.5634427762580797,1.1875472761547978
2021,17,2021-05-14,2021-05-20,5,14,True,0.21428571428571427,0.00076222415762297504,0.01012241651944178,0.19384349940696505,0.89316820634307492,0.56791923649971587,1.0618959201555653
2021,18,2021-05-21,2021-05-27,5,12,True,0.41666666666666669,0.0033042725601562643,0.037242576697976738,0.28977729776453637,0.88104601097754487,0.4874784623221487,1.0949751215551553
2021,19,2021-05-28,2021-06-03,5,12,True,0.41666666666666669,0.0015358619510421724,0.031118312168830008,0.27198733453159296,0.83321880551668426,0.47953211672496765,0.82658027571925108
2021,20,2021-06-04,2021-06-10,5,17,True,0.52941176470588236,2.8965919062916739e-05,-0.010700103080259246,0.14314778290733302,0.87192560257543916,0.1577193507699057,0.99402564827397699
2021,21,2021-06-11,2021-06-18,5,18,True,0.33333333333333331,0.0019868483033730995,0.038326170831007332,0.23888815159149637,0.8489495768801969,0.2620865769338126,0.9455173586708524
2021,22,2021-06-21,2021-06-25,5,16,True,0.3125,-0.00091310658584532018,-0.0084149783232520398,0.1979260630474203,0.86731678331855255,0.46527562415029511,0.99583129099535372
2021,23,2021-06-28,2021-07-02,5,19,True,0.21052631578947367,-0.00058965739318027994,-0.016463410859738084,0.15807278996120408,0.86469957419053234,0.33272658126294513,0.90431072713994354
2021,24,2021-07-05,2021-07-09,5,20,True,0.25,-0.003187286489424112,-0.067119333268384943,0.23965935372377514,0.86476275014245163,0.18425589620129557,0.93259692386458093
2021,25,2021-07-12,2021-07-16,5,14,True,0.42857142857142855,-0.00085523414813267178,-0.002975817422080829,0.16718970516096671,0.91584689952302445,0.2725880926132373,1.1326397544828939
2021,26,2021-07-19,2021-07-23,5,14,True,0.35714285714285715,0.00061697993462324851,-0.002593678480056337,0.18384778449876216,0.89053232213335654,0.43078310897236582,1.1455978731466481
2021,27,2021-07-26,2021-07-30,5,11,True,0.54545454545454541,0.011959028618561117,0.13526910802620659,0.12159135527684065,0.87281931995248563,0.21714981950441808,0.78091182043489304
2021,28,2021-08-02,2021-08-06,5,16,True,0.4375,-0.00085446332255095119,-0.01411796149235499,0.13984605132196387,0.91877909583688067,0.16203724937648165,1.2044567521619896
2021,29,2021-08-09,2021-08-13,5,17,True,0.35294117647058826,-0.0018534173440645433,-0.021451109283868439,0.12179240487577792,0.88055628995581492,0.16949596627785252,1.1345600383736025
2021,30,2021-08-16,2021-08-20,5,15,True,0.46666666666666667,0.00058726821612490817,-0.0011800064722236256,0.16247666488232845,0.91119932877287046,0.32151630774235301,1.1224837142164499
2021,31,2021-08-23,2021-08-27,5,13,True,0.30769230769230771,0.00098186291749022812,0.021102919002651991,0.29925648078441458,0.87266270060225248,0.39693343440597495,0.98235770666529221
2021,32,2021-08-30,2021-09-03,5,10,True,0.5,0.0031295601393077589,0.02205666474213485,0.16657344801646376,0.87289163699463013,0.60153010060950129,1.0156980272595799
2021,33,2021-09-06,2021-09-10,5,9,True,0.33333333333333331,0.00054953595284138899,0.015232144938200166,0.21706536174487967,0.90943402102989379,0.32991930631119992,1.0695333189743321
2021,34,2021-09-13,2021-09-17,5,10,True,0.5,0.0030782818735230581,0.028403088891238239,0.28844364445296272,0.87690625650576504,0.36822223458909764,0.94096401748381309
2021,35,2021-09-22,2021-09-28,5,13,True,0.38461538461538464,-0.0033663576397678493,-0.044386368936075657,0.10260006366797972,0.90500208976428076,0.34002661986972671,1.0449115472745365
2021,36,2021-09-29,2021-10-12,5,11,True,0.45454545454545453,0.002652574157069168,0.021688415575262011,0.22216294166807388,0.86224050566148536,0.21653348908405806,1.2075724627700626
2021,37,2021-10-13,2021-10-19,5,10,True,0.5,0.0022711506799783778,0.027526088990148835,0.1960006735226188,0.90977001653595679,0.32558907317378516,0.99046914936872188
2021,38,2021-10-20,2021-10-26,5,11,True,0.54545454545454541,0.00067159802654703478,0.0059553992334825112,0.12239732741753014,0.93685948699144872,0.25392488853382078,1.2568455268448231
2021,39,2021-10-27,2021-11-02,5,15,True,0.40000000000000002,-3.1925492602742922e-05,-0.0033984626491601819,0.17701341547785235,0.90058876905768237,0.37784664358176651,1.3250951525449881
2021,40,2021-11-03,2021-11-09,5,9,True,0.55555555555555558,0.0030413692434489259,0.02567591999604843,0.15170925426394705,0.90400528852114692,0.26159679464612517,1.0373022171101127
2021,41,2021-11-10,2021-11-16,5,22,True,0.22727272727272727,-0.0016870627531461312,-0.031651086873317892,0.11906790155926598,0.90093114845322175,0.31599924095179155,1.0585304028020808
2021,42,2021-11-17,2021-11-23,5,13,True,0.38461538461538464,0.00095903334126592164,0.0069575104273124988,0.25909265841372503,0.89091181718163681,0.33481645611579508,1.0312927178039797
2021,43,2021-11-24,2021-11-30,5,12,True,0.5,0.00077020083086154891,0.012601781331499383,0.11233056170821443,0.92188232110332269,0.3878140044364573,1.2094880912884736
2021,44,2021-12-01,2021-12-07,5,12,True,0.41666666666666669,0.00090643371689279534,0.0099644170675651997,0.36243377950281463,0.88085083755470861,0.5090616345395359,0.98682245807595981
2021,45,2021-12-08,2021-12-14,5,9,True,0.66666666666666663,0.0031857435861091859,0.03176167954743523,0.20726874338847404,0.89855308162967218,0.48377233890182969,1.0601836017268709
2021,46,2021-12-15,2021-12-21,5,9,True,0.33333333333333331,0.0036606314022999114,0.031803588475711395,0.26806242906663963,0.89043154696681026,0.65329336358860624,1.0852612499379692
2021,47,2021-12-22,2021-12-28,5,16,True,0.3125,0.00026550807703564503,0.0066146969563894899,0.13256636384071022,0.91890961882889211,0.42204204933721368,1.1232598673163281
2021,48,2021-12-29,2021-12-31,3,4,False,0.75,0.0015367674408956985,0.0065610214787017902,0.33711661855283587,0.87837779987448494,0.33746014669113006,0.90307346365530294
2022,0,2022-01-04,2022-01-10,5,13,True,0.46153846153846156,0.0023186045130331608,0.023692267528887066,0.28352269657313744,0.81919508662842766,0.53338606703652602,0.7651044446437536
2022,1,2022-01-11,2022-01-17,5,13,True,0.46153846153846156,-0.00060858865459541354,-0.0049350185120426056,0.32780744171677922,0.89070623569359797,0.28617514011978196,0.88040700647098991
2022,2,2022-01-18,2022-01-24,5,15,True,0.46666666666666667,0.00029824881027303224,0.0021580516851122215,0.20629473509926005,0.89960101608863963,0.40129819460800703,1.1581155602561513
2022,3,2022-01-25,2022-02-07,5,14,True,0.21428571428571427,-0.0037039931246954068,-0.046407191008250977,0.18380133014083416,0.90744574690447133,0.48576420569692769,1.2971057332266276
2022,4,2022-02-08,2022-02-14,5,16,True,0.1875,0.00048690280798599646,0.0074561700140091287,0.19437620316545942,0.88938249925249679,0.42123394063204839,1.1703161244770264
2022,5,2022-02-15,2022-02-21,5,16,True,0.3125,0.00032582629490222437,0.00096266202863076831,0.19561495947830693,0.91686734465425079,0.37313129666972966,1.0790342274835618
2022,6,2022-02-22,2022-02-28,5,11,True,0.54545454545454541,0.0066063839737447597,0.073747380694687309,0.23699597729287764,0.88109526862002396,0.31553398132877841,0.76193470237114513
2022,7,2022-03-01,2022-03-07,5,13,True,0.46153846153846156,0.0019064720487797599,0.031584323111881946,0.20390520642573778,0.87990897974720139,0.37590905880873227,0.93669373807322454
2022,8,2022-03-08,2022-03-14,5,14,True,0.5714285714285714,0.0028806953893628978,0.040535751525119172,0.1795891310388657,0.90065410480151675,0.36576900522684697,0.94449983067361243
2022,9,2022-03-15,2022-03-21,5,9,True,0.77777777777777779,0.013068428717551744,0.11204568876585368,0.13795995704703043,0.88257567042951768,0.22481133831697978,0.93822458051666224
2022,10,2022-03-22,2022-03-28,5,13,True,0.38461538461538464,-0.00035467700008276194,-0.0062531026423158402,0.22513909360119078,0.90425223236857311,0.31387187134109862,1.0954297921145462
2022,11,2022-03-29,2022-04-06,5,12,True,0.33333333333333331,-0.0037728555131080056,-0.018953704364920318,0.27960783447033505,0.88200745440266481,0.40185210982350467,1.0184593213593596
2022,12,2022-04-07,2022-04-13,5,12,True,0.41666666666666669,0.0052438229583349691,0.04376093349280509,0.25552189568118117,0.86320274701320299,0.60655739702618139,1.022240162296892
2022,13,2022-04-14,2022-04-20,5,10,True,0.69999999999999996,0.0021313613405099475,0.019363970504667892,0.19484074148061387,0.91542153267999404,0.32781072115374921,0.99570521249220401
2022,14,2022-04-21,2022-04-27,5,13,True,0.30769230769230771,0.0033273719039505767,0.081463515105234252,0.25397857283043634,0.87326151336401203,0.57431392923308433,1.0159418069745441
2022,15,2022-04-28,2022-05-09,5,12,True,0.25,0.0040867125294844079,0.0036688136056465329,0.15765909929947605,0.89193251078170621,0.42317871450760458,0.93084452925672279
2022,16,2022-05-10,2022-05-16,5,11,True,0.45454545454545453,0.0022427928844256169,0.035496892297277913,0.19408845081109774,0.83906075681705017,0.46731377312724742,0.8050039095743553
2022,17,2022-05-17,2022-05-23,5,15,True,0.40000000000000002,0.00095639459442096618,0.012534405197303453,0.13640647812068024,0.91489271878113509,0.25710563912215689,1.1989656194505109
2022,18,2022-05-24,2022-05-30,5,16,True,0.375,0.001151067551163234,0.010576376317850127,0.18788297177341695,0.88132958355369551,0.36716082806349204,1.0927248794131361
2022,19,2022-05-31,2022-06-07,5,16,True,0.1875,0.0020378161249123465,0.031178419350204302,0.2769308003104079,0.86421710359759896,0.59354871321033731,1.0065131453756755
2022,20,2022-06-08,2022-06-14,5,14,True,0.5,-5.0982883443538574e-05,0.01822884463176612,0.18153506093955557,0.85126818914538727,0.39416581429089781,0.88309423550370014
2022,21,2022-06-15,2022-06-21,5,18,True,0.33333333333333331,-0.0027768000539071646,-0.070115132829590435,0.097639618599990485,0.88766765944139103,0.18656335718679584,1.0584601666008333
2022,22,2022-06-22,2022-06-28,5,12,True,0.41666666666666669,0.0016629050465322157,0.039945747061032835,0.15245284881331006,0.90105570473675001,0.21989806251688088,1.2020974133229398
2022,23,2022-06-29,2022-07-05,5,16,True,0.5,5.0591351607895852e-05,-0.0099274832959431666,0.13694331121445619,0.92427138267420317,0.17298621683898027,1.1856170544494362
2022,24,2022-07-06,2022-07-12,5,19,True,0.36842105263157893,-0.0010060646331439553,-0.023722055584147222,0.17842088162419892,0.90228197156294976,0.25618694055085317,1.1049417384046367
2022,25,2022-07-13,2022-07-19,5,11,True,0.45454545454545453,0.0032565581806316339,0.036070952033327539,0.1121479628319924,0.89066388475116898,0.32578601702395915,1.0257419632456077
2022,26,2022-07-20,2022-07-26,5,12,True,0.5,0.0016263512910225234,0.015985637805975235,0.14734779295007278,0.91614628982945379,0.24569172674176959,1.0331339456960589
2022,27,2022-07-27,2022-08-02,5,11,True,0.54545454545454541,-0.00027665995538946677,-0.0028496317074150485,0.14061233023362379,0.92906408061073598,0.24038835810685272,1.3434070643918492
2022,28,2022-08-03,2022-08-09,5,11,True,0.36363636363636365,0.00048961215857635425,0.011107259382443889,0.16669248354651039,0.89736014637849915,0.26712193927114719,1.0497857104053099
2022,29,2022-08-10,2022-08-16,5,13,True,0.15384615384615385,-0.0028564958462167717,-0.035242511056461964,0.17634070087604248,0.91553048805754889,0.31856048870434023,1.278906315830614
2022,30,2022-08-17,2022-08-23,5,10,True,0.40000000000000002,0.0008911062008863282,0.0045516888049266877,0.15579434292780667,0.92541061259674751,0.43199495392910264,1.3685274365106597
2022,31,2022-08-24,2022-08-30,5,14,True,0.35714285714285715,0.0017673660778154284,0.020860346510912422,0.19927695933931827,0.867479181768404,0.61415999609955607,1.0227387568059194
