trade,first_interval_index,last_interval_index,first_booking,last_booking,direction,bars,pnl_log,mfe_log,mae_log,giveback_log,losing_never_favorable,losing_after_favorable,boundary_clipped,exit_day,year,outcome,trading_day,day_index,stage
70,1032,1042,2021-02-03 11:18:00,2021-02-03 13:43:00,1,11,-0.0033865131721353661,0.0026159855029533581,-0.003400530848425305,0.0060024986750887247,False,True,False,2021-02-03,2021,-1,2021-02-03,22,4
71,1043,1078,2021-02-03 13:48:00,2021-02-04 11:18:00,-1,36,0.030066647850011511,0.039245384394969676,0,0.0091787365449581652,False,False,False,2021-02-04,2021,1,2021-02-04,23,4
72,1079,1081,2021-02-04 11:23:00,2021-02-04 13:08:00,1,3,-0.009864167518271549,0,-0.009864167518271549,0.009864167518271549,True,False,False,2021-02-04,2021,-1,2021-02-04,23,4
73,1082,1091,2021-02-04 13:13:00,2021-02-04 13:58:00,-1,10,-0.010066383225343388,0.0016425699321301261,-0.010066383225343388,0.011708953157473515,False,True,False,2021-02-04,2021,-1,2021-02-04,23,4
74,1092,1122,2021-02-04 14:03:00,2021-02-05 11:08:00,1,31,0.0086210219766338723,0.015626829328321643,-0.0015103832667768974,0.0070058073516877702,False,False,False,2021-02-05,2021,1,2021-02-05,24,4
75,1123,1156,2021-02-05 11:13:00,2021-02-08 10:08:00,-1,34,0.011904859636425399,0.019132457648904335,-0.0021597662689850894,0.0072275980124789363,False,False,False,2021-02-08,2021,1,2021-02-08,25,5
76,1157,1176,2021-02-08 10:13:00,2021-02-08 13:23:00,1,20,0.0033127222801767765,0.010235356337767272,-0.004036361724834246,0.0069226340575904953,False,False,False,2021-02-08,2021,1,2021-02-08,25,5
77,1177,1198,2021-02-08 13:28:00,2021-02-09 09:48:00,-1,22,-0.0038702053677390573,0.0045016106647186565,-0.0038702053677390573,0.0083718160324577143,False,True,False,2021-02-09,2021,-1,2021-02-09,26,5
78,1199,1229,2021-02-09 09:53:00,2021-02-09 13:58:00,1,31,0.016882883375682486,0.019369392526031138,0,0.0024865091503486515,False,False,False,2021-02-09,2021,1,2021-02-09,26,5
79,1230,1233,2021-02-09 14:03:00,2021-02-09 14:18:00,-1,4,-0.0024371217307257052,0.00072167942171535906,-0.0024371217307257052,0.0031588011524410643,False,True,False,2021-02-09,2021,-1,2021-02-09,26,5
80,1234,1244,2021-02-09 14:23:00,2021-02-10 09:48:00,1,11,-0.003937667021554769,0.011211634854738722,-0.003937667021554769,0.015149301876293491,False,True,False,2021-02-10,2021,-1,2021-02-10,27,5
81,1245,1253,2021-02-10 09:53:00,2021-02-10 10:33:00,-1,9,-0.0082674248073506904,0,-0.0082674248073506904,0.0082674248073506904,True,False,False,2021-02-10,2021,-1,2021-02-10,27,5
82,1254,1297,2021-02-10 10:38:00,2021-02-18 10:23:00,1,44,0.012003705397353532,0.024975630134893727,0,0.012971924737540195,False,False,False,2021-02-18,2021,1,2021-02-18,28,5
83,1298,1303,2021-02-18 10:28:00,2021-02-18 10:53:00,-1,6,-0.0034576815343500319,0.0066718914791571455,-0.0034576815343500319,0.010129573013507177,False,True,False,2021-02-18,2021,-1,2021-02-18,28,5
84,1304,1311,2021-02-18 10:58:00,2021-02-18 13:08:00,1,8,-0.011171279828814017,0.0013824950704025988,-0.011171279828814017,0.012553774899216615,False,True,False,2021-02-18,2021,-1,2021-02-18,28,5
85,1312,1355,2021-02-18 13:13:00,2021-02-19 11:23:00,-1,44,0.011311637536823651,0.016845057821843982,-0.0065537430421497532,0.005533420285020331,False,False,False,2021-02-19,2021,1,2021-02-19,29,5
86,1356,1383,2021-02-19 11:28:00,2021-02-22 09:53:00,1,28,0.0042498281438578941,0.011500483722167635,-0.0011396496634181752,0.0072506555783097412,False,False,False,2021-02-22,2021,1,2021-02-22,30,6
87,1384,1387,2021-02-22 09:58:00,2021-02-22 10:13:00,-1,4,-0.01091559393858268,0,-0.01091559393858268,0.01091559393858268,True,False,False,2021-02-22,2021,-1,2021-02-22,30,6
88,1388,1394,2021-02-22 10:18:00,2021-02-22 10:48:00,1,7,-0.0082492727593915377,0.00014631852174721286,-0.0082492727593915377,0.0083955912811387503,False,True,False,2021-02-22,2021,-1,2021-02-22,30,6
89,1395,1431,2021-02-22 10:53:00,2021-02-23 10:03:00,-1,37,0.018908364751373148,0.032431338237208521,-8.4305777103388488e-05,0.013522973485835373,False,False,False,2021-02-23,2021,1,2021-02-23,31,6
90,1432,1437,2021-02-23 10:08:00,2021-02-23 10:33:00,1,6,-0.0059388268924392305,0,-0.0075246413961862985,0.0059388268924392305,True,False,False,2021-02-23,2021,-1,2021-02-23,31,6
91,1438,1442,2021-02-23 10:38:00,2021-02-23 10:58:00,-1,5,-0.0026829433506815686,0,-0.0037024431661615322,0.0026829433506815686,True,False,False,2021-02-23,2021,-1,2021-02-23,31,6
92,1443,1463,2021-02-23 11:03:00,2021-02-23 14:18:00,1,21,0.0016292668674984265,0.0057515674492081698,-0.00093425711800200625,0.0041223005817097435,False,False,False,2021-02-23,2021,1,2021-02-23,31,6
93,1464,1475,2021-02-23 14:23:00,2021-02-24 09:53:00,-1,12,0.0032971680715737843,0.006764075584372229,-0.0018055978423387655,0.0034669075127984447,False,False,False,2021-02-24,2021,1,2021-02-24,32,6
94,1476,1479,2021-02-24 09:58:00,2021-02-24 10:13:00,1,4,-0.0013464136675362375,0.0035768191548929671,-0.0021248481886090922,0.0049232328224292042,False,True,False,2021-02-24,2021,-1,2021-02-24,32,6
95,1480,1491,2021-02-24 10:18:00,2021-02-24 11:13:00,-1,12,0.00054772407607622537,0.0068899724911371807,-0.0037539147315555385,0.0063422484150609552,False,False,False,2021-02-24,2021,1,2021-02-24,32,6
96,1492,1493,2021-02-24 11:18:00,2021-02-24 11:23:00,1,2,-0.0078305762089722133,0,-0.0078305762089722133,0.0078305762089722133,True,False,False,2021-02-24,2021,-1,2021-02-24,32,6
97,1494,1516,2021-02-24 11:28:00,2021-02-24 14:53:00,-1,23,0.0066116545772648035,0.011075669554902353,-0.00030510617204956977,0.0044640149776375496,False,False,False,2021-02-24,2021,1,2021-02-24,32,6
98,1517,1521,2021-02-24 14:58:00,2021-02-25 09:53:00,1,5,-0.0070017606894337125,0.0007822638528789522,-0.0070017606894337125,0.0077840245423126649,False,True,False,2021-02-25,2021,-1,2021-02-25,33,6
99,1522,1534,2021-02-25 09:58:00,2021-02-25 10:58:00,-1,13,-0.0051936338768705133,0.0022931815578695561,-0.0051936338768705133,0.0074868154347400694,False,True,False,2021-02-25,2021,-1,2021-02-25,33,6
100,1535,1540,2021-02-25 11:03:00,2021-02-25 11:28:00,1,6,-0.0040968317912028554,0,-0.0050463422022662694,0.0040968317912028554,True,False,False,2021-02-25,2021,-1,2021-02-25,33,6
101,1541,1572,2021-02-25 13:08:00,2021-02-26 10:18:00,-1,32,0.012466663287680414,0.024178302976237961,-0.0022487277713925265,0.011711639688557547,False,False,False,2021-02-26,2021,1,2021-02-26,34,6
102,1573,1582,2021-02-26 10:23:00,2021-02-26 11:08:00,1,10,-0.006179662711076752,0,-0.006179662711076752,0.006179662711076752,True,False,False,2021-02-26,2021,-1,2021-02-26,34,6
103,1583,1601,2021-02-26 11:13:00,2021-02-26 14:18:00,-1,19,0.0018155633231911384,0.0069499568957238434,0,0.0051343935725327045,False,False,False,2021-02-26,2021,1,2021-02-26,34,6
104,1602,1628,2021-02-26 14:23:00,2021-03-01 11:08:00,1,27,0.0089557300376155342,0.013344421553084736,-0.0046137311876820845,0.0043886915154692022,False,False,False,2021-03-01,2021,1,2021-03-01,35,7
105,1629,1633,2021-03-01 11:13:00,2021-03-01 13:08:00,-1,5,-0.004892417617650394,0.0011765583306760708,-0.004892417617650394,0.006068975948326465,False,True,False,2021-03-01,2021,-1,2021-03-01,35,7
106,1634,1671,2021-03-01 13:13:00,2021-03-02 10:53:00,1,38,0.010182892165134481,0.0147760952904301,0,0.0045932031252956182,False,False,False,2021-03-02,2021,1,2021-03-02,36,7
107,1672,1696,2021-03-02 10:58:00,2021-03-02 14:33:00,-1,25,0.0091096169817039274,0.01536559743010673,0,0.0062559804484028023,False,False,False,2021-03-02,2021,1,2021-03-02,36,7
108,1697,1704,2021-03-02 14:38:00,2021-03-03 09:48:00,1,8,-0.0040771602388328491,0.0015375861453090199,-0.0068070143956108914,0.0056147463841418688,False,True,False,2021-03-03,2021,-1,2021-03-03,37,7
109,1705,1707,2021-03-03 09:53:00,2021-03-03 10:03:00,-1,3,-0.0038403985457686565,0,-0.004698393110196976,0.0038403985457686565,True,False,False,2021-03-03,2021,-1,2021-03-03,37,7
110,1708,1709,2021-03-03 10:08:00,2021-03-03 10:13:00,1,2,-0.0070694238652891095,0,-0.0070694238652891095,0.0070694238652891095,True,False,False,2021-03-03,2021,-1,2021-03-03,37,7
111,1710,1717,2021-03-03 10:18:00,2021-03-03 10:53:00,-1,8,-0.0053512231093095818,0.00047705301410841123,-0.0055068714777248007,0.0058282761234179931,False,True,False,2021-03-03,2021,-1,2021-03-03,37,7
112,1718,1750,2021-03-03 10:58:00,2021-03-04 09:48:00,1,33,-0.003140372669376351,0.0073777091640682352,-0.003140372669376351,0.010518081833444586,False,True,False,2021-03-04,2021,-1,2021-03-04,38,7
113,1751,1786,2021-03-04 09:53:00,2021-03-04 14:23:00,-1,36,0.010607343628822643,0.013874188837559092,-0.0015825550788827602,0.0032668452087364491,False,False,False,2021-03-04,2021,1,2021-03-04,38,7
114,1787,1790,2021-03-04 14:28:00,2021-03-04 14:43:00,1,4,-0.0046248952578865658,0,-0.0046248952578865658,0.0046248952578865658,True,False,False,2021-03-04,2021,-1,2021-03-04,38,7
115,1791,1804,2021-03-04 14:48:00,2021-03-05 10:28:00,-1,14,0.00068727227371525408,0.010130184402124882,0,0.0094429121284096279,False,False,False,2021-03-05,2021,1,2021-03-05,39,7
116,1805,1817,2021-03-05 10:33:00,2021-03-05 13:08:00,1,13,0.0022036414266577782,0.0065588819251514449,-0.0036633404577335743,0.0043552404984936663,False,False,False,2021-03-05,2021,1,2021-03-05,39,7
117,1818,1827,2021-03-05 13:13:00,2021-03-05 13:58:00,-1,10,-0.00338654287039423,0.00242276154691691,-0.00338654287039423,0.00580930441731114,False,True,False,2021-03-05,2021,-1,2021-03-05,39,7
118,1828,1839,2021-03-05 14:03:00,2021-03-05 14:58:00,1,12,-0.00087939845797188111,0.0045873703113854403,-0.00087939845797188111,0.0054667687693573212,False,True,False,2021-03-05,2021,-1,2021-03-05,39,7
119,1840,1895,2021-03-08 09:38:00,2021-03-09 10:23:00,-1,56,0.052684583669207502,0.076093362905510609,-0.005354584427929833,0.023408779236303107,False,False,False,2021-03-09,2021,1,2021-03-09,41,8
120,1896,1900,2021-03-09 10:28:00,2021-03-09 10:48:00,1,5,-0.011527643020067212,0,-0.011992807801045634,0.011527643020067212,True,False,False,2021-03-09,2021,-1,2021-03-09,41,8
121,1901,1906,2021-03-09 10:53:00,2021-03-09 11:18:00,-1,6,-0.0089005844084024816,0,-0.0089005844084024816,0.0089005844084024816,True,False,False,2021-03-09,2021,-1,2021-03-09,41,8
122,1907,1917,2021-03-09 11:23:00,2021-03-09 13:48:00,1,11,-0.0023869967810875282,0.005666141628844882,-0.0023869967810875282,0.0080531384099324105,False,True,False,2021-03-09,2021,-1,2021-03-09,41,8
123,1918,1934,2021-03-09 13:53:00,2021-03-10 09:48:00,-1,17,0.0067621832637378108,0.02068550809824081,-0.001027106953200442,0.013923324834502999,False,False,False,2021-03-10,2021,1,2021-03-10,42,8
124,1935,1940,2021-03-10 09:53:00,2021-03-10 10:18:00,1,6,-0.0088128299194325729,0.00116225490509688,-0.0088128299194325729,0.0099750848245294538,False,True,False,2021-03-10,2021,-1,2021-03-10,42,8
125,1941,1948,2021-03-10 10:23:00,2021-03-10 10:58:00,-1,8,-0.0078579690840371447,0.0068849882664499687,-0.0078579690840371447,0.014742957350487113,False,True,False,2021-03-10,2021,-1,2021-03-10,42,8
126,1949,1958,2021-03-10 11:03:00,2021-03-10 13:23:00,1,10,-0.0059744933943635357,0.0014840547090968054,-0.0059744933943635357,0.0074585481034603416,False,True,False,2021-03-10,2021,-1,2021-03-10,42,8
127,1959,1982,2021-03-10 13:28:00,2021-03-11 09:58:00,-1,24,-0.0043435058838662242,0.005052151428683648,-0.0043435058838662242,0.0093956573125498731,False,True,False,2021-03-11,2021,-1,2021-03-11,43,8
128,1983,2016,2021-03-11 10:03:00,2021-03-11 14:23:00,1,34,0.012346773113636151,0.023404638853165467,-0.0034474737927889373,0.011057865739529316,False,False,False,2021-03-11,2021,1,2021-03-11,43,8
129,2017,2023,2021-03-11 14:28:00,2021-03-11 14:58:00,-1,7,-0.0057258639285526951,0.0010886884764442703,-0.0057258639285526951,0.0068145524049969654,False,True,False,2021-03-11,2021,-1,2021-03-11,43,8
130,2024,2028,2021-03-12 09:38:00,2021-03-12 09:58:00,1,5,-0.0066714453925088993,0.0011759554018622733,-0.0066714453925088993,0.0078474007943711722,False,True,False,2021-03-12,2021,-1,2021-03-12,44,8
