horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
30,log_future_sigma,S_vs_H,slot,590,970,0.0007097131364584823
30,log_future_sigma,S_vs_H,slot,595,970,0.001618298414074819
30,log_future_sigma,S_vs_H,slot,600,970,0.0012800128828420285
30,log_future_sigma,S_vs_H,slot,605,970,0.0014592365807056763
30,log_future_sigma,S_vs_H,slot,610,970,0.001161053828611156
30,log_future_sigma,S_vs_H,slot,615,970,0.0011801933463260132
30,log_future_sigma,S_vs_H,slot,620,970,-0.00040124343421700894
30,log_future_sigma,S_vs_H,slot,625,970,-0.0002944898889600813
30,log_future_sigma,S_vs_H,slot,630,970,-0.00025039408568030126
30,log_future_sigma,S_vs_H,slot,635,970,-0.0002993189273394878
30,log_future_sigma,S_vs_H,slot,640,970,-0.00025979808425775414
30,log_future_sigma,S_vs_H,slot,645,970,0.00038154815819747416
30,log_future_sigma,S_vs_H,slot,650,970,0.0009768701082786414
30,log_future_sigma,S_vs_H,slot,655,970,-0.0006741476871951954
30,log_future_sigma,S_vs_H,slot,660,970,-0.0008981663524410331
30,log_future_sigma,S_vs_H,slot,785,970,0.00023702363362801014
30,log_future_sigma,S_vs_H,slot,790,970,4.248087413293884e-05
30,log_future_sigma,S_vs_H,slot,795,970,4.5104213654230694e-05
30,log_future_sigma,S_vs_H,slot,800,970,-0.00024083669553421922
30,log_future_sigma,S_vs_H,slot,805,970,0.00042434367465066046
30,log_future_sigma,S_vs_H,slot,810,970,0.00034224756862116904
30,log_future_sigma,S_vs_H,slot,815,970,0.0003878788562937446
30,log_future_sigma,S_vs_H,slot,820,970,0.000494775695484741
30,log_future_sigma,S_vs_H,slot,825,970,0.0006269168707322283
30,log_future_sigma,S_vs_H,slot,830,970,0.0001590935212467044
30,log_future_sigma,S_vs_H,slot,835,970,0.00020917193837201168
30,log_future_sigma,S_vs_H,slot,840,970,0.00021049794338025393
30,log_future_sigma,S_vs_H,slot,845,970,0.0005292942241428453
30,log_future_sigma,S_vs_H,slot,850,970,0.00011726710066838705
30,log_future_sigma,S_vs_H,slot,855,970,0.0001945873955185315
30,log_future_sigma,S_vs_H,slot,860,970,0.0006866305560706851
30,log_future_sigma,S_vs_H,slot,865,970,0.0003293391291803673
30,log_future_sigma,S_vs_H,slot,870,970,4.411486885869025e-05
30,future_tail,S_vs_C,symbol,000688.SH,16975,7.267698995954299e-05
30,future_tail,S_vs_C,symbol,000852.SH,16975,-3.4202724965953726e-05
30,future_tail,S_vs_C,year,2024,16940,-1.0915934416839609e-05
30,future_tail,S_vs_C,year,2025,17010,4.9266112715311056e-05
30,future_tail,S_vs_C,previous_state,NORMAL,29140,3.2556868159879938e-06
30,future_tail,S_vs_C,previous_state,RECOVERING,3194,0.00014574488310789682
30,future_tail,S_vs_C,previous_state,UNSAFE,1616,5.737671893667419e-05
30,future_tail,S_vs_C,slot,580,970,-4.607398745666008e-05
30,future_tail,S_vs_C,slot,585,970,-0.0001318079004377446
30,future_tail,S_vs_C,slot,590,970,5.438778637883369e-05
30,future_tail,S_vs_C,slot,595,970,0.00011736885312928822
30,future_tail,S_vs_C,slot,600,970,2.6377255620853487e-06
30,future_tail,S_vs_C,slot,605,970,0.0001554844813743602
30,future_tail,S_vs_C,slot,610,970,0.00015203283878114228
30,future_tail,S_vs_C,slot,615,970,0.00013153932636390174
30,future_tail,S_vs_C,slot,620,970,-0.0001507018020120136
30,future_tail,S_vs_C,slot,625,970,1.6234921955118336e-05
30,future_tail,S_vs_C,slot,630,970,-4.5828793711658324e-05
30,future_tail,S_vs_C,slot,635,970,-0.00011165769782432113
30,future_tail,S_vs_C,slot,640,970,-8.707790897182429e-05
30,future_tail,S_vs_C,slot,645,970,-5.442761573648139e-05
30,future_tail,S_vs_C,slot,650,970,0.00011483311243570058
30,future_tail,S_vs_C,slot,655,970,0.00010264577798776494
30,future_tail,S_vs_C,slot,660,970,-1.522864074083649e-05
30,future_tail,S_vs_C,slot,785,970,5.982755346096603e-05
30,future_tail,S_vs_C,slot,790,970,7.720068398240844e-06
30,future_tail,S_vs_C,slot,795,970,5.1667723156185824e-05
30,future_tail,S_vs_C,slot,800,970,-2.1263918087585223e-06
30,future_tail,S_vs_C,slot,805,970,7.866695959234597e-05
30,future_tail,S_vs_C,slot,810,970,7.48584943472812e-05
30,future_tail,S_vs_C,slot,815,970,5.304374300114755e-05
30,future_tail,S_vs_C,slot,820,970,2.3730575136596695e-05
30,future_tail,S_vs_C,slot,825,970,4.4975051901532316e-05
30,future_tail,S_vs_C,slot,830,970,2.2274728811957952e-05
30,future_tail,S_vs_C,slot,835,970,9.2851199619359e-06
30,future_tail,S_vs_C,slot,840,970,1.699370280524814e-05
30,future_tail,S_vs_C,slot,845,970,6.997987404124887e-07
30,future_tail,S_vs_C,slot,850,970,-6.080986870076576e-06
30,future_tail,S_vs_C,slot,855,970,7.965071522781652e-06
30,future_tail,S_vs_C,slot,860,970,1.4413405428935621e-05
30,future_tail,S_vs_C,slot,865,970,1.0690702435829307e-05
30,future_tail,S_vs_C,slot,870,970,3.3384028859470005e-07
30,future_tail,S_vs_H,symbol,000688.SH,16975,7.938522550843186e-05
30,future_tail,S_vs_H,symbol,000852.SH,16975,-4.341441250744918e-05
30,future_tail,S_vs_H,year,2024,16940,-2.2577185969746094e-05
30,future_tail,S_vs_H,year,2025,17010,5.838107472188003e-05
30,future_tail,S_vs_H,previous_state,NORMAL,29140,-5.306287423756504e-06
30,future_tail,S_vs_H,previous_state,RECOVERING,3194,0.00016420147706943034
30,future_tail,S_vs_H,previous_state,UNSAFE,1616,0.00014899149038377762
30,future_tail,S_vs_H,slot,580,970,-0.00015068587780834417
30,future_tail,S_vs_H,slot,585,970,-0.00020403672565777996
30,future_tail,S_vs_H,slot,590,970,-1.6902136578616596e-05
30,future_tail,S_vs_H,slot,595,970,8.140297398100973e-05
30,future_tail,S_vs_H,slot,600,970,-1.3860457488743985e-05
30,future_tail,S_vs_H,slot,605,970,0.00011026775159279173
30,future_tail,S_vs_H,slot,610,970,0.00013151294722580276
30,future_tail,S_vs_H,slot,615,970,0.00015116585049407453
30,future_tail,S_vs_H,slot,620,970,-0.00013044876385028779
30,future_tail,S_vs_H,slot,625,970,5.836178836942991e-05
30,future_tail,S_vs_H,slot,630,970,-4.4114862579253154e-05
30,future_tail,S_vs_H,slot,635,970,-5.011576660901069e-05
30,future_tail,S_vs_H,slot,640,970,-1.4549211457860852e-05
30,future_tail,S_vs_H,slot,645,970,-5.949162768643359e-05
30,future_tail,S_vs_H,slot,650,970,8.810349212074058e-05
30,future_tail,S_vs_H,slot,655,970,0.00012392374170612047
30,future_tail,S_vs_H,slot,660,970,-6.989100516948416e-06
30,future_tail,S_vs_H,slot,785,970,9.368737854425805e-05
30,future_tail,S_vs_H,slot,790,970,-1.6856000511210007e-05
30,future_tail,S_vs_H,slot,795,970,2.74642575120475e-05
30,future_tail,S_vs_H,slot,800,970,-1.8766467217196517e-05
30,future_tail,S_vs_H,slot,805,970,0.00011287963171317071
30,future_tail,S_vs_H,slot,810,970,7.361701340946062e-05
30,future_tail,S_vs_H,slot,815,970,6.578171782199774e-05
30,future_tail,S_vs_H,slot,820,970,5.642972121369643e-05
30,future_tail,S_vs_H,slot,825,970,5.8077190856272484e-05
30,future_tail,S_vs_H,slot,830,970,6.313320949578971e-07
30,future_tail,S_vs_H,slot,835,970,1.0898101023334984e-05
30,future_tail,S_vs_H,slot,840,970,4.223646664462008e-05
30,future_tail,S_vs_H,slot,845,970,3.5773358012503327e-06
30,future_tail,S_vs_H,slot,850,970,5.181296415575296e-06
30,future_tail,S_vs_H,slot,855,970,1.89455981921908e-05
30,future_tail,S_vs_H,slot,860,970,1.7280914278271673e-05
30,future_tail,S_vs_H,slot,865,970,1.1456156994270432e-05
30,future_tail,S_vs_H,slot,870,970,1.3423567473537594e-05
