year,block,gain,n
2024,0,0.060663234244770652,350
2024,1,0.17415214025008388,350
2024,2,0.36518269139633602,350
2024,3,-0.1090178216130834,350
2024,4,-0.301620359978089,350
2024,5,0.0034891826358000918,350
2024,6,-0.021125974662082693,350
2024,7,-0.41446071989245392,350
2024,8,-0.027002915810705755,350
2024,9,-0.031397762547562082,350
2024,10,0.026569896001015537,350
2024,11,0.01921966544107305,350
2024,12,0.10925388795697058,350
2024,13,-0.12504201857183592,350
2024,14,0.074550906136590323,350
2024,15,0.0091415065321436683,350
2024,16,0.048702202205070266,350
2024,17,0.015765074622552267,350
2024,18,-0.0044001396716744044,350
2024,19,0.0027558591574768677,350
2024,20,-0.058664757098583931,350
2024,21,-0.026408148457851027,350
2024,22,-0.039941043842983019,350
2024,23,-0.043211363286169445,350
2024,24,-0.0035193432346692327,350
2024,25,-0.01208248757394738,350
2024,26,-0.098276963063912634,350
2024,27,0.14214553153388132,350
2024,28,-0.087751849493487327,350
2024,29,0.044012702959159877,350
2024,30,-0.040340456431816482,350
2024,31,0.14337649452156717,350
2024,32,-0.037384218927123368,350
2024,33,0.068363150133955497,350
2024,34,0.19311711387258684,350
2024,35,-0.26756975546424849,350
2024,36,0.0010876550676389167,350
2024,37,0.074703603316527284,350
2024,38,0.005723057601517186,350
2024,39,-0.086555263823709649,350
2024,40,0.14950997829193471,350
2024,41,-0.030766265197319953,350
2024,42,-0.17475204774607075,350
2024,43,0.11763186444726693,350
2024,44,0.028943831597544691,350
2024,45,-0.074932308733467984,350
2024,46,-0.054436303943512301,350
2024,47,-0.019893636394297413,350
2024,48,-0.069964834790304783,140
2025,0,-0.00029506478563014372,350
2025,1,0.018756151642501759,350
2025,2,-0.042050418060767869,350
2025,3,0.059930689127347579,350
2025,4,-0.0096004088431730725,350
2025,5,-0.046237265889239557,350
2025,6,0.041366220084120699,350
2025,7,-0.023863560336116481,350
2025,8,0.0096574515963532715,350
2025,9,-0.0035663342422780171,350
2025,10,-0.01500570966658183,350
2025,11,-0.046974747963241456,350
2025,12,0.037310461695437433,350
2025,13,-0.009597067671422696,350
2025,14,-0.033022180668055755,350
2025,15,0.16256970675529722,350
2025,16,0.042438171685560619,350
2025,17,0.025944716992071893,350
2025,18,0.087363600081553555,350
2025,19,0.20857027877765527,350
2025,20,0.058544129351489567,350
2025,21,-0.28377127083131837,350
2025,22,0.059304413433970173,350
2025,23,-0.023707511132415846,350
2025,24,0.14716561397440722,350
2025,25,-0.040136954542057436,350
2025,26,0.099401371934207422,350
2025,27,0.040740567016243526,350
2025,28,0.10655224049731978,350
2025,29,0.18379449519915655,350
2025,30,-0.013348070571359028,350
2025,31,0.041017903775552561,350
2025,32,0.081926716859154383,350
2025,33,-0.015638691066703923,350
2025,34,0.00092816491864034282,350
2025,35,0.014417992820907449,350
2025,36,-0.040336955686767394,350
2025,37,-0.0473759495132706,350
2025,38,0.022783537365551096,350
2025,39,-0.025727293658682218,350
2025,40,0.087528665662173627,350
2025,41,-0.001225348865218042,350
2025,42,-0.013546216921523848,350
2025,43,0.055737794851515809,350
2025,44,0.058087415479103136,350
2025,45,-0.0034198979481884282,350
2025,46,-0.068164941192527168,350
2025,47,0.056155875531558798,350
2025,48,-0.0083204060331321435,210
