year,block,gain,n
2024,0,0.48724266794577703,350
2024,1,-0.4774652462489562,350
2024,2,2.2226981413022773,350
2024,3,-0.49801164784584057,350
2024,4,0.81237718909927847,350
2024,5,-0.21581728848594256,350
2024,6,0.044512326791316198,350
2024,7,0.39947970198223065,350
2024,8,0.11225569996620775,350
2024,9,0.16713547272110649,350
2024,10,0.097690232464226062,350
2024,11,0.07861289698722837,350
2024,12,0.11271389519099607,350
2024,13,-1.5484528789810739,350
2024,14,0.80226844850335588,350
2024,15,-0.20360638582278542,350
2024,16,-0.4361097534754686,350
2024,17,-0.1439522229074765,350
2024,18,0.32281065767730677,350
2024,19,0.014741540257971333,350
2024,20,-0.48781585346639089,350
2024,21,-0.54480379260868272,350
2024,22,-1.445456377853086,350
2024,23,-0.30583366972335185,350
2024,24,0.47127168465061137,350
2024,25,0.20382085139389786,350
2024,26,-0.54956750892339068,350
2024,27,-0.62940396874398974,350
2024,28,-0.23340027202115191,350
2024,29,-0.053443901583873958,350
2024,30,-0.29168502424665804,350
2024,31,1.9471243668001548,350
2024,32,-0.54627474197613035,350
2024,33,0.80577095097471618,350
2024,34,1.5714102196671453,350
2024,35,-1.0910991894944819,350
2024,36,1.5133952133830884,350
2024,37,0.9892041152263561,350
2024,38,-0.48962762482948857,350
2024,39,0.044395417750308842,350
2024,40,0.35488105013744942,350
2024,41,-0.038370101767176958,350
2024,42,-0.34323988927191312,350
2024,43,-0.66384831976318925,350
2024,44,0.13293052521739263,350
2024,45,-0.1108858389657692,350
2024,46,0.23576292369074361,350
2024,47,0.1835836483832704,350
2024,48,-0.12372717563765809,140
2025,0,0.33019674969116125,350
2025,1,0.034012185275608821,350
2025,2,0.54028214301913202,350
2025,3,0.23447641771881522,350
2025,4,0.031832411354452243,350
2025,5,0.058032682677836553,350
2025,6,0.51333525906918487,350
2025,7,-0.087332075099937942,350
2025,8,-0.31400489209666943,350
2025,9,0.033554555679686897,350
2025,10,-0.6561520986978453,350
2025,11,-0.12664507058082428,350
2025,12,0.20295322292985696,350
2025,13,-0.0015717578688600256,350
2025,14,0.54471079343477136,350
2025,15,1.5355384962873804,350
2025,16,-0.14167136879245593,350
2025,17,1.0523251899399579,350
2025,18,0.21434822672632711,350
2025,19,-0.10236338274861248,350
2025,20,0.13047221392053657,350
2025,21,-0.24205781883784283,350
2025,22,-0.01658722248894098,350
2025,23,-0.6545954896492826,350
2025,24,-0.69858889950773517,350
2025,25,-0.36917945984198292,350
2025,26,0.39748322359356336,350
2025,27,1.3820165072186354,350
2025,28,1.7545778228008637,350
2025,29,-0.061039983402392889,350
2025,30,0.12220702868501804,350
2025,31,0.61761084854632531,350
2025,32,0.24106584165205783,350
2025,33,0.3341344808613072,350
2025,34,0.33726884865627071,350
2025,35,0.27276865713405124,350
2025,36,0.50099691499037491,350
2025,37,-0.54849898309405432,350
2025,38,0.27866666526537942,350
2025,39,0.20137562698438488,350
2025,40,-0.12696432339732422,350
2025,41,-0.11970016185783119,350
2025,42,0.37643959458086035,350
2025,43,0.48513991314530558,350
2025,44,-0.3965126535336948,350
2025,45,0.68746401019836112,350
2025,46,-0.78211362922241923,350
2025,47,0.29861747195175797,350
2025,48,0.4994574461462607,210
