year,block,gain,n
2024,0,0.35653450421290989,230
2024,1,0.26425772118861235,230
2024,2,0.52941277352787819,230
2024,3,-0.070716070575653864,230
2024,4,-0.14460755407597958,230
2024,5,0.009921414516361797,230
2024,6,-0.10010159367732899,230
2024,7,-0.89939980090507399,230
2024,8,-0.040782134509375866,230
2024,9,-0.059945627324050045,230
2024,10,0.1117248116376004,230
2024,11,0.0018694031321239222,230
2024,12,0.030000773897616309,230
2024,13,-0.40229157200555993,230
2024,14,0.21668112393058209,230
2024,15,0.0092908323866178893,230
2024,16,-0.042137249662863169,230
2024,17,0.009489218025729499,230
2024,18,-0.085353481590793132,230
2024,19,-0.015799455312655586,230
2024,20,-0.84655837115363097,230
2024,21,-0.2059355623860433,230
2024,22,-0.11609225097949119,230
2024,23,-0.0029932227219461862,230
2024,24,-0.30118279262062642,230
2024,25,0.06190622715047199,230
2024,26,-0.041323540290266463,230
2024,27,-0.002216535209232148,230
2024,28,-0.12131658280659839,230
2024,29,0.1440875232296347,230
2024,30,-0.023018496705837107,230
2024,31,0.49510966384029997,230
2024,32,-0.10433950180276461,230
2024,33,-0.14045126372931552,230
2024,34,0.33697212539924898,230
2024,35,-0.10135932943710825,230
2024,36,-0.31719125726590613,230
2024,37,0.11818905336183061,230
2024,38,0.0091533483138344501,230
2024,39,-0.053560109900960738,230
2024,40,0.33483996901105068,230
2024,41,-0.11700236359678756,230
2024,42,-0.42002967248494921,230
2024,43,0.32918553067790524,230
2024,44,0.16930545247360942,230
2024,45,-0.038401875882457671,230
2024,46,0.042398092858248491,230
2024,47,0.073629206734386929,230
2024,48,-0.087057406929904602,92
2025,0,0.21126891331582076,230
2025,1,0.085078227206779503,230
2025,2,-0.044634066568457122,230
2025,3,0.13320271426081906,230
2025,4,-0.040701943845256973,230
2025,5,-0.08343351361597634,230
2025,6,0.026861342733104331,230
2025,7,-0.0048900860196980792,230
2025,8,0.023639220120017949,230
2025,9,-0.0041190898319847426,230
2025,10,-0.10620209404483126,230
2025,11,-0.041457768054816574,230
2025,12,-0.12423613334828713,230
2025,13,0.055239644618093123,230
2025,14,-0.054476281685241983,230
2025,15,0.3515176927628339,230
2025,16,0.29677048502977216,230
2025,17,0.084326856023861307,230
2025,18,0.15374881043147529,230
2025,19,0.49481889957070674,230
2025,20,0.034553758947854736,230
2025,21,-0.21266253013623498,230
2025,22,-0.21259491364505897,230
2025,23,-0.05344020546880611,230
2025,24,-0.093650914840634175,230
2025,25,0.023580953361077787,230
2025,26,0.16221783340213392,230
2025,27,0.24771542879658506,230
2025,28,0.15883947191590503,230
2025,29,0.34600000898861094,230
2025,30,0.018713088287904737,230
2025,31,0.3095438959700163,230
2025,32,0.007319081166170918,230
2025,33,0.032241050814682329,230
2025,34,0.0021542244602007037,230
2025,35,0.064617604883679014,230
2025,36,-0.088545603735882703,230
2025,37,-0.52871362904149755,230
2025,38,0.087854210942308344,230
2025,39,-0.046332897415633671,230
2025,40,0.086779936007099309,230
2025,41,0.1316052060942686,230
2025,42,-0.060889791570126459,230
2025,43,0.10112553174289668,230
2025,44,0.12932903388729669,230
2025,45,-0.022965785010763927,230
2025,46,-0.16287543930143999,230
2025,47,-0.015702585630076281,230
2025,48,0.013737782060075126,138
