year,block,gain,n
2024,0,0.22121178258451143,230
2024,1,0.079448887529535467,230
2024,2,1.6355599092377009,230
2024,3,-0.08140849832538552,230
2024,4,0.30610465499431994,230
2024,5,-0.05049884322915367,230
2024,6,0.23867890435215602,230
2024,7,-0.97892944336118648,230
2024,8,-0.047816532210741877,230
2024,9,0.21659126134616924,230
2024,10,0.06540881683420148,230
2024,11,0.053817345370440209,230
2024,12,0.28677668270332785,230
2024,13,-0.83534593990447215,230
2024,14,0.25897600841181467,230
2024,15,0.11823517454877291,230
2024,16,-0.19621227253763912,230
2024,17,-0.23208912642991206,230
2024,18,-0.14840581476154782,230
2024,19,0.10909821479872202,230
2024,20,-0.82612679190718941,230
2024,21,-0.39702796575897908,230
2024,22,-1.4391934725247391,230
2024,23,-0.26639170440865295,230
2024,24,-0.0038804950992738533,230
2024,25,0.17632069795596944,230
2024,26,-1.0510009412830945,230
2024,27,0.0048672411701942055,230
2024,28,-0.20839959715988612,230
2024,29,0.15685643460173951,230
2024,30,-0.10326353712404329,230
2024,31,0.3350429408171452,230
2024,32,0.32344026677367571,230
2024,33,0.45606161893649766,230
2024,34,1.4678574934002635,230
2024,35,-1.5307305616805813,230
2024,36,-0.32623943833129471,230
2024,37,1.4694813333094878,230
2024,38,-0.11197112187657327,230
2024,39,0.1555601730991221,230
2024,40,-0.48551452201991768,230
2024,41,0.044323939219935035,230
2024,42,0.061385706513253452,230
2024,43,-0.35436140591198723,230
2024,44,0.24843557072928241,230
2024,45,-0.20605781194914555,230
2024,46,-0.11694801493611,230
2024,47,0.35967933758958726,230
2024,48,-0.10037035986473498,92
2025,0,0.078694470520250359,230
2025,1,0.13511745208357412,230
2025,2,0.22486589062443857,230
2025,3,0.34743567311720447,230
2025,4,0.12381208289724423,230
2025,5,0.16977634587151078,230
2025,6,0.67631262122950642,230
2025,7,-0.20287561075869442,230
2025,8,0.014891202305874662,230
2025,9,-0.13464799301516334,230
2025,10,-0.44781242425599965,230
2025,11,0.40303654567536379,230
2025,12,0.31381324147211292,230
2025,13,-0.1710853827053892,230
2025,14,0.70752589480166805,230
2025,15,0.70375915657298183,230
2025,16,0.67223680029244137,230
2025,17,0.32786357808431421,230
2025,18,-0.37249748816224509,230
2025,19,-0.039923147988637324,230
2025,20,0.40177943235310692,230
2025,21,-0.016987440718842315,230
2025,22,0.032598623612487665,230
2025,23,-0.62506167792149181,230
2025,24,-0.012450064391236153,230
2025,25,-0.26998475277595213,230
2025,26,0.31600585006337722,230
2025,27,1.2204322157538559,230
2025,28,0.97239369166832512,230
2025,29,-0.097707588449319399,230
2025,30,0.053230090238951942,230
2025,31,0.97454377114273161,230
2025,32,0.21728694708348886,230
2025,33,0.59433706881000814,230
2025,34,0.34160454701798765,230
2025,35,0.06381499518117674,230
2025,36,-0.0093581823999350291,230
2025,37,-0.25748706681063932,230
2025,38,0.31384016616638094,230
2025,39,-0.14943298401459906,230
2025,40,-0.25346996044679515,230
2025,41,0.011553852969205664,230
2025,42,0.020362152042375434,230
2025,43,0.19354238512271899,230
2025,44,-0.35284456103146478,230
2025,45,0.59586042747573287,230
2025,46,-0.3983185674775836,230
2025,47,0.12039756104323304,230
2025,48,0.12136509576898251,138
