year,block,gain,n
2024,0,0.84505375259704452,410
2024,1,-1.1280512299404997,410
2024,2,2.038853186451004,410
2024,3,0.10054273942675482,410
2024,4,0.30490585117984914,410
2024,5,-0.12221355200820229,410
2024,6,0.20239741512601422,410
2024,7,0.4048592992487049,410
2024,8,0.22780004715195351,410
2024,9,0.35127325655598168,410
2024,10,0.07758900880480292,410
2024,11,0.10277070930713118,410
2024,12,-0.20727063345747507,410
2024,13,-1.3791305686414153,410
2024,14,0.76847304895109059,410
2024,15,-0.29760474883637195,410
2024,16,-0.32254394369060513,410
2024,17,-0.1887466708405364,410
2024,18,0.25192334680143863,410
2024,19,0.68121872349375179,410
2024,20,-0.89065130641402412,410
2024,21,-0.34948611869452129,410
2024,22,-1.2452650247093191,410
2024,23,0.10036736317807708,410
2024,24,-0.88201463151334425,410
2024,25,0.16978958785679676,410
2024,26,-0.70479781223857119,410
2024,27,0.10312344757877856,410
2024,28,-0.41906341672861741,410
2024,29,0.20806664282132276,410
2024,30,0.58243693386926532,410
2024,31,0.99742494939772364,410
2024,32,0.046915667600658691,410
2024,33,0.37679480163713575,410
2024,34,2.2043576442644843,410
2024,35,5.4678969655636838,410
2024,36,-0.026150417261507873,410
2024,37,0.7777072811238499,410
2024,38,-0.037288757847743548,410
2024,39,0.39975782415311512,410
2024,40,0.18422962408032439,410
2024,41,-0.025085622295767725,410
2024,42,0.007509918097804321,410
2024,43,-0.79392657395630961,410
2024,44,-0.039969853843250053,410
2024,45,-0.21069827701028043,410
2024,46,0.27886731750022731,410
2024,47,0.068817588870521654,410
2024,48,-0.11482190048578013,164
2025,0,0.27332747510551109,410
2025,1,-0.01546419224643257,410
2025,2,-0.17364809715184312,410
2025,3,0.48006843546699307,410
2025,4,0.088483077565588097,410
2025,5,0.13313712486681886,410
2025,6,0.82083608911051187,410
2025,7,0.29143877671272017,410
2025,8,0.12956204111791736,410
2025,9,0.0262426219928351,410
2025,10,-0.1802822673137979,410
2025,11,0.18130558135342226,410
2025,12,0.93949930591884134,410
2025,13,0.020557783317700345,410
2025,14,0.65122480349358636,410
2025,15,0.99722536494190017,410
2025,16,0.418146113996748,410
2025,17,0.78372304340445964,410
2025,18,0.46305214254127924,410
2025,19,-0.11171730238030018,410
2025,20,-0.061238266849278911,410
2025,21,0.33100188280684356,410
2025,22,0.30284189254724581,410
2025,23,-0.67013470826926758,410
2025,24,0.10011060339544955,410
2025,25,-0.92506875788953491,410
2025,26,0.74944153824756521,410
2025,27,1.2908383361478046,410
2025,28,1.4737554266342987,410
2025,29,0.19353714886063575,410
2025,30,-0.35055718746424153,410
2025,31,0.38139506995103389,410
2025,32,0.36346842599028312,410
2025,33,0.63213633985422646,410
2025,34,0.1889490739744272,410
2025,35,0.18730954087121188,410
2025,36,0.033414719022370962,410
2025,37,0.436886477789238,410
2025,38,0.087376153092719913,410
2025,39,-0.35649389722951325,410
2025,40,0.062978576285681445,410
2025,41,-0.3734706704808835,410
2025,42,0.17664741276073395,410
2025,43,0.74846938393361961,410
2025,44,-1.0171778682541313,410
2025,45,0.78336620473975394,410
2025,46,-0.46901675557038891,410
2025,47,0.14483644166603471,410
2025,48,0.88297611396091169,246
