year,block,gain,n
2024,0,0.0034673387853008447,1400
2024,1,-0.038278204057866132,1400
2024,2,-0.0034430651727430004,1400
2024,3,0.1129029548776862,1400
2024,4,0.10271542673867648,1400
2024,5,-0.038953286412121181,1400
2024,6,0.24296070267610759,1400
2024,7,0.086666987108115892,1400
2024,8,0.066002299697047781,1400
2024,9,0.020849503491921644,1400
2024,10,0.1556810542611681,1400
2024,11,0.018320466525300824,1400
2024,12,-0.010392750624678149,140
2025,0,-0.18140421325794862,1400
2025,1,-0.02107119955348636,1400
2025,2,-0.19447847062449039,1400
2025,3,-0.11738396884405464,1400
2025,4,0.12799119958951891,1400
2025,5,-0.11989057416431949,1400
2025,6,0.13205839634850464,1400
2025,7,-0.20255065940664324,1400
2025,8,-0.066557705644433252,1400
2025,9,0.053637113346532643,1400
2025,10,0.12606720373602803,1400
2025,11,0.038353730194980278,1400
2025,12,-0.037060013792269482,210
