year,block,gain,n
2024,0,0.20229430527408032,1640
2024,1,0.44534658175427017,1640
2024,2,-0.24219021327479912,1640
2024,3,0.39700876699024368,1640
2024,4,-0.7753355717543553,1640
2024,5,0.21072277761256286,1640
2024,6,-0.953338373598973,1640
2024,7,0.58101634163199034,1640
2024,8,1.2950602294975102,1640
2024,9,0.3792188425486559,1640
2024,10,-0.70223173515379278,1640
2024,11,0.41050664283955218,1640
2024,12,0.20685059988633731,164
2025,0,0.14109687933613754,1640
2025,1,0.25568199196766606,1640
2025,2,-0.57071515554523444,1640
2025,3,-1.0169847701133301,1640
2025,4,0.7544511005202118,1640
2025,5,-0.64739187200987536,1640
2025,6,0.095797086358377137,1640
2025,7,0.080491634186325114,1640
2025,8,-0.45906591372763866,1640
2025,9,0.0037516007401080052,1640
2025,10,0.69382989659386052,1640
2025,11,-0.49456319629574941,1640
2025,12,-0.25801374487017714,246
