horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
15,log_future_sigma,X_vs_L,previous_state,RECOVERING,3559,-0.0003029388427470944
15,log_future_sigma,X_vs_L,previous_state,UNSAFE,1706,3.770055289063209e-05
15,log_future_sigma,X_vs_L,slot,580,970,0.0009504438137769651
15,log_future_sigma,X_vs_L,slot,585,970,-0.0003316131092895973
15,log_future_sigma,X_vs_L,slot,590,970,0.0009570968777598496
15,log_future_sigma,X_vs_L,slot,595,970,-0.0006323390048671831
15,log_future_sigma,X_vs_L,slot,600,970,0.0006355255410673391
15,log_future_sigma,X_vs_L,slot,605,970,-0.0014671519471547985
15,log_future_sigma,X_vs_L,slot,610,970,0.0007623081280932361
15,log_future_sigma,X_vs_L,slot,615,970,-3.2434406015544067e-06
15,log_future_sigma,X_vs_L,slot,620,970,-0.0002786444786484798
15,log_future_sigma,X_vs_L,slot,625,970,-0.000267554721926214
15,log_future_sigma,X_vs_L,slot,630,970,-0.0005278854241757606
15,log_future_sigma,X_vs_L,slot,635,970,-0.00014323283052511296
15,log_future_sigma,X_vs_L,slot,640,970,0.000354482381478608
15,log_future_sigma,X_vs_L,slot,645,970,-0.0001876345686435806
15,log_future_sigma,X_vs_L,slot,650,970,0.00016983812618139266
15,log_future_sigma,X_vs_L,slot,655,970,0.0004213044073089418
15,log_future_sigma,X_vs_L,slot,660,970,0.00018991143573664982
15,log_future_sigma,X_vs_L,slot,665,970,-0.0006059491211806459
15,log_future_sigma,X_vs_L,slot,670,970,-0.0011941771675358238
15,log_future_sigma,X_vs_L,slot,675,970,0.00010014506579706762
15,log_future_sigma,X_vs_L,slot,785,970,0.0007857371535040679
15,log_future_sigma,X_vs_L,slot,790,970,0.0001554736591074268
15,log_future_sigma,X_vs_L,slot,795,970,-0.000725073036818774
15,log_future_sigma,X_vs_L,slot,800,970,-0.000545747234426596
15,log_future_sigma,X_vs_L,slot,805,970,0.0004538054894204311
15,log_future_sigma,X_vs_L,slot,810,970,5.76126133602215e-05
15,log_future_sigma,X_vs_L,slot,815,970,-0.0003250716887053728
15,log_future_sigma,X_vs_L,slot,820,970,-0.0001536458694413306
15,log_future_sigma,X_vs_L,slot,825,970,7.414586541278637e-06
15,log_future_sigma,X_vs_L,slot,830,970,0.0007803903390289812
15,log_future_sigma,X_vs_L,slot,835,970,-0.0002679033210449317
15,log_future_sigma,X_vs_L,slot,840,970,0.0005816045603665059
15,log_future_sigma,X_vs_L,slot,845,970,-0.00042303187953330007
15,log_future_sigma,X_vs_L,slot,850,970,3.49255442589871e-05
15,log_future_sigma,X_vs_L,slot,855,970,0.0004454406646897317
15,log_future_sigma,X_vs_L,slot,860,970,-8.559718794166638e-05
15,log_future_sigma,X_vs_L,slot,865,970,-2.0405218112963172e-05
15,log_future_sigma,X_vs_L,slot,870,970,-0.00012827222227612345
15,log_future_sigma,X_vs_L,slot,875,970,0.00048943474800496
15,log_future_sigma,X_vs_L,slot,880,970,0.0003871935566644774
15,log_future_sigma,X_vs_L,slot,885,970,-0.00037159075394270827
15,future_tail,X_vs_C,symbol,000688.SH,19885,1.610705065989242e-05
15,future_tail,X_vs_C,symbol,000852.SH,19885,-1.554509992664604e-05
15,future_tail,X_vs_C,year,2024,19844,3.205297735400942e-05
15,future_tail,X_vs_C,year,2025,19926,-3.136027764139109e-05
15,future_tail,X_vs_C,previous_state,NORMAL,34505,4.592511621442451e-07
15,future_tail,X_vs_C,previous_state,RECOVERING,3559,2.276645813917056e-05
15,future_tail,X_vs_C,previous_state,UNSAFE,1706,-5.023323302256213e-05
15,future_tail,X_vs_C,slot,580,970,-0.00015814945449928194
15,future_tail,X_vs_C,slot,585,970,-0.00028579066547102384
15,future_tail,X_vs_C,slot,590,970,4.9258581061940075e-05
15,future_tail,X_vs_C,slot,595,970,-0.00021354498868296647
15,future_tail,X_vs_C,slot,600,970,-6.77644776184233e-05
15,future_tail,X_vs_C,slot,605,970,-4.540250185092147e-05
15,future_tail,X_vs_C,slot,610,970,0.00013624906479702212
15,future_tail,X_vs_C,slot,615,970,0.0001467409299964576
15,future_tail,X_vs_C,slot,620,970,3.5544665690689045e-05
15,future_tail,X_vs_C,slot,625,970,0.00012298536491382286
15,future_tail,X_vs_C,slot,630,970,4.134151569603232e-05
15,future_tail,X_vs_C,slot,635,970,1.0360963324008673e-05
15,future_tail,X_vs_C,slot,640,970,8.745892808685447e-05
15,future_tail,X_vs_C,slot,645,970,-3.599801927722045e-05
15,future_tail,X_vs_C,slot,650,970,4.776365165380561e-05
15,future_tail,X_vs_C,slot,655,970,-6.197215020423811e-05
15,future_tail,X_vs_C,slot,660,970,2.202119874592325e-05
15,future_tail,X_vs_C,slot,665,970,-9.667810644534855e-05
15,future_tail,X_vs_C,slot,670,970,-6.02656960271237e-05
15,future_tail,X_vs_C,slot,675,970,-1.8253762158391543e-05
15,future_tail,X_vs_C,slot,785,970,0.00016893870745197131
15,future_tail,X_vs_C,slot,790,970,7.654356331962627e-05
15,future_tail,X_vs_C,slot,795,970,4.831942981912178e-05
15,future_tail,X_vs_C,slot,800,970,1.1250613207442564e-05
15,future_tail,X_vs_C,slot,805,970,1.3013883256452943e-05
15,future_tail,X_vs_C,slot,810,970,-3.509764914551501e-05
15,future_tail,X_vs_C,slot,815,970,2.0527169737163664e-05
15,future_tail,X_vs_C,slot,820,970,-1.1325932969266199e-05
15,future_tail,X_vs_C,slot,825,970,2.8994262600714e-06
15,future_tail,X_vs_C,slot,830,970,-1.173781505966493e-05
15,future_tail,X_vs_C,slot,835,970,2.7265478492165406e-05
15,future_tail,X_vs_C,slot,840,970,5.8298700138673894e-05
15,future_tail,X_vs_C,slot,845,970,7.785408322537771e-06
15,future_tail,X_vs_C,slot,850,970,-3.8197738337436546e-05
15,future_tail,X_vs_C,slot,855,970,5.24713087748955e-06
15,future_tail,X_vs_C,slot,860,970,-2.9405302840446084e-05
15,future_tail,X_vs_C,slot,865,970,-1.837812465929009e-07
15,future_tail,X_vs_C,slot,870,970,5.319692168942047e-05
15,future_tail,X_vs_C,slot,875,970,-3.182761733218531e-05
15,future_tail,X_vs_C,slot,880,970,6.248882141329649e-06
15,future_tail,X_vs_C,slot,885,970,1.3855470517574332e-05
15,future_tail,X_vs_L,symbol,000688.SH,19885,-2.715284890659526e-06
15,future_tail,X_vs_L,symbol,000852.SH,19885,-1.6104048021331117e-05
15,future_tail,X_vs_L,year,2024,19844,9.0939289009818e-06
15,future_tail,X_vs_L,year,2025,19926,-2.783711533002192e-05
15,future_tail,X_vs_L,previous_state,NORMAL,34505,-2.6062185711777933e-06
15,future_tail,X_vs_L,previous_state,RECOVERING,3559,-1.5311394862899498e-05
15,future_tail,X_vs_L,previous_state,UNSAFE,1706,-0.00013470199814735327
15,future_tail,X_vs_L,slot,580,970,-8.249980344347398e-05
15,future_tail,X_vs_L,slot,585,970,-0.00033512952151401875
15,future_tail,X_vs_L,slot,590,970,-7.992997734580014e-06
15,future_tail,X_vs_L,slot,595,970,-0.00023632815332367857
15,future_tail,X_vs_L,slot,600,970,-7.572348409969614e-05
15,future_tail,X_vs_L,slot,605,970,-7.972215220715052e-05
15,future_tail,X_vs_L,slot,610,970,0.00010176475684960482
15,future_tail,X_vs_L,slot,615,970,7.982370768604197e-05
15,future_tail,X_vs_L,slot,620,970,8.396928816363467e-06
15,future_tail,X_vs_L,slot,625,970,9.899554581321652e-05
15,future_tail,X_vs_L,slot,630,970,-6.131763913567518e-05
15,future_tail,X_vs_L,slot,635,970,5.455128617613179e-05
15,future_tail,X_vs_L,slot,640,970,0.00014385842134653093
15,future_tail,X_vs_L,slot,645,970,-5.483812153309838e-05
15,future_tail,X_vs_L,slot,650,970,7.942918123304256e-05
15,future_tail,X_vs_L,slot,655,970,-3.6441705900251215e-05
15,future_tail,X_vs_L,slot,660,970,4.160777419605026e-05
15,future_tail,X_vs_L,slot,665,970,-5.523224705136824e-05
15,future_tail,X_vs_L,slot,670,970,-2.503991981719405e-05
15,future_tail,X_vs_L,slot,675,970,1.283894601931856e-05
15,future_tail,X_vs_L,slot,785,970,0.00016235687966139657
15,future_tail,X_vs_L,slot,790,970,-1.2344143618364523e-06
15,future_tail,X_vs_L,slot,795,970,5.532100442513766e-06
15,future_tail,X_vs_L,slot,800,970,-3.7596902548357744e-06
15,future_tail,X_vs_L,slot,805,970,-1.0737016849142906e-05
15,future_tail,X_vs_L,slot,810,970,-4.5473354305178244e-05
15,future_tail,X_vs_L,slot,815,970,3.0861378198795506e-06
15,future_tail,X_vs_L,slot,820,970,-2.9803258996173408e-05
15,future_tail,X_vs_L,slot,825,970,4.8728260827035e-06
15,future_tail,X_vs_L,slot,830,970,-1.5704039151733095e-05
15,future_tail,X_vs_L,slot,835,970,7.768848296445101e-06
15,future_tail,X_vs_L,slot,840,970,9.281323088639243e-06
15,future_tail,X_vs_L,slot,845,970,-2.1621148812871285e-05
15,future_tail,X_vs_L,slot,850,970,-3.92213653877175e-05
15,future_tail,X_vs_L,slot,855,970,6.883528997093059e-06
15,future_tail,X_vs_L,slot,860,970,-2.807080603250487e-05
15,future_tail,X_vs_L,slot,865,970,-1.3907985527972805e-06
15,future_tail,X_vs_L,slot,870,970,4.46339377949785e-05
15,future_tail,X_vs_L,slot,875,970,-3.2586765735353126e-05
15,future_tail,X_vs_L,slot,880,970,1.638726040110396e-05
15,future_tail,X_vs_L,slot,885,970,1.2002688783466833e-05
