year,block,gain,n
2024,0,0.0098250764920906862,920
2024,1,0.11798183586932123,920
2024,2,0.02144421693794818,920
2024,3,0.13438858509609802,920
2024,4,0.11480231070840582,920
2024,5,-0.20692706297420596,920
2024,6,-0.5055859034147232,920
2024,7,0.18211911192556701,920
2024,8,-0.032324354847294755,920
2024,9,0.075475090635376885,920
2024,10,0.15401218389000632,920
2024,11,0.23439445322124589,920
2024,12,-0.014961865526350399,92
2025,0,0.12618793862719818,920
2025,1,0.15860818633490115,920
2025,2,-0.42879731546490329,920
2025,3,-0.46139117174457228,920
2025,4,0.081711317626695618,920
2025,5,0.34671913061483445,920
2025,6,-0.11288419456879221,920
2025,7,0.44764044341510884,920
2025,8,0.29014338814150603,920
2025,9,0.15334187780320821,920
2025,10,-0.12676262956578827,920
2025,11,0.050239491108266948,920
2025,12,-0.005119437338352191,138
