year,view,scenario,cost_bps,policy,alpha,cagr,total_log_return,mdd,daily_mdd,longest_underwater_days,mean_exposure,turnover,cost_log,daily_sharpe
2025,0,legacy_on_minute,0,baseline,1.0,0.656527032839431,0.5047232618757462,0.09869869025850427,0.07884669942150208,34,1.0,1399.0,0.0,2.0905378902547076
2025,0,legacy_on_minute,0,slow_conflict_half,1.0,0.5304172561056196,0.4255404146328856,0.09328817102074385,0.07285557245828886,55,0.8287691199670759,1164.5,0.0,2.0025464498995307
2025,0,legacy_on_minute,0,constant_075,0.75,0.4601547838066082,0.3785424464068097,0.07497706315563725,0.05973789250826814,34,0.75,1049.25,0.0,2.090537890254707
2025,0,legacy_on_minute,0,constant_050,0.5,0.28706139435515315,0.2523616309378731,0.050631099234077645,0.04023268414761178,34,0.5,699.5,0.0,2.0905378902547076
2025,0,legacy_on_minute,0,matched_constant,0.8287691199670759,0.5193749809826266,0.4182990535716742,0.08251779129390874,0.06580101614927762,34,0.8287691199670757,1159.4479988339392,0.0,2.0905378902547067
2025,0,legacy_on_minute,1,baseline,1.0,0.440239292329469,0.36480927501113325,0.10404221335949838,0.08344142901537986,56,1.0,1399.0,0.13991398686461298,1.4959249680171902
2025,0,legacy_on_minute,1,slow_conflict_half,1.0,0.3621726575195177,0.30908096732845847,0.10204152718647987,0.08144279436071654,74,0.8287691199670759,1164.5,0.11645944730442731,1.441559278942204
2025,0,legacy_on_minute,1,constant_075,0.75,0.31470141506138916,0.2736095790577058,0.07909312559161234,0.06325753593490345,56,0.75,1049.25,0.10493286734910412,1.495939684991124
2025,0,legacy_on_minute,1,constant_050,0.5,0.20010389769057563,0.1824081344548138,0.05344937675485985,0.04262922534154643,56,0.5,699.5,0.06995349648305915,1.4959544009912493
2025,0,legacy_on_minute,1,matched_constant,0.8287691199670759,0.35302746310138233,0.3023446469141972,0.08702805113928537,0.06966450232650025,56,0.8287691199670757,1159.4479988339392,0.11595440665747699,1.4959350481238627
2025,0,legacy_on_minute,3,baseline,1.0,0.08860531183461672,0.08489734651608605,0.16060569209105244,0.1480980018402368,179,1.0,1399.0,0.41982591535966046,0.34114167131561884
2025,0,legacy_on_minute,3,slow_conflict_half,1.0,0.07907627033229582,0.07610536990602133,0.15609250811687295,0.14439500347748535,165,0.8287691199670759,1164.5,0.3494350447268644,0.3485824302621262
2025,0,legacy_on_minute,3,constant_075,0.75,0.06576902320836327,0.06369662610121876,0.12304294053460345,0.11325528629182625,179,0.75,1049.25,0.31484582030559094,0.34126898310526826
2025,0,legacy_on_minute,3,constant_050,0.5,0.04339535352912972,0.042480158394332265,0.08380462686328438,0.07699654886975768,179,0.5,699.5,0.20988147254354092,0.341396270010438
2025,0,legacy_on_minute,3,matched_constant,0.8287691199670759,0.07291385249647679,0.07037817384245455,0.1350554398551297,0.12438355420119951,179,0.8287691199670757,1159.4479988339392,0.3479208797292196,0.3412288728402061
2025,0,legacy_on_minute,5,baseline,1.0,-0.17726950320743992,-0.19512659634082616,0.2913048973528295,0.2842491147410152,238,1.0,1399.0,0.6998498582165722,-0.7681859720893918
2025,0,legacy_on_minute,5,slow_conflict_half,1.0,-0.14524967778112596,-0.15694587348839084,0.26823373181742827,0.26084048384496333,238,0.8287691199670759,1164.5,0.5824862881212767,-0.7057447295930134
2025,0,legacy_on_minute,5,constant_075,0.75,-0.1360836362038445,-0.14627931602547334,0.22756428454093494,0.22180371692816345,238,0.75,1049.25,0.5248217624322833,-0.7678463987341312
2025,0,legacy_on_minute,5,constant_050,0.5,-0.09287571034157528,-0.09747580445326241,0.15811376543658645,0.15393333281892083,238,0.5,699.5,0.34983743539113554,-0.7675069342039756
2025,0,legacy_on_minute,5,matched_constant,0.8287691199670759,-0.1492740382839866,-0.16166522140317743,0.24824063547232444,0.2420430078140528,238,0.8287691199670757,1159.4479988339392,0.5799642749748517,-0.7679533785663487
2025,0,delay_1m,0,baseline,1.0,0.39589712598645993,0.3335373096380163,0.12843613651847158,0.0975544498553351,64,1.0,1399.0,0.0,1.3892095614803088
2025,0,delay_1m,0,slow_conflict_half,1.0,0.3242406476834871,0.2808391990679189,0.1415258075749503,0.11504150136943911,73,0.8287605459908087,1164.5,0.0,1.326056753636188
2025,0,delay_1m,0,constant_075,0.75,0.28422186478360334,0.25015298222851223,0.09796287620274961,0.07409643583876954,64,0.75,1049.25,0.0,1.3892095614803093
2025,0,delay_1m,0,constant_050,0.5,0.18148090377562173,0.16676865481900816,0.06642415226103433,0.05002865825085812,64,0.5,699.5,0.0,1.3892095614803088
2025,0,delay_1m,0,matched_constant,0.8287605459908087,0.3184048552421725,0.27642256284390787,0.10767647016083863,0.08155175187842742,64,0.828760545990809,1159.4360038411414,0.0,1.3892095614803093
2025,0,delay_1m,1,baseline,1.0,0.2136390466562048,0.19362332277340336,0.1372817830236534,0.1074083393781886,104,1.0,1399.0,0.13991398686461298,0.7983736024691492
2025,0,delay_1m,1,slow_conflict_half,1.0,0.178661829023374,0.16437975176349176,0.15012620990715053,0.1282473372675771,150,0.8287605459908087,1164.5,0.11645944730442731,0.7690670127701411
2025,0,delay_1m,1,constant_075,0.75,0.1562940597860597,0.14522011487940834,0.1048376462949674,0.08168903798131766,104,0.75,1049.25,0.10493286734910412,0.7983882237764208
2025,0,delay_1m,1,constant_050,0.5,0.10165672273816237,0.09681515833594886,0.07117350541085328,0.05522887323395481,104,0.5,699.5,0.06995349648305915,0.7984028441163127
2025,0,delay_1m,1,matched_constant,0.8287605459908087,0.1740617945041093,0.16046935588449313,0.11518842723796051,0.0898706459914626,104,0.828760545990809,1159.4360038411414,0.11595320695941475,0.7983836175522253
2025,0,delay_1m,3,baseline,1.0,-0.08267055351409401,-0.08628860572164387,0.2425431924588906,0.2286384904356771,209,1.0,1399.0,0.41982591535966046,-0.3486329976756224
2025,0,delay_1m,3,slow_conflict_half,1.0,-0.06629603565702111,-0.06859584565894536,0.22622326211861762,0.21175469870649893,213,0.8287605459908087,1164.5,0.3494350447268644,-0.3150206934861464
2025,0,delay_1m,3,constant_075,0.75,-0.06264466096868224,-0.06469283807707868,0.18805844212391873,0.17690520851593766,209,0.75,1049.25,0.31484582030559094,-0.3485065769477265
2025,0,delay_1m,3,constant_050,0.5,-0.04219667322045891,-0.04311281772453268,0.12966304677807947,0.12171090916026941,209,0.5,699.5,0.20988147254354092,-0.34838018092310113
2025,0,delay_1m,3,matched_constant,0.8287605459908087,-0.06899880356439735,-0.07149471659783703,0.2056326539253443,0.19356628143862226,209,0.828760545990809,1159.4360038411414,0.34791727944174494,-0.34854640214418736
2025,0,delay_1m,5,baseline,1.0,-0.3067139182355455,-0.36631254857855605,0.3828598503515363,0.3623905058760955,238,1.0,1399.0,0.6998498582165722,-1.4499184239182168
2025,0,delay_1m,5,slow_conflict_half,1.0,-0.2604009685678329,-0.3016470890533575,0.33139840849935065,0.3216170505159233,242,0.8287605459908087,1164.5,0.5824862881212767,-1.359426706693419
2025,0,delay_1m,5,constant_075,0.75,-0.24017624978153526,-0.27466878020377083,0.3036797794042983,0.2864289922498995,238,0.75,1049.25,0.5248217624322833,-1.4495813979779806
2025,0,delay_1m,5,constant_050,0.5,-0.16728912056333917,-0.1830687805721274,0.21436630104585946,0.20144370733585193,238,0.5,699.5,0.34983743539113554,-1.4492444799948998
2025,0,delay_1m,5,matched_constant,0.8287605459908087,-0.26179647233710673,-0.3035357096616867,0.32966116805162266,0.311286348843914,238,0.828760545990809,1159.4360038411414,0.5799582725055945,-1.4496875637153914
2025,0,delay_1m_observed,0,baseline,1.0,0.39589712598645993,0.3335373096380163,0.12843613651847158,0.0975544498553351,64,1.0,1399.0,0.0,1.3892095614803088
2025,0,delay_1m_observed,0,slow_conflict_half,1.0,0.3242406476834871,0.2808391990679189,0.1415258075749503,0.11504150136943911,73,0.8287605459908087,1164.5,0.0,1.326056753636188
2025,0,delay_1m_observed,0,constant_075,0.75,0.28422186478360334,0.25015298222851223,0.09796287620274961,0.07409643583876954,64,0.75,1049.25,0.0,1.3892095614803093
2025,0,delay_1m_observed,0,constant_050,0.5,0.18148090377562173,0.16676865481900816,0.06642415226103433,0.05002865825085812,64,0.5,699.5,0.0,1.3892095614803088
