horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
30,log_future_sigma,T_vs_C,symbol,000688.SH,16975,0.0003386698740744862
30,log_future_sigma,T_vs_C,symbol,000852.SH,16975,0.00017008866915733953
30,log_future_sigma,T_vs_C,year,2024,16940,0.0002669732721765942
30,log_future_sigma,T_vs_C,year,2025,17010,0.00024183709821803273
30,log_future_sigma,T_vs_C,previous_state,NORMAL,29140,0.00026231377234246664
30,log_future_sigma,T_vs_C,previous_state,RECOVERING,3194,0.00016998828502078607
30,log_future_sigma,T_vs_C,previous_state,UNSAFE,1616,0.00027810047211904236
30,log_future_sigma,T_vs_C,slot,580,970,0.0008988282354582887
30,log_future_sigma,T_vs_C,slot,585,970,-0.0005415298600841204
30,log_future_sigma,T_vs_C,slot,590,970,1.624515532135081e-05
30,log_future_sigma,T_vs_C,slot,595,970,7.394817200057003e-05
30,log_future_sigma,T_vs_C,slot,600,970,-6.528128639621656e-05
30,log_future_sigma,T_vs_C,slot,605,970,-0.00019599090832458118
30,log_future_sigma,T_vs_C,slot,610,970,-3.000028418067274e-05
30,log_future_sigma,T_vs_C,slot,615,970,0.0004212949566249427
30,log_future_sigma,T_vs_C,slot,620,970,0.00014209093787530104
30,log_future_sigma,T_vs_C,slot,625,970,0.00011664606719260786
30,log_future_sigma,T_vs_C,slot,630,970,0.0003707818853741969
30,log_future_sigma,T_vs_C,slot,635,970,-0.00027523546723691575
30,log_future_sigma,T_vs_C,slot,640,970,0.0004449431696644486
30,log_future_sigma,T_vs_C,slot,645,970,0.0006892888104901343
30,log_future_sigma,T_vs_C,slot,650,970,0.00034170167169548805
30,log_future_sigma,T_vs_C,slot,655,970,0.0006632797099896564
30,log_future_sigma,T_vs_C,slot,660,970,0.0005416380544692233
30,log_future_sigma,T_vs_C,slot,785,970,6.207979421969366e-05
30,log_future_sigma,T_vs_C,slot,790,970,9.695644989070932e-05
30,log_future_sigma,T_vs_C,slot,795,970,6.585052631790152e-05
30,log_future_sigma,T_vs_C,slot,800,970,0.0005314241238911377
30,log_future_sigma,T_vs_C,slot,805,970,0.0005229556921928977
30,log_future_sigma,T_vs_C,slot,810,970,0.00022479537267705162
30,log_future_sigma,T_vs_C,slot,815,970,-0.0004438667847833201
30,log_future_sigma,T_vs_C,slot,820,970,0.0004371271259460776
30,log_future_sigma,T_vs_C,slot,825,970,4.684582705288716e-05
30,log_future_sigma,T_vs_C,slot,830,970,-0.0006377518340437135
30,log_future_sigma,T_vs_C,slot,835,970,0.0002970407764842705
30,log_future_sigma,T_vs_C,slot,840,970,0.00010251933932920076
30,log_future_sigma,T_vs_C,slot,845,970,0.0017756998042799906
30,log_future_sigma,T_vs_C,slot,850,970,-0.00010065809259838223
30,log_future_sigma,T_vs_C,slot,855,970,-0.0005700939223493344
30,log_future_sigma,T_vs_C,slot,860,970,0.0010883733316650553
30,log_future_sigma,T_vs_C,slot,865,970,0.0009587133886719615
30,log_future_sigma,T_vs_C,slot,870,970,0.0008326145677791622
30,log_future_sigma,T_vs_O,symbol,000688.SH,16975,0.0004015968766707971
30,log_future_sigma,T_vs_O,symbol,000852.SH,16975,0.00011408820172283175
30,log_future_sigma,T_vs_O,year,2024,16940,0.00021013699851698457
30,log_future_sigma,T_vs_O,year,2025,17010,0.0003053517607791964
30,log_future_sigma,T_vs_O,previous_state,NORMAL,29140,0.0002508061398253509
30,log_future_sigma,T_vs_O,previous_state,RECOVERING,3194,-0.0002767737972040266
30,log_future_sigma,T_vs_O,previous_state,UNSAFE,1616,0.0014413853957244962
30,log_future_sigma,T_vs_O,slot,580,970,0.0007799251234500974
30,log_future_sigma,T_vs_O,slot,585,970,0.0014579290208099002
30,log_future_sigma,T_vs_O,slot,590,970,-8.19526338703263e-05
30,log_future_sigma,T_vs_O,slot,595,970,-0.000501714396872967
30,log_future_sigma,T_vs_O,slot,600,970,-0.0004159268589887968
30,log_future_sigma,T_vs_O,slot,605,970,7.712035227509029e-05
30,log_future_sigma,T_vs_O,slot,610,970,0.0002572981672215371
30,log_future_sigma,T_vs_O,slot,615,970,0.00035773411082337545
30,log_future_sigma,T_vs_O,slot,620,970,2.6302744306246258e-05
30,log_future_sigma,T_vs_O,slot,625,970,-8.189234838293149e-05
30,log_future_sigma,T_vs_O,slot,630,970,0.00032539778147594667
30,log_future_sigma,T_vs_O,slot,635,970,-0.00012985105754660157
30,log_future_sigma,T_vs_O,slot,640,970,0.0005793999919960437
30,log_future_sigma,T_vs_O,slot,645,970,0.0005796106673439813
30,log_future_sigma,T_vs_O,slot,650,970,0.0007524678060200262
30,log_future_sigma,T_vs_O,slot,655,970,0.0005355982518036726
30,log_future_sigma,T_vs_O,slot,660,970,0.0002684514568005818
30,log_future_sigma,T_vs_O,slot,785,970,0.00024141368120246087
30,log_future_sigma,T_vs_O,slot,790,970,0.00030536590870073655
30,log_future_sigma,T_vs_O,slot,795,970,0.00028079330977631484
30,log_future_sigma,T_vs_O,slot,800,970,9.703737544648851e-05
30,log_future_sigma,T_vs_O,slot,805,970,0.00032858956880282565
30,log_future_sigma,T_vs_O,slot,810,970,0.00012793214654145647
30,log_future_sigma,T_vs_O,slot,815,970,-0.0004679878378568854
30,log_future_sigma,T_vs_O,slot,820,970,0.0005663816178311997
30,log_future_sigma,T_vs_O,slot,825,970,-0.00013103845716962945
30,log_future_sigma,T_vs_O,slot,830,970,-0.00038210691129533054
30,log_future_sigma,T_vs_O,slot,835,970,5.682794423436479e-06
