horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
15,log_future_sigma,T_vs_O,slot,615,970,0.0003960947888184548
15,log_future_sigma,T_vs_O,slot,620,970,0.00011270762945088698
15,log_future_sigma,T_vs_O,slot,625,970,0.0010073841391363613
15,log_future_sigma,T_vs_O,slot,630,970,0.00039369444205855116
15,log_future_sigma,T_vs_O,slot,635,970,-0.00030886980308055765
15,log_future_sigma,T_vs_O,slot,640,970,0.0007565501857554256
15,log_future_sigma,T_vs_O,slot,645,970,0.0007178136669634485
15,log_future_sigma,T_vs_O,slot,650,970,0.0005013841642458662
15,log_future_sigma,T_vs_O,slot,655,970,0.00028563140050913167
15,log_future_sigma,T_vs_O,slot,660,970,0.0014086036522897901
15,log_future_sigma,T_vs_O,slot,665,970,-0.0019080070733412135
15,log_future_sigma,T_vs_O,slot,670,970,-0.0007926163533208074
15,log_future_sigma,T_vs_O,slot,675,970,-0.002027524828955611
15,log_future_sigma,T_vs_O,slot,785,970,0.0006723452435614904
15,log_future_sigma,T_vs_O,slot,790,970,0.000492329161370941
15,log_future_sigma,T_vs_O,slot,795,970,6.075022047108471e-05
15,log_future_sigma,T_vs_O,slot,800,970,0.0009117996497761303
15,log_future_sigma,T_vs_O,slot,805,970,5.927281672016082e-05
15,log_future_sigma,T_vs_O,slot,810,970,0.000684086325132831
15,log_future_sigma,T_vs_O,slot,815,970,-0.0006046285173806654
15,log_future_sigma,T_vs_O,slot,820,970,9.119979835362444e-05
15,log_future_sigma,T_vs_O,slot,825,970,0.0002365614619403898
15,log_future_sigma,T_vs_O,slot,830,970,-0.0008161591329256345
15,log_future_sigma,T_vs_O,slot,835,970,0.00023369591416710407
15,log_future_sigma,T_vs_O,slot,840,970,0.0006173420572380049
15,log_future_sigma,T_vs_O,slot,845,970,0.0017503605256989838
15,log_future_sigma,T_vs_O,slot,850,970,0.0009177071835481242
15,log_future_sigma,T_vs_O,slot,855,970,-0.0007485593875399645
15,log_future_sigma,T_vs_O,slot,860,970,0.0012739074969044988
15,log_future_sigma,T_vs_O,slot,865,970,0.000437869748961234
15,log_future_sigma,T_vs_O,slot,870,970,0.0009765212965784651
15,log_future_sigma,T_vs_O,slot,875,970,-0.0004798673044533905
15,log_future_sigma,T_vs_O,slot,880,970,0.0004948234213419228
15,log_future_sigma,T_vs_O,slot,885,970,0.0011432069029674908
15,future_tail,T_vs_C,symbol,000688.SH,19885,2.8009951167800338e-05
15,future_tail,T_vs_C,symbol,000852.SH,19885,-5.645429311888123e-06
15,future_tail,T_vs_C,year,2024,19844,9.991415240457864e-06
15,future_tail,T_vs_C,year,2025,19926,1.236820601591732e-05
15,future_tail,T_vs_C,previous_state,NORMAL,34505,9.28709300116026e-06
15,future_tail,T_vs_C,previous_state,RECOVERING,3559,1.0897314760774415e-05
15,future_tail,T_vs_C,previous_state,UNSAFE,1706,5.01077549039761e-05
15,future_tail,T_vs_C,slot,580,970,0.00014078397127403983
15,future_tail,T_vs_C,slot,585,970,0.00012550665845447164
15,future_tail,T_vs_C,slot,590,970,-0.00010240568965353245
15,future_tail,T_vs_C,slot,595,970,6.594418118611545e-05
15,future_tail,T_vs_C,slot,600,970,0.00014819998246800475
15,future_tail,T_vs_C,slot,605,970,-3.8394264065903874e-05
15,future_tail,T_vs_C,slot,610,970,-0.00011884120055914435
15,future_tail,T_vs_C,slot,615,970,3.171077452441653e-05
15,future_tail,T_vs_C,slot,620,970,1.8483833347222106e-05
15,future_tail,T_vs_C,slot,625,970,-2.6001573720574426e-05
15,future_tail,T_vs_C,slot,630,970,-2.4502491659773424e-05
15,future_tail,T_vs_C,slot,635,970,-4.341021575194154e-05
15,future_tail,T_vs_C,slot,640,970,1.8523767532656716e-05
15,future_tail,T_vs_C,slot,645,970,5.933231404909234e-05
15,future_tail,T_vs_C,slot,650,970,3.2612270447599686e-06
15,future_tail,T_vs_C,slot,655,970,1.806661551716048e-05
15,future_tail,T_vs_C,slot,660,970,6.0058082795525034e-05
15,future_tail,T_vs_C,slot,665,970,-7.851606195251032e-05
15,future_tail,T_vs_C,slot,670,970,7.752714764488388e-06
15,future_tail,T_vs_C,slot,675,970,-1.7264105833281496e-05
15,future_tail,T_vs_C,slot,785,970,6.418003109370598e-05
15,future_tail,T_vs_C,slot,790,970,1.5041121911931605e-05
15,future_tail,T_vs_C,slot,795,970,3.60209572465421e-05
15,future_tail,T_vs_C,slot,800,970,-2.8408074564213416e-06
15,future_tail,T_vs_C,slot,805,970,3.615485709432011e-05
15,future_tail,T_vs_C,slot,810,970,4.002324964507528e-05
15,future_tail,T_vs_C,slot,815,970,1.5169583773222969e-05
15,future_tail,T_vs_C,slot,820,970,-1.9711699864144958e-05
15,future_tail,T_vs_C,slot,825,970,-3.9756361764297596e-06
15,future_tail,T_vs_C,slot,830,970,-8.047813932437713e-05
15,future_tail,T_vs_C,slot,835,970,1.1230897302421615e-06
15,future_tail,T_vs_C,slot,840,970,-3.285218233694502e-05
15,future_tail,T_vs_C,slot,845,970,1.2422791061724244e-05
15,future_tail,T_vs_C,slot,850,970,9.488035941957626e-07
15,future_tail,T_vs_C,slot,855,970,-1.2856482921380977e-05
15,future_tail,T_vs_C,slot,860,970,-6.785077987857379e-06
15,future_tail,T_vs_C,slot,865,970,9.353858816799556e-05
15,future_tail,T_vs_C,slot,870,970,3.2237918213609e-05
15,future_tail,T_vs_C,slot,875,970,1.7943140709165857e-05
15,future_tail,T_vs_C,slot,880,970,-2.7327737660472173e-05
15,future_tail,T_vs_C,slot,885,970,3.22078097712071e-05
15,future_tail,T_vs_O,symbol,000688.SH,19885,3.054496573227888e-05
15,future_tail,T_vs_O,symbol,000852.SH,19885,-3.257117488315566e-05
15,future_tail,T_vs_O,year,2024,19844,-1.5248529285065973e-05
15,future_tail,T_vs_O,year,2025,19926,1.3163738139499369e-05
15,future_tail,T_vs_O,previous_state,NORMAL,34505,7.541528656780461e-06
15,future_tail,T_vs_O,previous_state,RECOVERING,3559,-9.4195471312621e-05
15,future_tail,T_vs_O,previous_state,UNSAFE,1706,2.0357600899310404e-05
15,future_tail,T_vs_O,slot,580,970,1.3346126844588031e-05
15,future_tail,T_vs_O,slot,585,970,0.0005455416752755275
15,future_tail,T_vs_O,slot,590,970,-0.0005344047792720115
15,future_tail,T_vs_O,slot,595,970,-0.00016826816737221443
15,future_tail,T_vs_O,slot,600,970,2.1551137780660522e-05
15,future_tail,T_vs_O,slot,605,970,-4.4302989338722915e-05
15,future_tail,T_vs_O,slot,610,970,6.322775246843075e-05
15,future_tail,T_vs_O,slot,615,970,3.6446538785004285e-05
15,future_tail,T_vs_O,slot,620,970,1.822178737562504e-05
15,future_tail,T_vs_O,slot,625,970,-0.0001183261058505662
15,future_tail,T_vs_O,slot,630,970,-5.915311830760431e-05
15,future_tail,T_vs_O,slot,635,970,5.938327593833706e-05
15,future_tail,T_vs_O,slot,640,970,-1.230608951051978e-05
15,future_tail,T_vs_O,slot,645,970,9.072446688094749e-06
15,future_tail,T_vs_O,slot,650,970,6.144917373743907e-05
15,future_tail,T_vs_O,slot,655,970,2.9308260533345573e-05
15,future_tail,T_vs_O,slot,660,970,3.813857713191706e-05
15,future_tail,T_vs_O,slot,665,970,-5.4220158095118654e-05
15,future_tail,T_vs_O,slot,670,970,1.5780672607162693e-05
15,future_tail,T_vs_O,slot,675,970,2.223245696127875e-05
15,future_tail,T_vs_O,slot,785,970,0.00010114600954337183
15,future_tail,T_vs_O,slot,790,970,5.978983404163186e-05
15,future_tail,T_vs_O,slot,795,970,-3.930053115207177e-05
15,future_tail,T_vs_O,slot,800,970,2.3892884830044877e-05
15,future_tail,T_vs_O,slot,805,970,-9.910415740907203e-05
15,future_tail,T_vs_O,slot,810,970,-1.2438829220864543e-06
15,future_tail,T_vs_O,slot,815,970,-1.356608141078936e-05
15,future_tail,T_vs_O,slot,820,970,-2.3712793842475214e-05
15,future_tail,T_vs_O,slot,825,970,-1.813521412761601e-05
15,future_tail,T_vs_O,slot,830,970,-0.00013424988010596903
15,future_tail,T_vs_O,slot,835,970,9.754848214486355e-05
15,future_tail,T_vs_O,slot,840,970,6.538948304000277e-06
15,future_tail,T_vs_O,slot,845,970,1.4476154896959368e-05
15,future_tail,T_vs_O,slot,850,970,1.7951438526655874e-05
15,future_tail,T_vs_O,slot,855,970,-4.117407055473101e-05
15,future_tail,T_vs_O,slot,860,970,2.091536287727549e-06
15,future_tail,T_vs_O,slot,865,970,1.48049620320706e-05
15,future_tail,T_vs_O,slot,870,970,-2.1316799369675513e-06
15,future_tail,T_vs_O,slot,875,970,4.72451558161503e-06
15,future_tail,T_vs_O,slot,880,970,-1.6236537557680242e-05
15,future_tail,T_vs_O,slot,885,970,6.163430085689063e-05
