year,view,scenario,cost_bps,comparison,wins_removed_log,losses_avoided_log,gross_delta_log,cost_savings_log,net_delta_log,alpha
2023,2,literal_publication,5,slow_vs_matched_constant,,,0.02138804095250381,0.0012759421646363856,0.022663983117140206,0.8429752066115702
2023,3,legacy_on_minute,0,slow_vs_baseline,2.6234223175207942,2.639715153529132,0.01629283600833764,0.0,0.01629283600833764,
2023,3,legacy_on_minute,0,slow_vs_matched_constant,,,0.02888830159147247,0.0,0.02888830159147247,0.83125
2023,3,legacy_on_minute,1,slow_vs_baseline,2.6234223175207942,2.639715153529132,0.01629283600833764,0.024854777101859758,0.0411476131101974,
2023,3,legacy_on_minute,1,slow_vs_matched_constant,,,0.02888830159147247,0.0009216443446514075,0.029809945936123884,0.83125
2023,3,legacy_on_minute,3,slow_vs_baseline,2.6234223175207942,2.639715153529132,0.01629283600833764,0.07459300925839457,0.09088584526673221,
2023,3,legacy_on_minute,3,slow_vs_matched_constant,,,0.02888830159147247,0.0027672999479480503,0.031655601539420514,0.83125
2023,3,legacy_on_minute,5,slow_vs_baseline,2.6234223175207942,2.639715153529132,0.01629283600833764,0.12436951280824832,0.14066234881658596,
2023,3,legacy_on_minute,5,slow_vs_matched_constant,,,0.02888830159147247,0.004616113317398565,0.03350441490887104,0.83125
2023,3,delay_1m,0,slow_vs_baseline,2.620236359043627,2.636371733557287,0.016135374513659873,0.0,0.016135374513659873,
2023,3,delay_1m,0,slow_vs_matched_constant,,,0.03306106925388287,0.0,0.03306106925388287,0.831258608815427
2023,3,delay_1m,1,slow_vs_baseline,2.620236359043627,2.636371733557287,0.016135374513659873,0.024854777101859758,0.04099015161551963,
2023,3,delay_1m,1,slow_vs_matched_constant,,,0.03306106925388287,0.000922865277660111,0.033983934531543,0.831258608815427
2023,3,delay_1m,3,slow_vs_baseline,2.620236359043627,2.636371733557287,0.016135374513659873,0.07459300925839457,0.09072838377205444,
2023,3,delay_1m,3,slow_vs_matched_constant,,,0.03306106925388287,0.002770963965468792,0.035832033219351675,0.831258608815427
2023,3,delay_1m,5,slow_vs_baseline,2.620236359043627,2.636371733557287,0.016135374513659873,0.12436951280824832,0.1405048873219082,
2023,3,delay_1m,5,slow_vs_matched_constant,,,0.03306106925388287,0.0046222220454428635,0.03768329129932575,0.831258608815427
2023,3,delay_1m_observed,0,slow_vs_baseline,2.620236359043627,2.636371733557287,0.016135374513659873,0.0,0.016135374513659873,
2023,3,delay_1m_observed,0,slow_vs_matched_constant,,,0.03306106925388287,0.0,0.03306106925388287,0.831258608815427
2023,3,delay_1m_observed,1,slow_vs_baseline,2.620236359043627,2.636371733557287,0.016135374513659873,0.024854777101859758,0.04099015161551963,
2023,3,delay_1m_observed,1,slow_vs_matched_constant,,,0.03306106925388287,0.000922865277660111,0.033983934531543,0.831258608815427
2023,3,delay_1m_observed,3,slow_vs_baseline,2.620236359043627,2.636371733557287,0.016135374513659873,0.07459300925839457,0.09072838377205444,
2023,3,delay_1m_observed,3,slow_vs_matched_constant,,,0.03306106925388287,0.002770963965468792,0.035832033219351675,0.831258608815427
2023,3,delay_1m_observed,5,slow_vs_baseline,2.620236359043627,2.636371733557287,0.016135374513659873,0.12436951280824832,0.1405048873219082,
2023,3,delay_1m_observed,5,slow_vs_matched_constant,,,0.03306106925388287,0.0046222220454428635,0.03768329129932575,0.831258608815427
2023,3,literal_publication,0,slow_vs_baseline,2.4042740921532304,2.479784713331378,0.07551062117814755,0.0,0.07551062117814755,
2023,3,literal_publication,0,slow_vs_matched_constant,,,0.030166193494179948,0.0,0.030166193494179948,0.8347107438016529
2023,3,literal_publication,1,slow_vs_baseline,2.4042740921532304,2.479784713331378,0.07551062117814755,0.004300882658111405,0.07981150383625896,
2023,3,literal_publication,1,slow_vs_matched_constant,,,0.030166193494179948,0.00013482905120240665,0.030301022545382354,0.8347107438016529
2023,3,literal_publication,3,slow_vs_baseline,2.4042740921532304,2.479784713331378,0.07551062117814755,0.012907946770524528,0.08841856794867207,
2023,3,literal_publication,3,slow_vs_matched_constant,,,0.030166193494179948,0.0004051973130493787,0.03057139080722932,0.8347107438016529
2023,3,literal_publication,5,slow_vs_baseline,2.4042740921532304,2.479784713331378,0.07551062117814755,0.021522082277973337,0.09703270345612089,
2023,3,literal_publication,5,slow_vs_matched_constant,,,0.030166193494179948,0.0006765131546630685,0.030842706648843022,0.8347107438016529
2023,4,legacy_on_minute,0,slow_vs_baseline,2.6259604608369624,2.650416257075902,0.024455796238939342,0.0,0.024455796238939342,
2023,4,legacy_on_minute,0,slow_vs_matched_constant,,,0.03878687903594103,0.0,0.03878687903594103,0.8303030303030303
2023,4,legacy_on_minute,1,slow_vs_baseline,2.6259604608369624,2.650416257075902,0.024455796238939342,0.0256048708674875,0.05006066710642684,
2023,4,legacy_on_minute,1,slow_vs_matched_constant,,,0.03878687903594103,0.00136770745706968,0.040154586493010715,0.8303030303030303
2023,4,legacy_on_minute,3,slow_vs_baseline,2.6259604608369624,2.650416257075902,0.024455796238939342,0.0768438534304918,0.10129964966943114,
2023,4,legacy_on_minute,3,slow_vs_matched_constant,,,0.03878687903594103,0.004105731708054048,0.042892610743995085,0.8303030303030303
