year,view,scenario,cost_bps,rank,phase,mdd,start,end,minutes,days,baseline_net_log,slow_net_log,matched_net_log,slow_vs_matched_log,conflict_share,both_share,wins_removed_log,losses_avoided_log,gross_delta_log,cost_savings_log,net_delta_log
2023,0,legacy_on_minute,0,6,decline,0.029398336578136935,2023-02-03 14:58:00,2023-02-08 09:52:00,504,4,-0.029839128204677046,-0.029839128204677046,-0.024781169919982735,-0.005057958284694311,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023,0,legacy_on_minute,0,6,recovery,0.029398336578136935,2023-02-08 09:52:00,2023-02-10 11:08:00,556,3,0.030195641957242003,0.02429924595777555,0.02507725189062617,-0.0007780059328506192,0.2392086330935252,0.0,0.020509692877211716,0.014613296877745263,-0.005896395999466453,0.0,-0.005896395999466453
2023,0,legacy_on_minute,0,7,decline,0.028953613668043183,2023-02-13 10:19:00,2023-02-16 10:11:00,712,4,-0.029381040120251,-0.029381040120251,-0.024400731236231175,-0.00498030888401982,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023,0,legacy_on_minute,0,7,recovery,0.028953613668043183,2023-02-16 10:11:00,2023-02-16 14:41:00,180,1,0.0305176831764431,0.028242021944588913,0.025344704683466474,0.0028973172611224387,0.1111111111111111,0.027777777777777776,0.0026952704557081653,0.00041960922385397836,-0.002275661231854187,0.0,-0.002275661231854187
2023,0,legacy_on_minute,0,8,decline,0.021804780660669706,2023-01-16 13:11:00,2023-01-19 10:02:00,621,4,-0.022046018090488673,-0.013047236647906857,-0.01830905100886228,0.00526181436095542,0.3977455716586151,0.0644122383252818,0.018638435814405607,0.027637217256987423,0.008998781442581816,0.0,0.008998781442581816
2023,0,legacy_on_minute,0,8,recovery,0.021804780660669706,2023-01-19 10:02:00,2023-01-20 09:43:00,221,2,0.02221536428479265,0.021685574715155642,0.018449691740306015,0.003235882974849626,0.013574660633484163,0.0,0.000529789569637007,0.0,-0.000529789569637007,0.0,-0.000529789569637007
2023,0,legacy_on_minute,0,9,decline,0.021504804558913758,2023-08-21 10:02:00,2023-08-21 13:33:00,121,1,-0.021739402284697285,-0.016490668003126707,-0.018054408904999545,0.0015637409018728363,0.45454545454545453,0.0,0.005427653689283218,0.010676387970853796,0.005248734281570577,0.0,0.005248734281570577
2023,0,legacy_on_minute,0,9,recovery,0.021504804558913758,2023-08-21 13:33:00,2023-08-22 14:12:00,279,2,0.021771268765813367,0.017600690616318193,0.018080873776153715,-0.00048018315983552147,0.0967741935483871,0.0,0.0074488427016778935,0.003278264552182719,-0.004170578149495174,0.0,-0.004170578149495174
2023,0,legacy_on_minute,0,10,decline,0.021386655345992156,2023-12-28 13:45:00,2023-12-29 14:35:00,290,2,-0.021618663745526234,-0.01773013257815892,-0.01795413646290389,0.00022400388474497012,0.25862068965517243,0.0,0.005622313983991489,0.009510845151358804,0.003888531167367315,0.0,0.003888531167367315
2023,0,legacy_on_minute,0,10,recovery,0.021386655345992156,2023-12-29 14:35:00,2023-12-29 14:59:00,24,1,0.002807918053855829,0.002807918053855829,0.002331954671620797,0.00047596338223503175,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2023,0,legacy_on_minute,3,1,decline,0.251419184107112,2023-02-21 09:51:00,2023-12-26 09:45:00,49914,209,-0.2895761104860657,-0.1913258139354058,-0.24047466365672146,0.049148849721315724,0.3408662900188324,0.06260768521857595,2.3624628857067416,2.391223865022841,0.028760979316099444,0.06948931723456062,0.09825029655066006
