year,view,scenario,cost_bps,policy,alpha,cagr,total_log_return,mdd,daily_mdd,longest_underwater_days,mean_exposure,turnover,cost_log,daily_sharpe
2023,0,legacy_on_minute,0,baseline,1.0,0.31612943776237645,0.2746951850286887,0.11967607801097496,0.1024443289793675,71,1.0,1424.0,0.0,1.6820892399519887
2023,0,legacy_on_minute,0,slow_conflict_half,1.0,0.2988626009432669,0.261488959148203,0.10731602469548918,0.09125145362288856,71,0.8304924242424242,1173.0,0.0,1.8962382218064342
2023,0,legacy_on_minute,0,constant_075,0.75,0.22877948579790922,0.20602138877151654,0.09117162549185051,0.07786172949817707,71,0.75,1068.0,0.0,1.6820892399519891
2023,0,legacy_on_minute,0,constant_050,0.5,0.14722684668829836,0.13734759251434436,0.06174421292004543,0.05260585233988673,71,0.5,712.0,0.0,1.6820892399519887
2023,0,legacy_on_minute,0,matched_constant,0.8304924242424242,0.2562514790052868,0.228132270142197,0.100448527943906,0.08584919852473158,71,0.830492424242424,1182.621212121212,0.0,1.6820892399519887
2023,0,legacy_on_minute,1,baseline,1.0,0.14142895084733012,0.13228094312973726,0.13223949721867986,0.12271581924518778,129,1.0,1424.0,0.1424142418989515,0.7956839490823552
2023,0,legacy_on_minute,1,slow_conflict_half,1.0,0.15509142952341376,0.14417950060131976,0.11739158525105901,0.10150833205031334,125,0.8304924242424242,1173.0,0.1173094585468834,1.028646584364557
2023,0,legacy_on_minute,1,constant_075,0.75,0.10430190812104266,0.09921337797042662,0.1009161989419652,0.09352572373474281,129,0.75,1068.0,0.10680801080109012,0.7957057225461663
2023,0,legacy_on_minute,1,constant_050,0.5,0.06838058737328373,0.06614403227699307,0.06846261007103012,0.06336475365732429,129,0.5,712.0,0.07120356023735114,0.7957274945775415
2023,0,legacy_on_minute,1,matched_constant,0.8304924242424242,0.1161221666171052,0.10986032626279976,0.11112280494113962,0.10302850014358018,129,0.830492424242424,1182.621212121212,0.1182719438793972,0.7956987123069819
2023,0,legacy_on_minute,3,baseline,1.0,-0.1415553093246906,-0.15263302625839092,0.251419184107112,0.2455491461706047,212,1.0,1424.0,0.4273282112870798,-0.8860630241212208
2023,0,legacy_on_minute,3,slow_conflict_half,1.0,-0.0865221826720863,-0.09049618662485662,0.1820374532638047,0.18097685606567487,223,0.8304924242424242,1173.0,0.3519851457730596,-0.624865326905675
2023,0,legacy_on_minute,3,constant_075,0.75,-0.10814411455983276,-0.11445072286278524,0.19519932152682443,0.19047173595674793,212,0.75,1068.0,0.3204721116343017,-0.885880420772787
2023,0,legacy_on_minute,3,constant_050,0.5,-0.07344739242795648,-0.07628445389509768,0.1347696120727123,0.13138522938308284,212,0.5,712.0,0.2136320464094421,-0.8856978524936696
2023,0,legacy_on_minute,3,matched_constant,0.8304924242424242,-0.11903952433231058,-0.1267425170856032,0.2137454339886526,0.20862916222834488,212,0.830492424242424,1182.621212121212,0.3548747872278001,-0.885939209689089
2023,0,legacy_on_minute,5,baseline,1.0,-0.3544554484973625,-0.4376610524827873,0.4194500741141102,0.4143487041444527,212,1.0,1424.0,0.7123562375114758,-2.452881204187544
2023,0,legacy_on_minute,5,slow_conflict_half,1.0,-0.27765152868762866,-0.3252476092789779,0.33677951271768153,0.3341918804828572,223,0.8304924242424242,1173.0,0.586736568427181,-2.1734492762741677
2023,0,legacy_on_minute,5,constant_075,0.75,-0.2797658859413877,-0.32817896140983743,0.33487148852358384,0.3304925415087314,212,0.75,1068.0,0.5342003501813541,-2.452408626630138
2023,0,legacy_on_minute,5,constant_050,0.5,-0.19647054584901988,-0.2187414371634518,0.23800118913474844,0.2346601399633597,212,0.5,712.0,0.3560890296777961,-2.451936196168852
2023,0,legacy_on_minute,5,matched_constant,0.8304924242424242,-0.304708440585615,-0.3634240114382862,0.36336576338769966,0.3587230529706126,212,0.830492424242424,1182.621212121212,0.5915562815804831,-2.4525607662233933
2023,0,delay_1m,0,baseline,1.0,0.40839596224832336,0.34245144138775174,0.10673128497554678,0.0945213338523991,60,1.0,1424.0,0.0,2.1871282646647505
2023,0,delay_1m,0,slow_conflict_half,1.0,0.36915025240237614,0.31419029368222384,0.0980943336548028,0.0856546918439993,56,0.8304924242424242,1173.0,0.0,2.3591119340659024
2023,0,delay_1m,0,constant_075,0.75,0.29283642160574885,0.2568385810408138,0.08116698219081517,0.07176344630267967,60,0.75,1068.0,0.0,2.1871282646647505
2023,0,delay_1m,0,constant_050,0.5,0.18675859476488452,0.17122572069387587,0.054871059048315234,0.04843357239360272,60,0.5,712.0,0.0,2.1871282646647505
2023,0,delay_1m,0,matched_constant,0.8304924242424242,0.32896883267384003,0.28440332774342636,0.08947678060072008,0.07915254871454863,60,0.830492424242424,1182.621212121212,0.0,2.18712826466475
2023,0,delay_1m,1,baseline,1.0,0.22144819456349293,0.2000371994888003,0.12330769069251579,0.10583741981190185,81,1.0,1424.0,0.1424142418989515,1.254841334454043
2023,0,delay_1m,1,slow_conflict_half,1.0,0.21759893704790848,0.1968808351353406,0.10822938252826038,0.09525115793382817,71,0.8304924242424242,1173.0,0.1173094585468834,1.4546348240776157
2023,0,delay_1m,1,constant_075,0.75,0.1618697608224983,0.15003057023972388,0.09398460264640013,0.08047710756585058,81,0.75,1068.0,0.10680801080109012,1.2548642347997556
2023,0,delay_1m,1,constant_050,0.5,0.10519540943909875,0.10002216045652457,0.06368099312726405,0.05439778182324286,81,0.5,712.0,0.07120356023735114,1.254887133638932
2023,0,delay_1m,1,matched_constant,0.8304924242424242,0.18072822016895654,0.16613138386402915,0.10353122820740294,0.08871987747056799,81,0.830492424242424,1182.621212121212,0.1182719438793972,1.2548568617468356
2023,0,delay_1m,3,baseline,1.0,-0.08137452026287421,-0.08487676989932788,0.1952595579447178,0.18842373028264875,212,1.0,1424.0,0.4273282112870798,-0.5136912935634483
2023,0,delay_1m,3,slow_conflict_half,1.0,-0.03708954030225895,-0.037794852090835794,0.1395693026158093,0.13845363981379952,223,0.8304924242424242,1173.0,0.3519851457730596,-0.27030590514857383
2023,0,delay_1m,3,constant_075,0.75,-0.06165118733913814,-0.06363353059348797,0.15033196993778372,0.1449218567238493,212,0.75,1068.0,0.3204721116343017,-0.5134993109217167
2023,0,delay_1m,3,constant_050,0.5,-0.04151975373297929,-0.042406325715566184,0.10290633694281404,0.09910038165757905,212,0.5,712.0,0.2136320464094421,-0.51330736513754
2023,0,delay_1m,3,matched_constant,0.8304924242424242,-0.0680456623964276,-0.07047145948437375,0.16506351210109835,0.15917558968134057,212,0.830492424242424,1182.621212121212,0.3548747872278001,-0.5135611194910203
2023,0,delay_1m,5,baseline,1.0,-0.30919990564646127,-0.3699047961237243,0.37345297703961444,0.3720031532656919,223,1.0,1424.0,0.7123562375114758,-2.160385476425449
2023,0,delay_1m,5,slow_conflict_half,1.0,-0.23856180699824264,-0.2725462747449571,0.2993958206490349,0.2963728339911048,223,0.8304924242424242,1173.0,0.586736568427181,-1.8864593372812937
2023,0,delay_1m,5,constant_075,0.75,-0.24221969401345983,-0.2773617691405401,0.29572512178999544,0.2945028799385393,223,0.75,1068.0,0.5342003501813541,-2.1598890250162577
2023,0,delay_1m,5,constant_050,0.5,-0.1687821038941361,-0.18486330898392028,0.2083872966811113,0.2074714380005001,223,0.5,712.0,0.3560890296777961,-2.1593927279808773
2023,0,delay_1m,5,matched_constant,0.8304924242424242,-0.26446191107009986,-0.3071529538370567,0.32174689204765455,0.32044347408752183,223,0.830492424242424,1182.621212121212,0.5915562815804831,-2.1600488504717767
2023,0,delay_1m_observed,0,baseline,1.0,0.40839596224832336,0.34245144138775174,0.10673128497554678,0.0945213338523991,60,1.0,1424.0,0.0,2.1871282646647505
2023,0,delay_1m_observed,0,slow_conflict_half,1.0,0.36915025240237614,0.31419029368222384,0.0980943336548028,0.0856546918439993,56,0.8304924242424242,1173.0,0.0,2.3591119340659024
2023,0,delay_1m_observed,0,constant_075,0.75,0.29283642160574885,0.2568385810408138,0.08116698219081517,0.07176344630267967,60,0.75,1068.0,0.0,2.1871282646647505
2023,0,delay_1m_observed,0,constant_050,0.5,0.18675859476488452,0.17122572069387587,0.054871059048315234,0.04843357239360272,60,0.5,712.0,0.0,2.1871282646647505
2023,0,delay_1m_observed,0,matched_constant,0.8304924242424242,0.32896883267384003,0.28440332774342636,0.08947678060072008,0.07915254871454863,60,0.830492424242424,1182.621212121212,0.0,2.18712826466475
2023,0,delay_1m_observed,1,baseline,1.0,0.22144819456349293,0.2000371994888003,0.12330769069251579,0.10583741981190185,81,1.0,1424.0,0.1424142418989515,1.254841334454043
2023,0,delay_1m_observed,1,slow_conflict_half,1.0,0.21759893704790848,0.1968808351353406,0.10822938252826038,0.09525115793382817,71,0.8304924242424242,1173.0,0.1173094585468834,1.4546348240776157
2023,0,delay_1m_observed,1,constant_075,0.75,0.1618697608224983,0.15003057023972388,0.09398460264640013,0.08047710756585058,81,0.75,1068.0,0.10680801080109012,1.2548642347997556
2023,0,delay_1m_observed,1,constant_050,0.5,0.10519540943909875,0.10002216045652457,0.06368099312726405,0.05439778182324286,81,0.5,712.0,0.07120356023735114,1.254887133638932
2023,0,delay_1m_observed,1,matched_constant,0.8304924242424242,0.18072822016895654,0.16613138386402915,0.10353122820740294,0.08871987747056799,81,0.830492424242424,1182.621212121212,0.1182719438793972,1.2548568617468356
2023,0,delay_1m_observed,3,baseline,1.0,-0.08137452026287421,-0.08487676989932788,0.1952595579447178,0.18842373028264875,212,1.0,1424.0,0.4273282112870798,-0.5136912935634483
2023,0,delay_1m_observed,3,slow_conflict_half,1.0,-0.03708954030225895,-0.037794852090835794,0.1395693026158093,0.13845363981379952,223,0.8304924242424242,1173.0,0.3519851457730596,-0.27030590514857383
2023,0,delay_1m_observed,3,constant_075,0.75,-0.06165118733913814,-0.06363353059348797,0.15033196993778372,0.1449218567238493,212,0.75,1068.0,0.3204721116343017,-0.5134993109217167
2023,0,delay_1m_observed,3,constant_050,0.5,-0.04151975373297929,-0.042406325715566184,0.10290633694281404,0.09910038165757905,212,0.5,712.0,0.2136320464094421,-0.51330736513754
2023,0,delay_1m_observed,3,matched_constant,0.8304924242424242,-0.0680456623964276,-0.07047145948437375,0.16506351210109835,0.15917558968134057,212,0.830492424242424,1182.621212121212,0.3548747872278001,-0.5135611194910203
