policy,year,basis,cagr,mdd,terminal_nav,calmar,completed_trades,mean_trade_log_bp,win_rate,exposure_fraction,turnover_sides,terminal_filled_position,year_return,year_mdd,year_completed_trades,year_mean_trade_log_bp
F,2023,original_zero_cost,0.5909152089220946,0.14323804733417234,4.026624215181558,4.125406761120513,2103,6.535967503294929,0.3780313837375178,1.0,4208,1,0.31533811429942454,0.11875872835914203,712,3.8347487935621603
F,2023,uniform_fee_proxy,0.20171302936960162,0.18014115868816372,1.7354108559941448,1.119749816413584,2103,2.5355674499535956,0.3590109367570138,1.0,4208,1,-0.010677318479292864,0.18014115868816294,712,-0.16565125977917303
