policy_id,entry_alpha,exit_alpha,weight_power,volatility_window,entry_confirm,cooldown,trades,mean_net_bp,median_net_bp,win_rate,profit_factor,mean_bars,short_hold_fraction,sharpe,return,cagr,mdd,sum_trade_net_bp
e0.001_x0.3_p1_w480_c3_d5,0.001,0.3,1.0,480,3,5,25,16.322150375005776,6.604129285476823,0.56,1.3372867272036366,397.52,0.0,0.5022956377887963,0.03872574985735877,0.04035786114584772,0.08447571947528221,408.0537593751444
e0.001_x0.3_p2_w120_c1_d0,0.001,0.3,2.0,120,1,0,27,-17.25237267713284,-17.727314531678083,0.4444444444444444,0.64569924846982,230.77777777777777,0.0,-0.7718228357706366,-0.047095107647945555,-0.04899273227562018,0.10131805638044855,-465.81406228258663
e0.001_x0.3_p2_w120_c1_d5,0.001,0.3,2.0,120,1,5,27,-17.25237267713284,-17.727314531678083,0.4444444444444444,0.64569924846982,230.77777777777777,0.0,-0.7718228357706366,-0.047095107647945555,-0.04899273227562018,0.10131805638044855,-465.81406228258663
e0.001_x0.3_p2_w120_c3_d0,0.001,0.3,2.0,120,3,0,18,6.788164475191779,-17.355948505384244,0.4444444444444444,1.2101595684477426,260.6111111111111,0.0,0.32119110782658483,0.011671020572903146,0.012156213888717682,0.050537707037197066,122.18696055345202
e0.001_x0.3_p2_w120_c3_d5,0.001,0.3,2.0,120,3,5,18,6.788164475191779,-17.355948505384244,0.4444444444444444,1.2101595684477426,260.6111111111111,0.0,0.32119110782658483,0.011671020572903146,0.012156213888717682,0.050537707037197066,122.18696055345202
e0.001_x0.3_p2_w240_c1_d0,0.001,0.3,2.0,240,1,0,28,1.935212876033679,-34.231521641570616,0.4642857142857143,1.0401325492097988,292.7142857142857,0.0,0.07883403912715278,0.0029405797865076355,0.003062277213115694,0.08790877716049184,54.18596052894301
e0.001_x0.3_p2_w240_c1_d5,0.001,0.3,2.0,240,1,5,28,-1.1960427090941705,-34.231521641570616,0.4642857142857143,0.9751964016598931,283.9642857142857,0.0,-0.021779632831700486,-0.00568023789613048,-0.005914263025551203,0.08790877716049184,-33.489195854636776
e0.001_x0.3_p2_w240_c3_d0,0.001,0.3,2.0,240,3,0,22,25.196694368534136,-8.582751905886198,0.45454545454545453,1.6666632843204887,312.09090909090907,0.0,0.7334958965846181,0.05469866207305052,0.0570222128220883,0.055534837997301634,554.327276107751
e0.001_x0.3_p2_w240_c3_d5,0.001,0.3,2.0,240,3,5,22,25.196694368534136,-8.582751905886198,0.45454545454545453,1.6666632843204887,312.09090909090907,0.0,0.7334958965846181,0.05469866207305052,0.0570222128220883,0.055534837997301634,554.327276107751
e0.001_x0.3_p2_w480_c1_d0,0.001,0.3,2.0,480,1,0,32,1.7583441317214898,-27.394037409410046,0.46875,1.0338414794117254,335.9375,0.0,0.07473311218027515,0.002487068672794246,0.0025899730807039667,0.08659610265596795,56.267012215087675
e0.001_x0.3_p2_w480_c1_d5,0.001,0.3,2.0,480,1,5,32,1.0615570274951835,-27.394037409410046,0.4375,1.0203991230344978,335.75,0.0,0.050667388691742976,0.0002561997749950251,0.0002667879546447427,0.08659610265596795,33.96982487984587
e0.001_x0.3_p2_w480_c3_d0,0.001,0.3,2.0,480,3,0,28,19.891119169931674,-3.499352208222728,0.5,1.4417778909859376,354.0,0.0,0.6730902416342861,0.05410731139835567,0.05640507671262629,0.06995056558688617,556.9513367580869
e0.001_x0.3_p2_w480_c3_d5,0.001,0.3,2.0,480,3,5,28,19.891119169931674,-3.499352208222728,0.5,1.4417778909859376,354.0,0.0,0.6730902416342861,0.05410731139835567,0.05640507671262629,0.06995056558688617,556.9513367580869
e0.01_x0.05_p0_w120_c1_d0,0.01,0.05,0.0,120,1,0,55,-3.4247235813606824,-48.033588920715076,0.43636363636363634,0.9534708662454263,724.9090909090909,0.0,-0.05625345112672684,-0.027176697019828167,-0.02828367082285599,0.14565043818076684,-188.35979697483754
e0.01_x0.05_p0_w120_c1_d5,0.01,0.05,0.0,120,1,5,48,5.68326399233522,-45.41534258549807,0.4375,1.0779302414156833,737.375,0.0,0.20082195951745124,0.018620936265695498,0.01939781252017192,0.12296113806125575,272.7966716320906
e0.01_x0.05_p0_w120_c3_d0,0.01,0.05,0.0,120,3,0,46,-18.326680392156163,-60.27418990960876,0.34782608695652173,0.7935098486882531,656.7826086956521,0.0,-0.5680396955922472,-0.08864394600812797,-0.09213285172612073,0.19381329917074164,-843.0272980391835
e0.01_x0.05_p0_w120_c3_d5,0.01,0.05,0.0,120,3,5,39,-9.54649389753753,-56.50579885964069,0.38461538461538464,0.8868857369896163,673.6410256410256,0.0,-0.2684315975795945,-0.04383011385465618,-0.04559935205462162,0.16061494657111708,-372.3132620039637
e0.01_x0.05_p0_w240_c1_d0,0.01,0.05,0.0,240,1,0,49,-19.324268679295017,-74.25322837641635,0.40816326530612246,0.8159313560986147,753.265306122449,0.0,-0.4928249272530782,-0.1032687481726079,-0.10729862754033992,0.2621054962490883,-946.8891652854558
e0.01_x0.05_p0_w240_c1_d5,0.01,0.05,0.0,240,1,5,45,-4.987641203130466,-74.25322837641635,0.4444444444444444,0.9515416671258504,772.5555555555555,0.0,-0.124996002185606,-0.036093813826717835,-0.03755693575489194,0.2203420990037146,-224.443854140871
e0.01_x0.05_p0_w240_c3_d0,0.01,0.05,0.0,240,3,0,43,-24.19166415712673,-57.85685521603967,0.4186046511627907,0.7717761743572887,739.0930232558139,0.0,-0.5889228253310105,-0.10934395013462805,-0.11359555752937656,0.24731622562743083,-1040.2415587564494
e0.01_x0.05_p0_w240_c3_d5,0.01,0.05,0.0,240,3,5,38,-9.093754114962897,-55.69199614996411,0.4473684210526316,0.9037960286636575,722.6578947368421,0.0,-0.2365261209136416,-0.043281610202950405,-0.04502923306322304,0.19225555263490723,-345.56265636859007
e0.01_x0.05_p0_w480_c1_d0,0.01,0.05,0.0,480,1,0,44,-5.59483288573111,-26.17716618353194,0.45454545454545453,0.9395282477356042,939.75,0.0,-0.08976660579130437,-0.03580406158305838,-0.03725566639892819,0.196634377219579,-246.17264697216885
e0.01_x0.05_p0_w480_c1_d5,0.01,0.05,0.0,480,1,5,41,9.550720903468402,-1.3888239065285024,0.4878048780487805,1.1098926100234954,920.9512195121952,0.0,0.25111211864158417,0.028375784414382377,0.029565506047998014,0.15366855016188663,391.5795570422045
e0.01_x0.05_p0_w480_c3_d0,0.01,0.05,0.0,480,3,0,38,10.778719542086652,-11.420009906276674,0.5,1.1191020639713984,982.2894736842105,0.0,0.26128303295114536,0.030320563661131228,0.03159307011934076,0.17192516699424298,409.5913425992928
e0.01_x0.05_p0_w480_c3_d5,0.01,0.05,0.0,480,3,5,37,9.51166357658732,10.818201800104621,0.5135135135135135,1.1035361870783331,950.027027027027,0.0,0.23197617736029405,0.02473695916158669,0.025772210078900848,0.16911740589392932,351.93155233373085
e0.01_x0.05_p1_w120_c1_d0,0.01,0.05,1.0,120,1,0,53,-13.213767316025127,-51.296225478969504,0.39622641509433965,0.8414684507657946,726.5283018867924,0.0,-0.33150155573247586,-0.07620775316874295,-0.07922872149031857,0.20631029576383064,-700.3296677493317
e0.01_x0.05_p1_w120_c1_d5,0.01,0.05,1.0,120,1,5,46,-6.496987645978614,-53.43000700088252,0.41304347826086957,0.9202498265815605,724.0652173913044,0.0,-0.18031457727288688,-0.03749328788859696,-0.03901198359983804,0.13673468413171852,-298.86143171501624
e0.01_x0.05_p1_w120_c3_d0,0.01,0.05,1.0,120,3,0,47,-13.84666352788543,-53.33725508497644,0.40425531914893614,0.8430360000648589,681.2340425531914,0.0,-0.43316071925586674,-0.07139538371854426,-0.074233344713173,0.18896559856950534,-650.7931858106152
e0.01_x0.05_p1_w120_c3_d5,0.01,0.05,1.0,120,3,5,40,-3.377876919872233,-45.619616882266456,0.425,0.9591440065247905,687.8,0.0,-0.09004684167449446,-0.021228896017100318,-0.022096360610641796,0.15267875029615685,-135.11507679488932
e0.01_x0.05_p1_w240_c1_d0,0.01,0.05,1.0,240,1,0,47,-34.357536474665274,-73.94818963927685,0.40425531914893614,0.6829648726350519,749.6808510638298,0.0,-0.8407527937526019,-0.1594338282780261,-0.16544484385264635,0.2849313428735575,-1614.804214309268
e0.01_x0.05_p1_w240_c1_d5,0.01,0.05,1.0,240,1,5,45,-26.7152945718707,-82.09295640871694,0.4222222222222222,0.7552387005393845,742.3333333333334,0.0,-0.7056240915455939,-0.12431850780844067,-0.1291090426161765,0.25524545086232286,-1202.1882557341814
e0.01_x0.05_p1_w240_c3_d0,0.01,0.05,1.0,240,3,0,45,-18.085006269212688,-36.56659657755412,0.4222222222222222,0.8192296857390345,715.0,0.0,-0.4619006394464223,-0.08899721987165965,-0.09249931243921072,0.23937205330694755,-813.8252821145709
e0.01_x0.05_p1_w240_c3_d5,0.01,0.05,1.0,240,3,5,40,-7.9476113016148435,-48.84906659774313,0.45,0.9154660061877129,720.025,0.0,-0.21605976320855902,-0.0413438612829804,-0.04301501356522375,0.199849449396166,-317.9044520645937
e0.01_x0.05_p1_w480_c1_d0,0.01,0.05,1.0,480,1,0,45,-3.8041415977214172,-19.33692314310731,0.4222222222222222,0.9575035503950468,986.9111111111112,0.0,-0.0586458620483824,-0.028814830622643672,-0.029987495529550712,0.2092681279157772,-171.18637189746377
e0.01_x0.05_p1_w480_c1_d5,0.01,0.05,1.0,480,1,5,43,4.004201953868528,-12.255947368039477,0.4418604651162791,1.0449053678010192,1005.3255813953489,0.0,0.12104127075971345,0.005176736001544224,0.0053912263307021036,0.1745423784177883,172.1806840163467
e0.01_x0.05_p1_w480_c3_d0,0.01,0.05,1.0,480,3,0,39,9.404775742667804,-9.060465005363838,0.46153846153846156,1.098836362587664,959.5641025641025,0.0,0.23027699190196432,0.024608833698760213,0.025638655731677673,0.19056665518994942,366.78625396404436
e0.01_x0.05_p1_w480_c3_d5,0.01,0.05,1.0,480,3,5,37,11.956245790086205,-1.6808311458071934,0.4864864864864865,1.1230414320886042,983.0540540540541,0.0,0.2753625290353974,0.03246953278130249,0.03383369988152651,0.1854898895347048,442.38109423318963
e0.01_x0.05_p2_w120_c1_d0,0.01,0.05,2.0,120,1,0,56,0.46190134141582256,-35.228162393043384,0.44642857142857145,1.0067700044603267,646.4821428571429,0.0,0.06332369574953768,-0.005490147433106163,-0.005716363391921164,0.1525046447436157,25.866475119286065
e0.01_x0.05_p2_w120_c1_d5,0.01,0.05,2.0,120,1,5,48,12.334583775436856,-36.14774381514363,0.4375,1.1759806462370275,692.5625,0.0,0.4238010861254332,0.0519119014829299,0.054114062681807074,0.09519457023025402,592.0600212209691
e0.01_x0.05_p2_w120_c3_d0,0.01,0.05,2.0,120,3,0,50,-1.7613396608379799,-37.7351751214583,0.42,0.975897947583479,656.74,0.0,-0.03321696751703766,-0.016521392452292893,-0.017198190725134066,0.13636233257006392,-88.066983041899
e0.01_x0.05_p2_w120_c3_d5,0.01,0.05,2.0,120,3,5,43,-6.089142875092696,-39.48659922449637,0.3953488372093023,0.9184559277084794,674.6744186046511,0.0,-0.17553893102690038,-0.03253682827264415,-0.033858307971512236,0.1547600742095827,-261.8331436289859
e0.01_x0.05_p2_w240_c1_d0,0.01,0.05,2.0,240,1,0,53,-2.371041000603924,-73.94818963927685,0.37735849056603776,0.9739398269019904,715.433962264151,0.0,-0.040617188519055956,-0.02579457555984488,-0.026846032427395916,0.19148096704459927,-125.66517303200797
e0.01_x0.05_p2_w240_c1_d5,0.01,0.05,2.0,240,1,5,50,2.3311487442183334,-75.700460182907,0.38,1.0253972572732395,716.06,0.0,0.0771418510579622,-0.0020367997884335187,-0.0021208757549846524,0.15593076425097296,116.55743721091667
e0.01_x0.05_p2_w240_c3_d0,0.01,0.05,2.0,240,3,0,48,-14.725951782310837,-60.01867431940311,0.3958333333333333,0.8372169746133917,683.8333333333334,0.0,-0.38384203060657585,-0.07809163730455015,-0.08118395442358362,0.21783637840433712,-706.8456855509202
e0.01_x0.05_p2_w240_c3_d5,0.01,0.05,2.0,240,3,5,43,-11.105244917137746,-48.07600247852761,0.4186046511627907,0.8742227611188879,657.8837209302326,0.0,-0.3407731048973164,-0.055943300388208606,-0.058186434916645546,0.19945219195341246,-477.5255314369231
e0.01_x0.05_p2_w480_c1_d0,0.01,0.05,2.0,480,1,0,48,-8.367245647811679,-34.29589932603949,0.375,0.9071282355409808,855.5208333333334,0.0,-0.18494222390188875,-0.05157331644072127,-0.05364625198626194,0.22642686469985096,-401.62779109496057
e0.01_x0.05_p2_w480_c1_d5,0.01,0.05,2.0,480,1,5,45,3.0539719354880623,-21.156771048811418,0.4,1.0346359430062388,867.9777777777778,0.0,0.09780966870662773,0.0012043850942426992,0.0012541842696713879,0.18017804644356672,137.4287370969628
e0.01_x0.05_p2_w480_c3_d0,0.01,0.05,2.0,480,3,0,45,1.1520124040927426,-20.05212944880208,0.37777777777777777,1.012814814971191,889.3333333333334,0.0,0.051843723630103825,-0.007439399851705164,-0.007745619491224653,0.2067955929431714,51.84055818417342
e0.01_x0.05_p2_w480_c3_d5,0.01,0.05,2.0,480,3,5,44,4.637246091879414,-21.3701943847755,0.38636363636363635,1.0521942635746426,884.1136363636364,0.0,0.13769380354086858,0.00813782903063176,0.008475524076906327,0.18215041588541925,204.0388280426942
e0.01_x0.15_p0_w120_c1_d0,0.01,0.15,0.0,120,1,0,66,-7.0373649755907675,-34.7427295650854,0.4090909090909091,0.8845624735912565,381.8181818181818,0.0,-0.36990214312443126,-0.0532107855993329,-0.05534759759761254,0.13042452096837942,-464.46608838899067
e0.01_x0.15_p0_w120_c1_d5,0.01,0.15,0.0,120,1,5,61,-10.822882011742426,-40.370337090859245,0.39344262295081966,0.8340341615647924,387.0163934426229,0.0,-0.5315147164291082,-0.07138979370051013,-0.07422754149185529,0.1509340977618494,-660.195802716288
e0.01_x0.15_p0_w120_c3_d0,0.01,0.15,0.0,120,3,0,53,-18.164898946733942,-37.27298923017042,0.32075471698113206,0.6844718235283165,349.0943396226415,0.0,-0.9870169207160943,-0.09595728954122873,-0.09971798420234468,0.17129669880283716,-962.739644176899
e0.01_x0.15_p0_w120_c3_d5,0.01,0.15,0.0,120,3,5,49,-19.409231036517742,-38.585068433882874,0.32653061224489793,0.6839839694447805,358.3469387755102,0.0,-0.9891908059213919,-0.09492977533085423,-0.09865243665856327,0.17035481363711047,-951.0523207893693
e0.01_x0.15_p0_w240_c1_d0,0.01,0.15,0.0,240,1,0,53,18.494229943608527,-19.09785615081816,0.4528301886792453,1.2762815998688402,565.5471698113207,0.0,0.6788127311120408,0.0915580842652235,0.09551678082400739,0.11989829148191022,980.1941870112519
e0.01_x0.15_p0_w240_c1_d5,0.01,0.15,0.0,240,1,5,51,15.868360658851858,-34.93164141697092,0.43137254901960786,1.2216678090169657,580.1960784313726,0.0,0.5626887305072478,0.0729738061817482,0.07610124329029966,0.13764777036666576,809.2863936014447
e0.01_x0.15_p0_w240_c3_d0,0.01,0.15,0.0,240,3,0,46,12.719816368032827,-32.28917586975799,0.43478260869565216,1.1853976076855244,547.6086956521739,0.0,0.45070887228493567,0.051570382947118576,0.053757689692902844,0.11865386784988119,585.11155292951
e0.01_x0.15_p0_w240_c3_d5,0.01,0.15,0.0,240,3,5,45,10.810296966536477,-53.52713708388856,0.4444444444444444,1.1531030393908295,548.7333333333333,0.0,0.3787838697679617,0.04132080419391504,0.043064534731834136,0.1276042590018417,486.46336349414145
e0.01_x0.15_p0_w480_c1_d0,0.01,0.15,0.0,480,1,0,54,3.061900518543914,-34.92269400093506,0.42592592592592593,1.0415278092811988,591.3333333333334,0.0,0.12710246095448047,0.006112542424846268,0.0063659291229059,0.15282652561730492,165.34262800137137
e0.01_x0.15_p0_w480_c1_d5,0.01,0.15,0.0,480,1,5,51,11.38243869356271,-31.785815744993506,0.45098039215686275,1.1544416468519239,598.0980392156863,0.0,0.37840397265429976,0.048359004948940854,0.05040686595718635,0.11923140432038992,580.5043733716982
e0.01_x0.15_p0_w480_c3_d0,0.01,0.15,0.0,480,3,0,46,3.515641623835049,-34.813753995336924,0.43478260869565216,1.044274428303087,613.8478260869565,0.0,0.12384275944398879,0.006281539110799761,0.0065419540739288795,0.15716812651522682,161.71951469641226
e0.01_x0.15_p0_w480_c3_d5,0.01,0.15,0.0,480,3,5,45,5.489375821599842,-20.145639342349362,0.4444444444444444,1.0696972373575302,606.2,0.0,0.1761902929894804,0.014872870657892223,0.015492188784460348,0.13849628970744232,247.0219119719929
e0.01_x0.15_p1_w120_c1_d0,0.01,0.15,1.0,120,1,0,62,-13.192321207186463,-35.11019666999016,0.4032258064516129,0.7766760396576787,394.5,0.0,-0.489575863939592,-0.08436450693514619,-0.08769320605774622,0.16677957337392024,-817.9239148455607
e0.01_x0.15_p1_w120_c1_d5,0.01,0.15,1.0,120,1,5,60,-14.340596244823107,-39.47224104345226,0.4,0.7691148232226408,387.21666666666664,0.0,-0.6758366922465973,-0.08842453409035345,-0.09190524674275236,0.16315029788691293,-860.4357746893864
e0.01_x0.15_p1_w120_c3_d0,0.01,0.15,1.0,120,3,0,53,-19.1104655240061,-28.81624771294833,0.39622641509433965,0.7027418051869658,360.77358490566036,0.0,-0.9101993398137437,-0.10176387127430864,-0.10573855390662523,0.18513979934536828,-1012.8546727723233
e0.01_x0.15_p1_w120_c3_d5,0.01,0.15,1.0,120,3,5,51,-21.754482568697238,-34.28348905600731,0.37254901960784315,0.6809813883222874,362.6862745098039,0.0,-1.006724045049163,-0.11042464562532628,-0.11471550982405454,0.1929966647060467,-1109.478611003559
e0.01_x0.15_p1_w240_c1_d0,0.01,0.15,1.0,240,1,0,53,-8.787107227436085,-54.50020216397622,0.41509433962264153,0.8793344320934546,505.5660377358491,0.0,-0.24872704720833375,-0.05357852168371202,-0.055729662081396736,0.19003985195034123,-465.71668305411254
e0.01_x0.15_p1_w240_c1_d5,0.01,0.15,1.0,240,1,5,53,-7.390655962923195,-54.50020216397622,0.39622641509433965,0.9020321268828254,504.0566037735849,0.0,-0.23600732929601778,-0.04723238201926572,-0.049135394051117665,0.18447253182792933,-391.7047660349293
e0.01_x0.15_p1_w240_c3_d0,0.01,0.15,1.0,240,3,0,48,-0.10479962521093829,-47.502906838314814,0.3958333333333333,0.9984909137954482,522.125,0.0,0.021939488377234882,-0.008680788034938991,-0.009037872487284715,0.16194904703211188,-5.030382010125038
e0.01_x0.15_p1_w240_c3_d5,0.01,0.15,1.0,240,3,5,47,-4.743084301481735,-47.12842120677241,0.40425531914893614,0.9347789858093115,513.7872340425532,0.0,-0.16835796677162893,-0.029991744921462615,-0.031211532194540093,0.1807293153258227,-222.92496216964156
e0.01_x0.15_p1_w480_c1_d0,0.01,0.15,1.0,480,1,0,54,-1.424714272163796,-43.999448819535544,0.4074074074074074,0.979721978880682,583.4814814814815,0.0,-0.009973472524615648,-0.016661433189786745,-0.01734391748739672,0.19071715353230423,-76.93457069684499
e0.01_x0.15_p1_w480_c1_d5,0.01,0.15,1.0,480,1,5,53,3.406183071174935,-29.781796421054494,0.41509433962264153,1.048076381498658,592.9622641509434,0.0,0.13558642146106223,0.008401056018644493,0.008749721508680697,0.17271472452598524,180.52770277227154
e0.01_x0.15_p1_w480_c3_d0,0.01,0.15,1.0,480,3,0,46,8.692010997782974,-45.10206453583076,0.4782608695652174,1.1168658142627752,579.0,0.0,0.2758969803829751,0.031159739110676155,0.032468016218689666,0.1734932189397197,399.8325058980168
e0.01_x0.15_p1_w480_c3_d5,0.01,0.15,1.0,480,3,5,46,7.990746008468951,-45.10206453583076,0.4782608695652174,1.1072248092531318,573.2608695652174,0.0,0.2571008155844293,0.027735573860294238,0.028898077837688163,0.17264066574979442,367.5743163895717
e0.01_x0.15_p2_w120_c1_d0,0.01,0.15,2.0,120,1,0,65,6.106623294922604,-14.153867639170592,0.4153846153846154,1.123572187064619,337.3538461538462,0.0,0.3354634123624746,0.033058256383769136,0.0344475681398726,0.09935802001006666,396.93051416996923
e0.01_x0.15_p2_w120_c1_d5,0.01,0.15,2.0,120,1,5,63,4.6038966950317075,-32.74233441058483,0.3968253968253968,1.0884517193743222,337.06349206349205,0.0,0.24645215521452069,0.02200983015355429,0.022929677271964488,0.10806281218994462,290.04549178699756
e0.01_x0.15_p2_w120_c3_d0,0.01,0.15,2.0,120,3,0,57,5.823343587829129,-30.176201363997237,0.40350877192982454,1.129858176449338,323.56140350877195,0.0,0.3427600172297816,0.029041351154303285,0.030259386630102414,0.10335651764244236,331.93058450626035
e0.01_x0.15_p2_w120_c3_d5,0.01,0.15,2.0,120,3,5,54,3.3941000106152823,-33.198908791250986,0.37037037037037035,1.06919407245022,330.6111111111111,0.0,0.1913206920052803,0.01382462410332419,0.014399983455682941,0.11210277453754469,183.28140057322526
e0.01_x0.15_p2_w240_c1_d0,0.01,0.15,2.0,240,1,0,60,-2.4287330415539774,-46.49618253218968,0.3333333333333333,0.9628537978085231,451.4166666666667,0.0,-0.06023219843757572,-0.023777110919412814,-0.02474737916827663,0.16090649484568442,-145.72398249323865
e0.01_x0.15_p2_w240_c1_d5,0.01,0.15,2.0,240,1,5,60,0.9370070300968246,-47.35677591840404,0.3333333333333333,1.0142289194808558,450.9166666666667,0.0,0.050559395660895685,-0.004445721832021743,-0.004629003509832752,0.14384614201693113,56.22042180580948
e0.01_x0.15_p2_w240_c3_d0,0.01,0.15,2.0,240,3,0,52,3.81667464548449,-32.45780591866698,0.34615384615384615,1.0603591172340205,474.34615384615387,0.0,0.1554388049889935,0.01154524237453125,0.012025175765361995,0.1517223676718632,198.4670815651935
e0.01_x0.15_p2_w240_c3_d5,0.01,0.15,2.0,240,3,5,52,0.6684685132521826,-38.91487846045205,0.34615384615384615,1.0105203276096004,462.2692307692308,0.0,0.030699444816118845,-0.004687641028972789,-0.004880871725424174,0.1662583779239799,34.76036268911349
e0.01_x0.15_p2_w480_c1_d0,0.01,0.15,2.0,480,1,0,59,-8.157489988195321,-46.43447772166631,0.3559322033898305,0.8711909419995927,440.728813559322,0.0,-0.26389588492451765,-0.05412811283471408,-0.056300655962739476,0.1970669374996864,-481.291909303524
e0.01_x0.15_p2_w480_c1_d5,0.01,0.15,2.0,480,1,5,57,-3.8484761527307887,-50.51773899780399,0.3684210526315789,0.9407577127199772,451.7894736842105,0.0,-0.12499544224231898,-0.029611193264207025,-0.030815750373529127,0.17920575890486146,-219.36314070565496
e0.01_x0.15_p2_w480_c3_d0,0.01,0.15,2.0,480,3,0,55,-5.885100523318678,-47.93492055722992,0.34545454545454546,0.9111242556189176,463.05454545454546,0.0,-0.18360638160001702,-0.03927207834915991,-0.040861284490179894,0.18935718503308485,-323.6805287825273
e0.01_x0.15_p2_w480_c3_d5,0.01,0.15,2.0,480,3,5,55,-5.884554737755814,-54.653243335964774,0.34545454545454546,0.9123642442437764,462.5090909090909,0.0,-0.1927721794384977,-0.03950512848968424,-0.04110356215322852,0.18374360078802376,-323.6505105765698
e0.01_x0.3_p0_w120_c1_d0,0.01,0.3,0.0,120,1,0,70,-6.679241510940442,-25.62009878545435,0.42857142857142855,0.8823961726236804,297.2,0.0,-0.4090928240905134,-0.05260724606771261,-0.05472052857574772,0.11404628722879151,-467.54690576583096
e0.01_x0.3_p0_w120_c1_d5,0.01,0.3,0.0,120,1,5,67,-11.568565255505995,-35.67813623263305,0.40298507462686567,0.806929220839347,294.25373134328356,0.0,-0.6815283646335281,-0.080933185990677,-0.08413280935057887,0.13433104540167695,-775.0938721189017
e0.01_x0.3_p0_w120_c3_d0,0.01,0.3,0.0,120,3,0,55,-10.710593974964063,-33.55280329402355,0.4,0.7770558052611811,264.41818181818184,0.0,-0.7026641121922845,-0.06024438223030837,-0.06265418428148872,0.1137771377776835,-589.0826686230234
e0.01_x0.3_p0_w120_c3_d5,0.01,0.3,0.0,120,3,5,53,-12.822494747924265,-36.033493130122054,0.37735849056603776,0.7471121584600838,266.0,0.0,-0.8246534645542737,-0.06872706641845916,-0.07146309383073157,0.1217766096812325,-679.5922216399861
e0.01_x0.3_p0_w240_c1_d0,0.01,0.3,0.0,240,1,0,59,-0.4041990846409073,-19.09785615081816,0.4576271186440678,0.9927765620280631,405.96610169491527,0.0,-0.005507913486954226,-0.009313947603703743,-0.00969694947957378,0.16819926825434794,-23.847745993813533
e0.01_x0.3_p0_w240_c1_d5,0.01,0.3,0.0,240,1,5,57,-2.1660439089426355,-45.709180479732716,0.42105263157894735,0.9628552013699097,399.35087719298247,0.0,-0.08526415097106008,-0.019129110971438434,-0.01991164871796436,0.17059849573207153,-123.46450280973022
e0.01_x0.3_p0_w240_c3_d0,0.01,0.3,0.0,240,3,0,48,2.642544454944455,-28.089566236235708,0.4166666666666667,1.04656084841047,396.1875,0.0,0.11400866475248138,0.0063012484169922,0.0065624831338948475,0.14408032157683726,126.84213383733385
e0.01_x0.3_p0_w240_c3_d5,0.01,0.3,0.0,240,3,5,48,0.8418874667199875,-28.089566236235708,0.3958333333333333,1.0148474391073128,390.8125,0.0,0.041240714965986386,-0.002253360401317739,-0.0023463651438462296,0.15170488216968336,40.4105984025594
e0.01_x0.3_p0_w480_c1_d0,0.01,0.3,0.0,480,1,0,57,3.6553755991687202,-45.709180479732716,0.40350877192982454,1.0641856587648288,428.9298245614035,0.0,0.17680998967922115,0.014362730775066446,0.014960650089667071,0.13888247782653984,208.35640915261706
e0.01_x0.3_p0_w480_c1_d5,0.01,0.3,0.0,480,1,5,54,5.2429184521379515,-40.69365835618288,0.4074074074074074,1.0895494475810503,442.9074074074074,0.0,0.23506553155713944,0.021986949994771576,0.022905830219155376,0.13156698631659935,283.1175964154494
e0.01_x0.3_p0_w480_c3_d0,0.01,0.3,0.0,480,3,0,49,7.5719158115268455,-48.69264214306668,0.42857142857142855,1.1266216763292287,441.0408163265306,0.0,0.31435036807739736,0.031123943366307527,0.03243069404580701,0.13585619937416105,371.02387476481545
e0.01_x0.3_p0_w480_c3_d5,0.01,0.3,0.0,480,3,5,49,4.949454246582628,-57.40784066730065,0.40816326530612246,1.0816677684587794,435.6734693877551,0.0,0.2098040709834172,0.01802188806598881,0.018773542091410578,0.13585619937416105,242.52325808254878
e0.01_x0.3_p1_w120_c1_d0,0.01,0.3,1.0,120,1,0,67,-12.046480853259155,-30.344571073493974,0.3880597014925373,0.7595393327800846,284.74626865671644,0.0,-0.7723834228289852,-0.0815037016757989,-0.08472482421233973,0.13384554165027007,-807.1142171683633
e0.01_x0.3_p1_w120_c1_d5,0.01,0.3,1.0,120,1,5,66,-12.875087568040401,-33.377722093074766,0.3787878787878788,0.7492871743780163,282.22727272727275,0.0,-0.8290901557048469,-0.08541116479005328,-0.08877912633072926,0.13753033232762346,-849.7557794906664
e0.01_x0.3_p1_w120_c3_d0,0.01,0.3,1.0,120,3,0,55,-0.9162405979345202,-15.514543116506019,0.45454545454545453,0.9777125474795157,276.5090909090909,0.0,-0.04894792993509143,-0.007867906226048493,-0.008191691097695464,0.07017689118288473,-50.39323288639861
e0.01_x0.3_p1_w120_c3_d5,0.01,0.3,1.0,120,3,5,53,-2.6485326623362075,-31.785815744993506,0.41509433962264153,0.9389391511704268,278.62264150943395,0.0,-0.15797491385831072,-0.016754079150195778,-0.017440324647792438,0.07850498477613543,-140.372231103819
e0.01_x0.3_p1_w240_c1_d0,0.01,0.3,1.0,240,1,0,57,-4.379748772566823,-43.990293457674134,0.42105263157894735,0.92408240730608,361.6666666666667,0.0,-0.18262398906969207,-0.030117979582751864,-0.03134281751128132,0.15032286248285343,-249.6456800363089
e0.01_x0.3_p1_w240_c1_d5,0.01,0.3,1.0,240,1,5,57,-5.446283997512332,-43.990293457674134,0.40350877192982454,0.9063885444317429,361.2631578947368,0.0,-0.23493491835441038,-0.03601196113375327,-0.0374718299489617,0.15519758758859736,-310.4381878582029
