year,block,gain,n
2024,0,-0.1562843975121779,350
2024,1,0.35377007739414462,350
2024,2,0.0465819936843168,350
2024,3,-0.041993159755357425,350
2024,4,-0.14032466861369203,350
2024,5,0.083308551484666746,350
2024,6,0.00025563997258654071,350
2024,7,0.09213021335275294,350
2024,8,-0.046368697910612773,350
2024,9,0.081251322144959379,350
2024,10,0.011512713203541795,350
2024,11,0.10614129341989519,350
2024,12,-0.062324779297580492,350
2024,13,0.33557737928403059,350
2024,14,0.1174464326024427,350
2024,15,0.10441594646151078,350
2024,16,0.0019853246135635634,350
2024,17,-0.075934909366190337,350
2024,18,-0.064050898973039325,350
2024,19,0.134206575957247,350
2024,20,0.079797918917049668,350
2024,21,0.099698555362854741,350
2024,22,-0.086995017270960567,350
2024,23,-0.036671146810461373,350
2024,24,0.10529863105903782,350
2024,25,0.090226206734456152,350
2024,26,-0.021570719919183658,350
2024,27,-0.12811151165497511,350
2024,28,0.10076036551985161,350
2024,29,0.2354961935275911,350
2024,30,-0.062329480204825732,350
2024,31,0.2516995574267003,350
2024,32,0.14985509185267168,350
2024,33,-0.12387774303769011,350
2024,34,0.26798218254475298,350
2024,35,-0.25448743160637005,350
2024,36,0.45454304717079286,350
2024,37,-0.1035333297573125,350
2024,38,-0.11175007280774515,350
2024,39,-0.16021557092127758,350
2024,40,-0.0024527476857577829,350
2024,41,-0.10599671570596463,350
2024,42,0.04012949993803501,350
2024,43,0.66466002405204749,350
2024,44,-0.19469540353643425,350
2024,45,0.032488653443755108,350
2024,46,-0.049905530359909647,350
2024,47,0.13698054078973809,350
2024,48,-0.10004499466629856,140
2025,0,0.025035248837012389,350
2025,1,-0.011959483591609915,350
2025,2,0.069400913318545684,350
2025,3,0.11639292369547213,350
2025,4,0.07078611134369879,350
2025,5,-0.028284628064565925,350
2025,6,0.034709992875833297,350
2025,7,-0.17223255858143988,350
2025,8,-0.0039173693200237874,350
2025,9,0.10618965046049375,350
2025,10,0.077252847918242593,350
2025,11,0.083035414021853604,350
2025,12,0.30237900231752635,350
2025,13,0.1527137553947997,350
2025,14,-0.13040067251303372,350
2025,15,0.081125220546484245,350
2025,16,-0.31802411394727975,350
2025,17,-0.17295055807238086,350
2025,18,0.060309862375361394,350
2025,19,1.0305795336932547e-05,350
2025,20,-0.039345520646955283,350
2025,21,0.22291123477413902,350
2025,22,-0.30673936855404194,350
2025,23,-0.039594550693315633,350
2025,24,0.072839402112693741,350
2025,25,0.33508345022212099,350
2025,26,0.048980225960581991,350
2025,27,0.02459259503167498,350
2025,28,-0.077059616058671968,350
2025,29,0.074539883454246211,350
2025,30,-0.1943764099107041,350
2025,31,-0.26166540704293251,350
2025,32,0.0052651368641917651,350
2025,33,0.031209725121980628,350
2025,34,-0.010404770517501145,350
2025,35,-0.13397903246681678,350
2025,36,0.18925141213459451,350
2025,37,0.0095352407409077383,350
2025,38,-0.052802253444946393,350
2025,39,0.24631594822463498,350
2025,40,0.039003449472279253,350
2025,41,0.20060222873074413,350
2025,42,-0.18920292716307491,350
2025,43,-0.015313600228048712,350
2025,44,0.17772110735597565,350
2025,45,-0.08043653334482978,350
2025,46,0.05525589324479558,350
2025,47,0.099944270930249823,350
2025,48,0.151728848167094,210
