year,block,gain,n
2024,0,0.027031977865473462,1400
2024,1,0.5126736172398566,1400
2024,2,-0.72536576042174783,1400
2024,3,0.081432923366700147,1400
2024,4,-0.33182232203917389,1400
2024,5,-0.209403532781929,1400
2024,6,0.14610401860043473,1400
2024,7,0.83227234364830993,1400
2024,8,-0.49647245424301817,1400
2024,9,1.6411600042859891,1400
2024,10,0.24415770838675144,1400
2024,11,-0.48135947747849678,1400
2024,12,-0.084721913363871332,140
2025,0,0.22489532998767203,1400
2025,1,0.30445619041756328,1400
2025,2,0.20034206331527959,1400
2025,3,0.59461184462390793,1400
2025,4,0.037098693401019678,1400
2025,5,-0.22332648310440975,1400
2025,6,0.84736026121912911,1400
2025,7,-0.25401328072159041,1400
2025,8,0.36281434278084096,1400
2025,9,-0.5910108915164608,1400
2025,10,-0.1580952737415256,1400
2025,11,-0.17922551849322849,1400
2025,12,0.22974250424479095,210
