year,block,gain,n
2024,0,1.4587583642008868,1640
2024,1,0.77255167079813047,1640
2024,2,0.47332730698788705,1640
2024,3,-1.0470217414644913,1640
2024,4,0.63832865405003181,1640
2024,5,-0.33488624268657879,1640
2024,6,-0.10332869364568027,1640
2024,7,1.7334433994864635,1640
2024,8,0.59274497866145337,1640
2024,9,3.6669581226989725,1640
2024,10,-0.86338032589779501,1640
2024,11,-1.1337597881142873,1640
2024,12,0.30136940046336874,164
2025,0,-1.1342779594430465,1640
2025,1,1.1289766466259279,1640
2025,2,0.083622248447239922,1640
2025,3,1.992010163696716,1640
2025,4,0.084589583626940579,1640
2025,5,2.3753861403998178,1640
2025,6,2.1296303879086129,1640
2025,7,-0.73266966537059686,1640
2025,8,0.13795495915173814,1640
2025,9,0.2422628695891153,1640
2025,10,0.30285640177507273,1640
2025,11,1.0832627998582764,1640
2025,12,0.23952468997077814,246
