year,block,gain,n
2024,0,-0.14094566905188335,230
2024,1,0.49391066730960148,230
2024,2,0.21992527568935041,230
2024,3,-0.016319751194659601,230
2024,4,0.73693622769629841,230
2024,5,0.17085753155905847,230
2024,6,0.091793141131715356,230
2024,7,-0.077686952097016052,230
2024,8,-0.19933900551133485,230
2024,9,-0.41269763672283499,230
2024,10,-0.054823134926887958,230
2024,11,-0.079130259039949746,230
2024,12,0.17824059420027819,230
2024,13,0.067959214971464094,230
2024,14,-0.052731732405346017,230
2024,15,-0.14987994574977728,230
2024,16,-0.23519389636340182,230
2024,17,0.089050066140982501,230
2024,18,0.26237076719276442,230
2024,19,-0.24562392574450773,230
2024,20,0.23792687535069387,230
2024,21,0.018529026634414591,230
2024,22,-0.11232017375795275,230
2024,23,0.023168139262208662,230
2024,24,0.064554510762047615,230
2024,25,-0.031864406894069372,230
2024,26,-0.032419541448734331,230
2024,27,0.10350114639807326,230
2024,28,0.22967551538135134,230
2024,29,0.22443765031153687,230
2024,30,-0.068709859157894626,230
2024,31,0.013615346381083644,230
2024,32,0.13411873146264711,230
2024,33,-0.13001860775963917,230
2024,34,0.68144388416898105,230
2024,35,-0.34817811880065908,230
2024,36,0.80964644932731467,230
2024,37,0.283317100952937,230
2024,38,0.40314199519701954,230
2024,39,0.31116666578220292,230
2024,40,0.010818100518923082,230
2024,41,0.069021804325354472,230
2024,42,0.02896028468049671,230
2024,43,0.086281427612557096,230
2024,44,-0.28094678943661927,230
2024,45,-0.16937547403289571,230
2024,46,0.12624642534117025,230
2024,47,-0.16094576095549562,230
2024,48,-0.15263833333643009,92
2025,0,-0.15593149534076678,230
2025,1,0.17493821192707892,230
2025,2,0.079265565795240203,230
2025,3,0.20993205006460131,230
2025,4,0.133796074565462,230
2025,5,0.058101747264262343,230
2025,6,0.052231022643923285,230
2025,7,-0.13347798015468909,230
2025,8,0.14847712003053623,230
2025,9,0.046662313861971005,230
2025,10,-0.16762070939882262,230
2025,11,0.35591371800194793,230
2025,12,0.24823095852707436,230
2025,13,0.13042183603212987,230
2025,14,0.08593413016034529,230
2025,15,0.073872386470105078,230
2025,16,-0.1533861647998668,230
2025,17,-0.11168067537436877,230
2025,18,-0.13427017448127923,230
2025,19,0.0060897318965886108,230
2025,20,-0.067155483971843316,230
2025,21,0.38655779942131729,230
2025,22,-0.12569069481729112,230
2025,23,0.10873401568410826,230
2025,24,0.065060634933661265,230
2025,25,0.34564040271656071,230
2025,26,0.29113100505578243,230
2025,27,0.39344736131929614,230
2025,28,-0.027748811975983216,230
2025,29,0.22059179836768347,230
2025,30,-0.27271436882445854,230
2025,31,-0.12753698740248981,230
2025,32,0.020083982370344058,230
2025,33,0.11150233871128026,230
2025,34,0.19656947083574822,230
2025,35,-0.21530138035438143,230
2025,36,0.071130955899394943,230
2025,37,-0.13065801163244214,230
2025,38,0.0075704028097498335,230
2025,39,-0.16454768625238855,230
2025,40,0.020555357623714368,230
2025,41,0.15010146366615712,230
2025,42,-0.11040468008622399,230
2025,43,0.066985366531186169,230
2025,44,0.13265882567352374,230
2025,45,-0.1450742194377391,230
2025,46,-0.10867432779371365,230
2025,47,-0.02686643844083033,230
2025,48,0.2661817153472063,138
