year,block,gain,n
2024,0,0.087277231775478095,1640
2024,1,-0.012314416875328906,1640
2024,2,-0.026026336086207611,1640
2024,3,0.10186218142470391,1640
2024,4,0.11481170507140512,1640
2024,5,-0.032655583898317304,1640
2024,6,0.072033810986743524,1640
2024,7,0.092750601394013449,1640
2024,8,-0.057650195409151457,1640
2024,9,0.2049011658180368,1640
2024,10,0.28557801464628407,1640
2024,11,-0.14502940168168696,1640
2024,12,-0.036447542753761344,164
2025,0,-0.03360307650151715,1640
2025,1,-0.10816282336995024,1640
2025,2,0.060731473155415057,1640
2025,3,0.14767609024574757,1640
2025,4,-0.22664180331397887,1640
2025,5,-0.0078219384042355206,1640
2025,6,0.1394953162724871,1640
2025,7,-0.28247885840946851,1640
2025,8,0.023140936256960412,1640
2025,9,0.25663211471999753,1640
2025,10,0.1162861635845845,1640
2025,11,0.23763894110693243,1640
2025,12,0.042209949925332467,246
