year,stage,first,last,days,n_trades,eligible,win_rate,mean_trade_log,marked_log_pnl,eff_1d,fast_share_1d,slow_work_velocity_5d,threshold_work_amplitude_5d
2022,46,2022-12-15,2022-12-21,5,12,True,0.25,-0.00012137694144229735,0.001796254945450753,0.24950611951458823,0.90424984542664844,0.5964566541208034,1.116370422691602
2022,47,2022-12-22,2022-12-28,5,8,True,0.5,0.0081806190253314939,0.055583600964855512,0.28513344721387829,0.89472634628575309,0.65526478305639202,0.98849961535323982
2022,48,2022-12-29,2022-12-30,2,7,False,0.2857142857142857,-0.0032433495769907997,-0.024632906370561904,0.073457690311883206,0.90026658005988702,0.45149080967371846,0.99440816045753255
2023,0,2023-01-03,2023-01-09,5,10,True,0.59999999999999998,0.0043322180368712418,0.043329978890459746,0.24427110917905201,0.83777328865782952,0.37537754230572068,0.89598673929933637
2023,1,2023-01-10,2023-01-16,5,17,True,0.35294117647058826,0.00059076662066908769,0.013354502108553584,0.166661534929713,0.82920140265245101,0.39510739954592455,0.8215350027653997
2023,2,2023-01-17,2023-01-30,5,12,True,0.41666666666666669,0.00054423687261729648,0.0065467288785716659,0.18304210607381527,0.89282290800199493,0.49322207875136614,0.85621954292770841
2023,3,2023-01-31,2023-02-06,5,12,True,0.41666666666666669,0.000370545715444054,0.0024837387513605286,0.18982843399364785,0.86199295508933671,0.29276415869605643,1.0630357473720289
2023,4,2023-02-07,2023-02-13,5,12,True,0.41666666666666669,8.4008585217098576e-05,0.00053103303039336489,0.19174486255196199,0.91088358282811233,0.18633162799909461,1.1378533402120832
2023,5,2023-02-14,2023-02-20,5,11,True,0.27272727272727271,0.0005210932262890676,0.01403221292596509,0.19480195482519971,0.90041893300420806,0.34431145486925818,1.1166775189487685
2023,6,2023-02-21,2023-02-27,5,21,True,0.14285714285714285,-0.0017389389619296141,-0.041120250709464221,0.084282623509934998,0.94722906744568092,0.33227803041528958,1.3218152694001959
2023,7,2023-02-28,2023-03-06,5,18,True,0.1111111111111111,-0.0016151334246450294,-0.034864413093677687,0.1562626132531329,0.88352125200758869,0.1400045855716717,1.23157145828492
2023,8,2023-03-07,2023-03-13,5,19,True,0.26315789473684209,-0.0010806521159290776,-0.017549152335267961,0.15993935306016108,0.91305994277885527,0.1756277608043417,0.97547154463950159
2023,9,2023-03-14,2023-03-20,5,9,True,0.55555555555555558,0.0049657264985980684,0.045301574554920905,0.21687467459123236,0.8714983247298056,0.2516420154991969,0.96020050282403102
2023,10,2023-03-21,2023-03-27,5,17,True,0.35294117647058826,-9.7968931389426733e-05,0.0010765810436407512,0.12536244729804141,0.8991152247284584,0.38977610604334062,1.0320634045308206
2023,11,2023-03-28,2023-04-03,5,16,True,0.375,7.9381660221523615e-05,0.011673034175817594,0.23646480338963255,0.87608968105743212,0.36005817259914596,0.9380024636169223
2023,12,2023-04-04,2023-04-11,5,16,True,0.3125,-0.00068813492786280782,-0.028067226891490445,0.13297067066942586,0.89969243056644754,0.43658250079067906,0.96699516818424169
2023,13,2023-04-12,2023-04-18,5,11,True,0.45454545454545453,0.0020896814118992095,0.024872187520426112,0.18842655873521244,0.9113152903312518,0.27420971593941307,1.1879354439090259
2023,14,2023-04-19,2023-04-25,5,20,True,0.29999999999999999,-0.0014547036426768795,-0.029879010419276042,0.23443126237445711,0.88666062339509322,0.33370547283884067,1.0446651526459985
2023,15,2023-04-26,2023-05-05,5,16,True,0.4375,0.00011282432841539089,0.0032173135739180536,0.23393583473728738,0.88849369768716824,0.35117001187323937,1.078166031045547
2023,16,2023-05-08,2023-05-12,5,10,True,0.29999999999999999,0.00065296337539732033,0.016572819739929558,0.17029420355897093,0.91626503692015293,0.37805538432668223,1.1952218253155729
2023,17,2023-05-15,2023-05-19,5,14,True,0.5,0.00087749750045472061,0.0035415092906850333,0.088756778434005534,0.93045970393319466,0.30268515114491518,1.1843653014018254
2023,18,2023-05-22,2023-05-26,5,11,True,0.36363636363636365,0.0012325891131744595,0.015583940346470671,0.19921333089337404,0.91051597953611407,0.30655629975018256,1.1007729926383205
2023,19,2023-05-29,2023-06-02,5,15,True,0.40000000000000002,0.0011954030646155794,0.015455787230477198,0.12195020925619618,0.91499145758771017,0.35381696253194145,1.048533200146911
2023,20,2023-06-05,2023-06-09,5,13,True,0.15384615384615385,-0.00066599529860860058,0.0037797604013558462,0.21901556616956958,0.91561126451468833,0.54085462849409693,1.239655376571613
2023,21,2023-06-12,2023-06-16,5,14,True,0.35714285714285715,0.00047126529484184263,0.011955266339935055,0.15347467968475698,0.90279437290125197,0.45899900254281939,1.1886644252445366
