entry_i,exit_i,side,entry_time,exit_time,entry,exit,bars,gross_bp,net_bp,forced_year_end
26464,26642,1,2024-06-20 10:34:00+08:00,2024-06-21 09:32:00+08:00,762.91,748.29,178,-191.6346620178,-195.55722364066776,False
26642,27489,-1,2024-06-21 09:32:00+08:00,2024-06-26 13:09:00+08:00,748.29,721.68,847,355.610792607145,351.61159244717635,False
27492,28094,1,2024-06-26 13:12:00+08:00,2024-07-01 09:44:00+08:00,721.89,706.02,602,-219.83958774882572,-223.75086965734425,False
28221,28573,1,2024-07-01 13:21:00+08:00,2024-07-03 09:43:00+08:00,708.88,693.99,352,-210.04965579505708,-213.96485289331912,False
28660,29045,1,2024-07-03 11:10:00+08:00,2024-07-05 09:35:00+08:00,702.33,686.75,385,-221.83304144775317,-225.74352613423665,False
29048,29194,-1,2024-07-05 09:38:00+08:00,2024-07-05 13:34:00+08:00,685.71,696.03,146,-150.50094063087772,-154.50014079084528,False
30002,30094,1,2024-07-11 09:32:00+08:00,2024-07-11 11:04:00+08:00,717.29,712.42,92,-67.89443600217493,-71.86648381821037,False
31201,31327,-1,2024-07-18 09:31:00+08:00,2024-07-18 13:07:00+08:00,722.93,731.6,126,-119.92862379483604,-123.92782395480361,False
31329,31923,1,2024-07-18 13:09:00+08:00,2024-07-23 09:33:00+08:00,732.01,745.35,594,182.23794756902169,178.16586680614589,False
31925,32511,-1,2024-07-23 09:35:00+08:00,2024-07-25 11:21:00+08:00,744.35,721.47,586,307.3822798414727,303.38307968150514,False
33122,33195,-1,2024-07-30 09:32:00+08:00,2024-07-30 10:45:00+08:00,703.6,710.51,73,-98.20920977828163,-102.2084099382492,False
33196,33843,1,2024-07-30 10:46:00+08:00,2024-08-02 09:33:00+08:00,711.85,734.21,647,314.11111891550104,309.98629943183255,False
34807,34889,-1,2024-08-08 09:37:00+08:00,2024-08-08 10:59:00+08:00,701.9,710.44,82,-121.66975352614351,-125.66895368611108,False
34897,36747,1,2024-08-08 11:07:00+08:00,2024-08-20 09:57:00+08:00,713.68,699.08,1850,-204.57347830960538,-208.4908654408557,False
36750,37612,-1,2024-08-20 10:00:00+08:00,2024-08-23 13:52:00+08:00,698.93,688.33,862,151.66039517548137,147.66119501551378,False
38481,38888,1,2024-08-29 10:51:00+08:00,2024-09-02 09:38:00+08:00,680.19,687.83,407,112.32155721195625,108.27743741303131,False
38889,39136,-1,2024-09-02 09:39:00+08:00,2024-09-03 09:46:00+08:00,686.36,676.25,247,147.29879363599264,143.29959347602505,False
39162,39364,1,2024-09-03 10:12:00+08:00,2024-09-04 09:34:00+08:00,680.12,669.53,202,-155.70781626771836,-159.64474575531406,False
39365,39665,-1,2024-09-04 09:35:00+08:00,2024-09-05 10:35:00+08:00,668.22,680.67,300,-186.3158839903023,-190.31508415026988,False
40455,43682,1,2024-09-10 13:15:00+08:00,2024-10-09 09:32:00+08:00,658.29,960.43,3227,4589.770465904084,4583.935724665971,False
43682,43701,-1,2024-10-09 09:32:00+08:00,2024-10-09 09:51:00+08:00,960.43,1067.04,19,-1110.023635246713,-1114.0228354066805,False
43925,44525,-1,2024-10-10 09:35:00+08:00,2024-10-14 13:05:00+08:00,966.76,913.23,600,553.7051595018405,549.7059593418729,False
44543,44882,1,2024-10-14 13:23:00+08:00,2024-10-16 09:32:00+08:00,928.25,884.29,339,-473.5793159170487,-477.3891222294191,False
44882,45426,-1,2024-10-16 09:32:00+08:00,2024-10-18 10:36:00+08:00,884.29,897.43,544,-148.59378710603943,-152.59298726600701,False
45427,47401,1,2024-10-18 10:37:00+08:00,2024-10-30 13:01:00+08:00,902.16,954.28,1974,577.7245721379809,573.494328357882,False
48251,50176,1,2024-11-05 09:41:00+08:00,2024-11-15 09:46:00+08:00,964.62,1015.33,1925,525.6992390786008,521.4898012705315,False
50178,50454,-1,2024-11-15 09:48:00+08:00,2024-11-18 10:24:00+08:00,1014.14,997.23,276,166.74226438164297,162.74306422167538,False
50847,51481,1,2024-11-19 14:27:00+08:00,2024-11-22 13:01:00+08:00,993.03,991.92,634,-11.177910032930116,-15.172639922939046,False
51626,51827,-1,2024-11-25 09:56:00+08:00,2024-11-25 14:47:00+08:00,953.26,959.94,201,-70.07532047919929,-74.07452063916686,False
52167,54121,1,2024-11-27 10:57:00+08:00,2024-12-09 13:01:00+08:00,976.96,997.93,1954,214.64543072387653,210.56038955981958,False
54241,54979,1,2024-12-10 09:31:00+08:00,2024-12-13 09:49:00+08:00,1047.62,999.67,738,-457.70412935988156,-461.5202844771138,False
56197,57551,1,2024-12-20 10:07:00+08:00,2024-12-27 14:11:00+08:00,1009.25,1019.93,1354,105.82115432251626,101.77963416481805,False
57553,58079,-1,2024-12-27 14:13:00+08:00,2024-12-31 14:59:00+08:00,1019.54,989.48,526,294.8388488926368,290.8396487326681,True
