year,view,scope,cost_bps,policy,cagr,total_log_return,mdd,daily_mdd,longest_underwater_days,mean_exposure,turnover,cost_log,daily_sharpe
2021,0,cumulative,0,slow_conflict_half,0.6387966272486011,0.4939622086268314,0.0941904702546911,0.0776767015351858,53,0.8280606995884774,1179.0,0.0,2.551622176979872
2021,0,cumulative,0,chop_half,0.6805874596419321,0.519143410650232,0.1105483540501689,0.0909350008104335,44,0.931241426611797,1392.0,0.0,2.4442794159520447
2021,0,cumulative,0,slow_conflict_half_matched_constant,0.589751061014471,0.4635774385747947,0.1013563159956552,0.0847650766801801,54,0.8280606995884777,1173.46261682243,0.0,2.574209271697668
2021,0,cumulative,0,chop_half_matched_constant,0.6842858237073437,0.5213416304601564,0.1132436901198585,0.0948108479494497,54,0.931241426611797,1319.6822429906542,0.0,2.574209271697668
2021,0,cumulative,1,baseline,0.5190314518794699,0.4180729290473807,0.1416615176934218,0.1208143535888811,56,0.99991426611797,1417.0,0.1417141668886166,1.896112098311183
2021,0,cumulative,1,constant_075,0.3682839361690211,0.3135573533427677,0.1082478816168747,0.0920527460917986,56,0.7499356995884774,1062.75,0.1062829686092302,1.896128819341872
2021,0,cumulative,1,constant_050,0.2324943053051185,0.2090400064819393,0.0735338115340971,0.0623504893001372,56,0.4999571330589849,708.5,0.0708535414860593,1.8961455392692368
2021,0,cumulative,1,slow_conflict_half,0.4565237741153147,0.3760526200546932,0.1127050672600882,0.0962125455249288,54,0.8280606995884774,1179.0,0.1179095885721381,1.9208629275126716
2021,0,cumulative,1,chop_half,0.4621839206159663,0.3799311541102583,0.1177244610998342,0.0984496947706223,54,0.931241426611797,1392.0,0.1392122565399736,1.7661324068590052
2021,0,cumulative,1,slow_conflict_half_matched_constant,0.4137156646493357,0.3462214614330791,0.1188279136954769,0.1011411513308465,56,0.8280606995884777,1173.46261682243,0.1173559771417156,1.8961235936902887
2021,0,cumulative,1,chop_half_matched_constant,0.4760374795291816,0.3893611184908401,0.1326090228416922,0.1130050979952531,56,0.931241426611797,1319.6822429906542,0.1319805119693161,1.8961166919375536
2021,0,cumulative,3,baseline,0.1440327954842535,0.1345595599280451,0.1852297752442443,0.1640075962908686,94,0.99991426611797,1417.0,0.4252275360079521,0.593626483238294
2021,0,cumulative,3,constant_075,0.1062142385941611,0.1009435901229398,0.1424127261723449,0.1257138245503486,94,0.7499356995884774,1062.75,0.3188967318290582,0.5937690331369764
2021,0,cumulative,3,constant_050,0.0696287978037447,0.0673116703434395,0.0973483192045986,0.0856685694491148,94,0.4999571330589849,708.5,0.2125818776245591,0.5939115554033108
2021,0,cumulative,3,slow_conflict_half,0.1504761408083489,0.1401758921716392,0.1493778401028554,0.1321824891752767,92,0.8280606995884774,1179.0,0.353786316455192,0.6999994956210124
2021,0,cumulative,3,chop_half,0.1067558452366986,0.1014330740588579,0.1532946328091526,0.138845619442932,135,0.931241426611797,1392.0,0.4177103365913741,0.4596157510492145
2021,0,cumulative,3,slow_conflict_half_matched_constant,0.117899183692929,0.1114511950791246,0.1560302526052435,0.1378661473502936,94,0.8280606995884777,1173.46261682243,0.35212624349567,0.593724485443022
2021,0,cumulative,3,chop_half_matched_constant,0.1335183062783751,0.1253263410585666,0.1736846644798555,0.1536577696435583,94,0.931241426611797,1319.6822429906542,0.3960152894015897,0.5936656465742854
2021,0,cumulative,5,baseline,-0.1384888368421381,-0.1490672652828266,0.2477858310413583,0.2389725436174264,242,0.99991426611797,1417.0,0.7088543612188241,-0.6397364225381694
2021,0,cumulative,5,constant_075,-0.1057178709462077,-0.1117339729966225,0.192258651628279,0.1851818779632216,242,0.7499356995884774,1062.75,0.5315742949486206,-0.6393615423646769
2021,0,cumulative,5,constant_050,-0.071741485006114,-0.0744450127982775,0.1326541032264246,0.1276031794819903,242,0.4999571330589849,708.5,0.3543385607662762,-0.6389867807046669
2021,0,cumulative,5,slow_conflict_half,-0.0913339308412448,-0.0957776129595515,0.1907837407695776,0.1830224201717889,242,0.8280606995884774,1179.0,0.5897398215863829,-0.4675119959186957
2021,0,cumulative,5,chop_half,-0.162356893928142,-0.1771631569584089,0.2594383755754654,0.2453105430616386,242,0.931241426611797,1392.0,0.696306567608641,-0.7825153330916956
2021,0,cumulative,5,slow_conflict_half_matched_constant,-0.1160871999153638,-0.1233968636481733,0.2100369658498811,0.2023878299546015,242,0.8280606995884777,1173.46261682243,0.5869743022229681,-0.6394786897289418
2021,0,cumulative,5,chop_half_matched_constant,-0.129603858106152,-0.1388068354570934,0.2329216267652077,0.2245582845388304,242,0.931241426611797,1319.6822429906542,0.6601484659172497,-0.6396334255545264
2021,0,cumulative_simple_equity,0,baseline,0.7038082502410262,0.5328658928739627,0.1239789387217571,0.1040061654626289,54,0.99991426611797,1417.0,0.0,2.4513703425319107
2021,0,cumulative_simple_equity,0,slow_conflict_half,0.6049498587400078,0.4730925154335483,0.0969617995795741,0.0801299552525322,54,0.8280606995884774,1179.0,0.0,2.4460117643048407
2021,0,cumulative_simple_equity,0,chop_half,0.6398466510437183,0.4946027320030515,0.1119291253396089,0.0924081963972109,44,0.931241426611797,1392.0,0.0,2.3297992793549844
2021,1,annual,0,baseline,0.7866461748185075,0.5803402170308283,0.158655440980918,0.1433964712899704,66,0.9999105385578816,1369.0,0.0,2.615151505747785
2021,1,annual,0,constant_075,0.5453573263088674,0.4352551627731212,0.1215229546012572,0.1096005269013479,66,0.7499329039184112,1026.75,0.0,2.615151505747785
2021,1,annual,0,constant_050,0.3366548450585542,0.2901701085154141,0.0827516372219125,0.0744712167036459,66,0.4999552692789408,684.5,0.0,2.615151505747785
2021,1,annual,0,slow_conflict_half,0.6242537152348291,0.4850484581299455,0.132386568993957,0.1206909476826808,55,0.8285918769010556,1144.0,0.0,2.491056157611977
2021,1,annual,0,chop_half,0.7352862024168462,0.5511723579600496,0.1346266596237435,0.1162750242338419,54,0.935543030953659,1345.0,0.0,2.572986529507004
2021,1,annual,0,slow_conflict_half_matched_constant,0.6175428077363505,0.480908212412949,0.1333805874455512,0.1203762355393399,66,0.828591876901056,1134.443768453073,0.0,2.615151505747784
2021,1,annual,0,chop_half_matched_constant,0.7211313247668787,0.5429818215621264,0.1492468491324079,0.1348188691143437,66,0.9355430309536588,1280.8729981211416,0.0,2.615151505747785
2021,1,annual,1,baseline,0.5580367423696834,0.4434265302062213,0.1815612866110323,0.1655502177318978,91,0.9999105385578816,1369.0,0.1369136868246069,1.9716845738741744
2021,1,annual,1,constant_075,0.3945509505298635,0.332572464190894,0.1395218481049056,0.1269273821789835,91,0.7499329039184112,1026.75,0.1026826985822272,1.971700448643519
2021,1,annual,1,constant_050,0.2482176915124773,0.2217166870373554,0.095323348891384,0.0865171727850066,91,0.4999552692789408,684.5,0.0684534214780587,1.971716322364992
2021,1,annual,1,slow_conflict_half,0.4486602547729604,0.3706391670907282,0.151776269378377,0.1393097263709982,68,0.8285918769010556,1144.0,0.1144092910392173,1.882255275092157
2021,1,annual,1,chop_half,0.5168873458337029,0.4166604364577477,0.1573440820669193,0.1381823261153437,66,0.935543030953659,1345.0,0.1345119215023018,1.920794021986083
2021,1,annual,1,slow_conflict_half_matched_constant,0.4440540019056058,0.3674544372129228,0.1529778609353133,0.1392695175859955,91,0.828591876901056,1134.443768453073,0.1134537752000262,1.97169545353742
2021,1,annual,1,chop_half_matched_constant,0.514192873821069,0.4148825404423857,0.1709368712095653,0.1557715185027469,91,0.9355430309536588,1280.8729981211416,0.1280992811197406,1.9716886616173848
2021,1,annual,3,baseline,0.1847324905741865,0.1695170027516541,0.2255319336501505,0.2081661415107342,96,0.9999105385578816,1369.0,0.4108232142791742,0.7338919522550862
2021,1,annual,3,constant_075,0.1355996775539548,0.1271608616733091,0.174428559856216,0.1605835563512168,96,0.7499329039184112,1026.75,0.308094301099812,0.7340275556939122
2021,1,annual,3,constant_050,0.0884877102669956,0.0847893111069036,0.1199558584494717,0.1101442814310104,96,0.4999552692789408,684.5,0.2053807974085105,0.7341631328168605
2021,1,annual,3,slow_conflict_half,0.1523056175061592,0.1417648200638376,0.1892742541662816,0.1753814249678034,95,0.8285918769010556,1144.0,0.343283638066108,0.7038646082233434
2021,1,annual,3,chop_half,0.1590086612723701,0.1475650373860937,0.2010165569853304,0.1803918287796242,95,0.935543030953659,1345.0,0.4036073205739557,0.6633924206865973
2021,1,annual,3,slow_conflict_half_matched_constant,0.1508381212197816,0.1404904779893094,0.1908621474574267,0.1758562819761951,96,0.828591876901056,1134.443768453073,0.3404177344236396,0.7339848890056381
2021,1,annual,3,chop_half_matched_constant,0.1718832421417927,0.1586120634462349,0.2126834663098688,0.1961779016154622,96,0.9355430309536588,1280.8729981211416,0.3843697581158914,0.7339268717164791
2021,1,annual,5,baseline,-0.0992271268099616,-0.1045021361819908,0.2671564570185067,0.2486214087560134,201,0.9999105385578816,1369.0,0.6848423532128192,-0.4405265726409918
2021,1,annual,5,constant_075,-0.0753244676082186,-0.0783123787985997,0.2079290698647957,0.1929518386179242,201,0.7499329039184112,1026.75,0.513567541571721,-0.4401692575484615
2021,1,annual,5,constant_050,-0.05082818781245,-0.0521654512504869,0.1439224031514538,0.1331648230916038,201,0.4999552692789408,684.5,0.3423355597659011,-0.4398120556348143
2021,1,annual,5,slow_conflict_half,-0.0834914858009198,-0.087183921839276,0.2251258653731081,0.2099522334949308,201,0.8285918769010556,1144.0,0.5722323799692217,-0.4231450929304452
2021,1,annual,5,chop_half,-0.1145203735070449,-0.1216258299370291,0.2470233502069636,0.2318580857562935,242,0.935543030953659,1345.0,0.6727981878970786,-0.53322743978413
2021,1,annual,5,slow_conflict_half_matched_constant,-0.0829091463326813,-0.086548734569883,0.2270637356936959,0.2108992346752098,201,0.828591876901056,1134.443768453073,0.5674569469828321,-0.4402816795533903
2021,1,annual,5,chop_half_matched_constant,-0.093128359414703,-0.0977543597361592,0.2523424235468246,0.2346644168100163,201,0.9355430309536588,1280.8729981211416,0.6407361812982857,-0.440434555659491
2021,1,cumulative,0,baseline,0.7866461748185075,0.5803402170308283,0.158655440980918,0.1433964712899704,66,0.9999105385578816,1369.0,0.0,2.615151505747785
2021,1,cumulative,0,constant_075,0.5453573263088674,0.4352551627731212,0.1215229546012572,0.1096005269013479,66,0.7499329039184112,1026.75,0.0,2.615151505747785
2021,1,cumulative,0,constant_050,0.3366548450585542,0.2901701085154141,0.0827516372219125,0.0744712167036459,66,0.4999552692789408,684.5,0.0,2.615151505747785
2021,1,cumulative,0,slow_conflict_half,0.6242537152348291,0.4850484581299455,0.132386568993957,0.1206909476826808,55,0.8285918769010556,1144.0,0.0,2.491056157611977
2021,1,cumulative,0,chop_half,0.7352862024168462,0.5511723579600496,0.1346266596237435,0.1162750242338419,54,0.935543030953659,1345.0,0.0,2.572986529507004
2021,1,cumulative,0,slow_conflict_half_matched_constant,0.6175428077363505,0.480908212412949,0.1333805874455512,0.1203762355393399,66,0.828591876901056,1134.443768453073,0.0,2.615151505747784
2021,1,cumulative,0,chop_half_matched_constant,0.7211313247668787,0.5429818215621264,0.1492468491324079,0.1348188691143437,66,0.9355430309536588,1280.8729981211416,0.0,2.615151505747785
2021,1,cumulative,1,baseline,0.5580367423696834,0.4434265302062213,0.1815612866110323,0.1655502177318978,91,0.9999105385578816,1369.0,0.1369136868246069,1.9716845738741744
2021,1,cumulative,1,constant_075,0.3945509505298635,0.332572464190894,0.1395218481049056,0.1269273821789835,91,0.7499329039184112,1026.75,0.1026826985822272,1.971700448643519
2021,1,cumulative,1,constant_050,0.2482176915124773,0.2217166870373554,0.095323348891384,0.0865171727850066,91,0.4999552692789408,684.5,0.0684534214780587,1.971716322364992
2021,1,cumulative,1,slow_conflict_half,0.4486602547729604,0.3706391670907282,0.151776269378377,0.1393097263709982,68,0.8285918769010556,1144.0,0.1144092910392173,1.882255275092157
2021,1,cumulative,1,chop_half,0.5168873458337029,0.4166604364577477,0.1573440820669193,0.1381823261153437,66,0.935543030953659,1345.0,0.1345119215023018,1.920794021986083
2021,1,cumulative,1,slow_conflict_half_matched_constant,0.4440540019056058,0.3674544372129228,0.1529778609353133,0.1392695175859955,91,0.828591876901056,1134.443768453073,0.1134537752000262,1.97169545353742
2021,1,cumulative,1,chop_half_matched_constant,0.514192873821069,0.4148825404423857,0.1709368712095653,0.1557715185027469,91,0.9355430309536588,1280.8729981211416,0.1280992811197406,1.9716886616173848
2021,1,cumulative,3,baseline,0.1847324905741865,0.1695170027516541,0.2255319336501505,0.2081661415107342,96,0.9999105385578816,1369.0,0.4108232142791742,0.7338919522550862
2021,1,cumulative,3,constant_075,0.1355996775539548,0.1271608616733091,0.174428559856216,0.1605835563512168,96,0.7499329039184112,1026.75,0.308094301099812,0.7340275556939122
2021,1,cumulative,3,constant_050,0.0884877102669956,0.0847893111069036,0.1199558584494717,0.1101442814310104,96,0.4999552692789408,684.5,0.2053807974085105,0.7341631328168605
2021,1,cumulative,3,slow_conflict_half,0.1523056175061592,0.1417648200638376,0.1892742541662816,0.1753814249678034,95,0.8285918769010556,1144.0,0.343283638066108,0.7038646082233434
2021,1,cumulative,3,chop_half,0.1590086612723701,0.1475650373860937,0.2010165569853304,0.1803918287796242,95,0.935543030953659,1345.0,0.4036073205739557,0.6633924206865973
2021,1,cumulative,3,slow_conflict_half_matched_constant,0.1508381212197816,0.1404904779893094,0.1908621474574267,0.1758562819761951,96,0.828591876901056,1134.443768453073,0.3404177344236396,0.7339848890056381
2021,1,cumulative,3,chop_half_matched_constant,0.1718832421417927,0.1586120634462349,0.2126834663098688,0.1961779016154622,96,0.9355430309536588,1280.8729981211416,0.3843697581158914,0.7339268717164791
2021,1,cumulative,5,baseline,-0.0992271268099616,-0.1045021361819908,0.2671564570185067,0.2486214087560134,201,0.9999105385578816,1369.0,0.6848423532128192,-0.4405265726409918
2021,1,cumulative,5,constant_075,-0.0753244676082186,-0.0783123787985997,0.2079290698647957,0.1929518386179242,201,0.7499329039184112,1026.75,0.513567541571721,-0.4401692575484615
2021,1,cumulative,5,constant_050,-0.05082818781245,-0.0521654512504869,0.1439224031514538,0.1331648230916038,201,0.4999552692789408,684.5,0.3423355597659011,-0.4398120556348143
2021,1,cumulative,5,slow_conflict_half,-0.0834914858009198,-0.087183921839276,0.2251258653731081,0.2099522334949308,201,0.8285918769010556,1144.0,0.5722323799692217,-0.4231450929304452
2021,1,cumulative,5,chop_half,-0.1145203735070449,-0.1216258299370291,0.2470233502069636,0.2318580857562935,242,0.935543030953659,1345.0,0.6727981878970786,-0.53322743978413
2021,1,cumulative,5,slow_conflict_half_matched_constant,-0.0829091463326813,-0.086548734569883,0.2270637356936959,0.2108992346752098,201,0.828591876901056,1134.443768453073,0.5674569469828321,-0.4402816795533903
2021,1,cumulative,5,chop_half_matched_constant,-0.093128359414703,-0.0977543597361592,0.2523424235468246,0.2346644168100163,201,0.9355430309536588,1280.8729981211416,0.6407361812982857,-0.440434555659491
2021,1,cumulative_simple_equity,0,baseline,0.7393865227057007,0.5535324779002656,0.1613704042040777,0.1459183417964075,66,0.9999105385578816,1369.0,0.0,2.495085718801762
2021,1,cumulative_simple_equity,0,slow_conflict_half,0.5912680074718759,0.4645311873827929,0.1347036011523062,0.1228042811765323,55,0.8285918769010556,1144.0,0.0,2.3875382226033937
2021,1,cumulative_simple_equity,0,chop_half,0.693618963878307,0.5268676381531942,0.1370060701446999,0.1184707447647257,54,0.935543030953659,1345.0,0.0,2.4605487617337305
2021,2,annual,0,baseline,0.3713500687555522,0.3157957062477083,0.193740415231469,0.1777361095150421,96,0.9999105385578816,1369.0,0.0,1.4053701320708225
2021,2,annual,0,constant_075,0.2672469349257229,0.2368467796857812,0.1491437998153127,0.1365078096310278,96,0.7499329039184112,1026.75,0.0,1.4053701320708225
2021,2,annual,0,constant_050,0.1710465698491893,0.1578978531238541,0.1020804129720017,0.0932123233716959,96,0.4999552692789408,684.5,0.0,1.4053701320708225
2021,2,annual,0,slow_conflict_half,0.3164072168218289,0.2749062203128506,0.1569713550276345,0.1441028098169921,73,0.8270710323850421,1145.0,0.0,1.4164489560085838
2021,2,annual,0,chop_half,0.3533818370135055,0.3026065244610512,0.1714359022068735,0.1624796152253215,68,0.9365718375380212,1352.0,0.0,1.4052020772636689
2021,2,annual,0,slow_conflict_half_matched_constant,0.2984988271806659,0.2612088489093732,0.1631624283990855,0.149445881210614,96,0.8270710323850421,1132.3615460320302,0.0,1.4053701320708225
2021,2,annual,0,chop_half_matched_constant,0.3441903033750008,0.2957918268504302,0.1826667262184136,0.1674798009893316,96,0.9365718375380206,1282.2815603471413,0.0,1.405370132070823
2021,2,annual,1,baseline,0.195879645274132,0.1788820194231013,0.2365455954751711,0.2202970459398039,132,0.9999105385578816,1369.0,0.136913686824607,0.7855956934000824
2021,2,annual,1,constant_075,0.1435804441926905,0.1341640811035541,0.1832525330206098,0.1702498382735763,132,0.7499329039184112,1026.75,0.1026826985822272,0.7856109823225336
2021,2,annual,1,constant_050,0.0935665639297683,0.0894444316457954,0.1262399665351963,0.1169908488220132,132,0.4999552692789408,684.5,0.0684534214780587,0.7856262702358424
2021,2,annual,1,slow_conflict_half,0.1739767525250297,0.1603969192720497,0.1842962481340806,0.1727397469646577,131,0.8270710323850421,1145.0,0.1145093010408009,0.8173063763396529
2021,2,annual,1,chop_half,0.1822206485429004,0.1673945754566659,0.2145152036266787,0.1976429323662381,130,0.9365718375380212,1352.0,0.1352119490043854,0.7675784719618345
2021,2,annual,1,slow_conflict_half_matched_constant,0.1594703782942151,0.1479633304222344,0.2000828936233186,0.1860267933061251,132,0.8270710323850421,1132.3615460320302,0.1132455184871387,0.7856062645726707
2021,2,annual,1,chop_half_matched_constant,0.1824063754337103,0.1675516631405235,0.2233805141773504,0.2079091375173537,132,0.9365718375380206,1282.2815603471413,0.1282401637099067,0.7855995673640562
2021,2,annual,3,baseline,-0.0906520802470097,-0.0950275080314658,0.3193777427390517,0.305549256277826,242,0.9999105385578816,1369.0,0.4108232142791742,-0.4064292127632955
2021,2,annual,3,constant_075,-0.0687686361055489,-0.0712475214140307,0.2506515386790285,0.2392586190199369,242,0.7499329039184112,1026.75,0.3080943010998121,-0.4062986371526477
2021,2,annual,3,constant_050,-0.046373262219893,-0.0474829442846563,0.174991000949078,0.1666476527604588,242,0.4999552692789408,684.5,0.2053807974085105,-0.4061680868799473
2021,2,annual,3,slow_conflict_half,-0.0663722808049402,-0.0686775077960297,0.2574269875150851,0.2460020416429409,201,0.8270710323850421,1145.0,0.3435837281088804,-0.3422039957892442
2021,2,annual,3,chop_half,-0.0979641761328203,-0.1031010436691725,0.3068051691672295,0.2975736111666747,242,0.9365718375380212,1352.0,0.4057075681302238,-0.4609784547350579
2021,2,annual,3,slow_conflict_half_matched_constant,-0.0755755103471463,-0.0785839084481343,0.2725680700940818,0.2603622796944309,242,0.8270710323850421,1132.3615460320302,0.3397927573575075,-0.4063389274868158
2021,2,annual,3,chop_half_matched_constant,-0.0851551009686157,-0.089000737330251,0.3025839566129596,0.2893194098327644,242,0.9365718375380206,1282.2815603471413,0.3847925641806813,-0.4063961254480751
2021,2,annual,5,baseline,-0.3086068416944513,-0.3690466469651108,0.4178349071166907,0.4097234179899076,242,0.9999105385578816,1369.0,0.6848423532128192,-1.53728022296987
2021,2,annual,5,constant_075,-0.2417337956243704,-0.2767207618859396,0.3334983144282619,0.3265455685204622,242,0.7499329039184112,1026.75,0.513567541571721,-1.5369361835212456
2021,2,annual,5,constant_050,-0.1684282603179602,-0.1844377066420469,0.2369636075584487,0.2316663757875165,242,0.4999552692789408,684.5,0.3423355597659011,-1.536592253041055
2021,2,annual,5,slow_conflict_half,-0.2575697928698938,-0.2978264098544597,0.3412715513026913,0.3349299642333339,242,0.8270710323850421,1145.0,0.5727326301673104,-1.4509578974990989
2021,2,annual,5,chop_half,-0.3118114003362329,-0.3736923511965828,0.4096011685158111,0.401259402589838,242,0.9365718375380212,1352.0,0.676298875657634,-1.6292307463751174
2021,2,annual,5,slow_conflict_half_matched_constant,-0.2630285491536135,-0.3052061245222195,0.3607484605868347,0.3533900851540834,242,0.8270710323850421,1132.3615460320302,0.5664149734315926,-1.5370423356281409
2021,2,annual,5,chop_half_matched_constant,-0.2922393413844588,-0.3456492952440548,0.3975313859951029,0.3896722275272965,242,0.9365718375380206,1282.2815603471413,0.6414411220944851,-1.537193040813826
2021,2,cumulative,0,baseline,0.3713500687555522,0.3157957062477083,0.193740415231469,0.1777361095150421,96,0.9999105385578816,1369.0,0.0,1.4053701320708225
2021,2,cumulative,0,constant_075,0.2672469349257229,0.2368467796857812,0.1491437998153127,0.1365078096310278,96,0.7499329039184112,1026.75,0.0,1.4053701320708225
2021,2,cumulative,0,constant_050,0.1710465698491893,0.1578978531238541,0.1020804129720017,0.0932123233716959,96,0.4999552692789408,684.5,0.0,1.4053701320708225
2021,2,cumulative,0,slow_conflict_half,0.3164072168218289,0.2749062203128506,0.1569713550276345,0.1441028098169921,73,0.8270710323850421,1145.0,0.0,1.4164489560085838
2021,2,cumulative,0,chop_half,0.3533818370135055,0.3026065244610512,0.1714359022068735,0.1624796152253215,68,0.9365718375380212,1352.0,0.0,1.4052020772636689
2021,2,cumulative,0,slow_conflict_half_matched_constant,0.2984988271806659,0.2612088489093732,0.1631624283990855,0.149445881210614,96,0.8270710323850421,1132.3615460320302,0.0,1.4053701320708225
2021,2,cumulative,0,chop_half_matched_constant,0.3441903033750008,0.2957918268504302,0.1826667262184136,0.1674798009893316,96,0.9365718375380206,1282.2815603471413,0.0,1.405370132070823
2021,2,cumulative,1,baseline,0.195879645274132,0.1788820194231013,0.2365455954751711,0.2202970459398039,132,0.9999105385578816,1369.0,0.136913686824607,0.7855956934000824
2021,2,cumulative,1,constant_075,0.1435804441926905,0.1341640811035541,0.1832525330206098,0.1702498382735763,132,0.7499329039184112,1026.75,0.1026826985822272,0.7856109823225336
2021,2,cumulative,1,constant_050,0.0935665639297683,0.0894444316457954,0.1262399665351963,0.1169908488220132,132,0.4999552692789408,684.5,0.0684534214780587,0.7856262702358424
2021,2,cumulative,1,slow_conflict_half,0.1739767525250297,0.1603969192720497,0.1842962481340806,0.1727397469646577,131,0.8270710323850421,1145.0,0.1145093010408009,0.8173063763396529
