year,view,scope,cost_bps,policy,cagr,total_log_return,mdd,daily_mdd,longest_underwater_days,mean_exposure,turnover,cost_log,daily_sharpe
2022,0,annual,0,baseline,0.7403667883669753,0.5540958889237344,0.14323804733417253,0.11636958887024582,50,1.0,1368.0,0.0,2.0965936329465267
2022,0,annual,0,constant_075,0.5152370823117418,0.4155719166928007,0.10947702401356411,0.08861266189292379,50,0.75,1026.0,0.0,2.096593632946527
2022,0,annual,0,constant_050,0.3192296192729207,0.2770479444618672,0.0743856350154091,0.059983824006334355,50,0.5,684.0,0.0,2.0965936329465267
2022,0,annual,0,slow_conflict_half,0.6866256234443971,0.522729860408943,0.10676913456864343,0.08193922384959795,56,0.8385416666666666,1133.0,0.0,2.3478178579197184
2022,0,annual,0,chop_half,0.6943981349749462,0.5273275951650048,0.11888025277904715,0.0913242516237262,50,0.9347451790633609,1363.0,0.0,2.0893824380752823
2022,0,annual,0,slow_conflict_half_matched_constant,0.5914292155553288,0.46463249019125635,0.12158355698581691,0.09854156912978326,50,0.8385416666666666,1147.125,0.0,2.096593632946527
2022,0,annual,0,chop_half_matched_constant,0.6785636557553313,0.5179384609102882,0.13455122123012722,0.10920708735648112,50,0.9347451790633609,1278.7314049586776,0.0,2.096593632946527
2022,0,annual,1,baseline,0.5178307951262695,0.4172822070994607,0.15159413837797966,0.12596298895217722,51,1.0,1368.0,0.13681368182427361,1.5593625697617295
2022,0,annual,1,constant_075,0.36747260324504094,0.31296422092321413,0.1159988599273383,0.09604365602289597,51,0.75,1026.0,0.10260769576958659,1.5593758380788612
2022,0,annual,1,constant_050,0.23200697205867496,0.20864452423385005,0.07891027721282617,0.06510027710750063,51,0.5,684.0,0.0684034202280171,1.559389105519495
2022,0,annual,1,slow_conflict_half,0.5059450997830385,0.409420674385895,0.11370978552161112,0.08961931855374425,58,0.8385416666666666,1133.0,0.1133091860230479,1.818040724935851
2022,0,annual,1,chop_half,0.47848148313401684,0.3910155361426995,0.12651333476868068,0.100380007259144,74,0.9347451790633609,1363.0,0.13631205902230525,1.5310329202584105
2022,0,annual,1,slow_conflict_half_matched_constant,0.41894036326104783,0.34991036999455616,0.12877314855727784,0.10675542924520705,51,0.8385416666666666,1147.125,0.11472212019670022,1.5593711389834573
2022,0,annual,1,chop_half_matched_constant,0.47705961660837454,0.39005336604433083,0.14244370018684188,0.11825031485166483,51,0.9347451790633609,1278.7314049586776,0.1278850948659573,1.5593660331329022
2022,0,annual,3,baseline,0.15439075465064062,0.14357271965356216,0.18594758513698698,0.17509471469308996,159,1.0,1368.0,0.4105231692701722,0.5233910874804127
2022,0,annual,3,constant_075,0.11371652241040979,0.10770264090928616,0.14297049331656408,0.13441534682787826,159,0.75,1026.0,0.3078692757835146,0.5235048275469437
2022,0,annual,3,constant_050,0.07445887022095987,0.07181715830448174,0.09773346994106777,0.0917389580127206,159,0.5,684.0,0.2052307861573854,0.5236185454872813
