rank,leg,start_return_index,end_return_index_exclusive,peak,trough,recovery,mdd_pct,first_booking,last_booking,trading_days,bars,pnl_log,mean_daily_pnl_bp,long_log,short_log,positive_bar_log,negative_bar_log,cancellation,fragment_count,fragment_win_rate,mfe_sum,giveback_sum,loss_never_favorable_log,loss_after_favorable_log,price_path_abs,capture,attribute_edge_days,eff_1d,eff_5d,eff_20d,rv_1d,rv_5d,rv_20d,rv_ratio_1_20,drift_disagree_1_20,acf1_5d,acf3_5d,acf12_5d,fast_share_1d,fast_share_5d,fast_share_20d,work_turns_5d,slow_work_velocity_5d,slow_work_opposition_5d,wick_1d,gap_share_1d,threshold_work_amplitude_5d
2,decline,43516,43541,2024-09-27 13:20:00,2024-09-30 09:55:00,2024-10-08 09:35:00,12.403523251617669,2024-09-27 13:25:00,2024-09-30 09:55:00,2,25,-0.132429408621908,-662.1470431095399,-0.0377346935282706,-0.0946947150936373,0.0109854919907874,-0.1434149006126955,13.054936522912602,3,0.0,0.0003662730402949,0.1327956816622029,-0.0377346935282706,-0.0946947150936373,0.154400392603482,-0.8577012427811758,0,0.5548904354125073,0.3462727033184782,0.1129611146226209,97.69118367993224,52.21958935060548,30.880603399368425,2.902923729990129,0.0,0.0051637374573453,-0.0593447916187048,-0.1137924500929589,0.8038068836944194,0.8139772505897338,0.8491222550544745,5.8,0.9125097285467072,0.6104166666666666,0.3238212613303318,0.3884522499439276,0.6405298762419365
2,recovery,43541,43585,2024-09-27 13:20:00,2024-09-30 09:55:00,2024-10-08 09:35:00,12.403523251617669,2024-09-30 10:00:00,2024-10-08 09:35:00,2,44,0.2853086095080975,1426.5430475404876,0.2853086095080975,0.0,0.343358763986847,-0.0580501544787495,0.1690655971751263,1,1.0,0.2853086095080975,0.0,0.0,0.0,0.4014089184655969,0.7107679884111746,0,0.4486405800867062,0.4094705324808846,0.1770096520053786,195.4451119236411,101.6897506380625,53.362715339167366,3.686819204913535,0.0,-0.1240845486340887,-0.0670153822226926,-0.101674589991252,0.9176088446385876,0.8941947470151939,0.8949476722892047,5.699999999999999,0.7203227546482329,0.6270833333333333,0.2796048355313121,0.6884555497291074,0.8068831028560581
9,decline,45435,45662,2024-11-29 13:15:00,2024-12-06 10:40:00,2025-01-08 13:10:00,9.223750676610983,2024-11-29 13:20:00,2024-12-06 10:40:00,6,227,-0.0967725059249073,-161.28750987484565,-0.0579158226631931,-0.0388566832617142,0.1594887819813161,-0.2562612879062235,1.606766850449984,22,0.1363636363636363,0.0585267636437892,0.1552992695686966,-0.0425334876076995,-0.0737414486988857,0.4157500698875402,-0.2327660605110281,0,0.1131718456178175,0.0657011970821821,0.013159806487946,24.610921017058374,26.408480350971047,31.610889133809494,0.7772727894405368,0.6666666666666666,0.0060423161301421,0.0175683162522764,0.0485957500454381,0.9039425935569012,0.8968087799410895,0.8975780604908565,6.733333333333333,0.2787134923540484,0.5118055555555555,0.4549664170777684,0.1182228046900638,1.0129597889081223
9,recovery,45662,46730,2024-11-29 13:15:00,2024-12-06 10:40:00,2025-01-08 13:10:00,9.223750676610983,2024-12-06 10:45:00,2025-01-08 13:10:00,23,1068,0.0974567603617391,42.37250450510396,0.0176119050873826,0.0798448552743564,0.9637557833848552,-0.8662990230231162,0.8988781576807184,60,0.45,0.514771792243247,0.4173150318815077,-0.0867770956455617,-0.0822987496497041,1.8300548064079496,0.0532534654265509,0,0.1635220179971717,0.0797432134206159,0.0209545979150996,22.126964367702072,22.53377335168318,24.42832065566799,0.9120894217312268,0.4347826086956521,-0.0216180918712096,0.0010539506987918,0.0290657199586303,0.8958008207474976,0.909536870354943,0.9034400394653468,8.121739130434781,0.3812692316012178,0.4999999999999999,0.470541003774709,0.1004371579001632,1.0973142099417912
