trade,first_interval_index,last_interval_index,first_booking,last_booking,direction,bars,pnl_log,mfe_log,mae_log,giveback_log,losing_never_favorable,losing_after_favorable,boundary_clipped
11,195,242,2024-01-08 09:50:00,2024-01-09 09:45:00,-1.0,48,0.011203575263266633,0.01778999143434158,-0.0003132537694381539,0.006586416171074949,False,False,False
12,243,256,2024-01-09 09:50:00,2024-01-09 10:55:00,1.0,14,-5.0694514864195575e-05,0.0055607655361101915,-0.005005791240335132,0.0056114600509743874,False,True,False
13,257,279,2024-01-09 11:00:00,2024-01-09 14:20:00,-1.0,23,0.009794073258975097,0.014360818415833579,0.0,0.004566745156858482,False,False,False
14,280,289,2024-01-09 14:25:00,2024-01-10 09:40:00,1.0,10,-0.005969170681836116,0.0048007650840755645,-0.005969170681836116,0.010769935765911681,False,True,False
15,290,295,2024-01-10 09:45:00,2024-01-10 10:10:00,-1.0,6,-0.0057899729750872635,0.006393677207742856,-0.0057899729750872635,0.01218365018283012,False,True,False
16,296,307,2024-01-10 10:15:00,2024-01-10 11:10:00,1.0,12,0.004342890244941009,0.011328464921507842,0.0,0.006985574676566833,False,False,False
17,308,340,2024-01-10 11:15:00,2024-01-11 09:55:00,-1.0,33,0.0018370398216104693,0.011820953566456398,0.0,0.009983913744845929,False,False,False
18,341,354,2024-01-11 10:00:00,2024-01-11 11:05:00,1.0,14,-0.0029027596579613434,0.002512323816922303,-0.0036586030678257453,0.0054150834748836465,False,True,False
19,355,362,2024-01-11 11:10:00,2024-01-11 13:15:00,-1.0,8,-0.01090234447428218,0.0,-0.01090234447428218,0.01090234447428218,True,False,False
20,363,375,2024-01-11 13:20:00,2024-01-11 14:20:00,1.0,13,-0.0006969391980923299,0.004461556556807278,-0.0008110300525663297,0.005158495754899607,False,True,False
21,376,394,2024-01-11 14:25:00,2024-01-12 10:25:00,-1.0,19,-0.001152854709648912,0.0037082703810389136,-0.0017477650792680776,0.004861125090687825,False,True,False
22,395,399,2024-01-12 10:30:00,2024-01-12 10:50:00,1.0,5,-0.003932767517352069,0.000101286336559803,-0.0045812553555007705,0.004034053853911873,False,True,False
23,400,424,2024-01-12 10:55:00,2024-01-12 14:25:00,-1.0,25,0.006721406822589414,0.009130151212636292,-0.0003304398693057262,0.0024087443900468776,False,False,False
24,425,430,2024-01-12 14:30:00,2024-01-12 14:55:00,1.0,6,-0.002357434052285119,0.0011127241784275735,-0.002357434052285119,0.003470158230712693,False,True,False
25,431,438,2024-01-12 15:00:00,2024-01-15 10:05:00,-1.0,8,0.0019130898374379057,0.00966701691962153,0.0,0.007753927082183625,False,False,False
26,439,447,2024-01-15 10:10:00,2024-01-15 10:50:00,1.0,9,0.0011303209773328388,0.006162696232784317,0.0,0.005032375255451478,False,False,False
27,448,450,2024-01-15 10:55:00,2024-01-15 11:05:00,-1.0,3,-0.0030506195390044865,0.0,-0.005568691541675029,0.0030506195390044865,True,False,False
28,451,453,2024-01-15 11:10:00,2024-01-15 11:20:00,1.0,3,-0.004450865131887424,0.0,-0.004450865131887424,0.004450865131887424,True,False,False
29,454,486,2024-01-15 11:25:00,2024-01-16 10:05:00,-1.0,33,0.004070544451643829,0.007807851348622216,0.0,0.0037373068969783875,False,False,False
30,487,492,2024-01-16 10:10:00,2024-01-16 10:35:00,1.0,6,-0.0007101768638798718,0.001818334726308475,-0.0018604416161924872,0.0025285115901883468,False,True,False
31,493,518,2024-01-16 10:40:00,2024-01-16 14:15:00,-1.0,26,0.006687427722021486,0.010857249510145696,-0.0005165422775562849,0.00416982178812421,False,False,False
32,519,531,2024-01-16 14:20:00,2024-01-17 09:50:00,1.0,13,0.0024546582623785223,0.01023327924941399,0.0,0.007778620987035469,False,False,False
33,532,583,2024-01-17 09:55:00,2024-01-18 10:10:00,-1.0,52,0.021185066645217764,0.027658441503175393,-0.001555391688927494,0.006473374857957629,False,False,False
34,584,585,2024-01-18 10:15:00,2024-01-18 10:20:00,1.0,2,-0.006766798176546561,0.0,-0.006766798176546561,0.006766798176546561,True,False,False
35,586,600,2024-01-18 10:25:00,2024-01-18 13:05:00,-1.0,15,-0.0005467650980033711,0.010284004422786732,-0.0010665814412711035,0.010830769520790103,False,True,False
36,601,606,2024-01-18 13:10:00,2024-01-18 13:35:00,1.0,6,-0.0038470319809738394,0.0021707726750182323,-0.004462861495991787,0.006017804655992071,False,True,False
37,607,613,2024-01-18 13:40:00,2024-01-18 14:10:00,-1.0,7,-0.007453516909413909,0.004103752775258854,-0.007453516909413909,0.011557269684672763,False,True,False
38,614,633,2024-01-18 14:15:00,2024-01-19 10:20:00,1.0,20,0.016233523800961297,0.025379909193673087,-0.0021809679372193245,0.00914638539271179,False,False,False
39,634,643,2024-01-19 10:25:00,2024-01-19 11:10:00,-1.0,10,-0.005448468228927041,0.0015827444948568873,-0.005448468228927041,0.007031212723783929,False,True,False
40,644,648,2024-01-19 11:15:00,2024-01-19 13:05:00,1.0,5,-0.006638563119242003,0.0,-0.006638563119242003,0.006638563119242003,True,False,False
41,649,657,2024-01-19 13:10:00,2024-01-19 13:50:00,-1.0,9,-0.0038007216177590444,0.0018467951574055585,-0.0038007216177590444,0.005647516775164603,False,True,False
42,658,673,2024-01-19 13:55:00,2024-01-22 09:40:00,1.0,16,-0.00785241569190433,0.0024607945546717704,-0.00785241569190433,0.010313210246576101,False,True,False
43,674,727,2024-01-22 09:45:00,2024-01-23 10:10:00,-1.0,54,0.013905191336366585,0.03224470799057904,-0.0018508678763214223,0.018339516654212455,False,False,False
44,728,737,2024-01-23 10:15:00,2024-01-23 11:00:00,1.0,10,-0.009033605994705386,0.0008123639570733971,-0.009706019581277477,0.009845969951778784,False,True,False
45,738,746,2024-01-23 11:05:00,2024-01-23 13:15:00,-1.0,9,-0.007807151759677314,0.005878721458029914,-0.007807151759677314,0.013685873217707228,False,True,False
46,747,768,2024-01-23 13:20:00,2024-01-24 09:35:00,1.0,22,0.004445398222243626,0.006064251578625302,-0.005014753854559989,0.0016188533563816759,False,False,False
47,769,799,2024-01-24 09:40:00,2024-01-24 13:40:00,-1.0,31,0.022060656060288092,0.03300852466463226,0.0,0.010947868604344171,False,False,False
48,800,821,2024-01-24 13:45:00,2024-01-25 10:00:00,1.0,22,0.012573691097209965,0.021263536277410375,-0.0028278562499753314,0.00868984518020041,False,False,False
49,822,825,2024-01-25 10:05:00,2024-01-25 10:20:00,-1.0,4,-0.003947153477286981,0.0,-0.006720895404189248,0.003947153477286981,True,False,False
50,826,850,2024-01-25 10:25:00,2024-01-25 13:55:00,1.0,25,0.01684339550661219,0.024195792635030654,0.0,0.0073523971284184635,False,False,False
51,851,857,2024-01-25 14:00:00,2024-01-25 14:30:00,-1.0,7,-0.0043630143828036734,0.0,-0.004925021416149087,0.0043630143828036734,True,False,False
52,858,866,2024-01-25 14:35:00,2024-01-26 09:45:00,1.0,9,-0.006295102755825437,0.0015937091066402578,-0.007572065601226795,0.007888811862465695,False,True,False
53,867,895,2024-01-26 09:50:00,2024-01-26 13:40:00,-1.0,29,0.006149642617181432,0.012310698859641346,0.0,0.006161056242459914,False,False,False
54,896,902,2024-01-26 13:45:00,2024-01-26 14:15:00,1.0,7,-0.006707289577606785,0.0,-0.006707289577606785,0.006707289577606785,True,False,False
55,903,955,2024-01-26 14:20:00,2024-01-29 14:40:00,-1.0,53,0.02372025801728677,0.030608007164136194,0.0,0.0068877491468494235,False,False,False
56,956,959,2024-01-29 14:45:00,2024-01-29 15:00:00,1.0,4,-0.009350347123949597,0.0,-0.009350347123949597,0.009350347123949597,True,False,False
57,960,1023,2024-01-30 09:35:00,2024-01-31 10:50:00,-1.0,64,0.053181455196864263,0.06266877695324659,0.0,0.009487321756382325,False,False,False
58,1024,1039,2024-01-31 10:55:00,2024-01-31 13:40:00,1.0,16,0.00908150619100765,0.014780263440514411,0.0,0.005698757249506761,False,False,False
59,1040,1065,2024-01-31 13:45:00,2024-02-01 10:20:00,-1.0,26,-0.00011515762212229927,0.02262467480040213,-0.00011515762212229927,0.02273983242252443,False,True,False
60,1066,1081,2024-02-01 10:25:00,2024-02-01 13:10:00,1.0,16,0.0037497619524669698,0.012061008492635724,0.0,0.008311246540168755,False,False,False
61,1082,1147,2024-02-01 13:15:00,2024-02-02 14:40:00,-1.0,66,0.03356783147101686,0.059131687897667616,0.0,0.02556385642665076,False,False,False
62,1148,1153,2024-02-02 14:45:00,2024-02-05 09:40:00,1.0,6,-0.014368750018391923,0.01038587192073427,-0.014368750018391923,0.02475462193912619,False,True,False
63,1154,1172,2024-02-05 09:45:00,2024-02-05 11:15:00,-1.0,19,0.013815261765123465,0.039947308843793786,-0.000872180506416644,0.02613204707867032,False,False,False
64,1173,1194,2024-02-05 11:20:00,2024-02-05 14:35:00,1.0,22,0.03380341642336095,0.0446420808106928,-0.01499928229442046,0.010838664387331845,False,False,False
65,1195,1205,2024-02-05 14:40:00,2024-02-06 10:00:00,-1.0,11,-0.015800659362160772,0.008738466103864435,-0.015800659362160772,0.024539125466025206,False,True,False
66,1206,1277,2024-02-06 10:05:00,2024-02-07 13:30:00,1.0,72,0.06790944618886922,0.07660562284512148,-0.003111100697930848,0.00869617665625226,False,False,False
67,1278,1293,2024-02-07 13:35:00,2024-02-07 14:50:00,-1.0,16,-0.006151868674565271,0.0040088928687206605,-0.006151868674565271,0.010160761543285931,False,True,False
68,1294,1315,2024-02-07 14:55:00,2024-02-08 11:10:00,1.0,22,0.023248650732606443,0.031994240286538626,0.0,0.008745589553932183,False,False,False
69,1316,1345,2024-02-08 11:15:00,2024-02-19 09:40:00,-1.0,30,0.00432889682207537,0.018233547885774064,-0.004336463253590574,0.013904651063698694,False,False,False
70,1346,1362,2024-02-19 09:45:00,2024-02-19 11:05:00,1.0,17,-0.002489671801955636,0.003815160963211454,-0.005597202755151132,0.00630483276516709,False,True,False
71,1363,1378,2024-02-19 11:10:00,2024-02-19 13:55:00,-1.0,16,-0.0017884234188372634,0.005517860577323842,-0.003732187129747693,0.007306283996161105,False,True,False
72,1379,1394,2024-02-19 14:00:00,2024-02-20 09:45:00,1.0,16,-0.003513637176005886,0.009707471369645186,-0.0047230601894912485,0.013221108545651072,False,True,False
73,1395,1431,2024-02-20 09:50:00,2024-02-20 14:20:00,-1.0,37,-0.00041166745818990664,0.004873187195423508,-0.0021891862983180943,0.0052848546536134145,False,True,False
74,1432,1441,2024-02-20 14:25:00,2024-02-21 09:40:00,1.0,10,-0.00878795352823885,0.005745620550981835,-0.00878795352823885,0.014533574079220684,False,True,False
75,1442,1452,2024-02-21 09:45:00,2024-02-21 10:35:00,-1.0,11,-0.005556460307565419,0.0,-0.005556460307565419,0.005556460307565419,True,False,False
76,1453,1479,2024-02-21 10:40:00,2024-02-21 14:20:00,1.0,27,0.01338963138608092,0.023302485389007387,0.0,0.009912854002926467,False,False,False
77,1480,1490,2024-02-21 14:25:00,2024-02-22 09:45:00,-1.0,11,-0.0028610069779739914,0.0064210545688525395,-0.0028610069779739914,0.009282061546826531,False,True,False
78,1491,1496,2024-02-22 09:50:00,2024-02-22 10:15:00,1.0,6,-0.005400766079235877,0.00537175442003904,-0.005400766079235877,0.010772520499274917,False,True,False
79,1497,1507,2024-02-22 10:20:00,2024-02-22 11:10:00,-1.0,11,-0.0043255676540121645,0.002665120188470042,-0.0043255676540121645,0.006990687842482206,False,True,False
80,1508,1524,2024-02-22 11:15:00,2024-02-22 14:05:00,1.0,17,-0.004233339217284837,0.0013110629352604472,-0.004299215804110956,0.005544402152545284,False,True,False
81,1525,1532,2024-02-22 14:10:00,2024-02-22 14:45:00,-1.0,8,-0.0033014399787089747,0.0014370944165499454,-0.003432745948066906,0.00473853439525892,False,True,False
82,1533,1542,2024-02-22 14:50:00,2024-02-23 10:05:00,1.0,10,0.0010893175781374405,0.009124007767429465,-0.001037923720392946,0.008034690189292025,False,False,False
83,1543,1557,2024-02-23 10:10:00,2024-02-23 11:20:00,-1.0,15,0.005669538538851398,0.008867046680402517,-0.0007998269653375873,0.003197508141551119,False,False,False
84,1558,1561,2024-02-23 11:25:00,2024-02-23 13:10:00,1.0,4,-0.0025889298146154417,0.0,-0.002707970348057626,0.0025889298146154417,True,False,False
85,1562,1569,2024-02-23 13:15:00,2024-02-23 13:50:00,-1.0,8,-0.002193099224937419,0.0,-0.0032482994811265124,0.002193099224937419,True,False,False
86,1570,1591,2024-02-23 13:55:00,2024-02-26 10:10:00,1.0,22,0.005435547032446251,0.011363758650315102,0.0,0.005928211617868851,False,False,False
87,1592,1597,2024-02-26 10:15:00,2024-02-26 10:40:00,-1.0,6,-0.005014445008586629,0.0,-0.005014445008586629,0.005014445008586629,True,False,False
88,1598,1622,2024-02-26 10:45:00,2024-02-26 14:15:00,1.0,25,0.005457128305058379,0.013181472397067791,0.0,0.007724344092009412,False,False,False
89,1623,1629,2024-02-26 14:20:00,2024-02-26 14:50:00,-1.0,7,-0.00160930315581495,0.004895715619359142,-0.00160930315581495,0.006505018775174092,False,True,False
90,1630,1633,2024-02-26 14:55:00,2024-02-27 09:40:00,1.0,4,-0.008177128896970202,0.0,-0.009747275504847112,0.008177128896970202,True,False,False
91,1634,1646,2024-02-27 09:45:00,2024-02-27 10:45:00,-1.0,13,-0.00032680379644673974,0.0028673760914505004,-0.001228228500345274,0.0031941798878972402,False,True,False
92,1647,1690,2024-02-27 10:50:00,2024-02-28 10:25:00,1.0,44,0.050300787795612846,0.05864293655129081,0.0,0.008342148755677965,False,False,False
93,1691,1707,2024-02-28 10:30:00,2024-02-28 13:20:00,-1.0,17,0.011236424364300017,0.0244201472887884,-0.003461649289432769,0.013183722924488382,False,False,False
94,1708,1712,2024-02-28 13:25:00,2024-02-28 13:45:00,1.0,5,-0.007772811716980894,0.0,-0.007772811716980894,0.007772811716980894,True,False,False
95,1713,1730,2024-02-28 13:50:00,2024-02-29 09:45:00,-1.0,18,0.00669808489239074,0.025492243104856236,-0.003086070873980234,0.018794158212465495,False,False,False
96,1731,1750,2024-02-29 09:50:00,2024-02-29 11:25:00,1.0,20,0.010730832685773765,0.021884367416901127,0.0,0.011153534731127361,False,False,False
97,1751,1760,2024-02-29 11:30:00,2024-02-29 13:45:00,-1.0,10,-0.004870660496469044,0.005325654732092743,-0.004870660496469044,0.010196315228561787,False,True,False
98,1761,1799,2024-02-29 13:50:00,2024-03-01 11:30:00,1.0,39,0.014421738846411854,0.022028307030389688,-0.003861858615248636,0.007606568183977834,False,False,False
99,1800,1808,2024-03-01 13:05:00,2024-03-01 13:45:00,-1.0,9,-0.004999485777123477,0.004639113245626497,-0.004999485777123477,0.009638599022749973,False,True,False
100,1809,1830,2024-03-01 13:50:00,2024-03-04 10:05:00,1.0,22,0.0045702009593552315,0.012043766988504487,-0.000800704662844968,0.007473566029149256,False,False,False
101,1831,1837,2024-03-04 10:10:00,2024-03-04 10:40:00,-1.0,7,-0.0008943941688725528,0.00975533374778546,-0.0008943941688725528,0.010649727916658013,False,True,False
102,1838,1855,2024-03-04 10:45:00,2024-03-04 13:40:00,1.0,18,0.0016030056723356806,0.006043716162525632,-0.0015197198797132529,0.004440710490189952,False,False,False
103,1856,1868,2024-03-04 13:45:00,2024-03-04 14:45:00,-1.0,13,-0.0017469173801904722,0.003797534944010085,-0.0021496191483681023,0.005544452324200557,False,True,False
104,1869,1879,2024-03-04 14:50:00,2024-03-05 10:10:00,1.0,11,-0.006563663935659853,0.0038130554870254123,-0.008186721541619178,0.010376719422685265,False,True,False
105,1880,1889,2024-03-05 10:15:00,2024-03-05 11:00:00,-1.0,10,-0.007600597146385347,0.0,-0.007600597146385347,0.007600597146385347,True,False,False
106,1890,1902,2024-03-05 11:05:00,2024-03-05 13:35:00,1.0,13,-0.0011834104337795368,0.0034203464642798965,-0.0016473965713603104,0.004603756898059433,False,True,False
107,1903,1920,2024-03-05 13:40:00,2024-03-06 09:35:00,-1.0,18,0.003717931049371072,0.006884160607420917,-0.0023654220625016964,0.0031662295580498446,False,False,False
108,1921,1922,2024-03-06 09:40:00,2024-03-06 09:45:00,1.0,2,-0.0034981593640907643,0.0,-0.0034981593640907643,0.0034981593640907643,True,False,False
109,1923,1937,2024-03-06 09:50:00,2024-03-06 11:00:00,-1.0,15,0.0039053646694738554,0.010208205706345187,0.0,0.0063028410368713315,False,False,False
110,1938,1960,2024-03-06 11:05:00,2024-03-06 14:25:00,1.0,23,0.006005728399083468,0.0134990555591993,-0.0005062259727941693,0.007493327160115833,False,False,False
111,1961,1972,2024-03-06 14:30:00,2024-03-07 09:55:00,-1.0,12,0.0005277465957029312,0.003540000746822041,-0.0015080647525016204,0.00301225415111911,False,False,False
112,1973,1976,2024-03-07 10:00:00,2024-03-07 10:15:00,1.0,4,-0.007442582565007784,0.0006136324779574588,-0.007442582565007784,0.008056215042965243,False,True,False
113,1977,2019,2024-03-07 10:20:00,2024-03-08 09:50:00,-1.0,43,0.013547879333144414,0.01726568257798037,-0.0021620828654541294,0.0037178032448359558,False,False,False
114,2020,2030,2024-03-08 09:55:00,2024-03-08 10:45:00,1.0,11,-0.0028499168708893364,0.0026917916657114792,-0.0028499168708893364,0.005541708536600815,False,True,False
115,2031,2039,2024-03-08 10:50:00,2024-03-08 11:30:00,-1.0,9,-0.0013443648645303542,0.004435379363706269,-0.0013443648645303542,0.005779744228236623,False,True,False
116,2040,2083,2024-03-08 13:05:00,2024-03-11 11:10:00,1.0,44,0.0072434622292812025,0.012440345856204167,-0.0016461529612801001,0.005196883626922964,False,False,False
117,2084,2087,2024-03-11 11:15:00,2024-03-11 11:30:00,-1.0,4,-0.004725554096844889,0.0,-0.005692780093905073,0.004725554096844889,True,False,False
118,2088,2121,2024-03-11 13:05:00,2024-03-12 10:20:00,1.0,34,0.015425546384477674,0.025163337218505655,0.0,0.009737790834027982,False,False,False
119,2122,2138,2024-03-12 10:25:00,2024-03-12 13:15:00,-1.0,17,-0.001684447338203601,0.005352879382372448,-0.001684447338203601,0.007037326720576049,False,True,False
120,2139,2144,2024-03-12 13:20:00,2024-03-12 13:45:00,1.0,6,-0.0055768363990527405,0.0,-0.0055768363990527405,0.0055768363990527405,True,False,False
121,2145,2149,2024-03-12 13:50:00,2024-03-12 14:10:00,-1.0,5,-0.004454186828434237,0.0008956781065646728,-0.00471055482778745,0.005349864934998909,False,True,False
122,2150,2170,2024-03-12 14:15:00,2024-03-13 10:25:00,1.0,21,0.0015981752488209273,0.006535135797468123,-0.0037431236364496323,0.004936960548647196,False,False,False
123,2171,2186,2024-03-13 10:30:00,2024-03-13 13:15:00,-1.0,16,0.002037816215785007,0.0049247036872440905,0.0,0.0028868874714590835,False,False,False
124,2187,2199,2024-03-13 13:20:00,2024-03-13 14:20:00,1.0,13,-0.0002932013948068453,0.005372329047358541,-0.0013567776782948992,0.005665530442165386,False,True,False
125,2200,2226,2024-03-13 14:25:00,2024-03-14 11:05:00,-1.0,27,0.010958744511167655,0.013952684641904689,0.0,0.0029939401307370345,False,False,False
126,2227,2232,2024-03-14 11:10:00,2024-03-14 13:05:00,1.0,6,-0.0006302092874056856,0.004092859246002121,-0.0012113422657457277,0.004723068533407807,False,True,False
127,2233,2251,2024-03-14 13:10:00,2024-03-14 14:40:00,-1.0,19,0.006274277529919812,0.012988811337192352,-0.0004696054165071662,0.00671453380727254,False,False,False
128,2252,2259,2024-03-14 14:45:00,2024-03-15 09:50:00,1.0,8,-0.0047129318579782345,0.0026707592752776305,-0.0047129318579782345,0.007383691133255865,False,True,False
129,2260,2289,2024-03-15 09:55:00,2024-03-15 13:50:00,-1.0,30,0.0021143111658971083,0.006243203549951283,-0.000287401207813874,0.004128892384054175,False,False,False
130,2290,2354,2024-03-15 13:55:00,2024-03-19 09:45:00,1.0,65,0.02677766088791963,0.03377630431197426,0.0,0.0069986434240546305,False,False,False
131,2355,2380,2024-03-19 09:50:00,2024-03-19 13:25:00,-1.0,26,-0.00042666537282573915,0.002845021608246393,-0.003882034970105013,0.003271686981072132,False,True,False
132,2381,2386,2024-03-19 13:30:00,2024-03-19 13:55:00,1.0,6,-0.002391674212985791,0.0006335668807726524,-0.002391674212985791,0.0030252410937584434,False,True,False
133,2387,2406,2024-03-19 14:00:00,2024-03-20 10:05:00,-1.0,20,0.003941639535041051,0.009624311653991297,-0.0003908683434195968,0.005682672118950246,False,False,False
134,2407,2410,2024-03-20 10:10:00,2024-03-20 10:25:00,1.0,4,-0.005830705130582344,0.0,-0.005830705130582344,0.005830705130582344,True,False,False
135,2411,2426,2024-03-20 10:30:00,2024-03-20 13:15:00,-1.0,16,-0.0009987978264900071,0.0043149079403563394,-0.001491663604475125,0.005313705766846347,False,True,False
136,2427,2457,2024-03-20 13:20:00,2024-03-21 10:20:00,1.0,31,0.008015804386412289,0.014535566447815666,-0.00108516053759246,0.006519762061403377,False,False,False
137,2458,2476,2024-03-21 10:25:00,2024-03-21 13:25:00,-1.0,19,0.010286120984802914,0.014036009355297554,0.0,0.00374988837049464,False,False,False
138,2477,2495,2024-03-21 13:30:00,2024-03-21 15:00:00,1.0,19,-0.00427078631108351,0.0008272882089366957,-0.00427078631108351,0.005098074520020206,False,True,False
139,2496,2524,2024-03-22 09:35:00,2024-03-22 13:25:00,-1.0,29,0.00948547842551827,0.01599393849589226,0.0,0.00650846007037399,False,False,False
140,2525,2539,2024-03-22 13:30:00,2024-03-22 14:40:00,1.0,15,-0.004053389749077347,0.002276736994669483,-0.004053389749077347,0.00633012674374683,False,True,False
141,2540,2555,2024-03-22 14:45:00,2024-03-25 10:30:00,-1.0,16,-8.80187606270939e-05,0.010402869574144397,-0.0016333713896501244,0.010490888334771492,False,True,False
142,2556,2574,2024-03-25 10:35:00,2024-03-25 13:35:00,1.0,19,-0.0022658049521422615,0.0018215055692968126,-0.0028582780403116777,0.0040873105214390745,False,True,False
143,2575,2595,2024-03-25 13:40:00,2024-03-26 09:50:00,-1.0,21,0.009445619044104325,0.014969332053533508,0.0,0.005523713009429183,False,False,False
144,2596,2597,2024-03-26 09:55:00,2024-03-26 10:00:00,1.0,2,-0.005690024665061191,0.0,-0.007354664270918667,0.005690024665061191,True,False,False
145,2598,2627,2024-03-26 10:05:00,2024-03-26 14:00:00,-1.0,30,0.00849297468427985,0.015511183425847739,0.0,0.007018208741567888,False,False,False
146,2628,2634,2024-03-26 14:05:00,2024-03-26 14:35:00,1.0,7,-0.002609888041816418,0.0024872589196386023,-0.004189462662024715,0.00509714696145502,False,True,False
147,2635,2674,2024-03-26 14:40:00,2024-03-27 13:55:00,-1.0,40,0.011894986684671982,0.015685726875919816,-0.0012411922208863404,0.0037907401912478343,False,False,False
148,2675,2683,2024-03-27 14:00:00,2024-03-27 14:40:00,1.0,9,-0.006093175868582164,0.0017789176840706398,-0.006093175868582164,0.007872093552652804,False,True,False
149,2684,2693,2024-03-27 14:45:00,2024-03-28 10:00:00,-1.0,10,0.002941663566384754,0.006992342231566527,0.0,0.004050678665181773,False,False,False
150,2694,2717,2024-03-28 10:05:00,2024-03-28 13:30:00,1.0,24,0.013684734831296569,0.018170417446881866,-0.0008458448379117417,0.0044856826155852975,False,False,False
151,2718,2765,2024-03-28 13:35:00,2024-03-29 13:30:00,-1.0,48,0.013354520915723844,0.020977165817280423,-0.002225853348873426,0.007622644901556579,False,False,False
152,2766,2819,2024-03-29 13:35:00,2024-04-01 14:00:00,1.0,54,0.02147894913727045,0.02522040621760901,-0.0017579923765731966,0.0037414570803385623,False,False,False
153,2820,2829,2024-04-01 14:05:00,2024-04-01 14:50:00,-1.0,10,-0.0023626175353253127,0.000944024588881907,-0.0023626175353253127,0.00330664212420722,False,True,False
154,2830,2834,2024-04-01 14:55:00,2024-04-02 09:45:00,1.0,5,-0.004432877704133481,0.0007734151820214377,-0.004432877704133481,0.005206292886154918,False,True,False
155,2835,2848,2024-04-02 09:50:00,2024-04-02 10:55:00,-1.0,14,0.0023341772900957094,0.005246560870637926,-0.0011521111443388641,0.002912383580542217,False,False,False
156,2849,2860,2024-04-02 11:00:00,2024-04-02 13:25:00,1.0,12,-0.0023526517165357113,0.0032016203942629184,-0.0023526517165357113,0.00555427211079863,False,True,False
157,2861,2879,2024-04-02 13:30:00,2024-04-02 15:00:00,-1.0,19,-0.0005984362778934543,0.005375936118589941,-0.0017033010443677705,0.005974372396483395,False,True,False
158,2880,2882,2024-04-03 09:35:00,2024-04-03 09:45:00,1.0,3,-0.008174823852812391,0.0,-0.008174823852812391,0.008174823852812391,True,False,False
159,2883,2895,2024-04-03 09:50:00,2024-04-03 10:50:00,-1.0,13,0.0014302681238099089,0.008110002847698777,-0.0021481159859519034,0.006679734723888869,False,False,False
160,2896,2908,2024-04-03 10:55:00,2024-04-03 13:25:00,1.0,13,-0.0034989907051251436,0.002937052211622185,-0.0034989907051251436,0.0064360429167473285,False,True,False
161,2909,2987,2024-04-03 13:30:00,2024-04-09 10:30:00,-1.0,79,0.02190131101431771,0.028387381992812467,-0.0011194301294759595,0.0064860709784947575,False,False,False
162,2988,3000,2024-04-09 10:35:00,2024-04-09 13:05:00,1.0,13,-0.000148169101625597,0.0040325345323374414,-0.0024678550962153514,0.004180703633963038,False,True,False
163,3001,3002,2024-04-09 13:10:00,2024-04-09 13:15:00,-1.0,2,-0.006659351695799302,0.0,-0.006659351695799302,0.006659351695799302,True,False,False
164,3003,3014,2024-04-09 13:20:00,2024-04-09 14:15:00,1.0,12,-0.0021835678515296567,0.0006822240768649696,-0.0036732710587895137,0.0028657919283946263,False,True,False
165,3015,3018,2024-04-09 14:20:00,2024-04-09 14:35:00,-1.0,4,-0.003734619133228188,0.0,-0.003734619133228188,0.003734619133228188,True,False,False
166,3019,3026,2024-04-09 14:40:00,2024-04-10 09:45:00,1.0,8,-0.006648996317733477,0.0012551241416437777,-0.006648996317733477,0.007904120459377254,False,True,False
