cell,table,days,losing_days,winning_days,mean_pnl_bp,median_pnl_bp,mean_capture,loss_log,positive_log,net_log
00,fast_slow,45,23,22,19.385827645627785,-1.6982536194339999,0.01567122773578982,-0.248374474716089,0.33561069912141395,0.08723622440532502
01,fast_slow,69,24,45,98.65541780884602,60.433733235078996,0.10523854714391524,-0.23115202551181327,0.9118744083928509,0.6807223828810376
10,fast_slow,71,30,41,13.241727640280384,8.404078385962,0.012114066257021609,-0.27582050873732206,0.3698367749833127,0.09401626624599073
11,fast_slow,57,20,37,63.95685865156763,39.395393992476,0.04003730741424382,-0.24101802097410402,0.6055721152880394,0.3645540943139355
00,short_long_eff,63,33,30,-7.209202993474078,-23.246456615588997,-0.0248699315296484,-0.41601366366331455,0.37059568480442784,-0.04541797885888669
01,short_long_eff,54,25,29,31.7906150044196,9.4355838718755,0.017538836803905538,-0.22807461057916137,0.3997439316030272,0.17166932102386584
10,short_long_eff,65,21,44,65.42433773508887,67.590130630228,0.08404282872054811,-0.1784516563212272,0.6037098515993048,0.4252581952780776
11,short_long_eff,60,18,42,112.50323840053869,65.37024263889401,0.10443024766704077,-0.1738250993756252,0.8488445297788573,0.6750194304032322
