policy_id,entry_alpha,exit_alpha,weight_power,volatility_window,entry_confirm,cooldown,trades,mean_net_bp,median_net_bp,win_rate,profit_factor,mean_bars,short_hold_fraction,sharpe,return,cagr,mdd,sum_trade_net_bp,min_year_trades,eligible
e0.001_x0.05_p1_w240_c3_d5,0.001,0.05,1.0,240,3,5,95,20.35848852146999,-31.136286760629073,0.45263157894736844,1.2663437307408036,621.7157894736843,0.0,0.4903067253801907,0.18585251360897015,0.060867764288740966,0.15479911953663217,1934.0564095396492,19.0,False
e0.001_x0.3_p1_w240_c3_d5,0.001,0.3,1.0,240,3,5,107,20.1083906109135,-10.985549342013012,0.4672897196261682,1.3909940884734322,286.7943925233645,0.0,0.7195952719824609,0.2226490657543878,0.07216451334070673,0.167513371086069,2151.5977953677443,19.0,False
e0.001_x0.15_p0_w240_c3_d0,0.001,0.15,0.0,240,3,0,104,19.50200889310065,-27.635437655095796,0.46153846153846156,1.2966580402304544,430.5192307692308,0.0,0.5601648064170826,0.19984708949713803,0.06519080894050822,0.1371366520830779,2028.2089248824677,20.0,False
e0.001_x0.3_p0_w240_c3_d0,0.001,0.3,0.0,240,3,0,107,18.65876946405953,-16.99021654185895,0.4766355140186916,1.3324774582232892,319.5327102803738,0.0,0.6243678538916165,0.202322561958445,0.06595206937019871,0.12798325256681076,1996.48833265437,20.0,False
e0.001_x0.15_p2_w240_c3_d5,0.001,0.15,2.0,240,3,5,110,17.1795034505365,-19.334998836572638,0.4636363636363636,1.2946310591576926,353.1727272727273,0.0,0.571699189138493,0.18917287024112328,0.0618964545175027,0.13099246429204703,1889.745379559015,22.0,False
e0.001_x0.3_p1_w240_c3_d0,0.001,0.3,1.0,240,3,0,109,16.178223271871364,-14.251048653781684,0.45871559633027525,1.2993392772874968,285.8073394495413,0.0,0.5757084672336796,0.1756224002917004,0.05768645998880095,0.168985112936332,1763.4263366339787,19.0,False
e0.001_x0.05_p0_w240_c3_d5,0.001,0.05,0.0,240,3,5,96,14.684613010712932,-38.4575567574208,0.4375,1.1840602436237708,622.8541666666666,0.0,0.3640097283247525,0.1246011008614254,0.041543974610777745,0.16377431884306626,1409.7228490284415,21.0,False
e0.001_x0.3_p0_w480_c3_d5,0.001,0.3,0.0,480,3,5,114,14.586546691224495,-9.594522791946947,0.49122807017543857,1.2428253455803062,335.7280701754386,0.008771929824561403,0.5023997280703265,0.1603604561858869,0.052906587869372856,0.12632656971795764,1662.8663227995924,25.0,False
e0.001_x0.3_p0_w240_c1_d5,0.001,0.3,0.0,240,1,5,127,14.325862411694532,-5.693512035540582,0.47244094488188976,1.2376533833930734,318.2992125984252,0.007874015748031496,0.5228879916198962,0.17678773913229473,0.05804976121310457,0.15510400064117225,1819.3845262852055,22.0,False
e0.001_x0.05_p2_w480_c3_d5,0.001,0.05,2.0,480,3,5,105,14.316483935293284,-10.06072463337393,0.4857142857142857,1.1721080746049435,632.5714285714286,0.0,0.3743254289500081,0.1322817590655616,0.04400421336251825,0.14130236445351774,1503.230813205795,26.0,False
e0.001_x0.05_p2_w240_c3_d0,0.001,0.05,2.0,240,3,0,106,14.100780082101656,-24.067960746946284,0.4056603773584906,1.1830323013436712,579.2075471698113,0.0,0.3716750452825656,0.13279862117847663,0.04416938056631925,0.15642800630596787,1494.6826887027755,23.0,False
e0.001_x0.15_p2_w240_c3_d0,0.001,0.15,2.0,240,3,0,113,13.479360740507843,-24.677015984494453,0.45132743362831856,1.2228650681575601,350.24778761061947,0.0,0.4541287940710591,0.14583287470885375,0.048318398347582336,0.13340448249277326,1523.1677636773863,22.0,False
e0.001_x0.15_p0_w240_c1_d5,0.001,0.15,0.0,240,1,5,122,12.619692218930753,-21.946062817436164,0.45901639344262296,1.1754828595136309,417.344262295082,0.00819672131147541,0.3943971422191021,0.1379062137011906,0.045798909323157444,0.1385721397306634,1539.602450709552,21.0,False
e0.001_x0.05_p2_w480_c3_d0,0.001,0.05,2.0,480,3,0,109,12.59098544905793,-16.013334435585058,0.47706422018348627,1.1497209481673627,632.5321100917431,0.0,0.32758257795170576,0.11684101824634707,0.039047120266267665,0.16747690604919419,1372.4174139473143,26.0,False
e0.001_x0.3_p0_w480_c3_d0,0.001,0.3,0.0,480,3,0,117,12.444433075580685,-12.656997553102123,0.48717948717948717,1.2016449748022535,337.97435897435895,0.008547008547008548,0.43191419831598266,0.13606720325053878,0.045212742168036835,0.14360344546543746,1455.9986698429402,25.0,False
e0.001_x0.05_p2_w120_c3_d5,0.001,0.05,2.0,120,3,5,97,11.672908683729343,-31.81071876179331,0.4329896907216495,1.1605853395344154,522.7835051546392,0.0,0.3300266169805564,0.09980661608590902,0.0335261706520813,0.16062357129183635,1132.2721423217463,17.0,False
e0.001_x0.05_p1_w240_c3_d0,0.001,0.05,1.0,240,3,0,101,11.666030708729002,-45.027325343456326,0.42574257425742573,1.146421049776449,610.2970297029703,0.0,0.2982138164601968,0.09894869245717719,0.03324663924093518,0.17790090979494189,1178.2691015816292,20.0,False
e0.001_x0.3_p2_w240_c3_d5,0.001,0.3,2.0,240,3,5,113,11.649093559153744,-20.0033136670541,0.4424778761061947,1.2265582669315576,241.76106194690266,0.0,0.46074496577266455,0.12669095443146738,0.04221447283472579,0.14883852590138658,1316.3475721843731,22.0,False
e0.001_x0.3_p0_w240_c1_d0,0.001,0.3,0.0,240,1,0,130,11.381704907527206,-13.373847443209353,0.46153846153846156,1.1828665188147431,317.66153846153844,0.007692307692307693,0.41784999328370515,0.13686205765575177,0.04546617049128732,0.15381158885396806,1479.621637978537,22.0,False
e0.001_x0.3_p2_w120_c3_d5,0.001,0.3,2.0,120,3,5,106,11.119658658156947,-3.9283097945558287,0.49056603773584906,1.2317879137565617,219.5188679245283,0.0,0.4533920811057588,0.11420717597395269,0.03819708943864364,0.0892493380175321,1178.6838177646364,18.0,False
e0.001_x0.05_p0_w240_c3_d0,0.001,0.05,0.0,240,3,0,101,11.077461427762563,-39.910704891119586,0.40594059405940597,1.1404346852412188,613.7623762376238,0.0,0.28677013720233324,0.0922626959372792,0.031063285592699774,0.1618007397660659,1118.823604204019,21.0,False
e0.001_x0.3_p0_w120_c3_d0,0.001,0.3,0.0,120,3,0,100,10.914033016513226,-1.9084781063327672,0.5,1.2077462847544165,286.02,0.0,0.3958313579145998,0.10298451566994404,0.03456036450680511,0.08063573023642445,1091.4033016513226,17.0,False
e0.05_x0.05_p2_w480_c3_d5,0.05,0.05,2.0,480,3,5,222,10.83733166819855,-21.366172624406875,0.4594594594594595,1.131245661484818,639.2837837837837,0.0,0.3960594046545634,0.19766278282878513,0.06451823549218783,0.17297051405540653,2405.887630340078,57.0,False
e0.001_x0.15_p2_w120_c3_d5,0.001,0.15,2.0,120,3,5,105,10.629354290975098,-2.6093670024174287,0.4857142857142857,1.191101248827511,305.20952380952383,0.0,0.38379473492734395,0.10395891630976672,0.034877076723505596,0.1188193205688437,1116.0822005523853,18.0,False
e0.001_x0.15_p1_w240_c3_d5,0.001,0.15,1.0,240,3,5,103,10.603968628376537,-18.774647862461748,0.4563106796116505,1.165946903591548,419.92233009708735,0.0,0.327116023768509,0.0968205365579331,0.032552620638132135,0.14717738326496088,1092.2087687227834,19.0,False
e0.05_x0.15_p0_w240_c3_d0,0.05,0.15,0.0,240,3,0,296,10.40629346260843,-29.099965580401953,0.43243243243243246,1.1441569841539696,425.9594594594595,0.0033783783783783786,0.5073397453590293,0.2757318394496795,0.08807636698504351,0.22458101333260394,3080.262864932095,78.0,False
e0.05_x0.05_p2_w480_c3_d0,0.05,0.05,2.0,480,3,0,262,10.084527976216625,-28.8022631916135,0.44656488549618323,1.1149438962742424,639.412213740458,0.0,0.38541984104186605,0.20511312228170153,0.06680899913317462,0.2670878308953266,2642.146329768756,66.0,False
e0.001_x0.3_p2_w120_c3_d0,0.001,0.3,2.0,120,3,0,107,10.067960958484395,-5.570269611848699,0.48598130841121495,1.207703117322804,218.66355140186917,0.0,0.41378498647782586,0.10290777869502765,0.03453541470523702,0.08924933801753199,1077.2718225578303,18.0,False
e0.001_x0.15_p2_w480_c1_d5,0.001,0.15,2.0,480,1,5,127,9.891970954438294,-14.132388743710589,0.4645669291338583,1.1506660963882949,371.18110236220474,0.0,0.3388095115227503,0.11036160408978812,0.03695363106304539,0.12395643083671459,1256.2803112136635,31.0,False
e0.001_x0.15_p0_w240_c1_d0,0.001,0.15,0.0,240,1,0,126,9.855923019846708,-28.509636817354856,0.4444444444444444,1.1352851389961174,416.6825396825397,0.007936507936507936,0.3146242266366236,0.10391055996274923,0.034861363630329656,0.13402710049831112,1241.8463005006852,22.0,False
e0.001_x0.05_p0_w480_c3_d5,0.001,0.05,0.0,480,3,5,101,9.514640239972131,-26.471407327279817,0.46534653465346537,1.11147448429843,628.0,0.0,0.23938622735719794,0.0717060832278642,0.024295201158364366,0.20640219639621937,960.9786642371852,22.0,False
e0.05_x0.05_p2_w120_c3_d5,0.05,0.05,2.0,120,3,5,262,9.496670104317088,-26.122676729284365,0.4541984732824427,1.1259127190488218,511.9465648854962,0.0,0.4274914594298478,0.21068007388801657,0.06851464241084249,0.2347753685025875,2488.127567331077,67.0,False
e0.01_x0.05_p2_w480_c3_d5,0.01,0.05,2.0,480,3,5,176,9.391870898157878,-21.3701943847755,0.44886363636363635,1.1048431111044965,638.1590909090909,0.0,0.2981179366591462,0.11933441110467502,0.03985061725755523,0.28547317426396646,1652.9692780757864,44.0,False
e0.001_x0.15_p2_w120_c3_d0,0.001,0.15,2.0,120,3,0,106,9.36216281404002,-5.482357139481864,0.4811320754716981,1.1663977239035663,303.6320754716981,0.0,0.34108073435556974,0.09030234879901,0.030421467216651843,0.11881932056884326,992.3892582882422,18.0,False
e0.001_x0.3_p0_w120_c3_d5,0.001,0.3,0.0,120,3,5,99,9.293427851760105,-4.284732249015821,0.494949494949495,1.178449345459049,284.979797979798,0.0,0.33804418932155833,0.08469990616323475,0.02858305886972512,0.08113408406016354,920.0493573242504,17.0,False
e0.01_x0.05_p2_w120_c3_d0,0.01,0.05,2.0,120,3,0,206,9.17294021098126,-22.98641833904991,0.44660194174757284,1.1215087678726665,522.1019417475728,0.0,0.36662760110125814,0.15803754957823113,0.05217548406271466,0.1922413915704847,1889.6256834621395,50.0,False
e0.05_x0.05_p0_w480_c3_d0,0.05,0.05,0.0,480,3,0,239,9.061374196786167,-33.45723248364685,0.4435146443514644,1.1032619950741498,671.6569037656903,0.0,0.3290248051498954,0.1558884080864129,0.051498216667870356,0.26994178352568854,2165.668433031894,57.0,False
e0.05_x0.05_p0_w240_c3_d5,0.05,0.05,0.0,240,3,5,220,8.964591160169157,-31.8004032242869,0.42272727272727273,1.1092296633589516,588.2227272727273,0.004545454545454545,0.3411985636537373,0.1503477202557213,0.0497483546934796,0.18866175400381602,1972.2100552372144,56.0,False
e0.01_x0.05_p1_w480_c3_d0,0.01,0.05,1.0,480,3,0,174,8.952321223831184,-19.907598634659742,0.45977011494252873,1.0942965494732435,705.1494252873563,0.0,0.2673709267654722,0.10250006716491322,0.03440283478871908,0.29347236035196067,1557.7038929466262,39.0,False
e0.001_x0.15_p2_w480_c1_d0,0.001,0.15,2.0,480,1,0,129,8.91569199194896,-14.132388743710589,0.46511627906976744,1.1367338371174829,373.3720930232558,0.0,0.3051246791514518,0.0990073960181217,0.03326577076561121,0.1347989724700327,1150.1242669614157,32.0,False
e0.01_x0.05_p1_w480_c3_d5,0.01,0.05,1.0,480,3,5,162,8.804296405566967,-13.105324901818705,0.46296296296296297,1.0928205481978452,706.5617283950618,0.0,0.2534628878548489,0.09171334104304374,0.030883502552376596,0.27740093528103993,1426.2960177018488,37.0,False
e0.001_x0.15_p0_w120_c3_d0,0.001,0.15,0.0,120,3,0,98,8.793411488272541,-11.157656952713868,0.47959183673469385,1.1469368028368279,368.3775510204082,0.0,0.28768337932161975,0.07569444784877111,0.0256149253846083,0.12103290982147263,861.754325850709,17.0,False
e0.001_x0.3_p2_w240_c3_d0,0.001,0.3,2.0,240,3,0,115,8.716842108851544,-20.416025247653735,0.43478260869565216,1.16368707304334,241.51304347826087,0.0,0.3466929631068866,0.09161247031032471,0.03085048496111087,0.1508455198229468,1002.4368425179276,22.0,False
e0.01_x0.3_p0_w480_c3_d0,0.01,0.3,0.0,480,3,0,206,8.672837392983741,-26.195409175212014,0.4223300970873786,1.136466942725854,328.7864077669903,0.0048543689320388345,0.40254700471214777,0.1576897577027525,0.052065938771551634,0.13307211179923806,1786.6045029546508,49.0,False
e0.01_x0.05_p1_w480_c1_d5,0.01,0.05,1.0,480,1,5,174,8.515094735044785,-22.541724170273557,0.4540229885057471,1.0897713262071635,715.8735632183908,0.0,0.25494387389153933,0.09385134006520879,0.03158285639214298,0.3022766206394264,1481.6264838977927,43.0,False
e0.01_x0.3_p0_w480_c3_d5,0.01,0.3,0.0,480,3,5,201,7.924123979968766,-23.657754768224848,0.4228855721393035,1.1246439162943667,328.0348258706468,0.004975124378109453,0.36576589085286565,0.13656051028285687,0.04537003991908417,0.13681580763702217,1592.748919973722,49.0,False
e0.05_x0.05_p2_w480_c1_d0,0.05,0.05,2.0,480,1,0,273,7.8979835723907,-24.498111645148146,0.4432234432234432,1.091021430826506,639.1098901098901,0.0,0.31375904708323843,0.14640982660171886,0.04850133732095707,0.2861043807551509,2156.149515262661,69.0,False
e0.01_x0.05_p2_w120_c3_d5,0.01,0.05,2.0,120,3,5,185,7.782367229818402,-25.09821500612297,0.4486486486486487,1.1026606948316142,525.9351351351352,0.0,0.295961175521388,0.11133827293273835,0.03726970130735019,0.15558255764986106,1439.7379375164044,43.0,False
e0.001_x0.05_p0_w480_c3_d0,0.001,0.05,0.0,480,3,0,107,7.765052410862035,-26.471407327279817,0.45794392523364486,1.0903047635005223,627.4299065420561,0.0,0.20151927107606185,0.056768511465365545,0.0193237422176904,0.201568300226317,830.8606079622377,22.0,False
e0.01_x0.05_p2_w480_c1_d0,0.01,0.05,2.0,480,1,0,201,7.709127814809539,-25.33844258641338,0.44776119402985076,1.0874757858209858,643.7213930348258,0.0,0.2639146624692263,0.10195176363130454,0.03422448654978982,0.21213707372752622,1549.5346907767173,48.0,False
e0.01_x0.05_p1_w480_c1_d0,0.01,0.05,1.0,480,1,0,188,7.666878197004341,-19.164214507011444,0.46808510638297873,1.0831515390379443,715.8510638297872,0.0,0.2432573875492216,0.08756317999226582,0.02952339830150197,0.2631628580412845,1441.3731010368163,45.0,False
e0.05_x0.05_p0_w240_c3_d0,0.05,0.05,0.0,240,3,0,258,7.657050648727496,-41.27334541482952,0.4108527131782946,1.0909956694992193,598.2248062015503,0.003875968992248062,0.3063498796665639,0.13611670550543153,0.04522852865891758,0.21031792054381704,1975.5190673716938,70.0,False
e0.05_x0.05_p0_w480_c1_d0,0.05,0.05,0.0,480,1,0,253,7.5634066701240075,-31.547832320502067,0.4268774703557312,1.0837711279364153,689.6324110671936,0.0,0.2827567462772931,0.12037405460487705,0.04018529739775678,0.32274987363107366,1913.5418875413739,59.0,False
e0.05_x0.15_p0_w240_c3_d5,0.05,0.15,0.0,240,3,5,271,7.504441624335968,-30.579285837640803,0.4280442804428044,1.1055517431882336,419.99630996309963,0.0036900369003690036,0.3624376358205645,0.15938770399084512,0.05260054360157751,0.17936988513283258,2033.7036801950474,70.0,False
e0.001_x0.05_p0_w120_c3_d5,0.001,0.05,0.0,120,3,5,91,7.480135086071929,-42.420998376881954,0.43956043956043955,1.104460262803162,541.1428571428571,0.0,0.2075218367862182,0.052945589841229435,0.018044043391020503,0.11810556930093985,680.6922928325455,16.0,False
e0.05_x0.3_p0_w240_c3_d0,0.05,0.3,0.0,240,3,0,330,7.4734177275306495,-37.60384434616681,0.42727272727272725,1.1193279626567398,310.1939393939394,0.0030303030303030303,0.44398176337198614,0.2106018830529992,0.06849072125130018,0.219281529784215,2466.2278500851144,90.0,False
e0.01_x0.05_p2_w480_c1_d5,0.01,0.05,2.0,480,1,5,188,7.357729956630512,-25.271566965315294,0.43617021276595747,1.0818515471569872,639.7765957446809,0.0,0.24196656697088842,0.08630925143366408,0.029111789831602453,0.2819699606468691,1383.2532318465362,45.0,False
e0.01_x0.05_p2_w480_c3_d0,0.01,0.05,2.0,480,3,0,190,7.2309088128806644,-20.6383378159114,0.4421052631578947,1.0818472349970756,643.4105263157895,0.0,0.2414891191043311,0.08593360725657173,0.028988422283258375,0.26492430491824426,1373.8726744473263,45.0,False
e0.01_x0.05_p2_w240_c3_d5,0.01,0.05,2.0,240,3,5,174,7.145080490126266,-39.665269473243,0.42528735632183906,1.0829128944202544,575.8735632183908,0.0,0.2344707346910169,0.07848167028007569,0.026535302719043585,0.20963144182608762,1243.2440052819702,43.0,False
e0.05_x0.05_p2_w120_c3_d0,0.05,0.05,2.0,120,3,0,308,7.052413591021007,-36.43850506062751,0.43506493506493504,1.089220980464834,531.7694805194806,0.0,0.33674790833341406,0.1605915438017338,0.05297926729254532,0.20576222478035489,2172.14338603447,83.0,False
e0.001_x0.15_p0_w120_c3_d5,0.001,0.15,0.0,120,3,5,97,6.919712830806945,-13.516936461566154,0.4742268041237113,1.1163804606255645,367.96907216494844,0.0,0.2292870144527608,0.055885969304677374,0.01902858569013155,0.12108213636701937,671.2121445882736,17.0,False
e0.05_x0.05_p0_w120_c3_d5,0.05,0.05,0.0,120,3,5,238,6.8674178281371745,-24.62061435745455,0.4579831932773109,1.085644171476661,524.9201680672269,0.004201680672268907,0.2832429447228325,0.11214664380174622,0.03753116960256042,0.17161747628182877,1634.4454430966475,60.0,False
e0.01_x0.15_p0_w240_c3_d0,0.01,0.15,0.0,240,3,0,196,6.862214259980249,-28.311766783956635,0.4387755102040816,1.0883417717228998,422.234693877551,0.00510204081632653,0.26612568021347643,0.09388250461742498,0.03159304391959106,0.19748013041454315,1344.9939949561287,46.0,False
e0.001_x0.15_p1_w240_c3_d0,0.001,0.15,1.0,240,3,0,106,6.735747501648544,-25.34465575895983,0.44339622641509435,1.1017282829270123,419.3207547169811,0.0,0.2140584378262318,0.055592774889079655,0.01893049437160088,0.1759412379309898,713.9892351747457,19.0,False
e0.001_x0.3_p1_w480_c3_d0,0.001,0.3,1.0,480,3,0,117,6.718515385940197,-17.80654256915426,0.4700854700854701,1.1079623649992794,316.0769230769231,0.0,0.24479914073451295,0.06342394504658255,0.021544409029753187,0.15036752519376428,786.0663001550031,25.0,False
e0.001_x0.05_p2_w120_c3_d0,0.001,0.05,2.0,120,3,0,102,6.653587062048945,-37.69863742071333,0.4215686274509804,1.0894375124703155,508.61764705882354,0.0,0.1996235737021136,0.050553038342866286,0.01724160679548037,0.17267714263230294,678.6658803289923,18.0,False
e0.05_x0.15_p2_w120_c3_d5,0.05,0.15,2.0,120,3,5,348,6.6249067338322245,-20.20948770343811,0.4425287356321839,1.1114845154600184,305.0603448275862,0.0,0.42966728890930184,0.20047980366370632,0.06538547955316609,0.22962214565797145,2305.4675433736143,94.0,False
e0.01_x0.15_p0_w480_c3_d5,0.01,0.15,0.0,480,3,5,184,6.576195875497992,-21.460212817182022,0.42391304347826086,1.0818357527547326,456.2282608695652,0.005434782608695652,0.23634770970497782,0.07897837530830243,0.026699158012504443,0.20034063084579945,1210.0200410916304,45.0,False
e0.05_x0.3_p0_w240_c3_d5,0.05,0.3,0.0,240,3,5,308,6.571029025370786,-31.689550437976056,0.42857142857142855,1.10586448002409,315.262987012987,0.003246753246753247,0.3784921614615068,0.1633045368460666,0.0538318251799379,0.19066008096004405,2023.876939814202,83.0,False
e0.01_x0.05_p2_w240_c3_d0,0.01,0.05,2.0,240,3,0,188,6.269850330188651,-37.64364844907331,0.42021276595744683,1.0725365013540138,585.2978723404256,0.0,0.21445852742361732,0.06816405644305479,0.02312047422689112,0.20344657616263573,1178.7318620754663,48.0,False
e0.05_x0.05_p2_w480_c1_d5,0.05,0.05,2.0,480,1,5,242,6.262019826399388,-22.037357439286254,0.4380165289256198,1.0718301457671027,617.6735537190083,0.0,0.24086700377956774,0.08703420452521238,0.029349797228016117,0.2144358667919598,1515.4087979886517,61.0,False
e0.01_x0.15_p2_w120_c3_d5,0.01,0.15,2.0,120,3,5,221,6.253993998045828,-18.776735513470477,0.46153846153846156,1.1066232198697084,308.6561085972851,0.0,0.33322651746863885,0.1164272217969553,0.03891366081006309,0.2110791596631616,1382.132673568128,54.0,False
e0.01_x0.15_p0_w480_c3_d0,0.01,0.15,0.0,480,3,0,192,6.08540722689546,-27.680979568202034,0.4270833333333333,1.0750570553425902,463.6354166666667,0.005208333333333333,0.22342142364968562,0.07240905726123525,0.02452804342374404,0.21982745913094015,1168.3981875639283,46.0,False
e0.01_x0.3_p1_w480_c3_d5,0.01,0.3,1.0,480,3,5,211,6.083135553263371,-27.26454405083123,0.4218009478672986,1.1011627258300456,305.6919431279621,0.0,0.3064394462288317,0.10610071798101761,0.03557259122197953,0.12909897412261673,1283.5416017385712,50.0,False
e0.001_x0.3_p1_w480_c3_d5,0.001,0.3,1.0,480,3,5,116,5.778685114394873,-18.290595215808004,0.46551724137931033,1.0926747365325136,312.1810344827586,0.0,0.21125898752880676,0.05140477284919509,0.0175274063274955,0.14940925469180588,670.3274732698053,25.0,False
e0.001_x0.05_p0_w120_c3_d0,0.001,0.05,0.0,120,3,0,95,5.725481678814561,-40.447062081359064,0.4421052631578947,1.0785925316324763,539.2631578947369,0.0,0.16493884770165962,0.03782570835811083,0.012952799557870431,0.1283600799892476,543.9207594873833,17.0,False
e0.05_x0.05_p0_w480_c1_d5,0.05,0.05,0.0,480,1,5,222,5.724864431871587,-33.22486337490716,0.45045045045045046,1.065242222702307,649.4054054054054,0.0,0.21405613421639957,0.06831211075365085,0.023169627940862192,0.19687692045330785,1270.9199038754923,54.0,False
e0.01_x0.05_p2_w240_c1_d5,0.01,0.05,2.0,240,1,5,197,5.600015199461132,-37.27255433522147,0.41624365482233505,1.062394481597185,576.4162436548223,0.0,0.19203669050541683,0.05466786159723802,0.018620938064334958,0.22996970511375459,1103.202994293843,50.0,False
e0.05_x0.05_p1_w480_c3_d5,0.05,0.05,1.0,480,3,5,205,5.54876417725542,-29.648305739014003,0.4682926829268293,1.0616334061566373,695.2682926829268,0.0,0.1913017056042847,0.053177311357335943,0.018121697047150498,0.22269563530400927,1137.4966563373612,52.0,False
e0.01_x0.3_p0_w120_c3_d5,0.01,0.3,0.0,120,3,5,217,5.42586935040397,-17.498122837298347,0.46543778801843316,1.0966006424029437,269.82488479262673,0.004608294930875576,0.3003975679025251,0.09735940833551293,0.03272843667932146,0.19460518858696818,1177.4136490376616,53.0,False
e0.05_x0.05_p1_w120_c3_d5,0.05,0.05,1.0,120,3,5,234,5.352494701716773,-27.822948690595652,0.4444444444444444,1.0627893911351765,565.4273504273505,0.0,0.20910975997239753,0.06528284678137974,0.022163031285100887,0.2571074426011538,1252.4837602017249,55.0,False
e0.05_x0.3_p0_w480_c3_d0,0.05,0.3,0.0,480,3,0,321,5.309997285969801,-36.37433440133786,0.411214953271028,1.083674228587574,322.0436137071651,0.003115264797507788,0.31615327121660913,0.1299832452587446,0.04326910862233224,0.2050354113054319,1704.509128796306,83.0,False
e0.01_x0.15_p0_w480_c1_d5,0.01,0.15,0.0,480,1,5,212,4.864447978217463,-35.83361000450091,0.4339622641509434,1.0597310087030414,454.04716981132077,0.0047169811320754715,0.18825969887217153,0.05250120339598041,0.017895091006973507,0.20842986206321834,1031.262971382102,51.0,False
e0.001_x0.3_p1_w120_c3_d5,0.001,0.3,1.0,120,3,5,104,4.815393259750855,-7.564279670697616,0.47115384615384615,1.0915108650039336,251.0,0.0,0.19143586962086356,0.04053048093885114,0.013867107059015726,0.09884534422716362,500.80089901408894,18.0,False
e0.01_x0.05_p2_w120_c1_d5,0.01,0.05,2.0,120,1,5,210,4.811569263550354,-20.993490700392805,0.4523809523809524,1.0591679162029575,519.5904761904762,0.0,0.19173598702625883,0.05453958726018193,0.018577992328112636,0.24581734635471175,1010.4295453455744,48.0,False
e0.05_x0.15_p2_w480_c3_d0,0.05,0.15,2.0,480,3,0,331,4.779391803056503,-43.55079126435734,0.40483383685800606,1.0702951411340897,361.34743202416917,0.0,0.27281127617448503,0.1070193045466048,0.03587061732572816,0.24031480123500815,1581.9786868117023,90.0,False
e0.001_x0.05_p0_w240_c1_d0,0.001,0.05,0.0,240,1,0,119,4.730547504559346,-30.79903653562921,0.40336134453781514,1.057109062000332,604.4621848739496,0.008403361344537815,0.14068701514521673,0.02887185818343241,0.00991493153681855,0.17902089057889992,562.9351530425622,23.0,False
e0.01_x0.15_p2_w120_c3_d0,0.01,0.15,2.0,120,3,0,233,4.6644547133622885,-19.613224507815108,0.45493562231759654,1.0791567095308492,303.72103004291847,0.0,0.2589019583153816,0.0827891095194313,0.027954623724306238,0.2463882003250638,1086.8179482134133,57.0,False
