year,view,scope,cost_bps,policy,cagr,total_log_return,mdd,daily_mdd,longest_underwater_days,mean_exposure,turnover,cost_log,daily_sharpe
2024,0,annual,0,baseline,2.4093749243357157,1.226528967846291,0.12403523251617764,0.07204996719073824,30,1.0,1360.0,0.0,4.100062727008508
2024,0,annual,0,constant_075,1.5090312585723036,0.9198967258847183,0.09454894530555184,0.05453938191848073,30,0.75,1020.0,0.0,4.100062727008508
2024,0,annual,0,constant_050,0.8464492747800345,0.6132644839231455,0.06407010546525316,0.036698368729056,30,0.5,680.0,0.0,4.100062727008508
2024,0,annual,0,slow_conflict_half,1.8816563567749158,1.0583652527076783,0.08453814681948668,0.06000370595436934,29,0.8295024104683195,1111.5,0.0,4.027752496883893
2024,0,annual,0,chop_half,2.2327965474068145,1.1733475667930682,0.12403523251617764,0.0663760005411985,23,0.9335399449035813,1367.0,0.0,3.945277997832085
2024,0,annual,0,slow_conflict_half_matched_constant,1.7660179848536597,1.0174087353377184,0.10403193973546619,0.060143454544253204,30,0.8295024104683195,1128.1232782369145,0.0,4.100062727008508
2024,0,annual,0,chop_half_matched_constant,2.1424846758988494,1.1450137850658728,0.11629160690480461,0.06742684676838351,30,0.9335399449035809,1269.6143250688706,0.0,4.100062727008508
2024,0,annual,1,baseline,1.9758073074466156,1.0905153660326856,0.12438558338458046,0.07630915962138744,35,1.0,1360.0,0.1360136018136054,3.615343761080907
2024,0,annual,1,constant_075,1.265712038054878,0.8178890751196322,0.09482056024931156,0.05779584466319389,35,0.75,1020.0,0.10200765076508607,3.615355785884379
2024,0,annual,1,constant_050,0.7250587082916746,0.5452610836964619,0.06425728208486116,0.03891152703300657,35,0.5,680.0,0.06800340022668366,3.615367809890849
2024,0,annual,1,slow_conflict_half,1.5784963152811518,0.947206405491432,0.08801059246180692,0.06300713008932897,35,0.8295024104683195,1111.5,0.11115884721624644,3.5778924488738064
2024,0,annual,1,chop_half,1.819714060339259,1.0366354827661786,0.1243855833845804,0.0704287408177791,35,0.9335399449035813,1367.0,0.1367120840268895,3.458079365620301
2024,0,annual,1,slow_conflict_half_matched_constant,1.4709113462188235,0.9045870486691354,0.10432919814204093,0.06372313866609186,35,0.8295024104683195,1128.1232782369145,0.11282168666858303,3.6153519619673644
2024,0,annual,1,chop_half_matched_constant,1.7677660058592366,1.018040498726622,0.11662156693268265,0.0714233663686986,35,0.9335399449035809,1269.6143250688706,0.12697328633925087,3.615346957835091
2024,0,annual,3,baseline,1.2668847199483615,0.8184065188642485,0.12508607488984175,0.0909842433410093,59,1.0,1360.0,0.40812244898204253,2.6683345641803076
2024,0,annual,3,constant_075,0.8474898043823478,0.6138278552227447,0.09536366790093846,0.06904342438616046,59,0.75,1020.0,0.3060688706619735,2.668439435589223
