year,view,scenario,cost_bps,rank,phase,mdd,start,end,minutes,days,baseline_net_log,slow_net_log,matched_net_log,slow_vs_matched_log,conflict_share,both_share,wins_removed_log,losses_avoided_log,gross_delta_log,cost_savings_log,net_delta_log
2022,0,legacy_on_minute,0,1,decline,0.14717708324042877,2022-10-24 09:39:00,2022-11-11 10:50:00,3431,15,-0.15920335355875714,-0.11751839000467657,-0.13349590432751052,0.015977514322833956,0.3512095598950743,0.1311570970562518,0.22241148770519548,0.26409645125927605,0.04168496355408058,0.0,0.04168496355408058
2022,0,legacy_on_minute,0,1,recovery,0.14717708324042877,2022-11-11 10:50:00,2022-12-30 14:59:00,8559,36,0.09846358579709058,0.07850730536136519,0.08256412403059585,-0.004056818669230664,0.29466059119055965,0.039140086458698445,0.35006234138540737,0.330106060949682,-0.019956280435725393,0.0,-0.019956280435725393
2022,0,legacy_on_minute,0,2,decline,0.10519845867872034,2022-01-11 11:10:00,2022-02-07 10:18:00,3308,15,-0.11115332683604162,-0.07913883722764359,-0.09320478214368942,0.014065944916045828,0.3778718258766626,0.061970979443772674,0.13728872084561417,0.1693032104540122,0.032014489608398033,0.0,0.032014489608398033
2022,0,legacy_on_minute,0,2,recovery,0.10519845867872034,2022-02-07 10:18:00,2022-03-10 09:30:00,5472,24,0.11740131464931913,0.09803156191797369,0.0984438726824004,-0.0004123107644267241,0.28234649122807015,0.028326023391812866,0.2630753417209517,0.24370558898960626,-0.019369752731345447,0.0,-0.019369752731345447
2022,0,legacy_on_minute,0,3,decline,0.09177052805627944,2022-06-09 13:57:00,2022-06-23 10:12:00,2265,11,-0.09625820990479284,-0.0987298150615139,-0.08071486242559003,-0.018014952635923884,0.24415011037527592,0.04415011037527594,0.10567180925932274,0.10320020410260167,-0.0024716051567210684,0.0,-0.0024716051567210684
2022,0,legacy_on_minute,0,3,recovery,0.09177052805627944,2022-06-23 10:12:00,2022-07-18 09:45:00,4053,18,0.09628605829459325,0.06135843591836654,0.08073821398130393,-0.0193797780629374,0.308413520848754,0.03577596841845546,0.2302786648969093,0.19535104252068258,-0.03492762237622671,0.0,-0.03492762237622671
2022,0,legacy_on_minute,0,4,decline,0.08497128854430842,2022-08-29 09:30:00,2022-09-30 13:48:00,5688,24,-0.08879983555881488,-0.0521896873395864,-0.07446083318642599,0.022271145846839615,0.36831926863572434,0.05450070323488045,0.33445075476683206,0.37106090298606054,0.03661014821922848,0.0,0.03661014821922848
2022,0,legacy_on_minute,0,4,recovery,0.08497128854430842,2022-09-30 13:48:00,2022-10-12 14:46:00,778,4,0.088988108527011,0.07302748076685939,0.07461870467335101,-0.0015912239064916189,0.2326478149100257,0.0,0.045830389466037236,0.029869761705885622,-0.015960627760151613,0.0,-0.015960627760151613
2022,0,legacy_on_minute,0,5,decline,0.07947642173335472,2022-08-01 09:38:00,2022-08-12 09:39:00,2161,10,-0.08281266400734655,-0.06787983255948715,-0.06944044345994814,0.0015606109004609884,0.24525682554372977,0.08329477093937991,0.0730580745094298,0.0879909059572892,0.014932831447859396,0.0,0.014932831447859396
2022,0,legacy_on_minute,0,5,recovery,0.07947642173335472,2022-08-12 09:39:00,2022-08-25 10:07:00,2188,10,0.08352518051579327,0.07395783501945985,0.07003790597262236,0.0039199290468375,0.363345521023766,0.015996343692870202,0.11121245810278646,0.10164511260645304,-0.009567345496333424,0.0,-0.009567345496333424
2022,0,legacy_on_minute,0,6,decline,0.07340044621483233,2022-05-13 09:30:00,2022-06-02 09:31:00,3361,15,-0.07623378756114718,-0.05800842875645884,-0.06392389471262411,0.005915465956165287,0.42398095804819996,0.1368640285629277,0.22865672027170536,0.2468820790763937,0.01822535880468834,0.0,0.01822535880468834
2022,0,legacy_on_minute,0,6,recovery,0.07340044621483233,2022-06-02 09:31:00,2022-06-06 10:35:00,304,2,0.07646222283702553,0.07994801564401044,0.06411544327647035,0.015832572367540074,0.09868421052631579,0.0,0.003948525448361551,0.0074343182553464615,0.003485792806984911,0.0,0.003485792806984911
2022,0,legacy_on_minute,0,7,decline,0.04313325905695952,2022-06-06 13:13:00,2022-06-08 09:33:00,350,3,-0.044091143888389084,-0.03865989173084916,-0.036971502136370196,-0.0016883895944789639,0.6857142857142857,0.0,0.02862054917878476,0.03405180133632468,0.005431252157539923,0.0,0.005431252157539923
2022,0,legacy_on_minute,0,7,recovery,0.04313325905695952,2022-06-08 09:33:00,2022-06-09 13:12:00,369,2,0.04443716751391946,0.02800828291501789,0.03726165140632143,-0.009253368491303541,0.6016260162601627,0.06775067750677506,0.051887269605151776,0.035458385006250204,-0.016428884598901572,0.0,-0.016428884598901572
2022,0,legacy_on_minute,0,8,decline,0.04312019858849802,2022-04-12 13:09:00,2022-04-14 13:25:00,496,3,-0.04407749477846501,-0.033778567847440044,-0.036960057023991286,0.003181489176551239,0.4637096774193548,0.03024193548387097,0.03715668241589887,0.04745560934692383,0.010298926931024965,0.0,0.010298926931024965
2022,0,legacy_on_minute,0,8,recovery,0.04312019858849802,2022-04-14 13:25:00,2022-04-21 09:30:00,1055,6,0.046693701666951526,0.033110798058430646,0.03915381046372314,-0.00604301240529249,0.27488151658767773,0.07582938388625593,0.05724243448197752,0.04365953087345664,-0.01358290360852088,0.0,-0.01358290360852088
2022,0,legacy_on_minute,0,9,decline,0.04236648535517948,2022-03-21 10:33:00,2022-03-24 09:52:00,679,4,-0.04329012676599309,-0.046442620665058776,-0.036299829695144836,-0.010142790969913934,0.08100147275405008,0.0,0.01289429528683339,0.009741801387767701,-0.0031524938990656892,0.0,-0.0031524938990656892
2022,0,legacy_on_minute,0,9,recovery,0.04236648535517948,2022-03-24 09:52:00,2022-04-07 09:30:00,1898,9,0.047034107052936314,0.05239401729894144,0.03943924870245486,0.012954768596486588,0.23182297154899895,0.015806111696522657,0.05897352989833271,0.06433344014433784,0.0053599102460051284,0.0,0.0053599102460051284
2022,0,legacy_on_minute,0,10,decline,0.041708222163469644,2022-05-06 09:30:00,2022-05-10 09:31:00,481,3,-0.04260297761649934,-0.032035311505049346,-0.03572363833316017,0.003688326828110822,0.6237006237006237,0.12474012474012475,0.04389795667762986,0.05446562278907985,0.010567666111449991,0.0,0.010567666111449991
2022,0,legacy_on_minute,0,10,recovery,0.041708222163469644,2022-05-10 09:31:00,2022-05-10 10:11:00,40,1,0.0426703977463756,0.0426703977463756,0.03578017176041858,0.0068902259859570155,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2022,0,legacy_on_minute,3,1,decline,0.1871757513015224,2022-05-13 09:30:00,2022-12-21 09:41:00,36251,152,-0.20724036906641735,-0.15342469005954862,-0.17376531145283325,0.0203406213932845,0.32818405009516977,0.05530881906706022,1.9692780696588819,1.9789682875437364,0.00969021788485458,0.044125461122014265,0.053815679006868844
2022,0,legacy_on_minute,3,1,recovery,0.1871757513015224,2022-12-21 09:41:00,2022-12-30 14:59:00,1908,8,0.05350114538686979,0.043773481266892504,0.044862433090864226,-0.0010889518239717315,0.4192872117400419,0.018343815513626835,0.09808959573306231,0.08626076098950275,-0.011828834743559558,0.0021011706235822773,-0.00972766411997728
2022,0,legacy_on_minute,3,2,decline,0.14091147272477544,2022-01-11 11:10:00,2022-02-17 09:54:00,5204,23,-0.1518833037804281,-0.10549673436165001,-0.12735608313925384,0.02185934877760382,0.35261337432744044,0.0595695618754804,0.21705620089639144,0.25473799777806816,0.03768179688167672,0.008704772537101396,0.04638656941877812
2022,0,legacy_on_minute,3,2,recovery,0.14091147272477544,2022-02-17 09:54:00,2022-03-16 14:17:00,4733,20,0.1524378693897186,0.12312471822537441,0.12782409994971966,-0.004699381724345289,0.2845975068666807,0.010564124234100993,0.27111724069319676,0.23715130928518047,-0.03396593140801629,0.004652780243672137,-0.029313151164344155
2022,0,legacy_on_minute,3,3,decline,0.049887885229922574,2022-03-21 10:33:00,2022-04-01 10:11:00,2138,10,-0.051175285803387524,-0.045871751276459094,-0.04291104540832863,-0.002960705868130467,0.20159027128157156,0.01403180542563143,0.06023526078355346,0.063887658440275,0.00365239765672154,0.0016511368702068975,0.005303534526928437
2022,0,legacy_on_minute,3,3,recovery,0.049887885229922574,2022-04-01 10:11:00,2022-04-08 10:11:00,720,4,0.05127059907827711,0.05319809100753624,0.04299172401429912,0.010206366993237122,0.12361111111111112,0.0,0.01294406677122728,0.014421322325544939,0.001477255554317658,0.00045023637494148077,0.0019274919292591387
2022,0,legacy_on_minute,3,4,decline,0.04827496569990484,2022-04-12 13:09:00,2022-04-14 13:25:00,496,3,-0.049479115426756745,-0.037829479370907346,-0.04148922849064829,0.0036597491197409445,0.4637096774193548,0.03024193548387097,0.03715668241589887,0.04745560934692383,0.010298926931024965,0.0013507091248244423,0.011649636055849408
2022,0,legacy_on_minute,3,4,recovery,0.04827496569990484,2022-04-14 13:25:00,2022-04-25 09:30:00,1535,8,0.05721986244719852,0.051900012324437785,0.04798061948469594,0.003919392839741831,0.2703583061889251,0.05211726384364821,0.08013797180151139,0.07316718743010986,-0.006970784371401528,0.0016509342486407965,-0.005319850122760731
2022,0,legacy_on_minute,3,5,decline,0.045725810184883316,2022-05-06 09:30:00,2022-05-10 09:31:00,481,3,-0.046804238120726246,-0.03518602046774613,-0.03924632725167117,0.004060306783925037,0.6237006237006237,0.12474012474012475,0.04389795667762986,0.05446562278907985,0.010567666111449991,0.0010505515415301218,0.011618217652980113
2022,0,legacy_on_minute,3,5,recovery,0.045725810184883316,2022-05-10 09:31:00,2022-05-10 10:17:00,46,1,0.04707835559657436,0.04707835559657436,0.03947635218812958,0.007602003408444774,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2022,0,legacy_on_minute,3,6,decline,0.03801150553295935,2022-05-10 10:30:00,2022-05-11 09:41:00,191,2,-0.038752788401423266,-0.028150378405733548,-0.03249506298230386,0.004344684576570312,0.4973821989528796,0.0,0.013675682821731705,0.023677777650832788,0.010002094829101082,0.000600315166588641,0.010602409995689724
2022,0,legacy_on_minute,3,6,recovery,0.03801150553295935,2022-05-11 09:41:00,2022-05-11 13:24:00,133,1,0.0390978813537286,0.0390978813537286,0.03278452942060285,0.006313351933125752,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2022,0,legacy_on_minute,3,7,decline,0.033424888050429216,2022-04-27 14:55:00,2022-04-28 14:17:00,202,2,-0.03399626793743094,-0.022428966144996135,-0.02850660428090713,0.006077638135910988,0.504950495049505,0.10891089108910891,0.021719330064832842,0.03268631669067901,0.010966986625846165,0.000600315166588641,0.011567301792434806
2022,0,legacy_on_minute,3,7,recovery,0.033424888050429216,2022-04-28 14:17:00,2022-04-29 13:04:00,167,2,0.034054684985571626,0.017027342492785813,0.028555685964614608,-0.011528343471828795,1.0,0.31736526946107785,0.04746378845617505,0.030436445963389236,-0.017027342492785813,0.0,-0.017027342492785813
2022,0,legacy_on_minute,3,8,decline,0.031955376402896245,2022-04-25 14:14:00,2022-04-26 11:10:00,146,2,-0.032477094010736514,-0.02618021208819556,-0.027232739801036104,0.001052527712840549,0.3767123287671233,0.0,0.010317953679371161,0.016014520435323476,0.005696566755952315,0.000600315166588641,0.006296881922540956
2022,0,legacy_on_minute,3,8,recovery,0.031955376402896245,2022-04-26 11:10:00,2022-04-26 14:46:00,126,1,0.0338842383065856,0.0338842383065856,0.028412762257027872,0.0054714760495577315,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2022,0,legacy_on_minute,3,9,decline,0.02683261562460406,2022-04-08 10:28:00,2022-04-08 13:21:00,83,1,-0.02719918242866032,-0.024969314131069183,-0.022807130679916448,-0.0021621834511527404,0.42168674698795183,0.0,0.006063771418413744,0.007993482132710561,0.0019297107142968173,0.0003001575832943205,0.002229868297591138
2022,0,legacy_on_minute,3,9,recovery,0.02683261562460406,2022-04-08 13:21:00,2022-04-11 09:51:00,120,2,0.027274062142383038,0.027274062142383038,0.022869967930910257,0.0044040942114727845,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2022,0,legacy_on_minute,3,10,decline,0.026141714518288044,2022-04-27 10:37:00,2022-04-27 11:20:00,43,1,-0.026489483377424156,-0.023401641961063206,-0.022212055064147657,-0.0011895868969155515,0.46511627906976744,0.0,0.002877346222549537,0.005815108847263328,0.002937762624713791,0.00015007879164716026,0.0030878414163609514
2022,0,legacy_on_minute,3,10,recovery,0.026141714518288044,2022-04-27 11:20:00,2022-04-27 13:11:00,21,1,0.0266673348805071,0.01333366744025355,0.02236121228793072,-0.009027544847677175,1.0,0.0,0.013918893104638563,0.000585225664385014,-0.01333366744025355,0.0,-0.01333366744025355
