year,view,scenario,cost_bps,policy,alpha,cagr,total_log_return,mdd,daily_mdd,longest_underwater_days,mean_exposure,turnover,cost_log,daily_sharpe
2022,0,delay_1m,3,constant_050,0.5,0.05862141956851245,0.05696751410112577,0.11522082703452054,0.10522511880286914,159,0.5,684.0,0.2052307861573854,0.40786844980551845
2022,0,delay_1m,3,matched_constant,0.8385244490358127,0.10021139549013476,0.095502339058857,0.18561225200401413,0.17012380651596481,159,0.8385244490358127,1147.101446280992,0.3442170314659323,0.40771769345725106
2022,0,delay_1m,5,baseline,1.0,-0.1478098767173098,-0.15994562765411488,0.33254733223340577,0.32239062220300274,159,1.0,1368.0,0.6843422281711368,-0.5592097112692238
2022,0,delay_1m,5,slow_conflict_half,1.0,-0.06943811523531068,-0.07196669811004601,0.2787000287518836,0.2715193367244266,159,0.8385244490358127,1133.0,0.5667297529466524,-0.3002013191003883
2022,0,delay_1m,5,constant_075,0.75,-0.11298645024533355,-0.11989502085387108,0.26152905492759515,0.2531170026124215,159,0.75,1026.0,0.513192471241638,-0.5589145439813827
2022,0,delay_1m,5,constant_050,0.5,-0.07677954629947004,-0.07988722825218064,0.1829769487729501,0.17678415180465534,159,0.5,684.0,0.3420855285106918,-0.5586194707740748
2022,0,delay_1m,5,matched_constant,0.8385244490358127,-0.12547286450381256,-0.134071955277977,0.28749926755232025,0.27841896107309083,159,0.8385244490358127,1147.101446280992,0.5737913258027663,-0.5590190513061633
2022,0,delay_1m_observed,0,baseline,1.0,0.6894391340624689,0.5243966005170222,0.15810171257689326,0.1244137021086964,50,1.0,1368.0,0.0,1.9454894482490634
2022,0,delay_1m_observed,0,slow_conflict_half,1.0,0.6401095769813613,0.4947630548366062,0.11700912896305567,0.09985824210084779,71,0.8385244490358127,1133.0,0.0,2.181116961385431
2022,0,delay_1m_observed,0,constant_075,0.75,0.4818591033456431,0.39329745038776665,0.1210893649860055,0.09484236823936742,50,0.75,1026.0,0.0,1.9454894482490628
2022,0,delay_1m_observed,0,constant_050,0.5,0.29978426443101275,0.2621983002585111,0.08244984473702652,0.06427231638082674,50,0.5,684.0,0.0,1.9454894482490634
2022,0,delay_1m_observed,0,matched_constant,0.8385244490358127,0.5522715442338304,0.43971937052478927,0.13437783349793833,0.10542601487945241,50,0.8385244490358127,1147.101446280992,0.0,1.9454894482490634
2022,0,delay_1m_observed,1,baseline,1.0,0.4734151222097252,0.38758291869274863,0.1662463727585912,0.13347351293464152,50,1.0,1368.0,0.13681368182427361,1.4208568221515987
2022,0,delay_1m_observed,1,slow_conflict_half,1.0,0.46441210558529095,0.38145386881355847,0.12993007955731148,0.11013574989783342,84,0.8385244490358127,1133.0,0.1133091860230479,1.6630826536232506
2022,0,delay_1m_observed,1,constant_075,0.75,0.33734961304063543,0.29068975461818036,0.12747399015790867,0.10187565977872409,50,0.75,1026.0,0.10260769576958659,1.4208697860557473
2022,0,delay_1m_observed,1,constant_050,0.5,0.21384727310301538,0.19379488003049383,0.08689867163468215,0.06912571324083529,50,0.5,684.0,0.0684034202280171,1.4208827491031724
2022,0,delay_1m_observed,1,matched_constant,0.8385244490358127,0.3840301008043607,0.32499960609506756,0.14140517012328063,0.11319401644506638,50,0.8385244490358127,1147.101446280992,0.1147197644297217,1.420865195663834
2022,0,delay_1m_observed,3,baseline,1.0,0.12061028166176578,0.11387343124685026,0.21719211016461035,0.19940502083552836,159,1.0,1368.0,0.4105231692701722,0.4076457689440418
2022,0,delay_1m_observed,3,slow_conflict_half,1.0,0.1674015274501215,0.15478036220722313,0.17795499501607204,0.15774057565767138,159,0.8385244490358127,1133.0,0.3399826926293832,0.6600527511111772
2022,0,delay_1m_observed,3,constant_075,0.75,0.08918332751097076,0.08542817460425206,0.1677632936681349,0.15362044968411734,159,0.75,1026.0,0.30786927578351464,0.40775712021755095
2022,0,delay_1m_observed,3,constant_050,0.5,0.05862141956851245,0.05696751410112577,0.11522082703452054,0.10522511880286914,159,0.5,684.0,0.2052307861573854,0.40786844980551845
2022,0,delay_1m_observed,3,matched_constant,0.8385244490358127,0.10021139549013476,0.095502339058857,0.18561225200401413,0.17012380651596481,159,0.8385244490358127,1147.101446280992,0.3442170314659323,0.40771769345725106
2022,0,delay_1m_observed,5,baseline,1.0,-0.1478098767173098,-0.15994562765411488,0.33254733223340577,0.32239062220300274,159,1.0,1368.0,0.6843422281711368,-0.5592097112692238
2022,0,delay_1m_observed,5,slow_conflict_half,1.0,-0.06943811523531068,-0.07196669811004601,0.2787000287518836,0.2715193367244266,159,0.8385244490358127,1133.0,0.5667297529466524,-0.3002013191003883
2022,0,delay_1m_observed,5,constant_075,0.75,-0.11298645024533355,-0.11989502085387108,0.26152905492759515,0.2531170026124215,159,0.75,1026.0,0.513192471241638,-0.5589145439813827
2022,0,delay_1m_observed,5,constant_050,0.5,-0.07677954629947004,-0.07988722825218064,0.1829769487729501,0.17678415180465534,159,0.5,684.0,0.3420855285106918,-0.5586194707740748
2022,0,delay_1m_observed,5,matched_constant,0.8385244490358127,-0.12547286450381256,-0.134071955277977,0.28749926755232025,0.27841896107309083,159,0.8385244490358127,1147.101446280992,0.5737913258027663,-0.5590190513061633
2022,0,literal_publication,0,baseline,1.0,-0.21978626379298274,-0.24818737605710872,0.27218080190360233,0.2603693781720447,236,1.0,258.0,0.0,-0.898730189276445
2022,0,literal_publication,0,slow_conflict_half,1.0,-0.12469337271415144,-0.13318102282736222,0.2162113134224632,0.20154498835225937,161,0.8450499311294766,218.5,0.0,-0.5492655528981205
2022,0,literal_publication,0,constant_075,0.75,-0.16984307686422073,-0.18614053204283154,0.21201558080920407,0.20244404424082021,236,0.75,193.5,0.0,-0.898730189276445
2022,0,literal_publication,0,constant_050,0.5,-0.11670291735621742,-0.12409368802855436,0.1468767978208554,0.13998219679592952,236,0.5,129.0,0.0,-0.898730189276445
