year,view,scenario,cost_bps,cell,minutes,base_gross_log,base_net_log,slow_gross_log,slow_net_log
2022,2,literal_publication,5,slow_only,15838,-0.0777520153619582,-0.1157710280381325,-0.0388760076809791,-0.06988676289220475
2022,2,literal_publication,5,both,2640,-0.08602123766183745,-0.09302473999692218,-0.04301061883091872,-0.04876265107626638
2022,3,legacy_on_minute,0,neither,35291,0.37622845888247625,0.37622845888247625,0.37622845888247625,0.37622845888247625
2022,3,legacy_on_minute,0,chop_only,4103,0.08965814243549364,0.08965814243549364,0.08965814243549364,0.08965814243549364
2022,3,legacy_on_minute,0,slow_only,16512,0.14368227233205566,0.14368227233205566,0.07184113616602783,0.07184113616602783
2022,3,legacy_on_minute,0,both,2174,-0.08279435429063309,-0.08279435429063309,-0.041397177145316544,-0.041397177145316544
2022,3,legacy_on_minute,1,neither,35291,0.37622845888247625,0.3008209178769921,0.37622845888247625,0.31232299824514087
2022,3,legacy_on_minute,1,chop_only,4103,0.08965814243549364,0.08165734232881097,0.08965814243549364,0.08295756986890143
2022,3,legacy_on_minute,1,slow_only,16512,0.14368227233205566,0.10307821179064114,0.07184113616602783,0.03948880468604377
2022,3,legacy_on_minute,1,both,2174,-0.08279435429063309,-0.0887949543706451,-0.041397177145316544,-0.046047518429195335
2022,3,legacy_on_minute,3,neither,35291,0.37622845888247625,0.14996057172625574,0.37622845888247625,0.18447930166980087
2022,3,legacy_on_minute,3,chop_only,4103,0.08965814243549364,0.06565093955419704,0.08965814243549364,0.06955298813702321
2022,3,legacy_on_minute,3,slow_only,16512,0.14368227233205566,0.021845717709475368,0.07184113616602783,-0.025229851294933808
2022,3,legacy_on_minute,3,both,2174,-0.08279435429063309,-0.10079975645160555,-0.041397177145316544,-0.05535024931024959
2022,3,legacy_on_minute,5,neither,35291,0.37622845888247625,-0.0009601668785159806,0.37622845888247625,0.05659187917277333
2022,3,legacy_on_minute,5,chop_only,4103,0.08965814243549364,0.04963812909215228,0.08965814243549364,0.05614382160701631
2022,3,legacy_on_minute,5,slow_only,16512,0.14368227233205566,-0.059419295385401666,0.07184113616602783,-0.08996717384486817
2022,3,legacy_on_minute,5,both,2174,-0.08279435429063309,-0.1128093642981391,-0.041397177145316544,-0.06465571263206894
2022,3,delay_1m,0,neither,35291,0.38930753428935994,0.38930753428935994,0.38930753428935994,0.38930753428935994
2022,3,delay_1m,0,chop_only,4103,0.09558372898065848,0.09558372898065848,0.09558372898065848,0.09558372898065848
2022,3,delay_1m,0,slow_only,16512,0.12143709618822207,0.12143709618822207,0.060718548094111036,0.060718548094111036
2022,3,delay_1m,0,both,2174,-0.07477150576686498,-0.07477150576686498,-0.03738575288343249,-0.03738575288343249
2022,3,delay_1m,1,neither,35291,0.38930753428935994,0.3138999932838758,0.38930753428935994,0.32540207365202456
2022,3,delay_1m,1,chop_only,4103,0.09558372898065848,0.08758292887397581,0.09558372898065848,0.08888315641406627
2022,3,delay_1m,1,slow_only,16512,0.12143709618822207,0.08083303564680754,0.060718548094111036,0.028366216614126978
2022,3,delay_1m,1,both,2174,-0.07477150576686498,-0.08077210584687697,-0.03738575288343249,-0.04203609416731128
2022,3,delay_1m,3,neither,35291,0.38930753428935994,0.16303964713313943,0.38930753428935994,0.19755837707668453
2022,3,delay_1m,3,chop_only,4103,0.09558372898065848,0.07157652609936188,0.09558372898065848,0.07547857468218805
2022,3,delay_1m,3,slow_only,16512,0.12143709618822207,-0.0003994584343582075,0.060718548094111036,-0.036352439366850606
2022,3,delay_1m,3,both,2174,-0.07477150576686498,-0.09277690792783744,-0.03738575288343249,-0.05133882504836553
2022,3,delay_1m,5,neither,35291,0.38930753428935994,0.012118908528367708,0.38930753428935994,0.06967095457965701
2022,3,delay_1m,5,chop_only,4103,0.09558372898065848,0.05556371563731712,0.09558372898065848,0.06206940815218115
2022,3,delay_1m,5,slow_only,16512,0.12143709618822207,-0.08166447152923527,0.060718548094111036,-0.10108976191678497
2022,3,delay_1m,5,both,2174,-0.07477150576686498,-0.104786515774371,-0.03738575288343249,-0.06064428837018489
2022,3,delay_1m_observed,0,neither,35291,0.38930753428935994,0.38930753428935994,0.38930753428935994,0.38930753428935994
2022,3,delay_1m_observed,0,chop_only,4103,0.09558372898065848,0.09558372898065848,0.09558372898065848,0.09558372898065848
2022,3,delay_1m_observed,0,slow_only,16512,0.12143709618822207,0.12143709618822207,0.060718548094111036,0.060718548094111036
2022,3,delay_1m_observed,0,both,2174,-0.07477150576686498,-0.07477150576686498,-0.03738575288343249,-0.03738575288343249
2022,3,delay_1m_observed,1,neither,35291,0.38930753428935994,0.3138999932838758,0.38930753428935994,0.32540207365202456
2022,3,delay_1m_observed,1,chop_only,4103,0.09558372898065848,0.08758292887397581,0.09558372898065848,0.08888315641406627
2022,3,delay_1m_observed,1,slow_only,16512,0.12143709618822207,0.08083303564680754,0.060718548094111036,0.028366216614126978
2022,3,delay_1m_observed,1,both,2174,-0.07477150576686498,-0.08077210584687697,-0.03738575288343249,-0.04203609416731128
2022,3,delay_1m_observed,3,neither,35291,0.38930753428935994,0.16303964713313943,0.38930753428935994,0.19755837707668453
