trading_day,eff_1d,fast_share_1d,slow_work_velocity_5d,threshold_work_amplitude_5d,pnl_log,year,eligible,day_index,stage
2021-01-26,0.1878918837909318,0.89431925664643575,0.2388098749418123,0.87447033540385211,0.012369482413029704,2021,True,16,3
2021-01-27,0.17247633934575349,0.82879157810075543,0.28510471448934799,0.9195760779460983,-0.00033754972543299767,2021,True,17,3
2021-01-28,0.2906381476117908,0.96210651398685487,0.35010963974292197,1.0554205876232901,0.013129785918561624,2021,True,18,3
2021-01-29,0.0065059602170472967,0.87321344510286114,0.31975778324964954,1.0229226636148947,-0.012228785917302299,2021,True,19,3
2021-02-01,0.035230461682689618,0.92442679493325119,0.33327732468872157,1.0644504149971361,-0.0066618751263456694,2021,True,20,4
2021-02-02,0.18832999020214286,0.82849710001672983,0.29592489461237037,1.0967800218030102,-0.0033194689817794649,2021,True,21,4
2021-02-03,0.26597774290967846,0.85560346921622721,0.32428649186484526,1.0305249479182648,0.0041337739199654444,2021,True,22,4
2021-02-04,0.12102466892756039,0.88900052241477412,0.27146117249827528,0.88550234179846699,0.013279546897887703,2021,True,23,4
2021-02-05,0.21323852612837177,0.9258864474179771,0.30022164958244679,0.95298694044024124,0.023076878863049002,2021,True,24,4
2021-02-08,0.10181004326106458,0.94186869773980753,0.33014530446797263,0.91545868230679805,0.0062159671342500037,2021,True,25,5
2021-02-09,0.5832079817262551,0.81024480469538296,0.40585645151648653,0.90809674190300183,0.010674844999968363,2021,True,26,5
2021-02-10,0.092290603535603657,0.89331053529157134,0.37284070598542141,1.0480300899554693,-0.0062728647987203958,2021,True,27,5
2021-02-18,0.091601578176464943,0.82096316268335356,0.3512386997417038,1.1566178017534008,-0.010006791221676199,2021,True,28,5
2021-02-19,0.026894924149959802,0.90614147318981131,0.3482126400966703,1.0856009036149432,0.021245395226369441,2021,True,29,5
2021-02-22,0.39489923020204343,0.80216766591255362,0.37801759861816475,1.1210801958244085,0.0043512388849355158,2021,True,30,6
2021-02-23,0.0038114803420894331,0.92194308574596662,0.35420346973870659,1.1364091959761335,0.0079446729348683839,2021,True,31,6
2021-02-24,0.20330267162405163,0.95020667366428546,0.41605444728027485,1.128623901911898,-0.0083626291355185442,2021,True,32,6
2021-02-25,0.2165374065620112,0.83260147681587404,0.49023484779851328,1.1913250834486449,-0.0075160401228516948,2021,True,33,6
2021-02-26,0.24442170607653366,0.93180092797375069,0.46028264287223342,1.2530734692720686,0.0063340912377448629,2021,True,34,6
2021-03-01,0.38293206852780115,0.89200107670266393,0.42823591967393859,1.3725647726227961,-0.0075606016364240577,2021,True,35,7
2021-03-02,0.065629248156927236,0.90975112813289327,0.39927882968346468,1.2491192794040078,0.01068629385048386,2021,True,36,7
2021-03-03,0.090285830209429555,0.92766216196751028,0.32014622400750131,1.160347933438038,-0.0099137437073903347,2021,True,37,7
2021-03-04,0.40962746334244732,0.90467353396056915,0.32514061502365049,1.1564008914173056,0.0001563132878692942,2021,True,38,7
2021-03-05,0.047884840320473201,0.91002821457052574,0.40546533357236925,1.1510165711422238,-0.0076946896754203058,2021,True,39,7
2021-03-08,0.51018623422970721,0.84780244756404377,0.71539303835816437,1.0594128728209646,0.05104927085618978,2021,True,40,8
2021-03-09,0.27449856186350285,0.87533079293485316,0.5718466722252058,0.91674150749790029,0.018260683477053365,2021,True,41,8
2021-03-10,0.012998920900672126,0.93409235623077802,0.52411131948116785,1.0283676957716625,-0.034879220854560314,2021,True,42,8
2021-03-11,0.35778839773703247,0.908225823612413,0.47685792575458419,1.0430975158681255,-0.030630207919518086,2021,True,43,8
2021-03-12,0.078804451827791763,0.90995412405632625,0.46757756462415062,1.0477874669306158,-0.019790814305457937,2021,True,44,8
2021-03-15,0.32780343621884334,0.94087927289216478,0.33125957588216831,1.1745141568966384,0.029454324869638945,2021,True,45,9
2021-03-16,0.028359968432907993,0.94359614005425263,0.26243502793961249,1.4371063203461054,0.0024187481689127185,2021,True,46,9
2021-03-17,0.22912020842643824,0.8973350982284557,0.28115181708785042,1.3531083495902247,-0.010889301067762737,2021,True,47,9
2021-03-18,0.079179293834451631,0.86572367773522674,0.29687084253724699,1.3517545220242457,-0.0035131277266511603,2021,True,48,9
2021-03-19,0.14308279729049536,0.93294152068517422,0.271061365741598,1.2978706597851382,-0.0012197043942631508,2021,True,49,9
2021-03-22,0.17423706111035661,0.86068365412179459,0.1537425402317151,1.148630186739404,0.0028111176356118385,2021,True,50,10
2021-03-23,0.08877476495727539,0.90084340939180818,0.16862386817458316,1.0860465242825468,0.0055718785397904369,2021,True,51,10
2021-03-24,0.23004465038694105,0.95010209823605163,0.16576228801974893,1.1365938481172968,-0.010333985077674706,2021,True,52,10
2021-03-25,0.0092575676877048145,0.87181565202641365,0.19239222665861996,1.0518537776988206,-0.013176684734530372,2021,True,53,10
2021-03-26,0.48859996359722124,0.89451561791712464,0.30179309188646553,1.2040356020454934,0.0068280858032361454,2021,True,54,10
2021-03-29,0.087206061960923023,0.92443866442197331,0.35300717839298873,1.1658908440913982,-0.0057554621028167007,2021,True,55,11
2021-03-30,0.045477228541059914,0.92958663419680232,0.34906795983152666,1.2324502037082086,-0.004009258961416671,2021,True,56,11
2021-03-31,0.013889175852925807,0.86262560448874093,0.37909072106764768,1.0652741413316298,-0.015386236989515191,2021,True,57,11
2021-04-01,0.27410956552606514,0.89020183653412677,0.54829688208334926,0.99663482606086584,0.0089369254894384256,2021,True,58,11
2021-04-02,0.38633177385125417,0.90511886426587274,0.5168471757106311,0.95685493823779999,0.01652988658924634,2021,True,59,11
2021-04-06,0.056024323302836285,0.92887584197849193,0.5118471795523134,0.9904219468853096,-0.012993727663776307,2021,True,60,12
2021-04-07,0.037389575793757061,0.78672973271682622,0.4857280265734864,0.93373936439637628,-0.0059908438222570429,2021,True,61,12
2021-04-08,0.097689783377490222,0.8850054675575989,0.45239935223487443,0.97160662472385773,-0.014526619737294619,2021,True,62,12
2021-04-09,0.29582357604355336,0.89763506736840992,0.41965202164955884,1.1251584546523625,0.0037708124027440895,2021,True,63,12
2021-04-12,0.3407979090270199,0.9194603641969834,0.43864114385936087,1.0714789951821468,0.0060677247503554185,2021,True,64,12
2021-04-13,0.04107218521033526,0.89989677908226273,0.4178165235832611,1.0093934473432036,0.00046281391649922272,2021,True,65,13
2021-04-14,0.19727327418001669,0.86039001318239339,0.40509515147298514,1.0732361379448812,-0.022833817846074442,2021,True,66,13
2021-04-15,0.14520977646034849,0.88204055268320636,0.43872001793095139,1.0938371813813568,0.00065844551737470863,2021,True,67,13
2021-04-16,0.17331618639372912,0.89096197536008215,0.41804521156381624,1.0582138868752637,-0.013637318446929688,2021,True,68,13
2021-04-19,0.46063056185878914,0.81801015682380696,0.42181824262516399,0.98512859668418418,0.0028808193527813403,2021,True,69,13
2021-04-20,0.11216137759770436,0.92962377101566496,0.4396172786654457,1.0604172011730575,-0.02240402285128992,2021,True,70,14
2021-04-21,0.077008565507192941,0.83938111309511909,0.46715525635329236,0.94352471184691822,0.0017159810084851502,2021,True,71,14
2021-04-22,0.31352471855922237,0.89058603145004123,0.4672703080233071,0.97491954160353245,-0.012703910467200489,2021,True,72,14
2021-04-23,0.088586020711380872,0.90877680610449363,0.41149349757204484,0.92511360875173698,-0.0029388973963613988,2021,True,73,14
2021-04-26,0.032463105097152729,0.8987942881789287,0.29870416758586088,0.96327117280693042,0.01148893642043574,2021,True,74,14
2021-04-27,0.038855601309217017,0.90588095703563687,0.29624095656258248,0.91857352301715289,0.014906525717549008,2021,True,75,15
2021-04-28,0.16016620830659775,0.94103536891176476,0.30014884599343988,1.0462453645681937,-0.012823169391406571,2021,True,76,15
2021-04-29,0.020152723188866899,0.90144988555336958,0.20795183308215137,0.9994702410011701,0.006956169988873771,2021,True,77,15
2021-04-30,0.054996840626850715,0.82921482770255195,0.17140219332962137,1.017848076137551,-0.013822293966891674,2021,True,78,15
2021-05-06,0.13964431706216865,0.86608754063966564,0.29225171915720316,1.0079149549121249,-0.012361783364833677,2021,True,79,15
2021-05-07,0.53216101562199147,0.85510530450122135,0.49491106998684525,1.1113807382906957,0.018756241384510316,2021,True,80,16
2021-05-10,0.136596697772394,0.91594441308693531,0.5252728321220802,1.0460322115237657,0.0082108479491757348,2021,True,81,16
2021-05-11,0.05442399186757476,0.90071175312330998,0.54936532191448006,1.0532064235343706,0.011343544477662381,2021,True,82,16
2021-05-12,0.20397835017171795,0.90458166719835309,0.60582868813214885,1.1135670968825095,-0.0049437989390455168,2021,True,83,16
2021-05-13,0.069654321397264768,0.89131609960581104,0.61209124862988551,1.1227009598959343,-0.00019112487477979546,2021,True,84,16
2021-05-14,0.36123003307512047,0.8843824569879124,0.58664172574927942,1.0275694901063479,0.0090667910461452294,2021,True,85,17
2021-05-17,0.40629344075966434,0.86362379439263015,0.57111512893313099,0.97339373295750919,0.024926519396774854,2021,True,86,17
2021-05-18,0.14610223987612875,0.90005517353677955,0.58133072422004717,1.0093955001300521,-0.0057712224829728105,2021,True,87,17
2021-05-19,0.085455590635856726,0.90157895211604999,0.54809298377887039,1.004538771392482,0.00091337780600927163,2021,True,88,17
2021-05-20,0.044816414611454115,0.94815216117055734,0.51785773171406135,1.1406872706898934,-0.018407889158728367,2021,True,89,17
2021-05-21,0.19209760307284252,0.87829696666903634,0.31135216565899393,1.2644839923773179,-0.0084530496697880313,2021,True,90,18
2021-05-24,0.23330086773478323,0.78327424133191437,0.33333574982145775,1.0971348726173973,0.015970297563068756,2021,True,91,18
2021-05-25,0.57184352856762943,0.8813936672055922,0.50698949853793529,1.0732156413057301,0.028960924907051308,2021,True,92,18
2021-05-26,0.081564793697987636,0.8956341128755656,0.60248549048652755,1.0402677519389132,-0.010248201457696922,2021,True,93,18
2021-05-27,0.41137319499601144,0.86365115068803844,0.696241660801452,0.91242273075092195,0.0075033363977347958,2021,True,94,18
2021-05-28,0.10273682838140204,0.75141635595614886,0.63844584593405285,0.64982943976132646,0.018769133965640665,2021,True,95,19
2021-05-31,0.66084692450577154,0.86859738978565937,0.60644270591158334,0.788225278693236,0.035884484218140195,2021,True,96,19
2021-06-01,0.19630205052049543,0.81760614756153083,0.46156668173034315,0.77744929053698197,0.0045353084372985126,2021,True,97,19
2021-06-02,0.32080542088991792,0.9007967530064559,0.418446874841781,0.84678598389735182,0.010244931374395189,2021,True,98,19
2021-06-03,0.13385957872404447,0.8671622901957865,0.34129078415238689,0.83976983190582588,-0.00068952852675977123,2021,True,99,19
2021-06-04,0.15388232382601633,0.8271110986210356,0.28079695576449365,1.0252911271156673,-0.0099700542465660773,2021,True,100,20
2021-06-07,0.032794361624141413,0.94815508441630714,0.16098496213036442,1.0329264996839338,-0.020510747573512282,2021,True,101,20
2021-06-08,0.1443642877839523,0.88252110290839691,0.12664599808132898,1.0217260008609079,0.014870247321162905,2021,True,102,20
2021-06-09,0.094890527473957181,0.86704811803529025,0.088043492186611727,0.95985334555562252,-8.011386938638627e-05,2021,True,103,20
2021-06-10,0.2913788173320217,0.91253777309362372,0.13063420518987579,1.0402568684153668,0.005506932366665605,2021,True,104,20
2021-06-11,0.074310736180840165,0.88989153012324274,0.1477804817213455,1.0877740304784829,-0.0049615640504905596,2021,True,105,21
2021-06-15,0.051860358145153974,0.83803460033834487,0.15296864606510943,0.98042947391012047,-0.0057644288170865888,2021,True,106,21
2021-06-16,0.34991854042775611,0.84168856824625815,0.17954688466105251,0.94602685164001221,0.021585280624516867,2021,True,107,21
2021-06-17,0.45720199401545203,0.88444915636453392,0.37695183384553588,1.0093638674823833,0.020803824520776615,2021,True,108,21
2021-06-18,0.15066286549069507,0.9034625125320529,0.44623752697926788,1.0092433861981676,0.0089605084605359417,2021,True,109,21
2021-06-21,0.30597899319373412,0.86734950841671432,0.48291897861773336,1.0107994659001571,0.013876246254882492,2021,True,110,22
2021-06-22,0.0078563937983481061,0.89174846375033934,0.52036877245628521,1.0343367339009357,-0.01251207039876729,2021,True,111,22
2021-06-23,0.06092390726132392,0.8466876889096322,0.525546653250068,1.0277830766394902,-0.012585882071107685,2021,True,112,22
2021-06-24,0.28461573742456275,0.8292025165499991,0.4297694846780471,0.98294957609084177,0.0078751154627580838,2021,True,113,22
2021-06-25,0.28370705148029485,0.91247854166308451,0.38888430559927284,0.99375472795126574,0.0074049369443626159,2021,True,114,22
2021-06-28,0.24950622623459912,0.87218559829478126,0.3764673408776103,0.95098104423512175,0.023774127899114476,2021,True,115,23
2021-06-29,0.0053085813384751487,0.87506287378490966,0.37077672951735058,0.9319962622573047,-0.018012659177240382,2021,True,116,23
2021-06-30,0.25158245844364885,0.79247611170103993,0.35731979397339569,0.96326096526579807,0.012729924473884957,2021,True,117,23
2021-07-01,0.057485775768004156,0.86265042239436307,0.35136502038152007,0.85134093246744924,-0.033382453424227583,2021,True,118,23
2021-07-02,0.27093426832399181,0.88831076572732826,0.25285321058495691,0.81431407646056031,0.015862457230216544,2021,True,119,23
2021-07-05,0.24994514336145132,0.89583624108251303,0.17886799030403633,0.89714944961437926,-0.035159440234543524,2021,True,120,24
2021-07-06,0.22909715338980577,0.78261796035585918,0.14892616999431468,0.79700174649428024,-0.0028414882814815487,2021,True,121,24
2021-07-07,0.24266739459872075,0.92660972134250796,0.21471860320960859,0.87515479790952977,0.023494632555043301,2021,True,122,24
2021-07-08,0.26231009571821046,0.88572791443759047,0.21377721563318969,0.91768823243600905,-0.0072927348056441473,2021,True,123,24
2021-07-09,0.15361006211083658,0.89107479696572744,0.20268157476799056,0.95712058516778564,0.0011608486387542014,2021,True,124,24
2021-07-12,0.11816225974796654,0.93825712005204642,0.21788285563504306,0.94712397428673079,0.0015067872932189295,2021,True,125,25
2021-07-13,0.079949060097591423,0.9242027210421182,0.25532629115581912,1.1795332176736171,-0.0091015547326910428,2021,True,126,25
2021-07-14,0.21984504912478278,0.93803286295417687,0.22392386704811304,1.1591510984978703,0.0027579317074895096,2021,True,127,25
2021-07-15,0.008594041002484178,0.9233753622103249,0.25890404644767306,1.2553840770144875,0.01966177069676741,2021,True,128,25
2021-07-16,0.28726016911932295,0.91861806391985013,0.37672530036573537,1.3399917317423964,0.0099175230334425119,2021,True,129,25
2021-07-19,0.089358015413597336,0.94345578654490703,0.38745315234300121,1.3256348403089155,-0.023036640624129356,2021,True,130,26
2021-07-20,0.086608201542793417,0.93947173556350116,0.44877326155892833,1.3380659553164513,-0.0027999159037498927,2021,True,131,26
2021-07-21,0.38205207890878928,0.7857827210057623,0.46068927186183783,1.2197431070007201,0.026417754109550395,2021,True,132,26
2021-07-22,0.16102464013343248,0.95463024974652499,0.44164898636861499,1.2403494832404693,0.01376275837059036,2021,True,133,26
2021-07-23,0.12304122187158449,0.92102382431044616,0.35601527197583077,1.1970478500957697,-0.010843950036470512,2021,True,134,26
2021-07-26,0.035374176130572525,0.86061211710575103,0.31885803451047529,0.83721660166432788,0.034527027173481883,2021,True,135,27
2021-07-27,0.037274139278607628,0.76656753841912406,0.25714581414012211,0.7035747401534671,0.06977611091982043,2021,True,136,27
2021-07-28,0.10721069851499161,0.89055387708551392,0.15740831059303559,0.73983450156800434,0.014701352150780844,2021,True,137,27
2021-07-29,0.4013930079253431,0.92826028453820719,0.19171698602916687,0.84542623701565156,0.043489721613091628,2021,True,138,27
2021-07-30,0.028558270155915399,0.89657675860222907,0.18763043481921785,0.85874025803603171,-0.016294661419690947,2021,True,139,27
2021-08-02,0.028653784897340721,0.95140541198828255,0.18106979311385821,0.9660830380434613,0.0088134031503599546,2021,True,140,28
2021-08-03,0.19458575365456998,0.94542647952141756,0.16386348666278108,1.1551980630172964,-0.013519262601433003,2021,True,141,28
2021-08-04,0.32929793368730481,0.88322190200107153,0.20796628147324059,1.40103734855453,-0.00052283758834993058,2021,True,142,28
2021-08-05,0.00024377782301829656,0.93907337294644566,0.12479975776253059,1.2677214521314202,-0.02242033417787908,2021,True,143,28
2021-08-06,0.11241217236246752,0.91260059123936033,0.15529193306043484,1.2939499038097302,0.011555576562512347,2021,True,144,28
2021-08-09,0.10235077443457076,0.92845252483034613,0.16138589240028584,1.290386033857851,-0.0084390560571654706,2021,True,145,29
2021-08-10,0.1030226672055571,0.93581964156590758,0.16910593616301692,1.3068235243719879,-0.015701304125377201,2021,True,146,29
2021-08-11,0.072495636221879212,0.88468879944392931,0.14074515349157063,1.2365049167142299,-0.0013406013608097387,2021,True,147,29
2021-08-12,0.068601670958030006,0.90257920382665335,0.16244163757143454,1.1684321974208052,-0.0049509723919943438,2021,True,148,29
2021-08-13,0.28693212885589348,0.87710783813346327,0.19694759367165607,1.2314493486045548,0.012183414576183035,2021,True,149,29
2021-08-16,0.038497917688027974,0.92366921002384095,0.25384702760750844,1.2215110758052032,0.0078360640048878542,2021,True,150,30
2021-08-17,0.31455058135788416,0.94944268308588808,0.32956845498651843,1.1555326241871073,0.013389758446995834,2021,True,151,30
2021-08-18,0.014787767074669845,0.92335204033861462,0.33501403677774594,1.1902875452798565,-0.0073181106639965236,2021,True,152,30
2021-08-19,0.27263411675461313,0.91373959144160155,0.35103834366816866,1.2248522256469874,-0.0050105108871343488,2021,True,153,30
2021-08-20,0.10566693999610147,0.92481026802303246,0.30467675612726003,1.1856814345767499,-0.0082468667147698044,2021,True,154,30
2021-08-23,0.35897054223891545,0.7995043623616831,0.29805735361452507,1.1487891532578571,0.011227142595726301,2021,True,155,31
2021-08-24,0.16004990338330466,0.8608578600681982,0.25424205600969735,1.0405011475192085,0.0013766415318915777,2021,True,156,31
2021-08-25,0.35276204409751061,0.80081665243268585,0.34476054190000699,1.0055712208132221,0.012318953780215304,2021,True,157,31
2021-08-26,0.45308737688854012,0.92531520379691445,0.45144036099914325,0.98226675362947324,0.025448054126420816,2021,True,158,31
2021-08-27,0.19909511333826022,0.89261067379017234,0.56537991786719222,0.93623034594082033,-0.0030264299124544,2021,True,159,31
2021-08-30,0.073312297241590912,0.87913071408403898,0.60348436825419005,0.88785611776742546,0.021351409391839993,2021,True,160,32
2021-08-31,0.30836205733746475,0.92071288193498635,0.67653871257016085,1.0151527108580616,0.020261532439069349,2021,True,161,32
2021-09-01,0.068825347877247922,0.9393647497214892,0.64417964624111557,1.0752367004785301,0.021295643035746516,2021,True,162,32
2021-09-02,0.38363689660567263,0.89341848452811612,0.58390213574817917,1.1083107359348019,0.0044841927117244057,2021,True,163,32
2021-09-03,0.0060953495394488449,0.84522036795411848,0.45264576578509874,1.0199270607276456,-0.0070070083811826223,2021,True,164,32
2021-09-06,0.3947616271284663,0.89059632272593592,0.40799853516245593,1.1899273010599356,0.0098665380688634837,2021,True,165,33
2021-09-07,0.012551616222561651,0.97383310342045637,0.28990505164962543,1.1771760823002611,-0.010402170676113959,2021,True,166,33
2021-09-08,0.28250768961273198,0.94825447326500734,0.30181786779422703,1.2148242132724782,0.0096406353789247352,2021,True,167,33
2021-09-09,0.12822241358178924,0.94631300019608433,0.27647815233088646,1.15995625655739,-0.0040095627131279824,2021,True,168,33
2021-09-10,0.22583761203576944,0.89400833111896783,0.3392271508978732,1.2146889273037882,0.010350810712869044,2021,True,169,33
2021-09-13,0.65945672059760496,0.74726890602940688,0.31362096889288188,1.0044334868254923,0.0097277192840585364,2021,True,170,34
2021-09-14,0.14333759878366614,0.89844527263399554,0.3191215374101779,0.95285776337003325,0.0029248384191216353,2021,True,171,34
2021-09-15,0.18223038449830423,0.93609027707666381,0.36728720034078643,0.93014317553114501,-0.001531286840614831,2021,True,172,34
2021-09-16,0.44504655021854561,0.87556695928847006,0.44479268804427563,0.90975538103830311,0.01741668521543566,2021,True,173,34
2021-09-17,0.085665860152619525,0.915269303023728,0.45929122374997289,0.99655203254956237,0.016460824296081197,2021,True,174,34
2021-09-22,0.022498993128025661,0.95643532995360081,0.48005818713691872,1.1314194085935765,-0.0093472137108667336,2021,True,175,35
2021-09-23,0.13339706420817063,0.86597620499242089,0.49245435306813906,1.0859513444331537,0.0013739093658724603,2021,True,176,35
2021-09-24,0.12381956831666084,0.89016750468750361,0.36686274283753395,0.99504468374133848,0.0087380381687257383,2021,True,177,35
2021-09-27,0.03700042542995572,0.95520063091912544,0.21491644850569383,1.0614394519982171,-0.031248973194228234,2021,True,178,35
2021-09-28,0.17790894321831255,0.91786892485364613,0.2215063655540131,1.2379078573930022,-0.014505229887465278,2021,True,179,35
2021-09-29,0.09352747786649887,0.921661779384639,0.19747527049482935,1.1574463904519992,-0.00682725877429233,2021,True,180,36
2021-09-30,0.41563249651130985,0.91555887976751338,0.17994817277619038,1.3551365497966656,-0.010187034928051071,2021,True,181,36
2021-10-08,0.03256039824239923,0.84510851187232572,0.17460271326994237,1.3898369236104009,0.0082340508178903177,2021,True,182,36
2021-10-11,0.21029815449064546,0.88670164842063681,0.24733003582820609,1.3442706692154036,0.018495117371847506,2021,True,183,36
2021-10-12,0.43697885198413716,0.76807068920009358,0.29599362633566212,0.951465989196428,0.022811829948696322,2021,True,184,36
2021-10-13,0.28793425179211085,0.91716730873526575,0.31889791118303634,1.0345989713428787,0.0053312287795041395,2021,True,185,37
2021-10-14,0.069134711802298493,0.94909242032220875,0.33376416520442459,0.96940901074292529,-0.0040573504651938196,2021,True,186,37
2021-10-15,0.21235975259617126,0.91043976123873127,0.37652039987714697,0.93492026230369363,-0.0033321323613264057,2021,True,187,37
2021-10-18,0.13906470606148133,0.87531993882042425,0.31680023844189592,0.89803447088833377,0.015305838082024601,2021,True,188,37
2021-10-19,0.23312486671409796,0.89261254393590317,0.29264738990149419,1.1499981399994352,0.0064602313996377329,2021,True,189,37
2021-10-20,0.089785510320250839,0.94372534947805653,0.28066866586280453,1.1395704373885198,0.0026151528933164915,2021,True,190,38
2021-10-21,0.18093370452243587,0.93586058962853846,0.26190324960191075,1.0508893890361899,0.00038072882976682181,2021,True,191,38
2021-10-22,0.092822544046716207,0.9607691232838893,0.25485784006250239,1.2496003864528769,-0.0030401730609649008,2021,True,192,38
2021-10-25,0.20312291174585986,0.91689415197530755,0.24597123394858203,1.4271519175022234,0.0042606014902416209,2021,True,193,38
2021-10-26,0.063526009248064313,0.92394612036256574,0.1907835650111338,1.4055407364843666,0.00036344185394310215,2021,True,194,38
2021-10-27,0.19499709885789979,0.94345582943330153,0.22071498920768501,1.4151680166267686,0.013714962633666108,2021,True,195,39
2021-10-28,0.061320664394527241,0.95060211188837362,0.28601559785246639,1.3852944547096502,-0.0083370039025456016,2021,True,196,39
2021-10-29,0.44485954723511256,0.91999226087604313,0.46350718344536879,1.4799968210563759,0.0080455117757871411,2021,True,197,39
2021-11-01,0.073398488260465536,0.91925847347420953,0.48140638468482583,1.3269200502336638,-0.010203036598056558,2021,True,198,39
2021-11-02,0.0094204702051272279,0.87081034146336267,0.40036209959059366,1.2121863735356102,-0.016643697932988352,2021,True,199,39
2021-11-03,0.058921757169866813,0.90216529235670173,0.37325956455693138,1.1436261837469586,-0.0027957464158310944,2021,True,200,40
2021-11-04,0.1232425745856101,0.94591035561921111,0.34593724571105866,1.1927600094693942,0.0079054411137369409,2021,True,201,40
2021-11-05,0.17578519001094847,0.93558876961739945,0.22399751808658794,1.1091719260699642,-0.00025977093740439563,2021,True,202,40
2021-11-08,0.04117203590754679,0.92957336009525393,0.15286708971901478,1.1346600045093478,0.0061952399943880077,2021,True,203,40
2021-11-09,0.26568543368582043,0.94349392574650415,0.23270514033381726,1.2249353832473231,0.0040998381335811624,2021,True,204,40
2021-11-10,0.0083403435066895844,0.88735108333292734,0.27437130280490729,1.2068989377194885,0.0018335577148436161,2021,True,205,41
2021-11-11,0.22368171787046426,0.83984265975304762,0.32693461108535676,1.1322930125584034,0.0073944082008493379,2021,True,206,41
2021-11-12,0.053352705443818579,0.94938377153782194,0.31311860261444341,1.1612791245602971,-0.01001332697250663,2021,True,207,41
2021-11-15,0.16204727186366519,0.91668244612648619,0.31150255271750088,1.1693540518863419,-0.010607707197902945,2021,True,208,41
2021-11-16,0.149411078867381,0.85988451185906123,0.26682261678608321,1.1449995912035247,-0.0042862478074407601,2021,True,209,41
2021-11-17,0.24499772228503072,0.89614933105848438,0.24174592506424081,1.1200532928193776,0.0074425830615910873,2021,True,210,42
2021-11-18,0.20567134099298695,0.7663830991829782,0.19132322895834503,1.0231638641532257,0.0056367398912324802,2021,True,211,42
2021-11-19,0.2421401282457894,0.87129115994829509,0.33899148951216923,0.94166911339683756,-0.016277618549252078,2021,True,212,42
2021-11-22,0.51328505477315012,0.91119437353222732,0.41629369274481648,0.98964141324277533,0.025622610003885226,2021,True,213,42
2021-11-23,0.069155018355729,0.93192981910069994,0.44899148292870561,0.98860186791171978,-0.0033273734301882637,2021,True,214,42
2021-11-24,0.059327672641844097,0.91470919232576087,0.45154487686766959,1.0846631171413692,0.0073597604511473919,2021,True,215,43
2021-11-25,0.10781451617392517,0.9181695533393317,0.49275336385569779,1.220327206578671,-0.0082289232801213835,2021,True,216,43
2021-11-26,0.13089190113145968,0.88351751948088042,0.45380025263186385,1.2205584620153962,0.012267683455813489,2021,True,217,43
2021-11-29,0.19405274821692398,0.93351719100709885,0.26680172946153963,1.1853655577418802,0.008002742483308789,2021,True,218,43
2021-11-30,0.031898695593858724,0.89993060413266457,0.25461865228024039,1.1332043996839636,-0.004499450702650053,2021,True,219,43
2021-12-01,0.35628626050788237,0.86172372590576196,0.42519366379994894,1.0431176642418265,0.0072590048207010639,2021,True,220,44
2021-12-02,0.43915766281581586,0.87566433684661671,0.49330953474764622,0.94802080512794229,0.0049208677530469518,2021,True,221,44
2021-12-03,0.26961617418335138,0.85914891171439567,0.49939996061736225,0.92074091535021219,-0.0032192434504090808,2021,True,222,44
2021-12-06,0.5078926839875858,0.90897472606837859,0.58214001021898598,0.96252202442419099,0.0063269072285550808,2021,True,223,44
