trade,first_interval_index,last_interval_index,first_booking,last_booking,direction,bars,pnl_log,mfe_log,mae_log,giveback_log,losing_never_favorable,losing_after_favorable,boundary_clipped,exit_day,year,outcome,trading_day,day_index,stage
22,282,317,2021-01-12 10:09:00,2021-01-12 14:39:00,1,36,0.0071209789788218725,0.009831615076394894,0,0.0027106360975730215,False,False,False,2021-01-12,2021,1,2021-01-12,6,1
23,318,323,2021-01-12 14:44:00,2021-01-13 09:44:00,-1,6,-0.0065824047141037224,0.00065563959275959181,-0.0065824047141037224,0.0072380443068633142,False,True,False,2021-01-13,2021,-1,2021-01-13,7,1
24,324,330,2021-01-13 09:49:00,2021-01-13 10:19:00,1,7,-0.0080796030944780446,0,-0.0080796030944780446,0.0080796030944780446,True,False,False,2021-01-13,2021,-1,2021-01-13,7,1
25,331,341,2021-01-13 10:24:00,2021-01-13 11:14:00,-1,11,-0.0058902788909537393,0,-0.0062874054022398814,0.0058902788909537393,True,False,False,2021-01-13,2021,-1,2021-01-13,7,1
26,342,347,2021-01-13 11:19:00,2021-01-13 13:19:00,1,6,-0.00235052782034708,0.001261749320320293,-0.0047422263537681177,0.0036122771406673733,False,True,False,2021-01-13,2021,-1,2021-01-13,7,1
27,348,359,2021-01-13 13:24:00,2021-01-13 14:19:00,-1,12,0.0036467796366326834,0.011268047096590069,0,0.0076212674599573857,False,False,False,2021-01-13,2021,1,2021-01-13,7,1
28,360,373,2021-01-13 14:24:00,2021-01-14 10:04:00,1,14,0.0036183406524712466,0.014247748058030115,-0.00044964510912078037,0.010629407405558868,False,False,False,2021-01-14,2021,1,2021-01-14,8,1
29,374,378,2021-01-14 10:09:00,2021-01-14 10:29:00,-1,5,-0.0067528325400018682,0.003332956594941519,-0.0067528325400018682,0.010085789134943388,False,True,False,2021-01-14,2021,-1,2021-01-14,8,1
30,379,399,2021-01-14 10:34:00,2021-01-14 13:49:00,1,21,0.032091808375627466,0.042548432860598513,0,0.010456624484971047,False,False,False,2021-01-14,2021,1,2021-01-14,8,1
31,400,417,2021-01-14 13:54:00,2021-01-15 09:54:00,-1,18,0.0046201173460025859,0.010843624722761118,-0.0034749873678800187,0.006223507376758532,False,False,False,2021-01-15,2021,1,2021-01-15,9,1
32,418,435,2021-01-15 09:59:00,2021-01-15 11:24:00,1,18,-0.0013475515793137432,0.0063420526249377222,-0.0030207657451192648,0.0076896042042514656,False,True,False,2021-01-15,2021,-1,2021-01-15,9,1
33,436,449,2021-01-15 11:29:00,2021-01-15 14:09:00,-1,14,0.0052286077785431984,0.014462424867623483,0,0.0092338170890802849,False,False,False,2021-01-15,2021,1,2021-01-15,9,1
34,450,461,2021-01-15 14:14:00,2021-01-18 09:44:00,1,12,-0.0039707203269144309,0.0048019631257739219,-0.0039707203269144309,0.008772683452688352,False,True,False,2021-01-18,2021,-1,2021-01-18,10,2
35,462,464,2021-01-18 09:49:00,2021-01-18 09:59:00,-1,3,-0.014441804070307864,0,-0.014441804070307864,0.014441804070307864,True,False,False,2021-01-18,2021,-1,2021-01-18,10,2
36,465,494,2021-01-18 10:04:00,2021-01-18 14:04:00,1,30,0.01325062983356058,0.023604504550723243,-0.0002806402723518278,0.010353874717162663,False,False,False,2021-01-18,2021,1,2021-01-18,10,2
37,495,534,2021-01-18 14:09:00,2021-01-19 13:34:00,-1,40,0.010277945567687808,0.014983643484090214,-0.0040710191970129133,0.0047056979164024054,False,False,False,2021-01-19,2021,1,2021-01-19,11,2
38,535,538,2021-01-19 13:39:00,2021-01-19 13:54:00,1,4,-0.0067095965803319708,0.00064121368937105152,-0.0067095965803319708,0.0073508102697030222,False,True,False,2021-01-19,2021,-1,2021-01-19,11,2
39,539,554,2021-01-19 13:59:00,2021-01-20 09:49:00,-1,16,0.0032890465964595305,0.0083053289059218938,-0.0018873433531606178,0.0050162823094623632,False,False,False,2021-01-20,2021,1,2021-01-20,12,2
40,555,573,2021-01-20 09:54:00,2021-01-20 11:24:00,1,19,0.009984995864288089,0.018769347959651708,0,0.0087843520953636185,False,False,False,2021-01-20,2021,1,2021-01-20,12,2
41,574,584,2021-01-20 11:29:00,2021-01-20 13:54:00,-1,11,-0.0034128447244582143,0.0022817178794166575,-0.0034128447244582143,0.0056945626038748722,False,True,False,2021-01-20,2021,-1,2021-01-20,12,2
42,585,601,2021-01-20 13:59:00,2021-01-21 09:54:00,1,17,0.00078174659757841844,0.010438430464796091,0,0.0096566838672176719,False,False,False,2021-01-21,2021,1,2021-01-21,13,2
43,602,608,2021-01-21 09:59:00,2021-01-21 10:29:00,-1,7,-0.0029921757649343751,0.0011490385716166,-0.0029921757649343751,0.0041412143365509753,False,True,False,2021-01-21,2021,-1,2021-01-21,13,2
44,609,630,2021-01-21 10:34:00,2021-01-21 13:54:00,1,22,0.0074717626734729318,0.010848431977896013,-0.0010574336530679677,0.003376669304423081,False,False,False,2021-01-21,2021,1,2021-01-21,13,2
45,631,665,2021-01-21 13:59:00,2021-01-22 11:24:00,-1,35,0.012524988398514892,0.020805066199399654,-5.3424062049223231e-17,0.0082800778008847616,False,False,False,2021-01-22,2021,1,2021-01-22,14,2
46,666,693,2021-01-22 11:29:00,2021-01-25 09:54:00,1,28,0.0045856525904570686,0.011852321518137291,-0.0014991382764179173,0.0072666689276802221,False,False,False,2021-01-25,2021,1,2021-01-25,15,3
47,694,697,2021-01-25 09:59:00,2021-01-25 10:14:00,-1,4,-0.0093236050880011311,0.0017366768719629336,-0.0093236050880011311,0.011060281959964065,False,True,False,2021-01-25,2021,-1,2021-01-25,15,3
48,698,728,2021-01-25 10:19:00,2021-01-25 14:24:00,1,31,0.0066726479285667516,0.01518780339396418,0,0.0085151554653974289,False,False,False,2021-01-25,2021,1,2021-01-25,15,3
49,729,740,2021-01-25 14:29:00,2021-01-26 09:59:00,-1,12,-0.0059920839279667577,0.004191140582183275,-0.0059920839279667577,0.010183224510150033,False,True,False,2021-01-26,2021,-1,2021-01-26,16,3
50,741,745,2021-01-26 10:04:00,2021-01-26 10:24:00,1,5,-0.0086370756848641768,0,-0.0086370756848641768,0.0086370756848641768,True,False,False,2021-01-26,2021,-1,2021-01-26,16,3
51,746,777,2021-01-26 10:29:00,2021-01-26 14:39:00,-1,32,0.0072089557881181814,0.015413901083398462,0,0.0082049452952802811,False,False,False,2021-01-26,2021,1,2021-01-26,16,3
52,778,784,2021-01-26 14:44:00,2021-01-27 09:49:00,1,7,-0.0074648910134910949,0,-0.0074648910134910949,0.0074648910134910949,True,False,False,2021-01-27,2021,-1,2021-01-27,17,3
53,785,794,2021-01-27 09:54:00,2021-01-27 10:39:00,-1,10,0.0091841032813809887,0.020674998525341104,0,0.011490895243960115,False,False,False,2021-01-27,2021,1,2021-01-27,17,3
54,795,820,2021-01-27 10:44:00,2021-01-27 14:24:00,1,26,-0.0032726066990314065,0.0027429229650532561,-0.0032726066990314065,0.0060155296640846626,False,True,False,2021-01-27,2021,-1,2021-01-27,17,3
55,821,834,2021-01-27 14:29:00,2021-01-28 10:09:00,-1,14,-0.0038683441128669494,0.0051604572208345063,-0.0038683441128669494,0.0090288013337014549,False,True,False,2021-01-28,2021,-1,2021-01-28,18,3
56,835,838,2021-01-28 10:14:00,2021-01-28 10:29:00,1,4,-0.008310668448260658,0,-0.008310668448260658,0.008310668448260658,True,False,False,2021-01-28,2021,-1,2021-01-28,18,3
57,839,876,2021-01-28 10:34:00,2021-01-29 09:49:00,-1,38,0.013278728148706891,0.020291177784360036,-0.0025713777925628393,0.0070124496356531452,False,False,False,2021-01-29,2021,1,2021-01-29,19,3
58,877,880,2021-01-29 09:54:00,2021-01-29 10:09:00,1,4,-0.0058086268253189129,0.00025877835778196864,-0.0058086268253189129,0.0060674051831008814,False,True,False,2021-01-29,2021,-1,2021-01-29,19,3
59,881,891,2021-01-29 10:14:00,2021-01-29 11:04:00,-1,11,-0.0049548828966260415,0.0060690503357258736,-0.0049548828966260415,0.011023933232351915,False,True,False,2021-01-29,2021,-1,2021-01-29,19,3
60,892,899,2021-01-29 11:09:00,2021-01-29 13:19:00,1,8,-0.0013310543914422462,0.0066983692982047231,-0.0013310543914422462,0.0080294236896469688,False,True,False,2021-01-29,2021,-1,2021-01-29,19,3
61,900,918,2021-01-29 13:24:00,2021-01-29 14:54:00,-1,19,0.0056028069139586285,0.016753770823573148,0,0.011150963909614519,False,False,False,2021-01-29,2021,1,2021-01-29,19,3
62,919,932,2021-01-29 14:59:00,2021-02-01 10:39:00,1,14,0.002893196675237633,0.013673954640829347,0,0.010780757965591713,False,False,False,2021-02-01,2021,1,2021-02-01,20,4
63,933,946,2021-02-01 10:44:00,2021-02-01 13:24:00,-1,14,0.0025407787321070937,0.0068558638370778153,0,0.0043150851049707211,False,False,False,2021-02-01,2021,1,2021-02-01,20,4
64,947,955,2021-02-01 13:29:00,2021-02-01 14:09:00,1,9,-0.0036005037237217606,0,-0.0036005037237217606,0.0036005037237217606,True,False,False,2021-02-01,2021,-1,2021-02-01,20,4
65,956,964,2021-02-01 14:14:00,2021-02-01 14:54:00,-1,9,-0.0053325935776403844,0.00036076440000383221,-0.0053325935776403844,0.0056933579776442169,False,True,False,2021-02-01,2021,-1,2021-02-01,20,4
66,965,969,2021-02-01 14:59:00,2021-02-02 09:54:00,1,5,-0.0029167068958064046,0.00037981361455352358,-0.005021450406844331,0.0032965205103599282,False,True,False,2021-02-02,2021,-1,2021-02-02,21,4
67,970,971,2021-02-02 09:59:00,2021-02-02 10:04:00,-1,2,-0.0052425589703771749,0,-0.0052425589703771749,0.0052425589703771749,True,False,False,2021-02-02,2021,-1,2021-02-02,21,4
68,972,982,2021-02-02 10:09:00,2021-02-02 10:59:00,1,11,0.0019842876224449631,0.0055782195702986804,0,0.0035939319478537173,False,False,False,2021-02-02,2021,1,2021-02-02,21,4
69,983,990,2021-02-02 11:04:00,2021-02-02 13:14:00,-1,8,-0.004459020115215007,0.0027425814976430999,-0.004459020115215007,0.0072016016128581065,False,True,False,2021-02-02,2021,-1,2021-02-02,21,4
70,991,1017,2021-02-02 13:19:00,2021-02-03 10:04:00,1,27,-0.0022549812855460292,0.0051748717435639181,-0.0026324716780046784,0.0074298530291099472,False,True,False,2021-02-03,2021,-1,2021-02-03,22,4
71,1018,1031,2021-02-03 10:09:00,2021-02-03 11:14:00,-1,14,0.00022368080842004659,0.0059726362432629115,0,0.0057489554348428649,False,False,False,2021-02-03,2021,1,2021-02-03,22,4
72,1032,1042,2021-02-03 11:19:00,2021-02-03 13:44:00,1,11,-0.0028843683142483921,0.0043388555470073179,-0.0028843683142483921,0.0072232238612557099,False,True,False,2021-02-03,2021,-1,2021-02-03,22,4
73,1043,1078,2021-02-03 13:49:00,2021-02-04 11:19:00,-1,36,0.030401458748000518,0.038201272641643254,-0.00055371569166073734,0.0077998138936427354,False,False,False,2021-02-04,2021,1,2021-02-04,23,4
74,1079,1081,2021-02-04 11:24:00,2021-02-04 13:09:00,1,3,-0.0088273871986528328,0,-0.0088273871986528328,0.0088273871986528328,True,False,False,2021-02-04,2021,-1,2021-02-04,23,4
75,1082,1090,2021-02-04 13:14:00,2021-02-04 13:54:00,-1,9,-0.0066350782108622365,0.0021752309722267381,-0.0066350782108622365,0.0088103091830889751,False,True,False,2021-02-04,2021,-1,2021-02-04,23,4
76,1091,1121,2021-02-04 13:59:00,2021-02-05 11:04:00,1,31,0.012524546676788357,0.01803156919028923,0,0.0055070225135008723,False,False,False,2021-02-05,2021,1,2021-02-05,24,4
77,1122,1155,2021-02-05 11:09:00,2021-02-08 10:04:00,-1,34,0.010700903952621108,0.022102425006196073,-0.0010795392631586481,0.011401521053574965,False,False,False,2021-02-08,2021,1,2021-02-08,25,5
78,1156,1176,2021-02-08 10:09:00,2021-02-08 13:24:00,1,21,0.0016182285377554294,0.0079574966126583734,-0.005844492663834017,0.0063392680749029436,False,False,False,2021-02-08,2021,1,2021-02-08,25,5
79,1177,1198,2021-02-08 13:29:00,2021-02-09 09:49:00,-1,22,-0.0048533996992394177,0.004217202718714114,-0.0048533996992394177,0.0090706024179535317,False,True,False,2021-02-09,2021,-1,2021-02-09,26,5
80,1199,1228,2021-02-09 09:54:00,2021-02-09 13:54:00,1,30,0.014002604129077221,0.017968604979809125,0,0.0039660008507319041,False,False,False,2021-02-09,2021,1,2021-02-09,26,5
81,1229,1234,2021-02-09 13:59:00,2021-02-09 14:24:00,-1,6,-0.0054465634528635728,0,-0.0054465634528635728,0.0054465634528635728,True,False,False,2021-02-09,2021,-1,2021-02-09,26,5
82,1235,1244,2021-02-09 14:29:00,2021-02-10 09:49:00,1,10,-0.005992146194806554,0.0094449801638930159,-0.005992146194806554,0.015437126358699569,False,True,False,2021-02-10,2021,-1,2021-02-10,27,5
83,1245,1252,2021-02-10 09:54:00,2021-02-10 10:29:00,-1,8,-0.0073087093811082995,0,-0.0073087093811082995,0.0073087093811082995,True,False,False,2021-02-10,2021,-1,2021-02-10,27,5
84,1253,1297,2021-02-10 10:34:00,2021-02-18 10:24:00,1,45,0.013355849521622895,0.025370223412097076,0,0.012014373890474181,False,False,False,2021-02-18,2021,1,2021-02-18,28,5
85,1298,1303,2021-02-18 10:29:00,2021-02-18 10:54:00,-1,6,-0.0031123197329768408,0.0064564658128011231,-0.0031123197329768408,0.0095687855457779643,False,True,False,2021-02-18,2021,-1,2021-02-18,28,5
86,1304,1311,2021-02-18 10:59:00,2021-02-18 13:09:00,1,8,-0.010141919556001166,0.0014454217580035856,-0.010141919556001166,0.011587341314004752,False,True,False,2021-02-18,2021,-1,2021-02-18,28,5
87,1312,1355,2021-02-18 13:14:00,2021-02-19 11:24:00,-1,44,0.010846405903922673,0.017803954794930903,-0.0058069783985051802,0.0069575488910082299,False,False,False,2021-02-19,2021,1,2021-02-19,29,5
88,1356,1383,2021-02-19 11:29:00,2021-02-22 09:54:00,1,28,0.0030697275113840197,0.010853397321956882,-0.0025901250096725639,0.0077836698105728623,False,False,False,2021-02-22,2021,1,2021-02-22,30,6
89,1384,1387,2021-02-22 09:59:00,2021-02-22 10:14:00,-1,4,-0.011962769957352523,0,-0.011962769957352523,0.011962769957352523,True,False,False,2021-02-22,2021,-1,2021-02-22,30,6
90,1388,1393,2021-02-22 10:19:00,2021-02-22 10:44:00,1,6,-0.0046126605233557409,0,-0.0049484493153626368,0.0046126605233557409,True,False,False,2021-02-22,2021,-1,2021-02-22,30,6
91,1394,1431,2021-02-22 10:49:00,2021-02-23 10:04:00,-1,38,0.023996734577441503,0.037034409248743794,0,0.013037674671302291,False,False,False,2021-02-23,2021,1,2021-02-23,31,6
92,1432,1462,2021-02-23 10:09:00,2021-02-23 14:14:00,1,31,-0.00083140418914379633,0.0031973246984356002,-0.0068004977843419065,0.0040287288875793968,False,True,False,2021-02-23,2021,-1,2021-02-23,31,6
93,1463,1476,2021-02-23 14:19:00,2021-02-24 09:59:00,-1,14,0.00090386083828173074,0.0071166483111688959,-0.0020629049855940655,0.0062127874728871652,False,False,False,2021-02-24,2021,1,2021-02-24,32,6
94,1477,1483,2021-02-24 10:04:00,2021-02-24 10:34:00,1,7,-0.0058734360640299906,0,-0.0058734360640299906,0.0058734360640299906,True,False,False,2021-02-24,2021,-1,2021-02-24,32,6
95,1484,1491,2021-02-24 10:39:00,2021-02-24 11:14:00,-1,8,0.00012995076328282029,0.0046743934606038205,0,0.0045444426973210005,False,False,False,2021-02-24,2021,1,2021-02-24,32,6
96,1492,1493,2021-02-24 11:19:00,2021-02-24 11:24:00,1,2,-0.0072243288264858168,0,-0.0072243288264858168,0.0072243288264858168,True,False,False,2021-02-24,2021,-1,2021-02-24,32,6
97,1494,1515,2021-02-24 11:29:00,2021-02-24 14:49:00,-1,22,0.0058202032884107028,0.012197013094486179,-0.00022541602076219075,0.0063768098060754761,False,False,False,2021-02-24,2021,1,2021-02-24,32,6
98,1516,1521,2021-02-24 14:54:00,2021-02-25 09:54:00,1,6,-0.005089368068897749,0.0024620387440752638,-0.005089368068897749,0.0075514068129730128,False,True,False,2021-02-25,2021,-1,2021-02-25,33,6
99,1522,1534,2021-02-25 09:59:00,2021-02-25 10:59:00,-1,13,-0.0031783925606614014,0.0035942648363574878,-0.0031783925606614014,0.0067726573970188896,False,True,False,2021-02-25,2021,-1,2021-02-25,33,6
100,1535,1540,2021-02-25 11:04:00,2021-02-25 11:29:00,1,6,-0.0043259746725081601,0,-0.0043259746725081601,0.0043259746725081601,True,False,False,2021-02-25,2021,-1,2021-02-25,33,6
101,1541,1572,2021-02-25 13:09:00,2021-02-26 10:19:00,-1,32,0.013561288272750282,0.021644304477743233,-0.0037248368912245599,0.0080830162049929516,False,False,False,2021-02-26,2021,1,2021-02-26,34,6
102,1573,1581,2021-02-26 10:24:00,2021-02-26 11:04:00,1,9,-0.0044641762895125626,0.0006339853649859205,-0.0045915891711271672,0.0050981616544984835,False,True,False,2021-02-26,2021,-1,2021-02-26,34,6
103,1582,1601,2021-02-26 11:09:00,2021-02-26 14:19:00,-1,20,0.0030172954319258403,0.006933818352566937,-0.00087646035507718881,0.0039165229206410967,False,False,False,2021-02-26,2021,1,2021-02-26,34,6
104,1602,1608,2021-02-26 14:24:00,2021-02-26 14:54:00,1,7,-0.0036297953852877569,0,-0.0038787909159726788,0.0036297953852877569,True,False,False,2021-02-26,2021,-1,2021-02-26,34,6
105,1609,1612,2021-02-26 14:59:00,2021-03-01 09:49:00,-1,4,-0.010529138439855406,0,-0.015874953078271442,0.010529138439855406,True,False,False,2021-03-01,2021,-1,2021-03-01,35,7
106,1613,1627,2021-03-01 09:54:00,2021-03-01 11:04:00,1,15,0.0031751973905761849,0.0084152803371327373,-0.0012175947661193522,0.005240082946556552,False,False,False,2021-03-01,2021,1,2021-03-01,35,7
107,1628,1634,2021-03-01 11:09:00,2021-03-01 13:14:00,-1,7,-0.0060984393947532724,0.0014149224525697099,-0.0060984393947532724,0.0075133618473229823,False,True,False,2021-03-01,2021,-1,2021-03-01,35,7
108,1635,1670,2021-03-01 13:19:00,2021-03-02 10:49:00,1,36,0.0084332746766604093,0.013605252247606101,-0.0017767253711509882,0.0051719775709456912,False,False,False,2021-03-02,2021,1,2021-03-02,36,7
109,1671,1696,2021-03-02 10:54:00,2021-03-02 14:34:00,-1,26,0.0078047739997432839,0.013914244116257775,-0.0013046603137663055,0.0061094701165144913,False,False,False,2021-03-02,2021,1,2021-03-02,36,7
110,1697,1704,2021-03-02 14:39:00,2021-03-03 09:49:00,1,8,-0.0054106268965896645,0.00016999700698376726,-0.0070097644470625727,0.0055806239035734321,False,True,False,2021-03-03,2021,-1,2021-03-03,37,7
111,1705,1717,2021-03-03 09:54:00,2021-03-03 10:54:00,-1,13,-0.0027312079558097059,0.0033275919085567545,-0.0048117115808375046,0.0060587998643664605,False,True,False,2021-03-03,2021,-1,2021-03-03,37,7
112,1718,1750,2021-03-03 10:59:00,2021-03-04 09:49:00,1,33,-0.0026940491203635859,0.0098312239260128047,-0.0026940491203635859,0.012525273046376391,False,True,False,2021-03-04,2021,-1,2021-03-04,38,7
113,1751,1786,2021-03-04 09:54:00,2021-03-04 14:24:00,-1,36,0.012029556939225331,0.014220732127227933,-0.0018339296886988937,0.0021911751880026014,False,False,False,2021-03-04,2021,1,2021-03-04,38,7
114,1787,1790,2021-03-04 14:29:00,2021-03-04 14:44:00,1,4,-0.0034885639982223911,0,-0.0034885639982223911,0.0034885639982223911,True,False,False,2021-03-04,2021,-1,2021-03-04,38,7
115,1791,1804,2021-03-04 14:49:00,2021-03-05 10:29:00,-1,14,0.0014653566686122688,0.010005507183638414,-0.00026413998063084068,0.0085401505150261448,False,False,False,2021-03-05,2021,1,2021-03-05,39,7
116,1805,1817,2021-03-05 10:34:00,2021-03-05 13:09:00,1,13,0.0029436427296869786,0.0069601654929160638,-0.0032707974464492849,0.0040165227632290856,False,False,False,2021-03-05,2021,1,2021-03-05,39,7
117,1818,1826,2021-03-05 13:14:00,2021-03-05 13:54:00,-1,9,-0.00031649146867571197,0.003057032985049995,-0.0007232619427484635,0.0033735244537257069,False,True,False,2021-03-05,2021,-1,2021-03-05,39,7
118,1827,1839,2021-03-05 13:59:00,2021-03-05 14:59:00,1,13,0.0018216449518681627,0.0078425299802923221,0,0.006020885028424159,False,False,False,2021-03-05,2021,1,2021-03-05,39,7
119,1840,1895,2021-03-08 09:39:00,2021-03-09 10:24:00,-1,56,0.050878559582348326,0.078753754722235364,-0.0048615166420645905,0.027875195139887038,False,False,False,2021-03-09,2021,1,2021-03-09,41,8
120,1896,1900,2021-03-09 10:29:00,2021-03-09 10:49:00,1,5,-0.013431361249827994,0,-0.013431361249827994,0.013431361249827994,True,False,False,2021-03-09,2021,-1,2021-03-09,41,8
121,1901,1906,2021-03-09 10:54:00,2021-03-09 11:19:00,-1,6,-0.010800739952441185,0,-0.010800739952441185,0.010800739952441185,True,False,False,2021-03-09,2021,-1,2021-03-09,41,8
122,1907,1918,2021-03-09 11:24:00,2021-03-09 13:54:00,1,12,-0.0025739222014731062,0.0040065615424585152,-0.0033696824331741885,0.006580483743931621,False,True,False,2021-03-09,2021,-1,2021-03-09,41,8
123,1919,1934,2021-03-09 13:59:00,2021-03-10 09:49:00,-1,16,0.0085396523963464817,0.022150030137361928,0,0.013610377741015447,False,False,False,2021-03-10,2021,1,2021-03-10,42,8
124,1935,1940,2021-03-10 09:54:00,2021-03-10 10:19:00,1,6,-0.0096090250926362981,0.0016593123674432382,-0.0096090250926362981,0.011268337460079537,False,True,False,2021-03-10,2021,-1,2021-03-10,42,8
125,1941,1947,2021-03-10 10:24:00,2021-03-10 10:54:00,-1,7,-0.0090312269688500729,0.0035379022109855479,-0.0090312269688500729,0.01256912917983562,False,True,False,2021-03-10,2021,-1,2021-03-10,42,8
126,1948,1957,2021-03-10 10:59:00,2021-03-10 13:19:00,1,10,-0.0060951986862405319,0.0017163668575695622,-0.0060951986862405319,0.0078115655438100937,False,True,False,2021-03-10,2021,-1,2021-03-10,42,8
127,1958,1982,2021-03-10 13:24:00,2021-03-11 09:59:00,-1,25,-0.0053323149488542516,0.0072383321832241972,-0.0053323149488542516,0.01257064713207845,False,True,False,2021-03-11,2021,-1,2021-03-11,43,8
128,1983,2016,2021-03-11 10:04:00,2021-03-11 14:24:00,1,34,0.011660542630515407,0.021827832102036312,-0.003355559329992922,0.010167289471520905,False,False,False,2021-03-11,2021,1,2021-03-11,43,8
129,2017,2023,2021-03-11 14:29:00,2021-03-11 14:59:00,-1,7,-0.0051479145881402812,0.0019233984899404593,-0.005203209686243891,0.0070713130780807407,False,True,False,2021-03-11,2021,-1,2021-03-11,43,8
130,2024,2029,2021-03-12 09:39:00,2021-03-12 10:04:00,1,6,-0.0061806852856975134,0.00030803375977607022,-0.0061806852856975134,0.0064887190454735837,False,True,False,2021-03-12,2021,-1,2021-03-12,44,8
131,2030,2043,2021-03-12 10:09:00,2021-03-12 11:14:00,-1,14,-0.0011756856872008347,0.0050121424018269769,-0.0011836248100071845,0.0061878280890278114,False,True,False,2021-03-12,2021,-1,2021-03-12,44,8
