year,stage,first,last,days,n_trades,eligible,win_rate,mean_trade_log,marked_log_pnl,eff_1d,fast_share_1d,slow_work_velocity_5d,threshold_work_amplitude_5d
2021,0,2021-01-04,2021-01-08,5,17,True,0.11764705882352941,-0.0038709949008378154,-0.047574461471261174,0.18585117125047465,0.89849948480649111,0.57999305165208948,1.2108486817152755
2021,1,2021-01-11,2021-01-15,5,16,True,0.5,0.0014365758169778819,0.025939153757687745,0.10038868069436491,0.88788829668021463,0.3193179955933011,1.0025082089131072
2021,2,2021-01-18,2021-01-22,5,12,True,0.58333333333333337,0.0021711645053846163,0.035619727649149439,0.20329372160379977,0.85774702587501894,0.28499004869875633,0.81733769733139972
2021,3,2021-01-25,2021-01-29,5,16,True,0.375,-0.00077693402729255424,-0.02250130553864485,0.15251909458598645,0.89429316957549587,0.27692856870773552,0.95622832146539116
2021,4,2021-02-01,2021-02-05,5,15,True,0.40000000000000002,0.00056098339806189273,0.024488088024374757,0.18069902378456623,0.86460921821712977,0.29624489417344002,0.94732703094436843
2021,5,2021-02-08,2021-02-19,5,11,True,0.45454545454545453,0.0012426303661821339,0.0039857386722965873,0.155211124432661,0.8897776878009459,0.35984987861453366,0.98212477580097546
2021,6,2021-02-22,2021-02-26,5,17,True,0.41176470588235292,-4.0779167868152698e-05,-0.010794846519969349,0.22335335680563517,0.9036555093854497,0.43241316746242331,1.1814166503060821
2021,7,2021-03-01,2021-03-05,5,14,True,0.5,0.00045749500586449155,0.0083344286344008388,0.23512001841082864,0.88259823731217213,0.38956310494647317,1.1515827651701582
2021,8,2021-03-08,2021-03-12,5,16,True,0.1875,-0.00048724122354084102,-0.0099154042316119684,0.2598487459747022,0.86492794012316254,0.53511499322947964,0.90553374858421165
2021,9,2021-03-15,2021-03-19,5,15,True,0.33333333333333331,0.00050527018471427669,0.010047965114340383,0.17620151479423013,0.91618164050503648,0.2804145270306983,1.3237149551602265
2021,10,2021-03-22,2021-03-26,5,12,True,0.41666666666666669,-0.0018229426908587438,-0.0050997778075874637,0.21603870076216475,0.90561066407562696,0.19677722346009108,1.1708125714296409
2021,11,2021-03-29,2021-04-02,5,13,True,0.61538461538461542,0.0044362774093034026,0.038058537060054985,0.17466323836654266,0.88775256878612618,0.43831381516767109,1.0865917120596273
2021,12,2021-04-06,2021-04-12,5,16,True,0.25,-0.0018153229355801861,-0.0094006933019541924,0.19344353274060863,0.87560495898971635,0.45979816527889045,0.98945213665698972
2021,13,2021-04-13,2021-04-19,5,15,True,0.33333333333333331,0.00023841954250044026,-0.012478738391491714,0.20303414979806492,0.88189043821040725,0.42819285320794176,1.0306286242501783
2021,14,2021-04-20,2021-04-26,5,19,True,0.36842105263157893,-0.00072777749684682733,-0.014244412942901522,0.12879397064780362,0.88410385310792028,0.42213806472502524,0.95251618353893741
2021,15,2021-04-27,2021-05-06,5,15,True,0.26666666666666666,-0.0016973772403780828,-0.028799574736558746,0.083090212886389375,0.90010043359935832,0.26100890746803407,0.97426963326049731
2021,16,2021-05-07,2021-05-13,5,13,True,0.46153846153846156,0.0017744018289793484,0.026879374698683688,0.19942523410379737,0.90662121554824571,0.55698266926354179,1.2015678983065705
2021,17,2021-05-14,2021-05-20,5,14,True,0.2857142857142857,0.00057750368978737949,0.0073930815137993669,0.20503167455585145,0.88975295350168737,0.56932247832847938,1.0630953998308943
2021,18,2021-05-21,2021-05-27,5,12,True,0.41666666666666669,0.003626073622165387,0.041577497360312271,0.28505580798524188,0.8659416961814731,0.4866333668835271,1.0460972756205655
2021,19,2021-05-28,2021-06-03,5,12,True,0.41666666666666669,0.0020325186815188748,0.035967490536711486,0.27755434242538368,0.83346815693955967,0.4782754111603339,0.83021935897912003
2021,20,2021-06-04,2021-06-10,5,17,True,0.41176470588235292,0.00055397820774555145,-0.00049700117606808238,0.15304405928272302,0.85708245709009301,0.15927050657583058,0.97182407769221335
