cell,table,days,losing_days,winning_days,mean_pnl_bp,median_pnl_bp,mean_capture,loss_log,positive_log,net_log
00,fast_slow,52,25,27,6.627864899231208,1.8408540771631865,-0.0020207365481629213,-0.29704198760268274,0.33150688507868503,0.03446489747600228
01,fast_slow,74,28,46,48.77918623653264,49.66645629135451,0.05201316316956485,-0.40048935485957377,0.7614553330099154,0.36096597815034154
10,fast_slow,72,41,31,-4.8844420242721105,-21.106636255667,-0.008140313908265643,-0.4897113132859976,0.4545433307112384,-0.0351679825747592
11,fast_slow,44,17,27,44.05295360730664,33.8444511932,0.049598405400468774,-0.1912239548385542,0.3850569507107034,0.19383299587214922
00,short_long_eff,60,33,27,-22.23729317262048,-13.20036201226,-0.025751536017118597,-0.461306322313968,0.32788256327824516,-0.13342375903572287
01,short_long_eff,63,38,25,-38.28450439471371,-40.99556754959401,-0.06562997112908972,-0.510531271952926,0.2693388942662295,-0.24119237768669638
10,short_long_eff,42,17,25,44.035507317813455,43.213905692299996,0.046803285956094634,-0.2062511156733352,0.3912002464081517,0.1849491307348165
11,short_long_eff,77,23,54,96.59258375471902,87.534437390774,0.1175865628866574,-0.20037790064657918,0.9441407955579157,0.7437628949113365
