year,block,gain,n
2024,0,-0.073252331306105228,293
2024,1,0.073154129541258939,259
2024,2,0.18985126919864148,240
2024,3,0.03882098477911311,210
2024,4,0.0026977765483264964,103
2024,5,0.027779052930690992,144
2024,6,0.019698341877071583,224
2024,7,-0.01050821210527106,184
2024,8,0.032087885962675131,265
2024,9,0.067239972907184142,279
2024,10,-0.012924399180839156,258
2024,11,0.042645136263137089,267
2024,12,-0.069806513393704819,294
2024,13,-0.034386796813414701,241
2024,14,-0.082597229377429651,275
2024,15,0.066985667308801261,292
2024,16,0.016917733491452244,306
2024,17,0.0071170109663296864,307
2024,18,0.008092749597873589,301
2024,19,-0.021963548781800516,296
2024,20,-0.044139699749311832,281
2024,21,-0.013617549881222898,303
2024,22,-0.0061763532200257805,256
2024,23,-0.030695573509731455,274
2024,24,-0.050235696318396063,274
2024,25,-0.042502787022611344,274
2024,26,0.17777999146416532,268
2024,27,-0.041344887985232684,275
2024,28,0.00687134588842391,264
2024,29,0.01184045100121321,284
2024,30,-0.10554045523624854,281
2024,31,0.051785360595711198,279
2024,32,-0.079179249076888045,276
2024,33,0.059867414727655166,277
2024,34,-0.051264722065326243,278
2024,35,-0.076257517902409921,234
2024,36,0.0021414137792295012,51
2024,37,-0.011174414778470327,90
2024,38,-0.0046097130731634507,147
2024,39,0.01666215269309523,200
2024,40,0.030951371929485657,157
2024,41,-8.169904070767858e-05,175
2024,42,-0.0031560610605282386,170
2024,43,0.064814215837033368,144
2024,44,-0.061157136713024723,177
2024,45,0.047472485196096072,225
2024,46,-0.037563900200213135,221
2024,47,0.050129297111528491,177
2024,48,0.024768339760230393,97
2025,0,0.033112823937709847,180
2025,1,-0.027845610972551792,214
2025,2,-0.00136088712167287,231
2025,3,0.0098294227235997001,261
2025,4,0.034612278962581532,246
2025,5,-0.035074230326082888,257
2025,6,0.02157241377251887,213
2025,7,1.3128868261792068e-06,220
2025,8,0.007829626905361927,266
2025,9,-0.0028699587723594608,297
2025,10,0.066116112215357584,290
2025,11,0.0053010649078610627,270
2025,12,2.774004725153423e-05,159
2025,13,0.049504809112867101,282
2025,14,0.10780241474566334,303
2025,15,-0.014300596078484971,305
2025,16,-0.029431796591762066,301
2025,17,0.00046444447165289719,313
2025,18,0.042189704207485954,313
2025,19,-0.02354431879202093,317
2025,20,-0.029609052001557747,313
2025,21,0.022226567525307755,313
2025,22,0.06354535556026121,299
2025,23,0.041237896189438947,313
2025,24,0.011748590836242351,317
2025,25,-0.037701645256034776,310
2025,26,0.004536366186374579,311
2025,27,0.030918112610930581,288
2025,28,-0.014105459344000355,308
2025,29,0.06527816451323086,279
2025,30,-0.03239834820005847,244
2025,31,0.040263693114371363,173
2025,32,0.039274499580201766,152
2025,33,0.0068497017589761577,213
2025,34,0.015655963443708003,196
2025,35,0.013684638841080322,173
2025,36,-0.025778226318834585,213
2025,37,-0.016171745352981551,206
2025,38,-0.00039457542632192257,236
2025,39,0.012758783917298355,232
2025,40,0.039000232824809244,260
2025,41,-0.012537584473102629,270
2025,42,-0.049529661168553299,264
2025,43,-0.024245687865326767,264
2025,44,0.094211830227989943,278
2025,45,0.02788192047492254,277
2025,46,-0.085056940771215561,266
2025,47,-0.038885198576666426,306
2025,48,-0.01038665135382051,175
