year,block,gain,n
2024,0,0.088001455016110994,351
2024,1,0.067777439002525627,319
2024,2,0.32844578066132279,279
2024,3,0.0013247416200317002,254
2024,4,-0.0073331910039991476,124
2024,5,-0.0026711416734823161,181
2024,6,0.01144144870825731,276
2024,7,-0.0071677285629582477,221
2024,8,-0.032356594625652248,315
2024,9,-0.013455996142227237,336
2024,10,-0.021539010318519305,312
2024,11,0.037564236256395434,318
2024,12,0.014200310763579279,353
2024,13,0.0028651282301269654,289
2024,14,-0.028247637768642853,327
2024,15,-0.030478986135134733,351
2024,16,0.028599114535095449,365
2024,17,0.0099699714695589085,367
2024,18,0.001954874036255307,361
2024,19,-0.0025311542816113691,354
2024,20,-0.045685362979872676,340
2024,21,0.015881098913449365,363
2024,22,-0.030162633235701408,305
2024,23,0.0016998420014279973,327
2024,24,0.093099545131655886,329
2024,25,-0.041455194412456889,332
2024,26,0.108249169083763,315
2024,27,0.15363694859963578,332
2024,28,-0.019481276394458173,317
2024,29,0.0090717923401462553,339
2024,30,0.0015152320517487488,341
2024,31,0.0079436044475460609,336
2024,32,-0.064122357311318948,335
2024,33,0.034139255908323687,336
2024,34,0.04113981009671587,338
2024,35,0.023274053349599647,281
2024,36,0.0015148057553189243,62
2024,37,-0.0077207550991810758,105
2024,38,0.016989008075494871,182
2024,39,0.01109518619784209,239
2024,40,0.0013097724650856821,194
2024,41,-0.0048222308426152686,210
2024,42,0.00094668711351256652,198
2024,43,-0.0035786681590953794,176
2024,44,0.0012533988855991383,207
2024,45,0.040487708784148632,258
2024,46,-0.0031638674801811825,271
2024,47,-0.0004819939555101067,214
2024,48,0.0083948875920486082,115
2025,0,0.035012420793928134,218
2025,1,0.010413501065607273,267
2025,2,-8.9247787889438731e-05,285
2025,3,0.017636450076678776,314
2025,4,-0.010285594760315439,291
2025,5,-0.023865400159283966,309
2025,6,0.0011084094023999986,255
2025,7,-0.0036467954400529281,269
2025,8,0.00808162152805212,316
2025,9,0.001233961757417286,355
2025,10,0.05281508829411493,344
2025,11,-0.010005733120041596,330
2025,12,-0.0015679748484422676,189
2025,13,-0.01897743012035473,335
2025,14,0.011166268462167679,360
2025,15,0.042034930961196468,364
2025,16,0.022676380596888056,359
2025,17,0.003212745031258049,373
2025,18,-0.0072714885570308446,373
2025,19,0.0098152010995419536,377
2025,20,-0.0017783402862076474,373
2025,21,-0.0047602085109932236,373
2025,22,-0.04622026004896225,358
2025,23,0.024829311462399119,373
2025,24,0.0071803462985169002,376
2025,25,0.014911983845983566,370
2025,26,0.016771796446598902,371
2025,27,0.011002333817805379,343
2025,28,0.0046358738374836792,367
2025,29,0.042909045573620977,334
2025,30,-0.024260036335644563,297
2025,31,0.018441687589621166,212
2025,32,0.066459121599964824,179
2025,33,-0.0034640172396859141,259
2025,34,-0.00074911877847712684,236
2025,35,0.0095125985270628089,218
2025,36,0.0064234766791018191,258
2025,37,-0.0078115740999661733,247
2025,38,-0.0026889582174378533,287
2025,39,0.0035930945708615375,286
2025,40,0.02290606633859987,309
2025,41,0.0073666297515307035,325
2025,42,0.058460061856204511,314
2025,43,0.0086129224227216444,321
2025,44,0.023919803791195324,333
2025,45,0.013821666273083233,330
2025,46,0.025971512455248945,326
2025,47,0.027168393861234583,365
2025,48,-0.00087885082334468304,211
