year,block,gain,n
2024,0,2.3835560967817306,180
2024,1,1.4837256891955777,156
2024,2,4.9739075981690171,156
2024,3,2.3557603040106367,121
2024,4,1.8767315791254398,58
2024,5,0.53166105344552084,69
2024,6,0.10583817651068343,138
2024,7,0.38636741534870522,103
2024,8,0.22795224234314165,156
2024,9,-0.54598749260216062,169
2024,10,1.1971199570667266,156
2024,11,1.2176969734089005,160
2024,12,1.1503586232637197,178
2024,13,-0.60617704544885898,145
2024,14,-0.15348573928926729,163
2024,15,-0.14547273903318383,174
2024,16,0.57413832994154901,188
2024,17,-0.82187650472309426,188
2024,18,-0.067477534709291243,185
2024,19,-0.31381810027016238,181
2024,20,1.4473916720654734,176
2024,21,0.81458552373909032,183
2024,22,-0.21471805038459493,153
2024,23,-0.3328058292556445,162
2024,24,1.2134643645110141,164
2024,25,0.47593442670436858,162
2024,26,0.95414509629995647,161
2024,27,0.52923297453436768,168
2024,28,0.43744205424004334,154
2024,29,1.0624048046128494,172
2024,30,0.59848250987102802,167
2024,31,0.40113582701383971,170
2024,32,0.92085526341218338,167
2024,33,0.22946170811699215,172
2024,34,1.38000574456861,164
2024,35,-2.2010479336215072,144
2024,36,-1.6019510064118776,34
2024,37,1.9139751966960452,51
2024,38,1.3342610784565416,105
2024,39,1.6481312359623954,112
2024,40,0.34880561906936119,85
2024,41,1.0038913743663596,103
2024,42,2.8647229534293963,108
2024,43,0.82904580424167673,86
2024,44,-0.046670657418998521,115
2024,45,0.92468220738010964,119
2024,46,0.06983493594413509,106
2024,47,-0.97566412680720982,133
2024,48,0.41404745668743637,28
2025,0,4.3781037605656401,107
2025,1,0.55221928720259017,129
2025,2,1.2407710686188504,129
2025,3,0.10339768225475317,154
2025,4,0.7498435693417338,150
2025,5,0.069247901390045746,153
2025,6,-0.59625296699371999,137
2025,7,0.17221395561958955,127
2025,8,1.4745755779874865,157
2025,9,0.57088821127030409,178
2025,10,1.1646344634819401,179
2025,11,-0.38707235825689229,160
2025,12,0.72816760002581371,85
2025,13,-0.21367669891938679,167
2025,14,-0.70979294500192602,184
2025,15,0.73271445666917812,189
2025,16,1.0239311201199155,183
2025,17,1.5011518805372062,194
2025,18,-0.86297353485510397,196
2025,19,1.5310501181958354,197
2025,20,2.2775536225062933,193
2025,21,0.64458020440231723,193
2025,22,1.2162689788576464,180
2025,23,1.0816371545245296,193
2025,24,0.54460681364374885,197
2025,25,1.4770093517177449,192
2025,26,0.63189254330876499,191
2025,27,-0.49974455560359554,179
2025,28,0.73384647722264507,191
2025,29,0.62188549298085205,174
2025,30,-0.27938926334890468,145
2025,31,0.60270426783717379,100
2025,32,1.3019540460355656,90
2025,33,0.20828659699327384,123
2025,34,0.24107931079027356,117
2025,35,0.57704030475474632,98
2025,36,0.23370956801978279,125
2025,37,0.049168673964106735,114
2025,38,0.49519392847897253,142
2025,39,0.053910301079258746,130
2025,40,0.29154246286129032,154
2025,41,0.82253540113739099,162
2025,42,-0.80867456629208612,157
2025,43,0.64674191503188438,155
2025,44,0.5333410922134838,167
2025,45,0.411093481938057,169
2025,46,0.47218107627492134,158
2025,47,0.75648017250555932,187
2025,48,0.63498543595576462,106
