horizon,endpoint,comparison,slice_type,slice,n,absolute_gain
30,future_tail,A_vs_C,previous_state,RECOVERING,2275,0.0004649989515637918
30,future_tail,A_vs_C,previous_state,UNSAFE,996,-0.000132503524124927
30,future_tail,A_vs_C,year,2024,11447,0.0002052912950008795
30,future_tail,A_vs_C,year,2025,12687,9.511998369579498e-05
30,future_tail,A_vs_C,symbol,000688.SH,11079,0.0001674884525701727
30,future_tail,A_vs_C,symbol,000852.SH,13055,0.00013030655848323823
30,future_tail,A_vs_C,slot,585,445,0.0011813180681056368
30,future_tail,A_vs_C,slot,590,501,0.0006907968142442403
30,future_tail,A_vs_C,slot,595,517,0.00029989439353176293
30,future_tail,A_vs_C,slot,600,581,8.141921745003843e-05
30,future_tail,A_vs_C,slot,605,576,0.0002306527785326489
30,future_tail,A_vs_C,slot,610,670,0.00017519339101447812
30,future_tail,A_vs_C,slot,615,671,0.00015666238871949763
30,future_tail,A_vs_C,slot,620,735,1.9993684079545173e-05
30,future_tail,A_vs_C,slot,625,753,-3.3076960755979175e-05
30,future_tail,A_vs_C,slot,630,780,0.0002831215104954831
30,future_tail,A_vs_C,slot,635,734,0.00015198502184370294
30,future_tail,A_vs_C,slot,640,779,-2.0972079047869557e-05
30,future_tail,A_vs_C,slot,645,787,0.0003114183731547594
30,future_tail,A_vs_C,slot,650,776,-3.987994409195012e-05
30,future_tail,A_vs_C,slot,655,793,0.0002567440449691918
30,future_tail,A_vs_C,slot,660,822,0.00021672372891401505
30,future_tail,A_vs_C,slot,795,812,5.113552405182801e-05
30,future_tail,A_vs_C,slot,800,824,0.0001672353020069434
30,future_tail,A_vs_C,slot,805,844,0.0003920396667446564
30,future_tail,A_vs_C,slot,810,851,-5.3138075451263264e-05
30,future_tail,A_vs_C,slot,815,801,-3.935795679985503e-05
30,future_tail,A_vs_C,slot,820,828,6.587435981505549e-05
30,future_tail,A_vs_C,slot,825,819,-7.968078083480101e-07
30,future_tail,A_vs_C,slot,830,820,0.00014128649443810796
30,future_tail,A_vs_C,slot,835,815,0.0001291521015146806
30,future_tail,A_vs_C,slot,840,842,0.00016118636380775973
30,future_tail,A_vs_C,slot,845,754,0.0002869348501422261
30,future_tail,A_vs_C,slot,850,808,0.00010517168234496142
30,future_tail,A_vs_C,slot,855,850,4.340325311267888e-06
30,future_tail,A_vs_C,slot,860,848,1.597552166836807e-05
30,future_tail,A_vs_C,slot,865,841,2.5969335729174125e-05
30,future_tail,A_vs_C,slot,870,857,4.7794561193388747e-05
30,future_tail,A_vs_N,previous_state,NORMAL,20863,1.4786976993944241e-05
30,future_tail,A_vs_N,previous_state,RECOVERING,2275,0.00019470713441034054
30,future_tail,A_vs_N,previous_state,UNSAFE,996,-0.0001819437916720539
30,future_tail,A_vs_N,year,2024,11447,1.520355582810743e-05
30,future_tail,A_vs_N,year,2025,12687,3.1229472037398287e-05
30,future_tail,A_vs_N,symbol,000688.SH,11079,5.811299679913355e-05
30,future_tail,A_vs_N,symbol,000852.SH,13055,-5.636957199140773e-06
30,future_tail,A_vs_N,slot,585,445,-0.0003247064931023831
30,future_tail,A_vs_N,slot,590,501,4.290737398161607e-05
30,future_tail,A_vs_N,slot,595,517,-0.0006404253608145583
30,future_tail,A_vs_N,slot,600,581,0.0003387067496285634
30,future_tail,A_vs_N,slot,605,576,2.3325614651962636e-05
30,future_tail,A_vs_N,slot,610,670,0.0002638815838467265
30,future_tail,A_vs_N,slot,615,671,2.0777693630848675e-05
30,future_tail,A_vs_N,slot,620,735,-0.00010260273624195472
30,future_tail,A_vs_N,slot,625,753,-0.00042115378849946305
30,future_tail,A_vs_N,slot,630,780,0.00024829050061320906
30,future_tail,A_vs_N,slot,635,734,-8.653838690877339e-05
30,future_tail,A_vs_N,slot,640,779,-0.0001748018755651938
30,future_tail,A_vs_N,slot,645,787,0.00044407276059931866
30,future_tail,A_vs_N,slot,650,776,-6.142179456390068e-05
30,future_tail,A_vs_N,slot,655,793,0.00033337000881416824
30,future_tail,A_vs_N,slot,660,822,3.839025301367507e-06
30,future_tail,A_vs_N,slot,795,812,-0.00011701777370807381
30,future_tail,A_vs_N,slot,800,824,7.154380591802659e-06
30,future_tail,A_vs_N,slot,805,844,-3.093417535136541e-05
30,future_tail,A_vs_N,slot,810,851,-0.0002537631203303644
30,future_tail,A_vs_N,slot,815,801,0.0001231026273195044
30,future_tail,A_vs_N,slot,820,828,3.8318173273215534e-05
30,future_tail,A_vs_N,slot,825,819,-0.00013718108019549144
30,future_tail,A_vs_N,slot,830,820,0.0001904691291935491
30,future_tail,A_vs_N,slot,835,815,0.00011426198672071865
30,future_tail,A_vs_N,slot,840,842,0.000227223012540897
30,future_tail,A_vs_N,slot,845,754,0.00013349911842269754
30,future_tail,A_vs_N,slot,850,808,0.00016601236956051638
30,future_tail,A_vs_N,slot,855,850,8.164328167095444e-05
30,future_tail,A_vs_N,slot,860,848,5.47510833561935e-05
30,future_tail,A_vs_N,slot,865,841,2.9858517299829733e-05
30,future_tail,A_vs_N,slot,870,857,-5.899746857385746e-05
