year,block,gain,n
2024,0,2.3160792315686849,613
2024,1,0.30967516839555659,368
2024,2,-0.33407590285034777,641
2024,3,-0.3062866274157266,660
2024,4,0.15203860101207983,742
2024,5,-0.64329535101341284,674
2024,6,0.45758040754907736,655
2024,7,0.10881414014219642,663
2024,8,-0.051838858608858965,647
2024,9,0.48955247343356317,302
2024,10,0.34081054736981731,382
2024,11,0.59529626710706607,473
2024,12,-0.020531223067734271,28
2025,0,0.72827626538493806,519
2025,1,-0.26989972852468658,567
2025,2,0.3481798672398575,674
2025,3,-0.41396555945444624,625
2025,4,-0.35680927241377774,770
2025,5,0.11971766412390264,759
2025,6,1.0288534185239748,759
2025,7,0.24752693315536162,610
2025,8,-0.052361014344375852,428
2025,9,0.099747954019476864,511
2025,10,-0.17077189100549009,628
2025,11,0.78985488553981154,681
2025,12,-0.03839672623165339,106
