year,block,gain,n
2024,0,3.7451259189058921,1002
2024,1,0.96873419614196876,655
2024,2,-0.83821537463642093,1069
2024,3,-0.870061054929269,1102
2024,4,0.49081823247481871,1210
2024,5,-0.097700487469865871,1114
2024,6,2.908593234543472,1091
2024,7,1.3424713418528518,1108
2024,8,1.5025465791731727,1065
2024,9,2.1365588625898426,488
2024,10,1.3446061504376439,646
2024,11,-1.1339557085707468,800
2024,12,0.24065492236518637,97
2025,0,3.8378307751569523,886
2025,1,0.1146309505239444,936
2025,2,-0.43480626371836451,1123
2025,3,0.99495627592837821,1049
2025,4,0.69375547078018507,1244
2025,5,1.2439187217219085,1238
2025,6,1.6232444066097196,1226
2025,7,1.6518468666713813,1004
2025,8,-0.64179979035108004,734
2025,9,0.41560342085223689,887
2025,10,1.2102988290642072,1058
2025,11,0.92025038970655815,1127
2025,12,-0.55422397019836034,175
