year,feature,high_a,low_a,year_cycles,high_feature,low_feature,high_bars,low_bars,high_amplitude,low_amplitude,delta_net_log,delta_capture
2021,motion_concentration,3362,8644,639,2.0017154791553433,1.1433746079999931,5,5,0.00655583637788304,0.005829579662913531,-0.0031001679743724343,-0.180247562181578
2021,motion_concentration,3450,4754,639,1.957518875800203,1.1969560843147966,12,10,0.010076138963647452,0.009507652035707359,0.0007298295099554177,-0.049384313449688744
2021,motion_concentration,3612,6304,639,2.0521334071353654,1.2989346493051812,11,11,0.005168287657590476,0.00631437821690195,-0.0022867285823822223,-0.17844847903558508
2021,motion_concentration,3637,1846,639,2.0703356300401947,1.2581881258149925,11,12,0.004369233262216277,0.0051337863288356544,-0.004290957274083355,-0.30011098643955464
2021,motion_concentration,3926,8026,639,2.1553675791003086,1.2088401162453764,20,16,0.010110807343528094,0.011756041571516995,0.008045527154129354,0.21017042182096435
2021,motion_concentration,3977,4302,639,2.093714589444006,1.3957499526302883,12,15,0.004548884367005179,0.0046140596607280315,0.00940233420645983,0.8817086151558815
2021,motion_concentration,4165,7221,639,2.448799802481399,1.260569333254665,15,18,0.009262291185942573,0.008406764583940074,0.0017487364485177879,0.028686601889248875
2021,motion_concentration,4695,1163,639,2.572663547018689,1.4006911508145594,15,15,0.014270846194402331,0.013965686131707677,0.00268631324716518,0.15927597816272454
2021,motion_concentration,4841,7066,639,2.228538237846991,1.3230790545412772,15,17,0.013992957108125204,0.01586344759315761,-0.017484009742332468,-0.5330404028245591
2021,motion_concentration,4929,6848,639,1.9985150073207036,1.3742844195350947,8,7,0.004770074235571187,0.005179695501431603,-0.008349859188236226,-0.9773167325311265
2021,motion_concentration,4981,3280,639,2.328847715621748,1.4321304693217616,30,29,0.01687523668734503,0.015832671911447882,0.003614227365681248,0.07800845721274886
2021,motion_concentration,5314,5740,639,2.5000727819994917,1.3404341946191463,17,15,0.010068698852877311,0.00882542714079726,-0.008557092004750733,-0.33969594256680025
2021,motion_concentration,5331,1878,639,1.9826048649495658,1.4182276331691548,23,22,0.013375202269449105,0.012209186043715903,0.0040391242174434355,0.1387678521369964
2021,motion_concentration,6044,5830,639,1.9481574171722165,1.2089336538511848,12,15,0.0171812259867945,0.016782465947793312,-0.008092294377516407,-0.15618265908002965
2021,motion_concentration,6165,761,639,2.0226021298904335,1.3652875460638383,7,7,0.004699798260753063,0.004721573365859655,-0.0018090360435509766,-0.3355440687596565
2021,motion_concentration,6241,2104,639,1.9375585271025246,1.31918155067617,15,15,0.011848253541883125,0.012162354996462454,0.001870849872637712,0.17383148693812314
2021,motion_concentration,6855,188,639,3.3143650676183616,1.3222931208389799,10,9,0.013030173369219078,0.010716142051581556,-0.01014964015409879,-0.3972483863225224
2021,motion_concentration,7003,1355,639,1.9144816186640214,1.3426296267021762,13,13,0.009171010720316453,0.011403534875904064,0.016145283303382777,0.5855159176514338
2021,motion_concentration,7139,8556,639,2.8304159832136175,1.379164385821857,15,12,0.017232732903760706,0.017374348443152776,-0.001198720778000012,-0.0492012585653534
2021,motion_concentration,7185,888,639,2.244524317414141,1.348368626517207,19,21,0.01475764975259164,0.01789058875379279,-0.0019787114577300372,-0.20395513219346
2021,motion_concentration,7478,9948,639,2.150436876910223,1.3478775788820543,10,10,0.0039005881114837493,0.004080687769151048,-0.004636030978556059,-0.32398780229490926
2021,motion_concentration,7615,162,639,2.071052913135627,1.3624507133369033,18,18,0.01428733831175677,0.01392016342067226,0.009207733685378472,0.2868108455783032
2021,motion_concentration,7770,6435,639,2.1107143590283095,1.4383906469285035,20,24,0.027027816918971048,0.023897691849177782,-0.00312463474458405,-0.051412352267760246
2021,motion_concentration,7957,7037,639,3.174875944222741,1.408446284180943,11,10,0.008297992652342323,0.009533383365964987,-0.009933886448149234,-0.6770201319418865
2021,motion_concentration,7980,8047,639,2.1734296113348863,1.040367059839846,6,6,0.00270176335922212,0.0026539199797790403,-0.00021166219153483047,-0.03291496666045769
2021,motion_concentration,8000,548,639,2.2726726970440736,1.429496485151919,26,24,0.014307796996444466,0.01575809333649314,0.0012221636734069178,0.03578562775927549
2021,motion_concentration,8100,2566,639,2.1085406847111012,1.3446846402391412,17,19,0.008738855456286387,0.008474039478551632,0.00381115959241353,0.2506481989781346
