view,family,period_days,period_bars,scored_years,positive_years,median_annual_simple_pct,mean_annual_simple_pct,cagr_pct,simple_2021_pct,enough_2021,simple_2022_pct,enough_2022,simple_2023_pct,enough_2023,simple_2024_pct,enough_2024,simple_2025_pct,enough_2025,simple_2026_pct,enough_2026
5m_offset_0,sma_lp,2,96,5,4,10.533861639601927,42.379715651499396,33.70031354231258,10.533861639601927,True,47.45989414234069,True,9.727254160111443,True,147.76327458915927,True,-3.5857062737163936,True,-7.2696823370378745,True
5m_offset_0,ema_lp,2,96,5,5,56.536460749086714,60.32124036874625,56.09618570108958,67.38701892993278,True,56.536460749086714,True,15.881074134053375,True,127.8390988035059,True,33.962549227152515,True,25.485649877121695,True
5m_offset_0,butter_lp_n1,2,96,5,5,60.0189545836398,79.03945787339735,68.48773210621242,84.83499571087197,True,60.0189545836398,True,15.66166986586348,True,204.20651255583994,True,30.47515665077163,True,-6.849372057740776,True
5m_offset_0,butter_lp_n2,2,96,5,5,44.57937137464671,37.82237787512715,35.488476834088466,65.14738371679331,True,5.59553224890279,True,11.766196975146869,True,62.023405060146075,True,44.57937137464671,True,40.716605604685526,True
5m_offset_0,butter_bp_n1,2,96,5,4,65.28138943746926,49.29202709266072,45.40237881235147,82.21999862022294,True,-2.668751853342888,True,26.859885790902325,True,74.76761346805196,True,65.28138943746926,True,19.567036260847882,True
5m_offset_0,sma_lp,5,240,5,5,22.1017231685819,32.50788335003366,30.50100458542717,11.162977212743218,True,22.1017231685819,True,30.85635301708298,True,80.07884070902335,True,18.339522642736817,True,50.902516786562835,True
5m_offset_0,ema_lp,5,240,5,5,30.482600723829712,53.04502448793419,49.74275850143761,28.42111225128894,True,61.90212595545006,True,30.482600723829712,True,115.85125426013877,True,28.568029248963445,True,49.51036472707282,True
5m_offset_0,butter_lp_n1,5,240,5,5,36.92664813647863,61.0181413379429,52.52912073918561,64.36834244002372,True,18.222764530430346,True,14.438367430514232,True,171.13458415226756,True,36.92664813647863,True,34.375649757155124,True
5m_offset_0,butter_lp_n2,5,240,5,4,26.546014374676517,43.11933124425305,38.21354888135635,-2.266859074196914,True,60.686217783619625,True,21.160250265137705,True,109.4710328720283,True,26.546014374676517,True,3.1999812771322356,True
5m_offset_0,butter_bp_n1,5,240,5,5,23.53169927635963,55.04386739919036,45.953023386056245,76.38790304320943,True,17.365563926676188,True,0.669315048789465,True,157.26485570091705,True,23.53169927635963,True,-2.7512822490578515,True
5m_offset_0,sma_lp,10,480,5,4,12.38236559802035,27.217067912026373,24.225125620106414,34.66026372976134,True,80.89015565731654,True,9.089515307398276,True,12.38236559802035,True,-0.9369607323646445,True,119.88056312905901,True
5m_offset_0,ema_lp,10,480,5,5,26.822399475018898,41.470878555681026,37.4995325755183,26.822399475018898,True,51.583228981627194,True,22.304212306258297,True,104.35451449543156,True,2.2900375200691547,True,85.30307974306662,True
5m_offset_0,butter_lp_n1,10,480,5,5,46.66725971716765,56.54097253133155,54.82670104842266,46.66725971716765,True,55.779210860834084,True,33.39193980600648,True,103.22486918719149,True,43.641583085458045,True,69.73774972685791,True
5m_offset_0,butter_lp_n2,10,480,5,4,15.262781983752793,10.335563212530312,8.421402475467609,-21.914222247993244,True,37.3015574172912,True,19.975108063131074,True,1.0525908464697364,True,15.262781983752793,True,43.442650546424645,True
5m_offset_0,butter_bp_n1,10,480,5,5,21.494510770587105,32.897256897860665,30.21916434393863,29.501824216493254,True,21.494510770587105,True,14.27292018411035,True,89.06803205220844,True,10.148997265904192,True,6.095673782252731,True
5m_offset_0,sma_lp,20,960,5,5,20.359524323354595,25.03388941151376,23.403384649054605,4.24281949711991,True,37.74882589316319,True,4.765798872721794,True,20.359524323354595,True,58.05247847120931,True,6.259011300801132,True
5m_offset_0,ema_lp,20,960,5,5,24.994940727457248,39.35363731301978,37.183336402634914,42.782804743873434,True,24.994940727457248,True,21.430996576673046,True,88.84511273854343,True,18.714331778551774,True,28.696863030501074,True
5m_offset_0,butter_lp_n1,20,960,5,5,41.482252611982595,52.8454552920014,50.77393151746292,28.466312645018597,True,58.678513150566424,True,41.482252611982595,True,101.57608282793325,True,34.024115224506076,True,37.08672598494975,True
5m_offset_0,butter_lp_n2,20,960,5,5,9.45462078476984,19.751568789909786,18.54082520695972,5.164760143745339,True,50.100800614896414,True,9.45462078476984,True,29.10676548198774,True,4.930896924149608,True,43.629412867295756,True
5m_offset_0,butter_bp_n1,20,960,5,4,44.74327306940251,33.213878299037184,31.428146041275173,-0.12484145514954914,True,51.55513183046896,True,44.74327306940251,True,52.62532380309768,True,17.270504247366315,True,32.64981840122443,True
5m_offset_0,sma_lp,30,1440,5,4,21.19346267034643,19.80721646817533,17.653326412567782,21.19346267034643,True,43.65312926193388,True,-17.00319247305999,True,12.444306421994234,True,38.74837645966211,True,16.047598403421514,True
5m_offset_0,ema_lp,30,1440,5,5,24.16032805991413,26.90816658872438,25.857970050767953,17.17961944087807,True,39.09167479409887,True,3.865442370539851,True,50.24376827819097,True,24.16032805991413,True,18.677638825275555,True
5m_offset_0,butter_lp_n1,30,1440,5,5,31.93881385209285,48.70971404121999,45.24707848573879,24.90345254734232,True,39.41137878905667,True,31.93881385209285,True,118.54216586172126,True,28.75275915588682,True,87.39837836200672,True
