year,view,scenario,cost_bps,cell,minutes,base_gross_log,base_net_log,slow_gross_log,slow_net_log
2021,0,delay_1m_observed,1,neither,33520,0.3770132959232466,0.29770536986675483,0.3770132959232466,0.30855738147386
2021,0,delay_1m_observed,1,chop_only,4755,-0.01293430698130038,-0.024535467135990245,-0.01293430698130038,-0.022335074566644596
2021,0,delay_1m_observed,1,slow_only,16790,0.0186349161541699,-0.02456940442191649,0.00931745807708495,-0.02483501591740076
2021,0,delay_1m_observed,1,both,3255,0.08895079078403523,0.0813500306826867,0.044475395392017614,0.038574962849096145
2021,0,delay_1m_observed,3,neither,33520,0.3770132959232466,0.13904194238940817,0.3770132959232466,0.17161005328467246
2021,0,delay_1m_observed,3,chop_only,4755,-0.01293430698130038,-0.04774475115918046,-0.01293430698130038,-0.041141216786183384
2021,0,delay_1m_observed,3,slow_only,16790,0.0186349161541699,-0.11100397940483178,0.00931745807708495,-0.09315481227550965
2021,0,delay_1m_observed,3,both,3255,0.08895079078403523,0.06614394804680344,0.044475395392017614,0.0267715017328774
2021,0,delay_1m_observed,5,neither,33520,0.3770132959232466,-0.01968496121751505,0.3770132959232466,0.03461536470236268
2021,0,delay_1m_observed,5,chop_only,4755,-0.01293430698130038,-0.07096332632914534,-0.01293430698130038,-0.05995350515478231
2021,0,delay_1m_observed,5,slow_only,16790,0.0186349161541699,-0.1974731558998734,0.00931745807708495,-0.16149441624733707
2021,0,delay_1m_observed,5,both,3255,0.08895079078403523,0.05093177810786094,0.044475395392017614,0.014964577524422713
2021,0,literal_publication,0,neither,32640,-0.010896529465792781,-0.010896529465792781,-0.010896529465792781,-0.010896529465792781
2021,0,literal_publication,0,chop_only,5280,-0.10270924937837123,-0.10270924937837123,-0.10270924937837123,-0.10270924937837123
2021,0,literal_publication,0,slow_only,16800,0.043552736063898756,0.043552736063898756,0.021776368031949378,0.021776368031949378
2021,0,literal_publication,0,both,3600,0.018006866375635866,0.018006866375635866,0.009003433187817933,0.009003433187817933
2021,0,literal_publication,1,neither,32640,-0.010896529465792781,-0.026198054668823238,-0.010896529465792781,-0.02389762959339317
2021,0,literal_publication,1,chop_only,5280,-0.10270924937837123,-0.1047094494050419,-0.10270924937837123,-0.10455941564891583
2021,0,literal_publication,1,slow_only,16800,0.043552736063898756,0.03535191595454899,0.021776368031949378,0.015175910487694483
2021,0,literal_publication,1,both,3600,0.018006866375635866,0.017406806367634663,0.009003433187817933,0.00835339443427588
2021,0,literal_publication,3,neither,32640,-0.010896529465792781,-0.0568102599492583,-0.010896529465792781,-0.0499064329119228
2021,0,literal_publication,3,chop_only,5280,-0.10270924937837123,-0.10871105009869536,-0.10270924937837123,-0.10826074618323184
2021,0,literal_publication,3,slow_only,16800,0.043552736063898756,0.018945353110569774,0.021776368031949378,0.0019722493368020955
2021,0,literal_publication,3,both,3600,0.018006866375635866,0.016206326159538622,0.009003433187817933,0.007053084342161663
2021,0,literal_publication,5,neither,32640,-0.010896529465792781,-0.08743467985982366,-0.010896529465792781,-0.07592404542436171
2021,0,literal_publication,5,chop_only,5280,-0.10270924937837123,-0.1127142527142066,-0.10270924937837123,-0.11196340819789832
2021,0,literal_publication,5,slow_only,16800,0.043552736063898756,0.0025322223869738425,0.021776368031949378,-0.011235075002366875
2021,0,literal_publication,5,both,3600,0.018006866375635866,0.015005365374885261,0.009003433187817933,0.005752463994868248
2021,1,legacy_on_minute,0,neither,33874,0.37627583252988384,0.37627583252988384,0.37627583252988384,0.37627583252988384
2021,1,legacy_on_minute,0,chop_only,4521,0.013588154011122455,0.013588154011122455,0.013588154011122455,0.013588154011122455
2021,1,legacy_on_minute,0,slow_only,16947,0.1458359536713285,0.1458359536713285,0.07291797683566426,0.07291797683566426
2021,1,legacy_on_minute,0,both,2978,0.04474756413043579,0.04474756413043579,0.022373782065217895,0.022373782065217895
2021,1,legacy_on_minute,1,neither,33874,0.37627583252988384,0.2989681065000628,0.37627583252988384,0.3093200530962493
2021,1,legacy_on_minute,1,chop_only,4521,0.013588154011122455,0.002587053864433791,0.013588154011122455,0.004737430180737225
2021,1,legacy_on_minute,1,slow_only,16947,0.1458359536713285,0.10423179311657862,0.07291797683566426,0.03981558910005456
2021,1,legacy_on_minute,1,both,2978,0.04474756413043579,0.03774686403708845,0.022373782065217895,0.016873382025630126
2021,1,legacy_on_minute,3,neither,33874,0.37627583252988384,0.14430627971636953,0.37627583252988384,0.1753738053167283
2021,1,legacy_on_minute,3,chop_only,4521,0.013588154011122455,-0.01942174995066038,0.013588154011122455,-0.012968361909832502
2021,1,legacy_on_minute,3,slow_only,16947,0.1458359536713285,0.02099849868858615,0.07291797683566426,-0.026403517027223673
2021,1,legacy_on_minute,3,both,2978,0.04474756413043579,0.02374126160930126,0.022373782065217895,0.005870180996108327
2021,1,legacy_on_minute,5,neither,33874,0.37627583252988384,-0.010417421275042485,0.37627583252988384,0.04138127827905161
2021,1,legacy_on_minute,5,chop_only,4521,0.013588154011122455,-0.041439364335971896,0.013588154011122455,-0.030679949792158337
2021,1,legacy_on_minute,5,slow_only,16947,0.1458359536713285,-0.062268115714046515,0.07291797683566426,-0.0926417401287525
2021,1,legacy_on_minute,5,both,2978,0.04474756413043579,0.009730052455012104,0.022373782065217895,-0.005136222885473865
2021,1,delay_1m,0,neither,33874,0.3694303440239999,0.3694303440239999,0.3694303440239999,0.3694303440239999
2021,1,delay_1m,0,chop_only,4521,-0.007811220481495518,-0.007811220481495518,-0.007811220481495518,-0.007811220481495518
2021,1,delay_1m,0,slow_only,16947,0.14487046733365183,0.14487046733365183,0.07243523366682592,0.07243523366682592
2021,1,delay_1m,0,both,2978,0.049066421480166156,0.049066421480166156,0.024533210740083078,0.024533210740083078
2021,1,delay_1m,1,neither,33874,0.3694303440239999,0.2921226179941788,0.3694303440239999,0.30247456459036537
2021,1,delay_1m,1,chop_only,4521,-0.007811220481495518,-0.018812320628184182,-0.007811220481495518,-0.016661944311880752
2021,1,delay_1m,1,slow_only,16947,0.14487046733365183,0.10326630677890195,0.07243523366682592,0.03933284593121623
2021,1,delay_1m,1,both,2978,0.049066421480166156,0.04206572138681881,0.024533210740083078,0.019032810700495312
2021,1,delay_1m,3,neither,33874,0.3694303440239999,0.1374607912104856,0.3694303440239999,0.16852831681084435
2021,1,delay_1m,3,chop_only,4521,-0.007811220481495518,-0.04082112444327835,-0.007811220481495518,-0.03436773640245048
2021,1,delay_1m,3,slow_only,16947,0.14487046733365183,0.02003301235090947,0.07243523366682592,-0.026886260196062002
2021,1,delay_1m,3,both,2978,0.049066421480166156,0.028060118959031627,0.024533210740083078,0.008029609670973513
2021,1,delay_1m,5,neither,33874,0.3694303440239999,-0.01726290978092644,0.3694303440239999,0.034535789773167624
2021,1,delay_1m,5,chop_only,4521,-0.007811220481495518,-0.06283873882858988,-0.007811220481495518,-0.052079324284776324
2021,1,delay_1m,5,slow_only,16947,0.14487046733365183,-0.06323360205172321,0.07243523366682592,-0.09312448329759083
2021,1,delay_1m,5,both,2978,0.049066421480166156,0.014048909804742469,0.024533210740083078,-0.002976794210608683
2021,1,delay_1m_observed,0,neither,33874,0.3694303440239999,0.3694303440239999,0.3694303440239999,0.3694303440239999
2021,1,delay_1m_observed,0,chop_only,4521,-0.007811220481495518,-0.007811220481495518,-0.007811220481495518,-0.007811220481495518
2021,1,delay_1m_observed,0,slow_only,16947,0.14487046733365183,0.14487046733365183,0.07243523366682592,0.07243523366682592
2021,1,delay_1m_observed,0,both,2978,0.049066421480166156,0.049066421480166156,0.024533210740083078,0.024533210740083078
2021,1,delay_1m_observed,1,neither,33874,0.3694303440239999,0.2921226179941788,0.3694303440239999,0.30247456459036537
2021,1,delay_1m_observed,1,chop_only,4521,-0.007811220481495518,-0.018812320628184182,-0.007811220481495518,-0.016661944311880752
2021,1,delay_1m_observed,1,slow_only,16947,0.14487046733365183,0.10326630677890195,0.07243523366682592,0.03933284593121623
2021,1,delay_1m_observed,1,both,2978,0.049066421480166156,0.04206572138681881,0.024533210740083078,0.019032810700495312
2021,1,delay_1m_observed,3,neither,33874,0.3694303440239999,0.1374607912104856,0.3694303440239999,0.16852831681084435
2021,1,delay_1m_observed,3,chop_only,4521,-0.007811220481495518,-0.04082112444327835,-0.007811220481495518,-0.03436773640245048
2021,1,delay_1m_observed,3,slow_only,16947,0.14487046733365183,0.02003301235090947,0.07243523366682592,-0.026886260196062002
2021,1,delay_1m_observed,3,both,2978,0.049066421480166156,0.028060118959031627,0.024533210740083078,0.008029609670973513
2021,1,delay_1m_observed,5,neither,33874,0.3694303440239999,-0.01726290978092644,0.3694303440239999,0.034535789773167624
2021,1,delay_1m_observed,5,chop_only,4521,-0.007811220481495518,-0.06283873882858988,-0.007811220481495518,-0.052079324284776324
2021,1,delay_1m_observed,5,slow_only,16947,0.14487046733365183,-0.06323360205172321,0.07243523366682592,-0.09312448329759083
2021,1,delay_1m_observed,5,both,2978,0.049066421480166156,0.014048909804742469,0.024533210740083078,-0.002976794210608683
2021,1,literal_publication,0,neither,32880,-0.07859764426166205,-0.07859764426166205,-0.07859764426166205,-0.07859764426166205
2021,1,literal_publication,0,chop_only,6480,-0.009201309789560241,-0.009201309789560241,-0.009201309789560241,-0.009201309789560241
2021,1,literal_publication,0,slow_only,15840,0.09765271841050893,0.09765271841050893,0.048826359205254466,0.048826359205254466
2021,1,literal_publication,0,both,3120,0.048497753163498025,0.048497753163498025,0.024248876581749013,0.024248876581749013
2021,1,literal_publication,1,neither,32880,-0.07859764426166205,-0.0920989894406889,-0.07859764426166205,-0.09019862687609409
2021,1,literal_publication,1,chop_only,6480,-0.009201309789560241,-0.011801569824232132,-0.009201309789560241,-0.011451501061938263
2021,1,literal_publication,1,slow_only,15840,0.09765271841050893,0.08985193830649332,0.048826359205254466,0.042475922913208154
2021,1,literal_publication,1,both,3120,0.048497753163498025,0.048097713158163885,0.024248876581749013,0.023748849079332085
2021,1,literal_publication,3,neither,32880,-0.07859764426166205,-0.1191097540968358,-0.07859764426166205,-0.1134064898521556
2021,1,literal_publication,3,chop_only,6480,-0.009201309789560241,-0.017003650725981624,-0.009201309789560241,-0.015953031643929458
2021,1,literal_publication,3,slow_only,15840,0.09765271841050893,0.07424569560124479,0.048826359205254466,0.029772431819752573
2021,1,literal_publication,3,both,3120,0.048497753163498025,0.0472973930194332,0.024248876581749013,0.022748629016478
2021,1,literal_publication,5,neither,32880,-0.07859764426166205,-0.14613129165344113,-0.07859764426166205,-0.13662222107334415
2021,1,literal_publication,5,chop_only,6480,-0.009201309789560241,-0.022207814126146204,-0.009201309789560241,-0.020456093838320408
2021,1,literal_publication,5,slow_only,15840,0.09765271841050893,0.05863320540075111,0.048826359205254466,0.017065447697137207
2021,1,literal_publication,5,both,3120,0.048497753163498025,0.04649675249633095,0.024248876581749013,0.021748188779503477
2021,2,legacy_on_minute,0,neither,33689,0.2542149461641019,0.2542149461641019,0.2542149461641019,0.2542149461641019
2021,2,legacy_on_minute,0,chop_only,4523,-0.02004800632621606,-0.02004800632621606,-0.02004800632621606,-0.02004800632621606
2021,2,legacy_on_minute,0,slow_only,17257,0.035352601970180864,0.035352601970180864,0.017676300985090432,0.017676300985090432
2021,2,legacy_on_minute,0,both,2850,0.0464263698995353,0.0464263698995353,0.02321318494976765,0.02321318494976765
2021,2,legacy_on_minute,1,neither,33689,0.2542149461641019,0.1771072401369479,0.2542149461641019,0.18735916923005058
2021,2,legacy_on_minute,1,chop_only,4523,-0.02004800632621606,-0.03124912647557179,-0.02004800632621606,-0.02909874265776808
2021,2,legacy_on_minute,1,slow_only,17257,0.035352601970180864,-0.006851618592570191,0.017676300985090432,-0.01597612300397798
2021,2,legacy_on_minute,1,both,2850,0.0464263698995353,0.04002572981418917,0.02321318494976765,0.0182628211636386
2021,2,legacy_on_minute,3,neither,33689,0.2542149461641019,0.022845573422620002,0.2542149461641019,0.05361294143968447
2021,2,legacy_on_minute,3,chop_only,4523,-0.02004800632621606,-0.053658090360031316,-0.02004800632621606,-0.0472046347786814
2021,2,legacy_on_minute,3,slow_only,17257,0.035352601970180864,-0.09128539322865878,0.017676300985090432,-0.0832955192212035
2021,2,legacy_on_minute,3,both,2850,0.0464263698995353,0.027220607594498014,0.02321318494976765,0.008359910224064102
2021,2,legacy_on_minute,5,neither,33689,0.2542149461641019,-0.13147780730724087,0.2542149461641019,-0.08017954563890552
2021,2,legacy_on_minute,5,chop_only,4523,-0.02004800632621606,-0.07607602500689395,-0.02004800632621606,-0.0653164227754103
2021,2,legacy_on_minute,5,slow_only,17257,0.035352601970180864,-0.17575296841594473,0.017676300985090432,-0.1506343226618574
2021,2,legacy_on_minute,5,both,2850,0.0464263698995353,0.014410359224862224,0.02321318494976765,-0.0015459133183930432
2021,2,delay_1m,0,neither,33689,0.21020068619283094,0.21020068619283094,0.21020068619283094,0.21020068619283094
2021,2,delay_1m,0,chop_only,4523,0.0034987949594631473,0.0034987949594631473,0.0034987949594631473,0.0034987949594631473
2021,2,delay_1m,0,slow_only,17257,0.036346604526989346,0.036346604526989346,0.018173302263494673,0.018173302263494673
2021,2,delay_1m,0,both,2850,0.04711912374991911,0.04711912374991911,0.023559561874959556,0.023559561874959556
2021,2,delay_1m,1,neither,33689,0.21020068619283094,0.13309298016567694,0.21020068619283094,0.14334490925877963
2021,2,delay_1m,1,chop_only,4523,0.0034987949594631473,-0.007702325189892584,0.0034987949594631473,-0.005551941372088871
2021,2,delay_1m,1,slow_only,17257,0.036346604526989346,-0.005857616035761695,0.018173302263494673,-0.015479121725573738
2021,2,delay_1m,1,both,2850,0.04711912374991911,0.04071848366457298,0.023559561874959556,0.018609198088830506
2021,2,delay_1m,3,neither,33689,0.21020068619283094,-0.021168686548650867,0.21020068619283094,0.009598681468413528
2021,2,delay_1m,3,chop_only,4523,0.0034987949594631473,-0.030111289074352107,0.0034987949594631473,-0.023657833493002194
2021,2,delay_1m,3,slow_only,17257,0.036346604526989346,-0.09029139067185028,0.018173302263494673,-0.08279851794279927
2021,2,delay_1m,3,both,2850,0.04711912374991911,0.027913361444881823,0.023559561874959556,0.008706287149256003
2021,2,delay_1m,5,neither,33689,0.21020068619283094,-0.17549206727851183,0.21020068619283094,-0.12419380561017648
2021,2,delay_1m,5,chop_only,4523,0.0034987949594631473,-0.05252922372121474,0.0034987949594631473,-0.0417696214897311
2021,2,delay_1m,5,slow_only,17257,0.036346604526989346,-0.17475896585913628,0.018173302263494673,-0.15013732138345315
2021,2,delay_1m,5,both,2850,0.04711912374991911,0.015103113075246033,0.023559561874959556,-0.0011995363932011394
2021,2,delay_1m_observed,0,neither,33689,0.21020068619283094,0.21020068619283094,0.21020068619283094,0.21020068619283094
2021,2,delay_1m_observed,0,chop_only,4523,0.0034987949594631473,0.0034987949594631473,0.0034987949594631473,0.0034987949594631473
2021,2,delay_1m_observed,0,slow_only,17257,0.036346604526989346,0.036346604526989346,0.018173302263494673,0.018173302263494673
2021,2,delay_1m_observed,0,both,2850,0.04711912374991911,0.04711912374991911,0.023559561874959556,0.023559561874959556
2021,2,delay_1m_observed,1,neither,33689,0.21020068619283094,0.13309298016567694,0.21020068619283094,0.14334490925877963
2021,2,delay_1m_observed,1,chop_only,4523,0.0034987949594631473,-0.007702325189892584,0.0034987949594631473,-0.005551941372088871
2021,2,delay_1m_observed,1,slow_only,17257,0.036346604526989346,-0.005857616035761695,0.018173302263494673,-0.015479121725573738
2021,2,delay_1m_observed,1,both,2850,0.04711912374991911,0.04071848366457298,0.023559561874959556,0.018609198088830506
2021,2,delay_1m_observed,3,neither,33689,0.21020068619283094,-0.021168686548650867,0.21020068619283094,0.009598681468413528
2021,2,delay_1m_observed,3,chop_only,4523,0.0034987949594631473,-0.030111289074352107,0.0034987949594631473,-0.023657833493002194
2021,2,delay_1m_observed,3,slow_only,17257,0.036346604526989346,-0.09029139067185028,0.018173302263494673,-0.08279851794279927
2021,2,delay_1m_observed,3,both,2850,0.04711912374991911,0.027913361444881823,0.023559561874959556,0.008706287149256003
2021,2,delay_1m_observed,5,neither,33689,0.21020068619283094,-0.17549206727851183,0.21020068619283094,-0.12419380561017648
2021,2,delay_1m_observed,5,chop_only,4523,0.0034987949594631473,-0.05252922372121474,0.0034987949594631473,-0.0417696214897311
2021,2,delay_1m_observed,5,slow_only,17257,0.036346604526989346,-0.17475896585913628,0.018173302263494673,-0.15013732138345315
2021,2,delay_1m_observed,5,both,2850,0.04711912374991911,0.015103113075246033,0.023559561874959556,-0.0011995363932011394
2021,2,literal_publication,0,neither,33119,-0.09932832046846052,-0.09932832046846052,-0.09932832046846052,-0.09932832046846052
2021,2,literal_publication,0,chop_only,5520,-0.015374373571632738,-0.015374373571632738,-0.015374373571632738,-0.015374373571632738
2021,2,literal_publication,0,slow_only,17040,-0.07471982118388532,-0.07471982118388532,-0.03735991059194266,-0.03735991059194266
2021,2,literal_publication,0,both,2640,0.07399192040644742,0.07399192040644742,0.03699596020322371,0.03699596020322371
2021,2,literal_publication,1,neither,33119,-0.09932832046846052,-0.11402978566348979,-0.09932832046846052,-0.11197939684426911
2021,2,literal_publication,1,chop_only,5520,-0.015374373571632738,-0.017574593600970485,-0.015374373571632738,-0.017324542341760507
2021,2,literal_publication,1,slow_only,17040,-0.07471982118388532,-0.08272062129056801,-0.03735991059194266,-0.04391035938515576
2021,2,literal_publication,1,both,2640,0.07399192040644742,0.07359188040111328,0.03699596020322371,0.03654593395084845
2021,2,literal_publication,3,neither,33119,-0.09932832046846052,-0.14344151073582875,-0.09932832046846052,-0.1372880101162071
2021,2,literal_publication,3,chop_only,5520,-0.015374373571632738,-0.021976354363989294,-0.015374373571632738,-0.021225892865231466
2021,2,literal_publication,3,slow_only,17040,-0.07471982118388532,-0.09872702406518188,-0.03735991059194266,-0.057013950508954955
2021,2,literal_publication,3,both,2640,0.07399192040644742,0.07279156026238259,0.03699596020322371,0.03564572388907782
2021,2,literal_publication,5,neither,33119,-0.09932832046846052,-0.17286496986174082,-0.09932832046846052,-0.1626052424530057
2021,2,literal_publication,5,chop_only,5520,-0.015374373571632738,-0.026379877241051623,-0.015374373571632738,-0.025128594838984615
2021,2,literal_publication,5,slow_only,17040,-0.07471982118388532,-0.11473983452722669,-0.03735991059194266,-0.07012113474597338
2021,2,literal_publication,5,both,2640,0.07399192040644742,0.07199091973928035,0.03699596020322371,0.034745303656187485
2021,3,legacy_on_minute,0,neither,34024,0.10770998353613592,0.10770998353613592,0.10770998353613592,0.10770998353613592
2021,3,legacy_on_minute,0,chop_only,4506,0.039330633592759234,0.039330633592759234,0.039330633592759234,0.039330633592759234
2021,3,legacy_on_minute,0,slow_only,16894,0.07521184545488069,0.07521184545488069,0.037605922727440344,0.037605922727440344
2021,3,legacy_on_minute,0,both,2894,0.02291931502093103,0.02291931502093103,0.011459657510465515,0.011459657510465515
2021,3,legacy_on_minute,1,neither,34024,0.10770998353613592,0.02960217749564656,0.10770998353613592,0.03995412409183316
2021,3,legacy_on_minute,1,chop_only,4506,0.039330633592759234,0.0287295734514047,0.039330633592759234,0.03057990475995677
2021,3,legacy_on_minute,1,slow_only,16894,0.07521184545488069,0.03420774490813204,0.037605922727440344,0.004853566245122683
2021,3,legacy_on_minute,1,both,2894,0.02291931502093103,0.016118634930250765,0.011459657510465515,0.006209271222086209
2021,3,legacy_on_minute,3,neither,34024,0.10770998353613592,-0.12666028956550804,0.10770998353613592,-0.09559276396514933
2021,3,legacy_on_minute,3,chop_only,4506,0.039330633592759234,0.00752108977504122,0.039330633592759234,0.013074072606508183
2021,3,legacy_on_minute,3,slow_only,16894,0.07521184545488069,-0.047825069311764425,0.037605922727440344,-0.06066528979654206
2021,3,legacy_on_minute,3,both,2894,0.02291931502093103,0.002513192571828908,0.011459657510465515,-0.004293819776008546
2021,3,legacy_on_minute,5,neither,34024,0.10770998353613592,-0.28298527160312453,0.10770998353613592,-0.23118657204903045
2021,3,legacy_on_minute,5,chop_only,4506,0.039330633592759234,-0.01369588408716806,0.039330633592759234,-0.00443759551296073
2021,3,legacy_on_minute,5,slow_only,16894,0.07521184545488069,-0.12989072292974374,0.037605922727440344,-0.12620301257528257
2021,3,legacy_on_minute,5,both,2894,0.02291931502093103,-0.011097696320909116,0.011459657510465515,-0.01480000353910348
2021,3,delay_1m,0,neither,34024,0.13273541544197798,0.13273541544197798,0.13273541544197798,0.13273541544197798
2021,3,delay_1m,0,chop_only,4506,0.02537352077801991,0.02537352077801991,0.02537352077801991,0.02537352077801991
2021,3,delay_1m,0,slow_only,16894,0.11274160142813727,0.11274160142813727,0.056370800714068636,0.056370800714068636
2021,3,delay_1m,0,both,2894,0.004195479569231608,0.004195479569231608,0.002097739784615804,0.002097739784615804
2021,3,delay_1m,1,neither,34024,0.13273541544197798,0.054627609401488635,0.13273541544197798,0.06497955599767521
2021,3,delay_1m,1,chop_only,4506,0.02537352077801991,0.014772460636665378,0.02537352077801991,0.01662279194521744
2021,3,delay_1m,1,slow_only,16894,0.11274160142813727,0.07173750088138861,0.056370800714068636,0.023618444231750975
2021,3,delay_1m,1,both,2894,0.004195479569231608,-0.00260520052144865,0.002097739784615804,-0.0031526465037635017
2021,3,delay_1m,3,neither,34024,0.13273541544197798,-0.10163485765966598,0.13273541544197798,-0.07056733205930722
2021,3,delay_1m,3,chop_only,4506,0.02537352077801991,-0.0064360230396980946,0.02537352077801991,-0.0008830402082311492
2021,3,delay_1m,3,slow_only,16894,0.11274160142813727,-0.010295313338507833,0.056370800714068636,-0.041900411809913767
2021,3,delay_1m,3,both,2894,0.004195479569231608,-0.016210642879870514,0.002097739784615804,-0.013655737501858261
2021,3,delay_1m,5,neither,34024,0.13273541544197798,-0.2579598396972824,0.13273541544197798,-0.20616114014318837
2021,3,delay_1m,5,chop_only,4506,0.02537352077801991,-0.02765299690190738,0.02537352077801991,-0.018394708327700057
2021,3,delay_1m,5,slow_only,16894,0.11274160142813727,-0.09236096695648714,0.056370800714068636,-0.10743813458865428
2021,3,delay_1m,5,both,2894,0.004195479569231608,-0.029821531772608535,0.002097739784615804,-0.024161921264953187
2021,3,delay_1m_observed,0,neither,34024,0.13273541544197798,0.13273541544197798,0.13273541544197798,0.13273541544197798
2021,3,delay_1m_observed,0,chop_only,4506,0.02537352077801991,0.02537352077801991,0.02537352077801991,0.02537352077801991
2021,3,delay_1m_observed,0,slow_only,16894,0.11274160142813727,0.11274160142813727,0.056370800714068636,0.056370800714068636
2021,3,delay_1m_observed,0,both,2894,0.004195479569231608,0.004195479569231608,0.002097739784615804,0.002097739784615804
2021,3,delay_1m_observed,1,neither,34024,0.13273541544197798,0.054627609401488635,0.13273541544197798,0.06497955599767521
2021,3,delay_1m_observed,1,chop_only,4506,0.02537352077801991,0.014772460636665378,0.02537352077801991,0.01662279194521744
2021,3,delay_1m_observed,1,slow_only,16894,0.11274160142813727,0.07173750088138861,0.056370800714068636,0.023618444231750975
2021,3,delay_1m_observed,1,both,2894,0.004195479569231608,-0.00260520052144865,0.002097739784615804,-0.0031526465037635017
2021,3,delay_1m_observed,3,neither,34024,0.13273541544197798,-0.10163485765966598,0.13273541544197798,-0.07056733205930722
2021,3,delay_1m_observed,3,chop_only,4506,0.02537352077801991,-0.0064360230396980946,0.02537352077801991,-0.0008830402082311492
2021,3,delay_1m_observed,3,slow_only,16894,0.11274160142813727,-0.010295313338507833,0.056370800714068636,-0.041900411809913767
2021,3,delay_1m_observed,3,both,2894,0.004195479569231608,-0.016210642879870514,0.002097739784615804,-0.013655737501858261
