year,view,scenario,cost_bps,rank,phase,mdd,start,end,minutes,days,baseline_net_log,slow_net_log,matched_net_log,slow_vs_matched_log,conflict_share,both_share,wins_removed_log,losses_avoided_log,gross_delta_log,cost_savings_log,net_delta_log
2021,0,legacy_on_minute,0,1,decline,0.12280838267782289,2021-03-09 10:00:00,2021-04-23 09:31:00,7651,33,-0.13102981866033314,-0.10031341858358678,-0.10851149088511086,0.008198072301524074,0.36661874264801986,0.07907463076721997,0.3510661177628305,0.38178251783957684,0.030716400076746364,0.0,0.030716400076746364
2021,0,legacy_on_minute,0,1,recovery,0.12280838267782289,2021-04-23 09:31:00,2021-05-31 14:59:00,5758,24,0.1318797699553924,0.1268443905252492,0.10921537251411392,0.01762901801113529,0.3403959708232025,0.029524140326502257,0.21692670115773538,0.21189132172759217,-0.005035379430143205,0.0,-0.005035379430143205
2021,0,legacy_on_minute,0,2,decline,0.08620997039927956,2021-06-29 09:48:00,2021-07-13 10:17:00,2429,11,-0.09015446083312906,-0.09143825078724932,-0.07466082953458081,-0.01677742125266852,0.2622478386167147,0.051461506792918894,0.135152591791734,0.13386880183761374,-0.0012837899541202624,0.0,-0.0012837899541202624
2021,0,legacy_on_minute,0,2,recovery,0.08620997039927956,2021-07-13 10:17:00,2021-07-26 13:22:00,2255,10,0.0904165156555834,0.07285172518257355,0.07487784852895082,-0.002026123346377282,0.3960088691796009,0.03325942350332594,0.1657971691101099,0.14823237863710004,-0.01756479047300985,0.0,-0.01756479047300985
2021,0,legacy_on_minute,0,3,decline,0.0785096484681927,2021-08-02 09:40:00,2021-08-12 14:56:00,2146,9,-0.0817629723212061,-0.08387858971043372,-0.06771147297983729,-0.01616711673059643,0.22367194780987884,0.06989748369058714,0.11473509882771982,0.11261948143849221,-0.0021156173892276087,0.0,-0.0021156173892276087
2021,0,legacy_on_minute,0,3,recovery,0.0785096484681927,2021-08-12 14:56:00,2021-09-17 10:45:00,6079,27,0.08216415866916371,0.07989135229128008,0.06804371284084544,0.011847639450434648,0.272248725119263,0.019740088830399738,0.2911003995894932,0.28882759321160956,-0.0022728063778836294,0.0,-0.0022728063778836294
2021,0,legacy_on_minute,0,4,decline,0.07669982122012513,2021-01-04 13:23:00,2021-01-14 10:25:00,1832,9,-0.07980087657217005,-0.07959766432854831,-0.06608657616502017,-0.013511088163528147,0.384825327510917,0.14465065502183405,0.11356904433129422,0.11377225657491596,0.00020321224362174206,0.0,0.00020321224362174206
2021,0,legacy_on_minute,0,4,recovery,0.07669982122012513,2021-01-14 10:25:00,2021-02-04 10:43:00,3618,16,0.08012726894079059,0.08209846423154721,0.06635687587919704,0.01574158835235016,0.4201216141514649,0.04836926478717524,0.2520708697734273,0.2540420650641839,0.001971195290756622,0.0,0.001971195290756622
2021,0,legacy_on_minute,0,5,decline,0.0503689814032007,2021-09-17 10:50:00,2021-09-30 09:58:00,1628,8,-0.05168177131199414,-0.04760223991159496,-0.042799922292387126,-0.004802317619207823,0.2414004914004914,0.006142506142506142,0.05679886414363011,0.060878395544029296,0.004079531400399183,0.0,0.004079531400399183
2021,0,legacy_on_minute,0,5,recovery,0.0503689814032007,2021-09-30 09:58:00,2021-10-12 14:22:00,894,4,0.0518042705542161,0.04803130421487545,0.04290136924195713,0.005129934972918314,0.12527964205816555,0.0,0.014195865710595612,0.010422899371254957,-0.0037729663393406554,0.0,-0.0037729663393406554
2021,0,legacy_on_minute,0,6,decline,0.044448233901384984,2021-06-03 09:44:00,2021-06-07 10:57:00,553,3,-0.04546633979537251,-0.029029620880828055,-0.037652653164958395,0.008623032284130338,0.38155515370705245,0.21699819168173598,0.026321154028975613,0.04275787294352007,0.016436718914544457,0.0,0.016436718914544457
2021,0,legacy_on_minute,0,6,recovery,0.044448233901384984,2021-06-07 10:57:00,2021-06-16 13:52:00,1525,7,0.04565179189467994,0.0343152700653242,0.037806234113091954,-0.003490964047767754,0.3344262295081967,0.2,0.07913972809030412,0.06780320626094838,-0.011336521829355739,0.0,-0.011336521829355739
2021,0,legacy_on_minute,0,7,decline,0.04435065724456684,2021-11-12 09:34:00,2021-11-19 11:23:00,1309,6,-0.04536422949787333,-0.03944040642188584,-0.037568091187160944,-0.0018723152347248956,0.306340718105424,0.10695187165775401,0.04025659380466129,0.04618041688064878,0.005923823075987489,0.0,0.005923823075987489
2021,0,legacy_on_minute,0,7,recovery,0.04435065724456684,2021-11-19 11:23:00,2021-11-29 09:55:00,1352,7,0.04548007168270818,0.03907143490263998,0.037664025138015325,0.0014074097646246553,0.3698224852071006,0.07026627218934911,0.053060211557893755,0.046651574777825555,-0.0064086367800682,0.0,-0.0064086367800682
2021,0,legacy_on_minute,0,8,decline,0.03990293069653068,2021-07-28 09:45:00,2021-07-28 10:10:00,25,1,-0.04072088577413613,-0.04072088577413613,-0.03372273632590692,-0.00699814944822921,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2021,0,legacy_on_minute,0,8,recovery,0.03990293069653068,2021-07-28 10:10:00,2021-07-29 09:44:00,214,2,0.041918268194065966,0.039319076110786,0.034714340778043286,0.004604735332742706,0.06542056074766354,0.0,0.010531975520989612,0.007932783437709645,-0.0025991920832799664,0.0,-0.0025991920832799664
2021,0,legacy_on_minute,0,9,decline,0.03960136920012248,2021-02-26 09:30:00,2021-03-04 09:50:00,980,5,-0.04040684029215935,-0.03899663195216707,-0.0334626616054849,-0.005533970346682168,0.5612244897959183,0.15306122448979592,0.08266223371696046,0.08407244205695275,0.0014102083399922805,0.0,0.0014102083399922805
2021,0,legacy_on_minute,0,9,recovery,0.03960136920012248,2021-03-04 09:50:00,2021-03-08 14:25:00,665,3,0.040460876378859645,0.04224440169699317,0.033507411238731716,0.00873699045826146,0.24060150375939848,0.06766917293233082,0.018616494184555687,0.020400019502689215,0.0017835253181335275,0.0,0.0017835253181335275
2021,0,legacy_on_minute,0,10,decline,0.03181639842937044,2021-02-23 09:30:00,2021-02-25 13:03:00,603,3,-0.03233353864679955,-0.025713409449977576,-0.02677680943183447,0.0010633999818568949,0.4228855721393035,0.0,0.03613738201730943,0.042757511214131405,0.006620129196821978,0.0,0.006620129196821978
2021,0,legacy_on_minute,0,10,recovery,0.03181639842937044,2021-02-25 13:03:00,2021-02-26 09:30:00,117,2,0.03263119487375832,0.03263119487375832,0.027023311497461695,0.005607883376296623,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2021,0,legacy_on_minute,3,1,decline,0.18546510874989142,2021-03-09 10:00:00,2021-05-06 10:33:00,9153,39,-0.20513801422696107,-0.1614013287595392,-0.16988040322211495,0.008479074462575766,0.36545394952474597,0.0688298918387414,0.4159657077426404,0.44379363605233113,0.02782792830969072,0.01590875715773119,0.043736685467421904
2021,0,legacy_on_minute,3,1,recovery,0.18546510874989142,2021-05-06 10:33:00,2021-07-27 14:34:00,13831,58,0.20557890921039237,0.17388299044158714,0.17025311598772921,0.0036298744538579477,0.3437206275757357,0.05856409514857928,0.7419780374767724,0.6933223372250517,-0.048655700251720724,0.016959781482915548,-0.031695918768805176
2021,0,legacy_on_minute,3,2,decline,0.1138057203282208,2021-08-02 09:40:00,2021-09-30 09:58:00,9858,42,-0.12081907513288773,-0.11257280097049131,-0.10005250501060481,-0.01252029595988654,0.25644146885778046,0.028403327246906068,0.4626343625608431,0.46232547019413106,-0.00030889236671205467,0.008555166529108472,0.008246274162396417
2021,0,legacy_on_minute,3,2,recovery,0.1138057203282208,2021-09-30 09:58:00,2021-12-20 09:31:00,12453,53,0.12248348362464903,0.09346524516624634,0.10143728323181272,-0.007972038065566383,0.35236489199389703,0.050590219224283306,0.5282985310282817,0.4869727510064594,-0.0413257800218223,0.01230754156341968,-0.02901823845840262
2021,0,legacy_on_minute,3,3,decline,0.09534986303981587,2021-01-04 13:23:00,2021-01-14 10:25:00,1832,9,-0.10020699902127217,-0.09700207586366315,-0.08298490191268494,-0.014017173950978214,0.384825327510917,0.14465065502183405,0.11356904433129422,0.11377225657491596,0.00020321224362174206,0.0030017109139872725,0.0032049231576090145
