year,view,scenario,cost_bps,comparison,wins_removed_log,losses_avoided_log,gross_delta_log,cost_savings_log,net_delta_log,alpha
2021,1,delay_1m,5,slow_vs_matched_constant,,,-0.0020624672969281905,-0.004430589720194102,-0.006493057017122264,0.8291693816660379
2021,1,delay_1m_observed,0,slow_vs_baseline,2.929952779295735,2.832984334888826,-0.096968444406909,0.0,-0.096968444406909,
2021,1,delay_1m_observed,0,slow_vs_matched_constant,,,-0.0020624672969281905,0.0,-0.0020624672969281905,0.8291693816660379
2021,1,delay_1m_observed,1,slow_vs_baseline,2.929952779295735,2.832984334888826,-0.096968444406909,0.02250439578538966,-0.07446404862151934,
2021,1,delay_1m_observed,1,slow_vs_matched_constant,,,-0.0020624672969281905,-0.000886592912304013,-0.002949060209232175,0.8291693816660379
2021,1,delay_1m_observed,3,slow_vs_baseline,2.929952779295735,2.832984334888826,-0.096968444406909,0.06753957621306617,-0.029428868193842828,
2021,1,delay_1m_observed,3,slow_vs_matched_constant,,,-0.0020624672969281905,-0.002659066295028219,-0.00472153359195639,0.8291693816660379
2021,1,delay_1m_observed,5,slow_vs_baseline,2.929952779295735,2.832984334888826,-0.096968444406909,0.11260997324359753,0.01564152883668854,
2021,1,delay_1m_observed,5,slow_vs_matched_constant,,,-0.0020624672969281905,-0.004430589720194102,-0.006493057017122264,0.8291693816660379
2021,1,literal_publication,0,slow_vs_baseline,2.69558592593091,2.6225106901439066,-0.07307523578700348,0.0,-0.07307523578700348,
2021,1,literal_publication,0,slow_vs_matched_constant,,,-0.06358994992620341,0.0,-0.06358994992620341,0.8374457723897872
2021,1,literal_publication,1,slow_vs_baseline,2.69558592593091,2.6225106901439066,-0.07307523578700348,0.0036007876417751576,-0.06947444814522832,
2021,1,literal_publication,1,slow_vs_matched_constant,,,-0.06358994992620341,-0.00035000453257771604,-0.0639399544587811,0.8374457723897872
2021,1,literal_publication,3,slow_vs_baseline,2.69558592593091,2.6225106901439066,-0.07307523578700348,0.010807091329288487,-0.06226814445771499,
2021,1,literal_publication,3,slow_vs_matched_constant,,,-0.06358994992620341,-0.0010496342554496634,-0.06463958418165308,0.8374457723897872
2021,1,literal_publication,5,slow_vs_baseline,2.69558592593091,2.6225106901439066,-0.07307523578700348,0.018019705234484717,-0.05505553055251876,
2021,1,literal_publication,5,slow_vs_matched_constant,,,-0.06358994992620341,-0.001748757850321873,-0.06533870777652528,0.8374457723897872
2021,2,legacy_on_minute,0,slow_vs_baseline,2.946945959273498,2.90605647333864,-0.04088948593485808,0.0,-0.04088948593485808,
2021,2,legacy_on_minute,0,slow_vs_matched_constant,,,0.013576754734444316,0.0,0.013576754734444316,0.8276089715010803
2021,2,legacy_on_minute,1,slow_vs_baseline,2.946945959273498,2.90605647333864,-0.04088948593485808,0.02240438578380605,-0.018485100151052033,
2021,2,legacy_on_minute,1,slow_vs_matched_constant,,,0.013576754734444316,-0.0012002584505297989,0.012376496283914538,0.8276089715010803
2021,2,legacy_on_minute,3,slow_vs_baseline,2.946945959273498,2.90605647333864,-0.04088948593485808,0.06723948617029388,0.026350000235435794,
2021,2,legacy_on_minute,3,slow_vs_matched_constant,,,0.013576754734444316,-0.0036003353636425107,0.009976419370801806,0.8276089715010803
2021,2,legacy_on_minute,5,slow_vs_baseline,2.946945959273498,2.90605647333864,-0.04088948593485808,0.11210972304550884,0.07122023711065076,
2021,2,legacy_on_minute,5,slow_vs_matched_constant,,,0.013576754734444316,-0.0059998258893141565,0.007576928845130171,0.8276089715010803
2021,2,delay_1m,0,slow_vs_baseline,2.9437392597219576,2.9020063955835034,-0.04173286413845423,0.0,-0.04173286413845423,
2021,2,delay_1m,0,slow_vs_matched_constant,,,0.009496630399956307,0.0,0.009496630399956307,0.8276060153985973
2021,2,delay_1m,1,slow_vs_baseline,2.9437392597219576,2.9020063955835034,-0.04173286413845423,0.02240438578380605,-0.01932847835464818,
2021,2,delay_1m,1,slow_vs_matched_constant,,,0.009496630399956307,-0.0012006632079312825,0.008295967192025019,0.8276060153985973
2021,2,delay_1m,3,slow_vs_baseline,2.9437392597219576,2.9020063955835034,-0.04173286413845423,0.06723948617029388,0.02550662203183965,
2021,2,delay_1m,3,slow_vs_matched_constant,,,0.009496630399956307,-0.0036015500378761642,0.005895080362080127,0.8276060153985973
2021,2,delay_1m,5,slow_vs_baseline,2.9437392597219576,2.9020063955835034,-0.04173286413845423,0.11210972304550884,0.07037685890705461,
2021,2,delay_1m,5,slow_vs_matched_constant,,,0.009496630399956307,-0.0060018510168626076,0.003494779383093706,0.8276060153985973
2021,2,delay_1m_observed,0,slow_vs_baseline,2.9437392597219576,2.9020063955835034,-0.04173286413845423,0.0,-0.04173286413845423,
2021,2,delay_1m_observed,0,slow_vs_matched_constant,,,0.009496630399956307,0.0,0.009496630399956307,0.8276060153985973
2021,2,delay_1m_observed,1,slow_vs_baseline,2.9437392597219576,2.9020063955835034,-0.04173286413845423,0.02240438578380605,-0.01932847835464818,
2021,2,delay_1m_observed,1,slow_vs_matched_constant,,,0.009496630399956307,-0.0012006632079312825,0.008295967192025019,0.8276060153985973
2021,2,delay_1m_observed,3,slow_vs_baseline,2.9437392597219576,2.9020063955835034,-0.04173286413845423,0.06723948617029388,0.02550662203183965,
2021,2,delay_1m_observed,3,slow_vs_matched_constant,,,0.009496630399956307,-0.0036015500378761642,0.005895080362080127,0.8276060153985973
2021,2,delay_1m_observed,5,slow_vs_baseline,2.9437392597219576,2.9020063955835034,-0.04173286413845423,0.11210972304550884,0.07037685890705461,
2021,2,delay_1m_observed,5,slow_vs_matched_constant,,,0.009496630399956307,-0.0060018510168626076,0.003494779383093706,0.8276060153985973
2021,2,literal_publication,0,slow_vs_baseline,2.7781200933352324,2.7784840437239513,0.0003639503887189477,0.0,0.0003639503887189477,
2021,2,literal_publication,0,slow_vs_matched_constant,,,-0.019112661515058735,0.0,-0.019112661515058735,0.8312699338111732
2021,2,literal_publication,1,slow_vs_baseline,2.7781200933352324,2.7784840437239513,0.0003639503887189477,0.003700805144859038,0.004064755533577985,
2021,2,literal_publication,1,slow_vs_matched_constant,,,-0.019112661515058735,-0.0005688458733831391,-0.019681507388441856,0.8312699338111732
2021,2,literal_publication,3,slow_vs_baseline,2.7781200933352324,2.7784840437239513,0.0003639503887189477,0.011107248912582808,0.011471199301301756,
2021,2,literal_publication,3,slow_vs_matched_constant,,,-0.019112661515058735,-0.0017063887825190232,-0.020819050297577756,0.8312699338111732
2021,2,literal_publication,5,slow_vs_baseline,2.7781200933352324,2.7784840437239513,0.0003639503887189477,0.018520143120243485,0.018884093508962432,
2021,2,literal_publication,5,slow_vs_matched_constant,,,-0.019112661515058735,-0.0028437331739103616,-0.02195639468896908,0.8312699338111732
2021,3,legacy_on_minute,0,slow_vs_baseline,2.9026190823644407,2.853553502126535,-0.04906558023790586,0.0,-0.04906558023790586,
2021,3,legacy_on_minute,0,slow_vs_matched_constant,,,-0.007469998029956695,0.0,-0.007469998029956695,0.830341066927311
2021,3,legacy_on_minute,1,slow_vs_baseline,2.9026190823644407,2.853553502126535,-0.04906558023790586,0.02200431577147053,-0.02706126446643533,
2021,3,legacy_on_minute,1,slow_vs_matched_constant,,,-0.007469998029956695,-0.0011583666032395053,-0.008628364633196193,0.830341066927311
2021,3,legacy_on_minute,3,slow_vs_baseline,2.9026190823644407,2.853553502126535,-0.04906558023790586,0.0660388558371166,0.016973275599210746,
2021,3,legacy_on_minute,3,slow_vs_matched_constant,,,-0.007469998029956695,-0.0034746333565143558,-0.010944631386471077,0.830341066927311
2021,3,legacy_on_minute,5,slow_vs_baseline,2.9026190823644407,2.853553502126535,-0.04906558023790586,0.11010797150247377,0.06104239126456791,
2021,3,legacy_on_minute,5,slow_vs_matched_constant,,,-0.007469998029956695,-0.005790278426471837,-0.013260276456428539,0.830341066927311
2021,3,delay_1m,0,slow_vs_baseline,2.9069715798461995,2.848503039347515,-0.05846854049868444,0.0,-0.05846854049868444,
2021,3,delay_1m,0,slow_vs_matched_constant,,,-0.011803726479399371,0.0,-0.011803726479399371,0.8303381576239797
2021,3,delay_1m,1,slow_vs_baseline,2.9069715798461995,2.848503039347515,-0.05846854049868444,0.02200431577147053,-0.03646422472721391,
2021,3,delay_1m,1,slow_vs_matched_constant,,,-0.011803726479399371,-0.0011587637890798838,-0.012962490268479239,0.8303381576239797
2021,3,delay_1m,3,slow_vs_baseline,2.9069715798461995,2.848503039347515,-0.05846854049868444,0.0660388558371166,0.007570315338432165,
2021,3,delay_1m,3,slow_vs_matched_constant,,,-0.011803726479399371,-0.0034758253098466792,-0.01527955178924605,0.8303381576239797
2021,3,delay_1m,5,slow_vs_baseline,2.9069715798461995,2.848503039347515,-0.05846854049868444,0.11010797150247377,0.05163943100378933,
2021,3,delay_1m,5,slow_vs_matched_constant,,,-0.011803726479399371,-0.005792265675482768,-0.017595992154882122,0.8303381576239797
2021,3,delay_1m_observed,0,slow_vs_baseline,2.9069715798461995,2.848503039347515,-0.05846854049868444,0.0,-0.05846854049868444,
2021,3,delay_1m_observed,0,slow_vs_matched_constant,,,-0.011803726479399371,0.0,-0.011803726479399371,0.8303381576239797
2021,3,delay_1m_observed,1,slow_vs_baseline,2.9069715798461995,2.848503039347515,-0.05846854049868444,0.02200431577147053,-0.03646422472721391,
2021,3,delay_1m_observed,1,slow_vs_matched_constant,,,-0.011803726479399371,-0.0011587637890798838,-0.012962490268479239,0.8303381576239797
2021,3,delay_1m_observed,3,slow_vs_baseline,2.9069715798461995,2.848503039347515,-0.05846854049868444,0.0660388558371166,0.007570315338432165,
2021,3,delay_1m_observed,3,slow_vs_matched_constant,,,-0.011803726479399371,-0.0034758253098466792,-0.01527955178924605,0.8303381576239797
2021,3,delay_1m_observed,5,slow_vs_baseline,2.9069715798461995,2.848503039347515,-0.05846854049868444,0.11010797150247377,0.05163943100378933,
2021,3,delay_1m_observed,5,slow_vs_matched_constant,,,-0.011803726479399371,-0.005792265675482768,-0.017595992154882122,0.8303381576239797
2021,3,literal_publication,0,slow_vs_baseline,2.9353264909099113,2.9373221948489534,0.001995703939042137,0.0,0.001995703939042137,
2021,3,literal_publication,0,slow_vs_matched_constant,,,-0.002646326521165983,0.0,-0.002646326521165983,0.8230361644117495
2021,3,literal_publication,1,slow_vs_baseline,2.9353264909099113,2.9373221948489534,0.001995703939042137,0.003600770138024442,0.005596474077066579,
2021,3,literal_publication,1,slow_vs_matched_constant,,,-0.002646326521165983,-0.0007356327630658652,-0.003381959284231857,0.8230361644117495
2021,3,literal_publication,3,slow_vs_baseline,2.9353264909099113,2.9373221948489534,0.001995703939042137,0.01080693372798049,0.012802637667022627,
2021,3,literal_publication,3,slow_vs_matched_constant,,,-0.002646326521165983,-0.002207011146108485,-0.004853337667274485,0.8230361644117495
2021,3,literal_publication,5,slow_vs_baseline,2.9353264909099113,2.9373221948489534,0.001995703939042137,0.018019267265287034,0.02001497120432917,
2021,3,literal_publication,5,slow_vs_matched_constant,,,-0.002646326521165983,-0.0036785402498489754,-0.006324866771014962,0.8230361644117495
2021,4,legacy_on_minute,0,slow_vs_baseline,2.935680310961102,2.84876635676555,-0.08691395419555192,0.0,-0.08691395419555192,
2021,4,legacy_on_minute,0,slow_vs_matched_constant,,,-0.003477024967972267,0.0,-0.003477024967972267,0.8292578366143083
2021,4,legacy_on_minute,1,slow_vs_baseline,2.935680310961102,2.84876635676555,-0.08691395419555192,0.022104310770053592,-0.06480964342549833,
2021,4,legacy_on_minute,1,slow_vs_matched_constant,,,-0.003477024967972267,-0.0010013289937357258,-0.0044783539617079815,0.8292578366143083
2021,4,legacy_on_minute,3,slow_vs_baseline,2.935680310961102,2.84876635676555,-0.08691395419555192,0.06633881079884482,-0.020575143396707102,
2021,4,legacy_on_minute,3,slow_vs_matched_constant,,,-0.003477024967972267,-0.003003472795982863,-0.00648049776395512,0.8292578366143083
2021,4,legacy_on_minute,5,slow_vs_baseline,2.935680310961102,2.84876635676555,-0.08691395419555192,0.1106078463252223,0.02369389212967038,
2021,4,legacy_on_minute,5,slow_vs_matched_constant,,,-0.003477024967972267,-0.005004931216543074,-0.008481956184515301,0.8292578366143083
2021,4,delay_1m,0,slow_vs_baseline,2.9333350949158596,2.8374843095447657,-0.09585078537109393,0.0,-0.09585078537109393,
2021,4,delay_1m,0,slow_vs_matched_constant,,,-0.01243856489179982,0.0,-0.01243856489179982,0.8292549086855869
2021,4,delay_1m,1,slow_vs_baseline,2.9333350949158596,2.8374843095447657,-0.09585078537109393,0.022104310770053592,-0.07374647460104033,
2021,4,delay_1m,1,slow_vs_matched_constant,,,-0.01243856489179982,-0.0010017252081801187,-0.01344029009997992,0.8292549086855869
2021,4,delay_1m,3,slow_vs_baseline,2.9333350949158596,2.8374843095447657,-0.09585078537109393,0.06633881079884482,-0.029511974572249106,
2021,4,delay_1m,3,slow_vs_matched_constant,,,-0.01243856489179982,-0.0030046618336425383,-0.01544322672544235,0.8292549086855869
2021,4,delay_1m,5,slow_vs_baseline,2.9333350949158596,2.8374843095447657,-0.09585078537109393,0.1106078463252223,0.014757060954128376,
2021,4,delay_1m,5,slow_vs_matched_constant,,,-0.01243856489179982,-0.005006913603622895,-0.01744547849542269,0.8292549086855869
2021,4,delay_1m_observed,0,slow_vs_baseline,2.9333350949158596,2.8374843095447657,-0.09585078537109393,0.0,-0.09585078537109393,
2021,4,delay_1m_observed,0,slow_vs_matched_constant,,,-0.01243856489179982,0.0,-0.01243856489179982,0.8292549086855869
2021,4,delay_1m_observed,1,slow_vs_baseline,2.9333350949158596,2.8374843095447657,-0.09585078537109393,0.022104310770053592,-0.07374647460104033,
2021,4,delay_1m_observed,1,slow_vs_matched_constant,,,-0.01243856489179982,-0.0010017252081801187,-0.01344029009997992,0.8292549086855869
2021,4,delay_1m_observed,3,slow_vs_baseline,2.9333350949158596,2.8374843095447657,-0.09585078537109393,0.06633881079884482,-0.029511974572249106,
2021,4,delay_1m_observed,3,slow_vs_matched_constant,,,-0.01243856489179982,-0.0030046618336425383,-0.01544322672544235,0.8292549086855869
2021,4,delay_1m_observed,5,slow_vs_baseline,2.9333350949158596,2.8374843095447657,-0.09585078537109393,0.1106078463252223,0.014757060954128376,
2021,4,delay_1m_observed,5,slow_vs_matched_constant,,,-0.01243856489179982,-0.005006913603622895,-0.01744547849542269,0.8292549086855869
2021,4,literal_publication,0,slow_vs_baseline,2.942530110450177,2.9483248778206046,0.0057947673704275005,0.0,0.0057947673704275005,
2021,4,literal_publication,0,slow_vs_matched_constant,,,-0.005426697107576945,0.0,-0.005426697107576945,0.8209753755401605
2021,4,literal_publication,1,slow_vs_baseline,2.942530110450177,2.9483248778206046,0.0057947673704275005,0.003900815145775811,0.00969558251620331,
2021,4,literal_publication,1,slow_vs_matched_constant,,,-0.005426697107576945,-0.0005935197058087858,-0.006020216813385736,0.8209753755401605
2021,4,literal_publication,3,slow_vs_baseline,2.942530110450177,2.9483248778206046,0.0057947673704275005,0.011707338937341417,0.017502106307768918,
2021,4,literal_publication,3,slow_vs_matched_constant,,,-0.005426697107576945,-0.001780568967887623,-0.007207266075464569,0.8209753755401605
2021,4,literal_publication,5,slow_vs_baseline,2.942530110450177,2.9483248778206046,0.0057947673704275005,0.01952039323489327,0.02531516060532077,
2021,4,literal_publication,5,slow_vs_matched_constant,,,-0.005426697107576945,-0.0029676314959040974,-0.00839432860348105,0.8209753755401605
