year,view,scope,cost_bps,policy,cagr,total_log_return,mdd,daily_mdd,longest_underwater_days,mean_exposure,turnover,cost_log,daily_sharpe
2023,0,annual,0,baseline,0.31533811429942454,0.2740937537199994,0.11875872835914211,0.10216581123076243,71,1.0,1424.0,0.0,1.6825509260832165
2023,0,annual,0,constant_075,0.2282253409466532,0.20557031528999953,0.0904614282378401,0.07764712839668533,71,0.75,1068.0,0.0,1.6825509260832163
2023,0,annual,0,constant_050,0.14688190948302282,0.1370468768599997,0.06125548116601081,0.05245887225448754,71,0.5,712.0,0.0,1.6825509260832165
2023,0,annual,0,slow_conflict_half,0.29808165917433005,0.26088752783951435,0.10644822981694355,0.0911059872018881,71,0.8304924242424242,1173.0,0.0,1.8942723267350765
2023,0,annual,0,chop_half,0.29461280994606637,0.2582116619869046,0.11379440788961871,0.10036642290319457,119,0.9263515840220385,1432.0,0.0,1.6537073836151546
2023,0,annual,0,slow_conflict_half_matched_constant,0.25562415799016913,0.22763278599662823,0.09967010478474214,0.0856136211489773,71,0.830492424242424,1182.621212121212,0.0,1.6825509260832168
2023,0,annual,0,chop_half_matched_constant,0.2890521526699453,0.25390718292906794,0.11051524836357215,0.09501127356139272,71,0.9263515840220384,1319.124655647383,0.0,1.6825509260832165
2023,0,annual,1,baseline,0.1407426661368887,0.13167951182104787,0.13088783872179577,0.12231249916377322,129,1.0,1424.0,0.1424142418989515,0.7939994344618958
2023,0,annual,1,constant_075,0.10380389914246636,0.09876230448890942,0.09986607337759465,0.09321318680457562,129,0.75,1068.0,0.10680801080109012,0.7940212600264581
2023,0,annual,1,constant_050,0.06805935690779835,0.06584331662264857,0.06773740172795746,0.06314947541336077,129,0.5,712.0,0.07120356023735114,0.7940430841551903
2023,0,annual,1,slow_conflict_half,0.1543969302410409,0.14357806929263092,0.11653358501439172,0.10136450748216806,125,0.8304924242424242,1173.0,0.1173094585468834,1.025702499144824
2023,0,annual,1,chop_half,0.12187252652507903,0.11499918792334435,0.13738675731554342,0.12887554116550495,129,0.9263515840220385,1432.0,0.14321247406356039,0.7237855286691678
2023,0,annual,1,slow_conflict_half_matched_constant,0.11556482049472547,0.10936084211723107,0.10997310279256241,0.10268604243384913,129,0.830492424242424,1182.621212121212,0.1182719438793972,0.7940142330127824
2023,0,annual,1,chop_half_matched_constant,0.12973432687618258,0.12198249612267466,0.12186175802287032,0.11383838527750421,129,0.9263515840220384,1319.124655647383,0.13192468680639327,0.7940058642841251
2023,0,annual,3,baseline,-0.1420714496114188,-0.15323445756708043,0.25131457005204944,0.24543808531218933,212,1.0,1424.0,0.4273282112870798,-0.8916726867769154
2023,0,annual,3,constant_075,-0.10854631638098221,-0.1149017963443022,0.19511496992105598,0.19038236109966855,212,0.75,1068.0,0.3204721116343017,-0.8914896685820145
