timestamp,trading_day,year,open,close,high,low,log_close,lowpass,sigma,signal_pos,exec_pos,pnl_log,open_log_return,nav,drawdown,lp12,lp48,lp240,lp960,fast,work,swing,macro,trend,fast_share_5d,slow_work_velocity_5d,eff_1d,eff_20d
2022-10-14 10:35:00,2022-10-14,2022,940.72,940.52,941.43,939.92,6.846432913799405,-0.4671522287009525,0.0028077790287258366,1.0,1.0,-0.004634621538961034,-0.004634621538960992,3.1044212462334477,-0.004623898253076408,6.846745614322609,6.845825708706799,6.844838133922404,6.850056205806792,-0.00031270052320397923,0.0009199056158104568,0.000987574784394596,-0.005218071884388387,6.850056205806792,0.8984874900406356,0.6522589430118505,0.053862711284242526,0.06986057415690271
2022-10-14 10:40:00,2022-10-14,2022,940.58,941.35,941.37,938.74,6.847315015170721,-0.4672200190337843,0.0028035494080257644,1.0,1.0,-0.00014883325387594318,-0.00014883325387593516,3.1039592394998046,-0.004772032293220763,6.8465590521657544,6.846288902202603,6.845179984850685,6.850179585672278,0.0007559630049662758,0.00027014996315166684,0.0011089173519174267,-0.004999600821592232,6.850179585672278,0.8983846560444378,0.6505716573637864,0.0754500379719914,0.06823762763307885
2022-10-14 10:45:00,2022-10-14,2022,941.37,938.13,941.37,938.13,6.843888532153669,-0.4677968489095177,0.002832528821040787,1.0,1.0,0.0008395547664950415,0.0008395547664949987,3.10656627749679,-0.00393613306669216,6.84647186440344,6.846752976424123,6.845521110509432,6.850303134391399,-0.002583332249770365,-0.00028111202068359376,0.00123186591469171,-0.004782023881967135,6.850303134391399,0.8989523278253752,0.651128791441668,0.016447475377886114,0.0700008655398577
2022-10-14 10:50:00,2022-10-14,2022,938.31,941.64,941.67,938.16,6.847623035927382,-0.46806478934860557,0.0028699342215301026,1.0,1.0,-0.003255876216362018,-0.0032558762163619193,3.096468130318592,-0.007173919944132412,6.846630058164899,6.847235589062665,6.84586212807313,6.850426881206764,0.0009929777624835268,-0.0006055308977659379,0.001373460989534614,-0.004564753133633914,6.850426881206764,0.9001288220004006,0.6537710484577466,0.07035263545152902,0.06820782738764074
2022-10-14 10:55:00,2022-10-14,2022,941.49,939.56,941.49,938.92,6.845411680571635,-0.467897605698821,0.0028748181607531225,1.0,1.0,0.0033833418804714945,0.0033833418804718463,3.1069622832684844,-0.003809161032282571,6.846940937341676,6.847737168465783,6.84620295748278,6.850550811808668,-0.0015292567700413429,-0.000796231124106761,0.0015342109830029926,-0.004347854325888356,6.850550811808668,0.9007494134324905,0.6564339807143459,0.06706713309619222,0.06823812048801406
2022-10-14 11:00:00,2022-10-14,2022,939.79,941.67,942.39,939.56,6.8476548947291755,-0.46779434961661287,0.0028717648641291005,1.0,1.0,-0.0018072806416064575,-0.0018072806416062903,3.1013522015028183,-0.005607931519749587,6.847380408058768,6.848259661803272,6.846543565883507,6.850674914852812,0.00027448667040719243,-0.0008792537445039272,0.0017160959197655146,-0.004131348969305115,6.850674914852812,0.9009803259299803,0.6570702614180066,0.11014883811338888,0.0665738607510824
2022-10-14 11:05:00,2022-10-14,2022,941.75,942.2,943.31,941.62,6.848217566265941,-0.467141781273063,0.002870724438301398,1.0,1.0,0.002083400521867893,0.0020834005218679508,3.1078202957738212,-0.0035340549577289604,6.847864942728583,6.84879984283126,6.846883700412564,6.850799165264935,0.0003526235373580988,-0.000934900102677716,0.0019161424186968645,-0.003915464852371819,6.850799165264935,0.9005526554527852,0.6564761953123077,0.10750386891270954,0.06639180431756735
2022-10-14 11:10:00,2022-10-14,2022,942.27,943.44,944.45,942.1,6.849532769781715,-0.4663681790715243,0.002874950588625836,1.0,1.0,0.0005520111391645968,0.0005520111391641436,3.1095363207844953,-0.0029838428086215174,6.848182166745096,6.849346825957915,6.847222791482067,6.850923518207372,0.0013506030366183808,-0.0011646592128187194,0.002124034475848191,-0.0037007267253050813,6.850923518207372,0.9005637349388398,0.6556829482848453,0.11651040936626236,0.06476293834104886
2022-10-14 11:15:00,2022-10-14,2022,943.3,943.39,944.53,943.3,6.849479770836381,-0.4656548044212581,0.002875165644769533,1.0,1.0,0.0010925079444925475,0.00109250794449256,3.112935370324869,-0.0018939995132738474,6.84818734355648,6.8498965031632695,6.847560533369905,6.851047945378743,0.001292427279900643,-0.001709159606789079,0.0023359697933642565,-0.0034874120088375093,6.851047945378743,0.9003918483368868,0.6539047101877395,0.11526226676482357,0.06566579778286546
2022-10-14 11:20:00,2022-10-14,2022,943.46,941.01,943.69,940.92,6.846953766521475,-0.4657879448917436,0.002899767759486247,1.0,1.0,0.00016960291757690625,0.00016960291757683876,3.1134633780204615,-0.001724703467394617,6.847983929606875,6.850464042035191,6.847897383321195,6.851172466211327,-0.0010301630854003818,-0.002480112428315806,0.002566658713996084,-0.0032750828901324525,6.851172466211327,0.9003899803208849,0.6510084180956012,0.0946518585418096,0.06596858779865782
2022-10-14 11:25:00,2022-10-14,2022,940.93,940.64,941.38,940.11,6.846560494653945,-0.46648172922455233,0.0028276419820172636,1.0,1.0,-0.0026852207029274427,-0.0026852207029275377,3.105114256333912,-0.004401697192859988,6.847934281796216,6.851082959333071,6.848234514659658,6.851297144922557,-0.001373787142271432,-0.0031486775368545494,0.002848444673412942,-0.003062630262899546,6.851297144922557,0.9001842280702044,0.6487583664157063,0.04752976355361143,0.06610665109017497
2022-10-14 11:30:00,2022-10-14,2022,940.67,938.6,940.95,938.34,6.844389403360317,-0.4674241994957407,0.0028449870207325144,1.0,1.0,-0.00027636054597662905,-0.0002763605459765728,3.104256243828575,-0.0046768032674137094,6.848447200017791,6.851787595336706,6.84857309839267,6.851422045579841,-0.0040577966574737445,-0.003340395318915057,0.0032144969440359716,-0.0028489471871706584,6.851422045579841,0.9005302971482133,0.6481819525581797,0.018921192540052364,0.06690717839127625
2022-10-14 13:05:00,2022-10-14,2022,938.54,942.63,942.67,938.35,6.848673840845038,-0.46752173236112715,0.0028726210765598497,1.0,1.0,-0.002266911002125443,-0.0022669110021258376,3.0972271413810057,-0.0069305568781810045,6.84971626800569,6.852592056502522,6.84891344395077,6.85154717836374,-0.0010424271606517266,-0.0028757884968326763,0.0036786125517522805,-0.002633734412969879,6.85154717836374,0.9008848775276537,0.6468768334006209,0.09093110448434773,0.06404188690415798
2022-10-14 13:10:00,2022-10-14,2022,942.41,943.27,944.2,942.41,6.849352561906143,-0.46652920417553173,0.0028716263963615885,1.0,1.0,0.00411494772410195,0.004114947724102258,3.109998327518139,-0.002835708768476941,6.851586767215523,6.853479694717686,6.849254571783417,6.8516724728495415,-0.002234205309380677,-0.0018929275021628555,0.00422512293426891,-0.002417901066124273,6.8516724728495415,0.9003743097978288,0.6426257246207115,0.10245337065409664,0.0642851754239799
2022-10-14 13:15:00,2022-10-14,2022,943.32,947.0,947.09,943.32,6.853299093186078,-0.46497873693196456,0.002911793907312197,1.0,1.0,0.0009651435472087999,0.0009651435472086689,3.113001371286819,-0.0018728375075386383,6.853895765953692,6.854424459762749,6.849595072345107,6.851797831718456,-0.0005966727676138817,-0.000528693809056513,0.004829387417641939,-0.002202759373349572,6.851797831718456,0.8994608579039981,0.6352619563021811,0.12065707573201044,0.06247504277747923
2022-10-14 13:20:00,2022-10-14,2022,946.87,950.12,950.12,946.14,6.856588292406893,-0.46255448447734204,0.002938112959224706,1.0,1.0,0.0037562405620736004,0.003756240562073465,3.124716542032768,0.0,6.856440220700353,6.855391482341681,6.849933146149981,6.85192313331658,0.00014807170653963198,0.001048738358671919,0.005458336191700219,-0.0019899871665991498,6.85192313331658,0.8980500179526977,0.6262038523485507,0.1579023431645823,0.060080962884319904
2022-10-14 13:25:00,2022-10-14,2022,950.17,953.64,954.32,950.17,6.860286241740089,-0.45967828344233985,0.002970855718952935,1.0,1.0,0.0034791077980978733,0.0034791077980980134,3.1356067007543533,0.0,6.858907244970349,6.856336086922561,6.850266587228297,6.852048230693068,0.0013789967697395156,0.002571158047787847,0.006069499694264735,-0.0017816434647714985,6.852048230693068,0.8968484780875833,0.6181481576636877,0.195980211905864,0.05847686979395687
2022-10-14 13:30:00,2022-10-14,2022,953.63,957.54,957.57,953.63,6.86436749563915,-0.4563737689245216,0.003013150116591062,1.0,1.0,0.0036348395939448997,0.0036348395939453937,3.1470248671715315,0.0,6.86091795744359,6.857210866283034,6.850593093284994,6.852172971068061,0.0034495381955599314,0.0037070911605558976,0.006617772998040117,-0.0015798777830671185,6.852172971068061,0.8964916963081014,0.6138710141749019,0.21528264156992696,0.05597123325721892
2022-10-14 13:35:00,2022-10-14,2022,957.57,955.6,957.59,953.7,6.862339415451655,-0.454032019919868,0.003032366140390595,1.0,1.0,0.004123069884437298,0.004123069884436781,3.1600270566754856,0.0,6.862333937720969,6.857988495699808,6.850911202935229,6.852297254486305,5.477730685932158e-06,0.004345442021160828,0.007077292764579468,-0.001386051551076406,6.852297254486305,0.8969640403945832,0.6126311043636352,0.18441489261538174,0.0569166862476884
2022-10-14 13:40:00,2022-10-14,2022,955.85,958.14,958.14,955.18,6.864993905080831,-0.45254763461070496,0.0030469411602589078,1.0,1.0,-0.0017978284571920045,-0.0017978284571915637,3.154350973947871,-0.0017962133316624662,6.863386025146758,6.858670834431349,6.851220674999708,6.852421057575082,0.0016078799340730754,0.0047151907154088235,0.007450159431640735,-0.001200382575373915,6.852421057575082,0.8971257503589471,0.6119326066208092,0.19460560521174158,0.05652106277464068
2022-10-14 13:45:00,2022-10-14,2022,958.33,960.26,961.5,958.33,6.867204081126489,-0.45066259953390303,0.0030571521287913305,1.0,1.0,0.0025911893213950107,0.0025911893213947934,3.1625350932295473,0.0,6.863975000564935,6.859245967090328,6.851520780498175,6.852544326831713,0.003229080561554021,0.004729033474606403,0.007725186592153044,-0.0010235463335375172,6.852544326831713,0.897336692350644,0.6112698110664568,0.20590680803593656,0.05437858223453942
2022-10-14 13:50:00,2022-10-14,2022,960.39,957.45,960.39,957.36,6.864273500370176,-0.44972651345339587,0.003038104761093074,1.0,1.0,0.0021472656682704422,0.0021472656682703928,3.1693331923102948,0.0,6.863962533902898,6.859705938938585,6.851811014867681,6.8526670231542175,0.0003109664672784618,0.004256594964313187,0.007894924070903642,-0.0008560082865365359,6.8526670231542175,0.8977995946497138,0.609423935400839,0.2136529706293629,0.05556607257069028
2022-10-14 13:55:00,2022-10-14,2022,957.13,957.2,957.62,955.81,6.864012356034218,-0.4498605547783649,0.0030369858081289182,1.0,1.0,-0.003400228566990975,-0.0034002285669911814,3.158575035512607,-0.0033944543362591784,6.86364737225535,6.860075566940939,6.852092247612911,6.8527891936951635,0.00036498377886751143,0.0035718053144115913,0.007983319328027427,-0.0006969460822521256,6.8527891936951635,0.8976430144040001,0.6064369195972155,0.21565895003043517,0.055270124404841456
2022-10-14 14:00:00,2022-10-14,2022,957.28,955.37,957.43,955.26,6.862098700002317,-0.4503975329684393,0.0030564805498345658,1.0,1.0,0.00015670624401978024,0.0001567062440201994,3.1590700427272242,-0.003238267787044835,6.863347106458142,6.860384383876638,6.852365591345128,6.852910901160295,-0.001248406455824913,0.002962722581504096,0.008018792531509611,-0.0005453098151670943,6.852910901160295,0.89768084460595,0.6035688411330773,0.1941042892700438,0.055749899811590994
2022-10-14 14:05:00,2022-10-14,2022,955.25,956.55,957.06,955.24,6.86333306142939,-0.45085110931196337,0.00303295160580293,1.0,1.0,-0.0021228433147123613,-0.0021228433147122416,3.1523709450894,-0.005351992419746265,6.863189598964732,6.860650033220517,6.85263172264585,6.853032181328905,0.0001434624646581284,0.002539565744215544,0.008018310574666287,-0.0004004586830541612,6.853032181328905,0.8977813037844274,0.6011528975697029,0.22586199865265072,0.0549258269143893
2022-10-14 14:10:00,2022-10-14,2022,956.58,956.07,956.58,954.96,6.862831132128141,-0.4509582006155868,0.002986865506570657,1.0,1.0,0.001391337320319644,0.0013913373203191526,3.1567600090590084,-0.003967138350045474,6.863122006585511,6.860876870267221,6.85289081486313,6.85315303882727,-0.0002908744573701938,0.002245136318290264,0.00798605540409092,-0.0002622239641398849,6.85315303882727,0.8978250093512007,0.5989007897884708,0.255770407112869,0.054973707240636605
2022-10-14 14:15:00,2022-10-14,2022,956.09,955.65,956.21,955.19,6.862391737230607,-0.45121895501817216,0.0029886548051485692,1.0,1.0,-0.0005123727676179024,-0.0005123727676172862,3.1551429854912576,-0.0044773477441458764,6.8631395740236405,6.861069711013351,6.853143081430018,6.853273481069745,-0.000747836793033585,0.002069863010289552,0.007926629583333344,-0.00013039963972705237,6.853273481069745,0.8979214856544154,0.5967328290753966,0.25254189589759957,0.055224747276027115
2022-10-14 14:20:00,2022-10-14,2022,955.74,957.54,957.56,955.02,6.86436749563915,-0.4510448298305199,0.002991607598322859,1.0,1.0,-0.0003661413451092223,-0.00036614134510948304,3.15398796865715,-0.004841783025646085,6.863201710212414,6.861229316203914,6.853388593309178,6.853393506843271,0.0011657854267355106,0.0019723940084999114,0.007840722894736807,-4.913534093375915e-06,6.853393506843271,0.8982710780848885,0.5946914168753401,0.2548746629334953,0.05368495360596713
2022-10-14 14:25:00,2022-10-14,2022,957.26,956.38,957.83,956.37,6.863155323613111,-0.45078293381704826,0.0029925000710908285,1.0,1.0,0.001589127360036097,0.0015891273600363576,3.1590040417652743,-0.003259092660273799,6.863149738412159,6.861348517204224,6.853627124617092,6.853513096658387,5.585200952396008e-06,0.001801221207935022,0.007721392587131781,0.0001140279587055204,6.853513096658387,0.8985513069285903,0.592760933035681,0.25406999870606495,0.05393904586569269
2022-10-14 14:30:00,2022-10-14,2022,956.4,956.8,957.23,956.04,6.863594383196367,-0.45079510596608485,0.00298571191895709,1.0,1.0,-0.0008988013104684173,-0.000898801310468933,3.1561660004014667,-0.004154562209103041,6.862968315335243,6.861429412275744,6.853858840519973,6.853632255740048,0.0006260678611242909,0.001538903059498331,0.007570571755771027,0.0002265847799254317,6.853632255740048,0.89868086961106,0.5905944625423665,0.2658754167718886,0.05360683370578349
2022-10-14 14:35:00,2022-10-14,2022,956.86,955.59,956.86,954.91,6.862328950767348,-0.45097676669001313,0.0029885287720272337,1.0,1.0,0.00048085467616903105,0.0004808546761694288,3.157684022526294,-0.003675590124845529,6.8627250291039505,6.861480298446994,6.854084174024538,6.853751006322269,-0.000396078336602379,0.0012447306569569605,0.007396124422455408,0.00033316770226932135,6.853751006322269,0.8989343503002969,0.5879058548289678,0.23696908959958654,0.05444514858522812
2022-10-14 14:40:00,2022-10-14,2022,955.47,955.16,956.46,955.11,6.86187886571461,-0.4514441800588068,0.002988367995466102,1.0,1.0,-0.0014537242471667753,-0.0014537242471668321,3.1530969556708377,-0.0051229188142322135,6.8625412225974465,6.861513020843222,6.854303715286511,6.853869380714149,-0.0006623568828363346,0.001028201754224689,0.007209305556711065,0.00043433457236208284,6.853869380714149,0.8990130395740742,0.5851084359495109,0.23722220371850572,0.05438715889964996
2022-10-14 14:45:00,2022-10-14,2022,955.47,955.91,955.92,954.85,6.862663766360327,-0.4516432864329809,0.0029584486075872126,1.0,1.0,0.0,0.0,3.1530969556708377,-0.0051229188142322135,6.86246682354747,6.861534101196048,6.854517851467204,6.853987398773048,0.00019694281285698167,0.000932722351421944,0.00701624972884396,0.0005304526941554144,6.853987398773048,0.8993131625823126,0.5823238465119327,0.2691019074226045,0.05363038350760755
2022-10-14 14:50:00,2022-10-14,2022,955.94,954.92,956.15,954.68,6.861627567338351,-0.4518113461472472,0.002963597218511096,1.0,1.0,0.000491783562367571,0.0004917835623672318,3.15464797827664,-0.004633534293360331,6.862472352728652,6.861543542975153,6.85472671506063,6.854105064660157,-0.0008447853903010838,0.0009288097534989603,0.006816827914523316,0.0006216504004727952,6.854105064660157,0.8995601300733898,0.5794604377730266,0.2630114055288061,0.05462506605443259
2022-10-14 14:55:00,2022-10-14,2022,955.01,955.03,955.52,954.82,6.8617427535998985,-0.45210300836615275,0.002958789033925437,1.0,1.0,-0.0009733379454433647,-0.0009733379454432978,3.1515789335460114,-0.005601890898489392,6.862650199457602,6.861546567039311,6.854930650190258,6.8542223959707425,-0.000907445857703415,0.001103632418290701,0.006615916849053605,0.0007082542195151476,6.8542223959707425,0.9002061136645304,0.5773884542375568,0.2713498138506853,0.054181932568746344
2022-10-14 15:00:00,2022-10-14,2022,954.9,954.92,955.75,954.83,6.861627567338351,-0.4522713996267503,0.002956204455811966,1.0,1.0,-0.00011518867393920343,-0.00011518867393878196,3.151215928255292,-0.005716427701246585,6.8631266302887,6.861547199268984,6.85512995452908,6.854339407594488,-0.0014990629503488506,0.0015794310197154715,0.006417244739904682,0.0007905469345912408,6.854339407594488,0.9009741858242111,0.5811495537548006,0.2759036022411158,0.05428896113950035
