year,feature,high_a,low_a,year_cycles,high_feature,low_feature,high_bars,low_bars,high_amplitude,low_amplitude,delta_net_log,delta_capture
2022,peak_fraction,1089,9416,626,0.6666666666666666,0.16666666666666666,6,6,0.005985770095750631,0.00483738135933276,-0.004772756984841622,-0.4560591643317454
2022,peak_fraction,1226,6978,626,0.7272727272727273,0.2222222222222222,11,9,0.004109011351902225,0.003988932577223103,-0.006939238206827219,-0.7845207516913475
2022,peak_fraction,4012,6175,626,0.7142857142857143,0.16666666666666666,14,12,0.004858132534805826,0.004020049540921278,-0.0003571406576149172,-0.05688273803743489
2022,peak_fraction,5934,8679,626,0.6363636363636364,0.22727272727272727,22,22,0.019153656324266244,0.01856600486029869,-0.0033090498402550783,-0.08070416859386845
2022,peak_fraction,7957,7842,626,0.6666666666666666,0.16666666666666666,18,18,0.007952517762930711,0.007409830866986766,-0.010408167212952615,-0.6733170498803553
2022,peak_fraction,8375,8989,626,0.75,0.14285714285714285,8,7,0.004304218917746461,0.004073625523492552,-0.0006598223503769102,-0.06833509875142302
2022,time_mass_skew,142,2765,626,2.77345336844374,-0.2794689184407934,25,22,0.014523116093198674,0.015767089192945782,0.010174514219849981,0.3034583147775679
2022,time_mass_skew,376,5779,626,0.4666977046328997,-1.022828910558471,6,5,0.0024348722549509816,0.002621091331675096,-0.0006099722952222005,-0.1521291938827208
2022,time_mass_skew,652,4012,626,0.43645173596915404,-0.4938814652518711,15,14,0.004403162837880892,0.004858132534805826,-0.008615828035830879,-0.5556348387197179
2022,time_mass_skew,945,10244,626,0.6517140679859853,-0.29813015769213647,39,41,0.03449398985256291,0.032976807673388286,0.00390808483645369,0.09549069084976458
2022,time_mass_skew,1468,8375,626,0.6559869497870305,-0.8877423443749992,9,8,0.0036674857733647315,0.004304218917746461,0.00014282546405725862,0.011207706977726781
2022,time_mass_skew,1538,1411,626,0.6350634842666276,-0.29248710720470805,38,35,0.031109703609768502,0.02604368821002101,0.009366632168898029,0.027312317194742974
2022,time_mass_skew,1673,11060,626,1.9006527412013505,-0.18097592434796464,33,38,0.01668031057153918,0.013970763209794512,0.006232330878734329,0.15189313430028045
2022,time_mass_skew,2067,5463,626,1.0672157072759092,-0.25868526808240044,17,14,0.018627881886523312,0.019780233354968146,-0.0008719157716518718,-0.11802351545587131
2022,time_mass_skew,2116,10313,626,0.6569376099376214,-0.7285173972232337,16,14,0.010253636035338687,0.009922303354771955,0.00875310252248332,0.3545047111155728
2022,time_mass_skew,2547,2819,626,0.7708067991185895,-0.46596045206287734,31,29,0.025947766990245036,0.023558697006942353,-0.0016177174450333967,-0.13413739545366365
2022,time_mass_skew,2604,6895,626,1.0088948187740006,-0.39706359218591086,21,20,0.01000744052539737,0.00904526592782684,4.812317075515021e-06,0.007124400725596086
2022,time_mass_skew,2757,10744,626,0.5393970704589937,-0.418399771113053,8,9,0.004602641344939151,0.004646221694423858,-0.0008941148246603093,0.03941352313965929
2022,time_mass_skew,2808,8077,626,0.7240609385947143,-0.4479178087169681,11,12,0.0030091539567482783,0.003188960572392041,0.002120068083447465,0.18806042638072046
2022,time_mass_skew,2892,3969,626,0.8180051812531777,-0.5674219006317727,18,17,0.00945531609342165,0.008851764451586419,0.0001918839172166762,-0.15176465251258806
2022,time_mass_skew,2937,4897,626,0.6238347421050446,-0.4946622591149766,14,13,0.019609806564252708,0.017875059014612837,-0.01782874648568294,-0.5152121529892463
2022,time_mass_skew,3257,5934,626,0.9249404641780152,-0.5815502574756167,27,22,0.017244995322283962,0.019153656324266244,0.005921944861892023,0.1423400710933313
2022,time_mass_skew,3284,7957,626,1.5062231663496068,-0.4862528329274759,22,18,0.007225705254924719,0.007952517762930711,0.00028765894015464217,0.13103315738378635
2022,time_mass_skew,3322,309,626,0.5469810628530392,-0.292770633167258,33,31,0.014645668656664057,0.013967626282544998,0.01352605922126727,0.36992797133556143
2022,time_mass_skew,3355,4922,626,0.6850653440513015,-0.30800120743942216,28,24,0.019493794681001653,0.0160136500620629,0.011025875930406692,0.27346972146786547
2022,time_mass_skew,3383,3722,626,0.7432914977884658,-0.3915380923196448,27,24,0.02732152985119285,0.030215877459228047,-0.01083335646402479,-0.1938825361001556
2022,time_mass_skew,3414,8343,626,1.38349885855006,-0.5552461535382436,12,11,0.017184183675063025,0.014116775112721136,0.019848668387417244,0.8708049225630219
2022,time_mass_skew,3465,9499,626,0.7902812170884383,-0.5221697805869786,8,9,0.009130791933709581,0.010062579335750499,0.01809623452957132,0.9774110465173638
2022,time_mass_skew,3815,7141,626,1.4496805894835625,-0.34621988173968304,9,11,0.007716495484021202,0.0076551542245919535,-0.006500193793301733,-0.6257785306941122
2022,time_mass_skew,3863,9192,626,0.4970578267793789,-0.4009996653614731,15,15,0.00754860084632103,0.008685456920350276,-0.013858290003234863,-0.7294253162739356
2022,time_mass_skew,3986,4076,626,0.6848979172667383,-0.6443249898769748,14,15,0.012988030578610754,0.01276332590049023,0.004788345550755576,0.020217545294580752
2022,time_mass_skew,4142,2315,626,0.6555607113425999,-0.189366849915578,13,13,0.004839092678178503,0.005754978432054969,-0.009627267624720163,-0.6064597006303323
2022,time_mass_skew,4173,4503,626,0.6028857787075401,-0.19824782812689587,13,13,0.009755405844750875,0.009899770728901913,-0.011842918857584123,-0.2559506262201415
2022,time_mass_skew,4435,997,626,0.6875868721982775,-0.5324962685432013,23,19,0.01233548278590213,0.010989761048552538,0.01321966490866159,0.44318914554412353
2022,time_mass_skew,4723,8780,626,0.8416063833354139,-0.28977237387166793,15,14,0.011279621367988213,0.012627515879246154,-0.005118824415161962,-0.12092728878198586
2022,time_mass_skew,5048,1916,626,1.8905253876436932,-0.5110026728842595,6,5,0.00754876264328086,0.008557247378352173,0.014744737760524467,0.9358759688821017
2022,time_mass_skew,5289,7091,626,0.7621661221957233,-0.18603169250443718,12,13,0.013218902043332648,0.012692241546019112,-0.008567068694061772,-0.47923388538851464
2022,time_mass_skew,5530,3949,626,0.5128729017849075,-0.3007959263438928,16,20,0.017696867176195674,0.01604346803108392,-0.016231717826721895,-0.4545716837740582
2022,time_mass_skew,5731,9778,626,0.597900546710744,-0.6649715702280762,16,18,0.011472965466228224,0.010618925977167848,-0.008165716216475492,-0.32937486924101056
2022,time_mass_skew,5784,8099,626,0.4863300045297986,-0.5260446415759006,16,17,0.012560946790708627,0.010821877849831019,0.002062945642418707,0.2568460707081406
2022,time_mass_skew,5910,5212,626,0.524101469677115,-0.20403820456863284,24,22,0.01633177108637085,0.013906851061782355,0.001060041958242582,0.013360645921999481
2022,time_mass_skew,6304,4786,626,0.5607272594569527,-0.2513062500283346,15,14,0.006141342412118611,0.007305424952154915,0.011163524087036355,0.6805038059599291
2022,time_mass_skew,6435,2443,626,0.4537877607937595,-2.2396625571549493,14,16,0.017276498309964694,0.015156653146258137,-0.005169770231559772,-0.1452383628923798
2022,time_mass_skew,6555,832,626,0.5678167997827166,-0.6379636543930438,13,14,0.007864845089973649,0.006762831940095637,-0.0023101231692465437,-0.19076747667024935
2022,time_mass_skew,6673,9207,626,0.720534744903505,-0.5455566404453128,21,17,0.022077244419568487,0.022660137923852908,-0.014334011368764374,-0.22945220939148048
2022,time_mass_skew,6725,4954,626,0.4312361444494534,-0.19028797110077852,11,12,0.008898845294678992,0.008821235379608439,-0.005687043664532213,-0.15944588017542233
2022,time_mass_skew,6889,10425,626,0.7440479778760232,-0.30087379117297336,6,6,0.004614040066163838,0.004015421364093719,0.0012009311271839644,0.172761420978786
2022,time_mass_skew,6987,1763,626,0.6245410851588581,-0.3008846755295934,16,17,0.009363428873528257,0.010435558949952295,0.0057850731940870745,0.20668327458207145
2022,time_mass_skew,7048,5846,626,0.8813468894586661,-0.33860131512214026,19,17,0.012647054649308487,0.012008932117847593,0.0034040430383392444,0.10651226941280637
2022,time_mass_skew,7152,4209,626,0.5468062115022043,-0.5017122311731488,32,28,0.015495253441190293,0.018701853783009703,-0.018549818343912745,-0.3871323464512284
2022,time_mass_skew,7196,9062,626,0.43587759414860655,-0.25347337718582674,15,18,0.008304955219427868,0.007583865869167816,0.0004265471589527739,0.03676716477107472
2022,time_mass_skew,7230,4000,626,0.7013262875841912,-0.6002872714027,14,12,0.003923028940567619,0.00473767429504246,0.0006038292985134199,0.025601411445495992
2022,time_mass_skew,7290,8814,626,1.181055512277717,-0.33379692860979204,22,22,0.024504371410526637,0.025859414380293266,-0.02380369575881709,-0.6386084316364208
2022,time_mass_skew,7386,11405,626,0.6035514540991999,-0.48901788333790136,24,23,0.010370989682689569,0.012780566843795249,-0.0008272431515919994,-0.0586023808734554
2022,time_mass_skew,7598,984,626,0.6747307742312281,-0.30466300936292584,16,13,0.009656498172231132,0.010613872532340807,-0.006774575068894765,-0.3656624249219542
2022,time_mass_skew,8023,1237,626,0.9138286708170676,-0.4207771121744928,12,13,0.008111526351239462,0.007763212227567706,-0.013898080083291475,-0.759756748497216
2022,time_mass_skew,8258,3159,626,1.435447041221258,-0.2168963531680939,11,13,0.01953181164666784,0.022985007751677777,-0.008603285701096804,-0.2677336182826909
2022,time_mass_skew,8836,9175,626,0.527323132826994,-0.5127750415876168,19,17,0.016806736329288974,0.01706131439115577,-0.013234730774273305,-0.25130770654931445
2022,time_mass_skew,9416,8898,626,1.244332712134405,-0.9065825236113716,6,7,0.00483738135933276,0.005244131113180117,0.0007922066382512944,0.09563312231581114
2022,time_mass_skew,9629,8942,626,2.5884212201967363,-0.3146618388716622,7,8,0.006446467243661935,0.005644237628045445,-0.003477063525985379,-0.2861378604691831
2022,time_mass_skew,9705,10201,626,0.4561569946467894,-0.20102721831537115,25,25,0.012545968002886987,0.010417572210328352,-0.0008157573872874966,0.10997625096676378
2022,time_mass_skew,9921,6661,626,1.655459163017368,-0.5523622414903949,15,12,0.02004972782616843,0.017678802627072443,0.03309546874456014,1.3384275670887116
2022,time_mass_skew,10419,7346,626,0.7242763460905856,-0.3116359767875977,6,6,0.007962868777736887,0.006730864233181144,0.0051435437144116605,0.4240617964578449
2022,time_mass_skew,10482,10450,626,0.5035067859827733,-0.3325652421876861,22,19,0.007803707326004883,0.006847925746402694,0.012330199358174278,0.6772201000303031
2022,time_mass_skew,10572,8619,626,0.4796833115009463,-0.3113225735381993,6,7,0.004903590821046855,0.005301515898421094,0.007716956137345783,0.7196594662534973
2022,time_mass_skew,10800,10693,626,0.5095816712835555,-0.39492719416126115,15,16,0.005616588654988597,0.007015614536446613,0.007156637393860663,0.396957533320879
2022,time_mass_skew,10988,6089,626,0.7683089869699945,-0.757620851278588,10,9,0.009737038153070365,0.007897778331403593,-0.0002145590364738912,0.029311987144038265
2022,time_mass_skew,11194,7039,626,0.6217347269933503,-1.179924533580753,11,9,0.0044792555629662445,0.004159288583994503,-0.0030887876727510415,-0.04444996483866037
2022,time_mass_skew,11428,7362,626,0.4883879139527429,-0.28049485583606454,6,7,0.004654354740386779,0.003998173965332086,0.003472886623646369,0.5528557343078738
2022,motion_concentration,78,6194,626,2.2398427995218686,1.370313498381605,27,25,0.016686504608297348,0.01863516052984604,0.0022471418234220426,0.08885350595348636
2022,motion_concentration,142,5301,626,2.072502404579041,1.475833640666154,25,25,0.014523116093198674,0.015499704124046332,-0.0032076754282323343,-0.10534671846305436
2022,motion_concentration,167,7290,626,2.2601714354936706,1.4254147778567725,27,22,0.021301764810800705,0.024504371410526637,0.009702185522752406,0.27292666448404773
2022,motion_concentration,517,846,626,2.621540052328693,1.4469498181302318,15,16,0.011912117931292876,0.01213030134880455,0.00523586409121854,0.20547042458789624
2022,motion_concentration,667,3791,626,2.522014425543324,1.472825667434772,14,15,0.014136143376082266,0.014535262453874154,-0.0016039647286013401,-0.01588353981868096
2022,motion_concentration,716,9855,626,2.3186807217693173,1.4686989482443604,17,17,0.014106407097038698,0.012834452728634815,-0.011163381542210441,-0.568338759859417
2022,motion_concentration,873,5811,626,2.1228101818697103,1.3354951879694787,17,16,0.015213651503596104,0.018265721639729726,-0.014627132035501714,-0.4648605973795526
2022,motion_concentration,908,6736,626,4.226506662039855,1.3645450869851683,24,29,0.02607227021874614,0.03135426085084614,-0.04356790938842698,-0.7908589237191455
2022,motion_concentration,997,4482,626,2.07939491913994,1.351967008501093,19,21,0.010989761048552538,0.012102474702485821,0.0037770089201309936,0.11319180454201039
2022,motion_concentration,1194,5747,626,2.0306991133036862,1.4389112588292947,32,32,0.033518531101933036,0.03318830142978335,-0.008413528542995452,-0.11668780402354235
2022,motion_concentration,1250,10521,626,2.141648598992948,1.3034115239804782,8,10,0.006551832260884183,0.006840231876535263,0.01072691172272508,0.8271662891179111
2022,motion_concentration,1321,2994,626,2.3324795603383164,1.2703322680173676,26,25,0.01266863640048932,0.01243891086799298,0.008326377187814468,0.2515622205836969
2022,motion_concentration,1380,9796,626,2.5869545064816384,1.4681740069019271,28,23,0.014939431575785811,0.014407458558275188,0.010354905993175697,0.315887083254035
2022,motion_concentration,1411,7465,626,5.333096195789299,1.4759195182895182,35,32,0.02604368821002101,0.029963590911802562,-0.005521571986649871,-0.009999446486607111
2022,motion_concentration,1446,5678,626,2.0529130985954738,1.353979149628606,22,27,0.01268365179756259,0.013841146630102052,-0.01642686230666723,-0.5236592896595271
2022,motion_concentration,1763,6987,626,2.5131543778869583,1.3567451416888312,17,16,0.010435558949952295,0.009363428873528257,-0.0057850731940870745,-0.20668327458207145
2022,motion_concentration,2116,4966,626,1.9825873607408668,1.4544469331602312,16,16,0.010253636035338687,0.008752569577279878,-0.0002055853872573567,-0.12245738124223457
2022,motion_concentration,2683,4186,626,2.900597562443078,1.3923840096072666,23,23,0.023109502740525478,0.022743835268196122,-0.005309627846808695,-0.15854325816180487
2022,motion_concentration,2873,9364,626,2.2086956200885055,1.3195994170313556,19,21,0.016857702613041425,0.017302623038538023,0.000710407239968033,-0.03155244404507074
2022,motion_concentration,2989,5546,626,2.101411512171469,1.1727854443433374,5,5,0.0045502793104788,0.004505675970865042,0.00034864030653727093,0.039573607570798953
2022,motion_concentration,3046,6625,626,2.364154500516819,1.3960939415414753,12,13,0.020514010209097044,0.02161074671584995,0.003542822288467272,-0.061678591184646525
2022,motion_concentration,3159,4999,626,4.287829358538635,1.31201086976105,13,15,0.022985007751677777,0.021742056210093175,-0.0067194027584632065,-0.13536259686255875
2022,motion_concentration,3588,2210,626,2.224673364530113,1.4005227145117631,16,17,0.025317526217913056,0.027440704193477217,-0.009718429386702731,-0.15673552441863783
2022,motion_concentration,4026,4800,626,1.9669779366170523,1.3852656402331467,21,26,0.025897172488956066,0.029920767092991518,-0.020690726567894197,-0.30740490756738403
2022,motion_concentration,4142,2315,626,2.0087646703888,1.4458693911482507,13,13,0.004839092678178503,0.005754978432054969,-0.009627267624720163,-0.6064597006303323
2022,motion_concentration,4786,8701,626,2.018041615000149,1.473340852895874,14,14,0.007305424952154915,0.008280181307194212,0.0030926393683504694,0.1445213724659733
2022,motion_concentration,4922,6771,626,2.852049247233063,1.440472297987676,24,23,0.0160136500620629,0.015888315388639107,-0.023540073746039343,-0.5436072325953647
2022,motion_concentration,5048,3118,626,1.971130349732273,1.3474350249535734,6,7,0.00754876264328086,0.008986992805919414,0.017080144568364493,0.8473095700994877
2022,motion_concentration,5085,8950,626,2.007842732960576,1.2860176492806832,14,15,0.023096015567819705,0.02281467776617152,-0.033159426152864734,-0.868382362300007
2022,motion_concentration,5172,5530,626,2.278116174542375,1.399886300851349,18,16,0.018957568161242833,0.017696867176195674,0.00647938988414124,0.17648438517733633
2022,motion_concentration,5212,9422,626,3.0761065701838985,1.3499878555324427,22,19,0.013906851061782355,0.012070939328312491,0.011240260626087576,0.3610644003007515
2022,motion_concentration,5270,984,626,2.1115830553234307,1.3889203388425941,13,13,0.011469002848905063,0.010613872532340807,-0.005572151565629098,-0.2417434302107493
2022,motion_concentration,5565,3651,626,2.011855388497347,1.4591902744578145,11,10,0.013131925565273761,0.011341943865897264,-0.01580581697858455,-0.48181822872500724
2022,motion_concentration,5666,5406,626,1.989834264673426,1.4341017981288724,12,12,0.007451592427808684,0.008465938684824259,-0.0031355416429895717,-0.21736039622803538
2022,motion_concentration,5800,4370,626,1.9976421087930056,1.1511315116115686,11,11,0.010850577115049553,0.013463838565866304,-0.006644843785425344,-0.2915480568900758
2022,motion_concentration,5846,9838,626,2.693628177572684,1.4235640341932123,17,17,0.012008932117847593,0.009997335708586519,0.00535959165761286,0.17765177181924288
2022,motion_concentration,5934,890,626,2.011703041036084,1.4389985343002627,22,18,0.019153656324266244,0.016962180298863316,-0.014488043645839542,-0.47115073590381695
2022,motion_concentration,6018,832,626,2.0659350539424097,1.4605183649174256,13,14,0.005864786570729308,0.006762831940095637,-0.006039621839460111,-0.5081266006141465
2022,motion_concentration,6418,9416,626,2.224507410970622,1.4030238455854536,7,6,0.0039014356284736706,0.00483738135933276,0.00043098411358187387,-0.054851674456090876
2022,motion_concentration,6661,2196,626,3.7448959082739526,1.284218521238006,12,11,0.017678802627072443,0.019723183531608512,-0.01023075200650023,-0.4471827526249777
2022,motion_concentration,7016,4237,626,1.9269347231376044,1.3928497698161173,23,23,0.01793658296496048,0.015361817451484683,0.003987709777008649,0.15610857515943016
2022,motion_concentration,7048,1069,626,1.945944699567792,1.4705694022186033,19,20,0.012647054649308487,0.010750396667507545,-0.003890689760538377,-0.23374393045779118
2022,motion_concentration,7091,5784,626,2.1714500831097254,1.3722293033924429,13,16,0.012692241546019112,0.012560946790708627,-0.0009633659884834209,0.0506177311788239
