year,block,gain,n
2024,0,14.70449946863117,1640
2024,1,5.3984045460450858,1640
2024,2,-6.8677501474664213,1640
2024,3,-1.7437194732467813,1640
2024,4,-0.30602418003937948,1640
2024,5,2.2662624294599545,1640
2024,6,5.0968644939710188,1640
2024,7,6.149862118659744,1640
2024,8,-19.070113346706087,1640
2024,9,-8.5398294100490926,1640
2024,10,-2.6633532019382957,1640
2024,11,-0.58793037232509271,1640
2024,12,1.8221988371900864,164
2025,0,6.4291779175842771,1640
2025,1,-10.122439376343339,1640
2025,2,7.4962971914278365,1640
2025,3,5.927229414629883,1640
2025,4,-1.1146534194892428,1640
2025,5,-1.5561297322364125,1640
2025,6,1.6355536075949826,1640
2025,7,4.3985649981216328,1640
2025,8,15.768603024225516,1640
2025,9,4.9471034126710922,1640
2025,10,8.1552913468716532,1640
2025,11,4.8302546706657159,1640
2025,12,-0.056817353301247708,246
