year,block,gain,n
2024,0,11.90186597077207,1400
2024,1,1.4489391635184512,1400
2024,2,-5.017875540772077,1400
2024,3,-2.9850762830660003,1400
2024,4,4.5539557912538946,1400
2024,5,-1.574115929729988,1400
2024,6,6.2848671416911044,1400
2024,7,6.9809178670019492,1400
2024,8,-7.5232111548141472,1400
2024,9,-7.1198219161557521,1400
2024,10,-4.0349774022820144,1400
2024,11,0.48221413007795849,1400
2024,12,1.4055797769572527,140
2025,0,7.7533307231154343,1400
2025,1,-8.7946687036041222,1400
2025,2,5.5912458913657277,1400
2025,3,6.6211915970484752,1400
2025,4,-2.09185854409351,1400
2025,5,-1.6339055340870987,1400
2025,6,-1.7956374758103477,1400
2025,7,2.0012671073388972,1400
2025,8,16.193098186043699,1400
2025,9,0.20585621978737675,1400
2025,10,5.5316020380602229,1400
2025,11,6.9520478953571301,1400
2025,12,-0.66454084634760291,210
