year,block,gain,n
2024,0,0.12096298781737191,410
2024,1,-0.11225411686592882,410
2024,2,0.82552230129341997,410
2024,3,-0.055074468036743145,410
2024,4,0.32080348357967925,410
2024,5,0.058690100182742025,410
2024,6,0.03456759042445022,410
2024,7,-0.028180023124930276,410
2024,8,0.047303267770932127,410
2024,9,0.051970716412319796,410
2024,10,0.088683427390886568,410
2024,11,-0.023900200341547613,410
2024,12,0.090010168660715997,410
2024,13,-0.071686392887482575,410
2024,14,-0.15493465647892377,410
2024,15,-0.0081089027324902484,410
2024,16,0.024009635832723492,410
2024,17,-0.031750054321291681,410
2024,18,-0.19207875917068601,410
2024,19,0.15310585868475104,410
2024,20,1.4906667746759905,410
2024,21,-0.22240285819773611,410
2024,22,0.39536763064242098,410
2024,23,-0.16191065306035488,410
2024,24,-0.021617957041981155,410
2024,25,-0.076058428728283847,410
2024,26,0.40801592669823639,410
2024,27,-0.11074372980036358,410
2024,28,-0.27239447012388873,410
2024,29,0.044174640602894361,410
2024,30,0.013039900172615403,410
2024,31,-0.18485162339857589,410
2024,32,-0.4011298692400071,410
2024,33,-0.05265313546714985,410
2024,34,-0.1267750847888828,410
2024,35,0.186150249241852,410
2024,36,0.012654147612900108,410
2024,37,0.00070094917144775581,410
2024,38,0.0079190836212711981,410
2024,39,-0.20878740298215323,410
2024,40,-0.30064773872380007,410
2024,41,-0.030956099493188522,410
2024,42,-0.10161553737751766,410
2024,43,-0.095155852407929592,410
2024,44,-0.011475948666355441,410
2024,45,-0.19581723723941252,410
2024,46,0.040869592894347509,410
2024,47,-0.015712470930256222,410
2024,48,0.0073093308196751396,164
2025,0,0.044754012545139242,410
2025,1,-0.028321698009338699,410
2025,2,0.04319759311483129,410
2025,3,0.11177667128956918,410
2025,4,-0.017855052314657078,410
2025,5,-0.057684418073820923,410
2025,6,0.04081689941171731,410
2025,7,0.042512155521729704,410
2025,8,0.0092077435611409436,410
2025,9,-0.044093820811484455,410
2025,10,0.058317597711075336,410
2025,11,0.060826355066905022,410
2025,12,-0.1269038168670385,410
2025,13,-0.098173649997115808,410
2025,14,-0.14270332002262809,410
2025,15,-0.03429201367780052,410
2025,16,-0.23118909757532646,410
2025,17,-0.063330554425384322,410
2025,18,-0.07776870190102575,410
2025,19,0.17596117579871737,410
2025,20,0.33343815450281872,410
2025,21,0.071399402597567427,410
2025,22,-0.14393965187231558,410
2025,23,-0.14873132164756914,410
2025,24,-0.13229115754817503,410
2025,25,-0.015265031041262672,410
2025,26,0.011025932922062213,410
2025,27,0.34447449508153782,410
2025,28,-0.011790451839333265,410
2025,29,-0.071674022602880291,410
2025,30,-0.030231323707124523,410
2025,31,-0.033861528519661115,410
2025,32,0.51963563911289878,410
2025,33,-0.065948416964343406,410
2025,34,0.067121063876612333,410
2025,35,0.13692396734633253,410
2025,36,0.033934513813118274,410
2025,37,-0.087525813695382176,410
2025,38,-0.035911246990521367,410
2025,39,-0.1407876057236177,410
2025,40,0.15798548458269449,410
2025,41,0.2128896594993597,410
2025,42,0.11061961604778781,410
2025,43,0.072383774529673622,410
2025,44,-0.095813987652343585,410
2025,45,0.32702199157368733,410
2025,46,0.17286534895062969,410
2025,47,-0.0037719011708420474,410
2025,48,-0.011450312991729326,246
