year,block,gain,n
2024,0,0.39390579589005087,1640
2024,1,0.15772239752937464,1640
2024,2,0.15643172865256277,1640
2024,3,-0.28042940047620324,1640
2024,4,-0.12356182001441296,1640
2024,5,1.5055318030543792,1640
2024,6,0.3227153185670521,1640
2024,7,-0.42309247601878702,1640
2024,8,-0.29836225115662973,1640
2024,9,-0.13853324529741898,1640
2024,10,-0.75395574861759207,1640
2024,11,-0.17362015004170706,1640
2024,12,0.03977870827853705,164
2025,0,0.14868391695005936,1640
2025,1,0.013124538346919349,1640
2025,2,0.14650155466238393,1640
2025,3,-0.40343034304850584,1640
2025,4,-0.40228507207334213,1640
2025,5,0.16155620857120054,1640
2025,6,0.23157717851638351,1640
2025,7,-0.26884102630482515,1640
2025,8,0.64572561432659759,1640
2025,9,-0.27359752091218859,1640
2025,10,0.65440602500634393,1640
2025,11,0.3762131735178566,1640
2025,12,-0.04232544669727601,246
